GRIDCODE,CVENTMUN,Promedio de LONG_VIALIDADES TOTAL x SENTIDO x MUNICIPIO (m),Suma de LONG VIALIDAD x SENTIDO x CELDA
6324576,02002,10639654.4,18094.85123
6324577,02002,10639654.4,677.0381494
6324578,02002,10639654.4,2019.444581
6324579,02002,10639654.4,163.263704
6324590,26055,3479895.973,841.115447
6327729,02002,10639654.4,12441.52121
6327742,02002,10639654.4,16.46748896
6327743,02002,10639654.4,23692.81409
6327744,02002,10639654.4,10372.3117
6327751,02002,10639654.4,304.1792924
6327752,02002,10639654.4,2322.467719
6327753,02002,10639654.4,3172.05658
6327754,02002,10639654.4,7511.243746
6327755,02002,10639654.4,3427.650257
6327756,02002,10639654.4,2907.84628
6327757,02002,10639654.4,136.5056604
6327769,26055,3479895.973,2008.209102
6330907,02002,10639654.4,13354.98643
6330908,02002,10639654.4,7403.410671
6330919,02002,10639654.4,9521.04362
6330920,02002,10639654.4,33539.74659
6330921,02002,10639654.4,22962.83533
6330922,02002,10639654.4,9325.027951
6330928,02002,10639654.4,346.2368116
6330929,02002,10639654.4,2704.394037
6330930,02002,10639654.4,686.1190567
6330932,02002,10639654.4,220.3460643
6330933,02002,10639654.4,16769.83012
6330934,02002,10639654.4,25.2584493
6330935,02002,10639654.4,6782.745076
6330947,26055,3479895.973,5142.758969
6330948,26055,3479895.973,1325.195376
6330951,26055,3479895.973,17682.90087
6330952,26055,3479895.973,13264.69047
6334097,02002,10639654.4,5.446925464
6334098,02002,10639654.4,8042.388622
6334099,02002,10639654.4,1957.203828
6334111,02002,10639654.4,14176.94
6334112,02002,10639654.4,2767.673242
6334113,02002,10639654.4,1078.719328
6334127,26055,3479895.973,502.6920741
6334129,26055,3479895.973,12058.92536
6334130,26055,3479895.973,22100.47014
6337277,02002,10639654.4,3719.543123
6337289,02002,10639654.4,2745.573745
6337290,02002,10639654.4,0.026147274
6337291,02002,10639654.4,1131.29711
6337305,26055,3479895.973,309.0701068
6337306,26055,3479895.973,1536.461737
6337308,26055,3479895.973,135.4189736
6340459,02002,10639654.4,1359.923964
6340460,02002,10639654.4,3693.87794
6340465,02002,10639654.4,2018.759545
6340466,02002,10639654.4,1415.171876
6340467,02002,10639654.4,2366.958852
6340469,02002,10639654.4,689.0096171
6340470,02002,10639654.4,492.9406323
6340484,26055,3479895.973,5097.471247
6340485,26055,3479895.973,2170.802312
6343637,02002,10639654.4,3513.960965
6343638,02002,10639654.4,17789.36627
6343643,02002,10639654.4,2723.455279
6343644,02002,10639654.4,10993.91327
6343645,02002,10639654.4,1241.891556
6343652,02002,10639654.4,1223.333457
6343663,26055,3479895.973,351.7846406
6343668,26055,3479895.973,2602.480638
6343669,26055,3479895.973,9141.306178
6346811,02002,10639654.4,17422.00087
6346812,02002,10639654.4,2902.819966
6346815,02002,10639654.4,849.6197653
6346816,02002,10639654.4,2416.081617
6346823,02002,10639654.4,1556.310915
6346830,02002,10639654.4,3894.481749
6346846,26055,3479895.973,22026.96847
6346847,26055,3479895.973,44778.18663
6349988,02002,10639654.4,3244.141231
6349989,02002,10639654.4,19824.95236
6349990,02002,10639654.4,8704.57457
6349995,02002,10639654.4,63.49453507
6349997,02002,10639654.4,5.925455989
6349998,02002,10639654.4,1889.660437
6350001,02002,10639654.4,2163.625626
6350010,02002,10639654.4,647.5250602
6350011,02002,10639654.4,44.27849369
6350024,26055,3479895.973,8715.962445
6350025,26055,3479895.973,46104.29778
6353164,02002,10639654.4,1793.856208
6353165,02002,10639654.4,1976.353811
6353166,02002,10639654.4,2858.145249
6353167,02002,10639654.4,15347.02591
6353168,02002,10639654.4,6875.493042
6353169,02002,10639654.4,638.5678109
6353171,02002,10639654.4,1829.188432
6353172,02002,10639654.4,3078.626068
6353173,02002,10639654.4,11952.80385
6353174,02002,10639654.4,9378.876368
6353175,02002,10639654.4,5898.840243
6353176,02002,10639654.4,10531.60293
6353177,02002,10639654.4,6267.574966
6353178,02002,10639654.4,3783.738175
6353179,02002,10639654.4,2381.833615
6353188,02002,10639654.4,4108.12288
6353189,02002,10639654.4,3598.736709
6353203,26055,3479895.973,28620.35529
6356342,02002,10639654.4,4655.300288
6356343,02002,10639654.4,2740.849967
6356351,02002,10639654.4,1092.470918
6356352,02002,10639654.4,1784.323041
6356353,02002,10639654.4,297.092985
6356355,02002,10639654.4,2036.246132
6356356,02002,10639654.4,3919.948506
6356357,02002,10639654.4,2189.160136
6356380,26055,3479895.973,6702.559382
6356381,26055,3479895.973,40528.08356
6359506,02002,10639654.4,2233.713101
6359507,02002,10639654.4,446.6271985
6359530,02002,10639654.4,1128.498479
6359531,02002,10639654.4,9034.540787
6359535,02002,10639654.4,1762.096202
6359542,02002,10639654.4,3454.965931
6359543,02002,10639654.4,4.850965932
6359558,26055,3479895.973,5566.629036
6359559,26055,3479895.973,38379.55656
6362684,02002,10639654.4,9646.773811
6362708,02002,10639654.4,325.9896995
6362709,02002,10639654.4,6035.159419
6362713,02002,10639654.4,435.9358706
6362737,26055,3479895.973,3697.571444
6365862,02002,10639654.4,10891.23949
6365863,02002,10639654.4,907.2608453
6365865,02002,10639654.4,1077.865533
6365889,02002,10639654.4,1214.767413
6365890,02002,10639654.4,2854.629448
6365891,02002,10639654.4,8281.587675
6365899,02002,10639654.4,310.8285687
6365900,02002,10639654.4,7981.68382
6365901,02002,10639654.4,6514.358297
6365903,02002,10639654.4,909.9831777
6365915,26055,3479895.973,889.6806864
6369040,02002,10639654.4,920.0834056
6369041,02002,10639654.4,1327.303117
6369042,02002,10639654.4,7855.564381
6369043,02002,10639654.4,937.386355
6369046,02002,10639654.4,554.1401148
6369047,02002,10639654.4,176.5478129
6369048,02002,10639654.4,542.0840172
6369057,02002,10639654.4,11189.807
6369067,02002,10639654.4,4387.303562
6369068,02002,10639654.4,12848.5636
6369069,02002,10639654.4,13694.36014
6369070,02002,10639654.4,497.6600641
6369075,02002,10639654.4,2476.540946
6369076,02002,10639654.4,1255.823451
6369093,02002,10639654.4,10523.09909
6372218,02002,10639654.4,3450.498281
6372219,02002,10639654.4,4380.255987
6372224,02002,10639654.4,15138.54882
6372225,02002,10639654.4,17680.74473
6372226,02002,10639654.4,1166.478104
6372235,02002,10639654.4,7686.040353
6372236,02002,10639654.4,387.9075307
6372253,02002,10639654.4,14642.89132
6372254,02002,10639654.4,7494.289291
6372257,02002,10639654.4,547.657753
6372258,02002,10639654.4,52.84052267
6372264,02002,10639654.4,8338.479942
6372265,02002,10639654.4,2302.591858
6372268,02002,10639654.4,210.3840173
6372269,02002,10639654.4,3119.16451
6372270,02002,10639654.4,2556.898246
6372271,02002,10639654.4,469.0539977
6375394,02002,10639654.4,288.3101813
6375395,02002,10639654.4,5542.001521
6375396,02002,10639654.4,2689.100632
6375402,02002,10639654.4,13955.1752
6375403,02002,10639654.4,6145.247263
6375408,02002,10639654.4,96.21083257
6375409,02002,10639654.4,1602.963018
6375426,02002,10639654.4,494.833787
6375428,02002,10639654.4,9901.399645
6375429,02002,10639654.4,7105.616774
6375431,02002,10639654.4,811.9077167
6375432,02002,10639654.4,575.0648326
6375435,02002,10639654.4,4786.98454
6375436,02002,10639654.4,8883.781107
6375439,02002,10639654.4,10860.41808
6375440,02002,10639654.4,1956.863921
6375442,02002,10639654.4,1375.413929
6375443,02002,10639654.4,613.4812503
6375446,02002,10639654.4,1071.706834
6375447,02002,10639654.4,74.24622352
6378572,02002,10639654.4,1785.209031
6378580,02002,10639654.4,5.035616961
6378586,02002,10639654.4,58.22276179
6378587,02002,10639654.4,13960.29158
6378588,02002,10639654.4,10345.09555
6378604,02002,10639654.4,21975.09609
6378605,02002,10639654.4,834.5260523
6378606,02002,10639654.4,898.1324958
6378607,02002,10639654.4,766.28182
6378612,02002,10639654.4,540.0550998
6378613,02002,10639654.4,30.8391442
6378614,02002,10639654.4,3991.964861
6378617,02002,10639654.4,21378.34304
6378618,02002,10639654.4,16427.5085
6381765,02002,10639654.4,1568.766532
6381766,02002,10639654.4,2305.24284
6381775,02002,10639654.4,638.897041
6381776,02002,10639654.4,4751.243814
6381777,02002,10639654.4,840.4793685
6381782,02002,10639654.4,3183.875899
6381790,02002,10639654.4,14191.08199
6381791,02002,10639654.4,1832.849983
6381795,02002,10639654.4,6255.066066
6381796,02002,10639654.4,8238.572072
6381802,02002,10639654.4,13931.87272
6381803,02002,10639654.4,52.05240247
6384924,02002,10639654.4,1014.223904
6384925,02002,10639654.4,108.9012744
6384928,02002,10639654.4,820.4109533
6384929,02002,10639654.4,1395.843194
6384946,02002,10639654.4,3017.05791
6384954,02002,10639654.4,8241.249853
6384955,02002,10639654.4,613.3290738
6384968,02002,10639654.4,813.4719319
6384974,02002,10639654.4,213.6740158
6384975,02002,10639654.4,1374.428259
6384980,02002,10639654.4,2199.955028
6384981,02002,10639654.4,173.137302
6384982,02002,10639654.4,2243.639944
6388105,02002,10639654.4,249.7210583
6388106,02002,10639654.4,11389.71889
6388107,02002,10639654.4,5060.070985
6388112,02002,10639654.4,1457.114872
6388122,02002,10639654.4,6462.380548
6388152,02002,10639654.4,1544.413845
6388153,02002,10639654.4,1567.993766
6388154,02002,10639654.4,2234.862044
6388157,02002,10639654.4,4697.28008
6388158,02002,10639654.4,407.1957844
6388160,02002,10639654.4,992.6571101
6391284,02002,10639654.4,56.53113453
6391285,02002,10639654.4,129.4851313
6391290,02002,10639654.4,10025.26853
6391291,02002,10639654.4,7818.153932
6391300,02002,10639654.4,12522.89935
6391301,02002,10639654.4,68.04421242
6391335,02002,10639654.4,2811.704236
6391336,02002,10639654.4,172.3765803
6394467,02002,10639654.4,125.1033858
6394468,02002,10639654.4,8059.059044
6394469,02002,10639654.4,3475.871592
6394486,02002,10639654.4,2848.045322
6394487,02002,10639654.4,619.5630337
6394493,02002,10639654.4,4930.632425
6394494,02002,10639654.4,15946.16637
6394497,02002,10639654.4,5523.831804
6394498,02002,10639654.4,16618.75023
6394507,02002,10639654.4,1601.373725
6394508,02002,10639654.4,2767.884783
6397639,02002,10639654.4,15170.0195
6397640,02002,10639654.4,3184.479667
6397652,02002,10639654.4,338.0840761
6397653,02002,10639654.4,3618.864777
6397654,02002,10639654.4,1238.401979
6397656,02002,10639654.4,572.670525
6397657,02002,10639654.4,2107.112655
6397660,02002,10639654.4,2390.253038
6397661,02002,10639654.4,1582.216863
6397664,02002,10639654.4,17013.93802
6397665,02002,10639654.4,21128.85335
6397666,02002,10639654.4,5562.005651
6397667,02002,10639654.4,4018.633745
6397668,02002,10639654.4,4019.825801
6397669,02002,10639654.4,3539.647514
6397671,02002,10639654.4,3540.927018
6397672,02002,10639654.4,18240.15206
6397673,02002,10639654.4,3388.410478
6397674,02002,10639654.4,2004.02007
6397675,02002,10639654.4,774.8418803
6397676,02002,10639654.4,7276.588914
6397677,02002,10639654.4,988.0635929
6397678,02002,10639654.4,2645.65209
6397679,02002,10639654.4,14348.89133
6397685,02002,10639654.4,9481.048713
6397686,02002,10639654.4,5665.99991
6400816,02002,10639654.4,262.4712876
6400817,02002,10639654.4,2380.523972
6400818,02002,10639654.4,691.4135579
6400830,02002,10639654.4,4460.033907
6400831,02002,10639654.4,26801.71217
6400832,02002,10639654.4,10262.01413
6400834,02002,10639654.4,4544.937248
6400835,02002,10639654.4,13653.84554
6400838,02002,10639654.4,12312.31405
6400839,02002,10639654.4,5393.973887
6400840,02002,10639654.4,345.8581189
6400841,02002,10639654.4,4370.538295
6400842,02002,10639654.4,13374.21654
6400843,02002,10639654.4,6272.015329
6400847,02002,10639654.4,217.2774153
6400848,02002,10639654.4,48.66524504
6400856,02002,10639654.4,6188.857583
6400857,02002,10639654.4,28675.49544
6400858,02002,10639654.4,10493.45558
6400871,02002,10639654.4,2883.104921
6400872,02002,10639654.4,7437.393259
6403985,02002,10639654.4,2025.210257
6403992,02002,10639654.4,1365.399847
6404002,02002,10639654.4,72.83945874
6404003,02002,10639654.4,3271.041973
6404004,02002,10639654.4,366.5566027
6404006,02002,10639654.4,2288.642748
6404008,02002,10639654.4,2796.707373
6404009,02002,10639654.4,5917.048537
6404010,02002,10639654.4,2523.577943
6404025,02002,10639654.4,6955.067432
6404026,02002,10639654.4,4888.521305
6404034,02002,10639654.4,4757.530003
6404035,02002,10639654.4,6018.792656
6404036,02002,10639654.4,2606.019043
6404049,02002,10639654.4,382.4526763
6404050,02002,10639654.4,174.094811
6404051,02002,10639654.4,145.7821973
6407157,02002,10639654.4,4781.564166
6407158,02002,10639654.4,5920.73147
6407163,02002,10639654.4,547.1852638
6407169,02002,10639654.4,381.7831954
6407170,02002,10639654.4,1148.843881
6407171,02002,10639654.4,286.4259112
6407172,02002,10639654.4,8301.608343
6407173,02002,10639654.4,5449.225006
6407174,02002,10639654.4,248.1425489
6407178,02002,10639654.4,10161.97082
6407179,02002,10639654.4,27578.92088
6407180,02002,10639654.4,25282.04247
6407181,02002,10639654.4,39363.57337
6407182,02002,10639654.4,11682.57375
6407183,02002,10639654.4,11634.55235
6407184,02002,10639654.4,27419.57137
6407185,02002,10639654.4,1567.129241
6407205,02002,10639654.4,1291.977356
6407206,02002,10639654.4,12.87836486
6407229,02002,10639654.4,2021.980507
6410349,02002,10639654.4,3039.894897
6410350,02002,10639654.4,20791.82417
6410351,02002,10639654.4,19023.31974
6410352,02002,10639654.4,17283.6026
6410353,02002,10639654.4,3031.796015
6410355,02002,10639654.4,1849.838107
6410356,02002,10639654.4,35741.29872
6410357,02002,10639654.4,30798.3875
6410358,02002,10639654.4,34463.18665
6410359,02002,10639654.4,31646.55022
6410360,02002,10639654.4,7071.677347
6410361,02002,10639654.4,83.89284407
6410362,02002,10639654.4,2608.349567
6410363,02002,10639654.4,575.4145747
6410372,02002,10639654.4,2706.677202
6410373,02002,10639654.4,7257.558616
6410392,02002,10639654.4,6513.493504
6410393,02002,10639654.4,3676.682443
6410396,02002,10639654.4,689.6912574
6410397,02002,10639654.4,11965.04691
6410398,02002,10639654.4,16570.86834
6410399,02002,10639654.4,9042.240211
6410407,02002,10639654.4,7023.686424
6413523,02002,10639654.4,17171.78989
6413524,02002,10639654.4,8131.439381
6413525,02002,10639654.4,3864.691858
6413527,02002,10639654.4,733.0727019
6413528,02002,10639654.4,14208.48077
6413529,02002,10639654.4,19418.91629
6413530,02002,10639654.4,17322.39735
6413531,02002,10639654.4,29992.63163
6413533,02002,10639654.4,18359.9728
6413534,02002,10639654.4,42063.79798
6413535,02002,10639654.4,28512.01675
6413536,02002,10639654.4,22951.24111
6413537,02002,10639654.4,3334.722834
6413557,02002,10639654.4,19040.58768
6413558,02002,10639654.4,1058.83873
6413560,02002,10639654.4,3574.355805
6413561,02002,10639654.4,1004.415896
6413566,02002,10639654.4,945.7330667
6413567,02002,10639654.4,18607.96941
6413568,02002,10639654.4,6102.509857
6413575,02002,10639654.4,8596.605068
6413576,02002,10639654.4,17196.62438
6413577,02002,10639654.4,640.537601
6413585,02002,10639654.4,6628.42556
6416691,02002,10639654.4,2340.013481
6416692,02002,10639654.4,1462.146787
6416700,02002,10639654.4,1851.926995
6416701,02002,10639654.4,36014.2808
6416702,02002,10639654.4,47004.40581
6416703,02002,10639654.4,40924.66084
6416704,02002,10639654.4,4369.840121
6416705,02002,10639654.4,11887.5661
6416706,02002,10639654.4,34928.28178
6416707,02002,10639654.4,12481.15032
6416708,02002,10639654.4,7880.695177
6416709,02002,10639654.4,32855.35124
6416710,02002,10639654.4,5913.300151
6416711,02002,10639654.4,26419.62399
6416712,02002,10639654.4,25055.3092
6416713,02002,10639654.4,46938.73463
6416714,02002,10639654.4,16929.85398
6416715,02002,10639654.4,3428.466535
6416716,02002,10639654.4,276.6875929
6416722,02002,10639654.4,373.4410373
6416735,02002,10639654.4,1887.744037
6416738,02002,10639654.4,15043.85201
6416739,02002,10639654.4,3848.732244
6416744,02002,10639654.4,3913.186057
6416745,02002,10639654.4,22841.32348
6416746,02002,10639654.4,13029.10825
6416759,02002,10639654.4,509.9179374
6416760,02002,10639654.4,20675.80969
6416761,02002,10639654.4,10137.2505
6416762,02002,10639654.4,2508.394564
6419868,02002,10639654.4,2789.482138
6419869,02002,10639654.4,28267.09938
6419870,02002,10639654.4,12662.93992
6419871,02002,10639654.4,20619.00676
6419877,02002,10639654.4,11523.6056
6419878,02002,10639654.4,27757.46735
6419879,02002,10639654.4,26744.67564
6419880,02002,10639654.4,39483.46097
6419881,02002,10639654.4,16126.92598
6419882,02002,10639654.4,20020.38582
6419883,02002,10639654.4,39517.74689
6419884,02002,10639654.4,34280.8075
6419885,02002,10639654.4,18892.66658
6419886,02002,10639654.4,8475.206143
6419887,02002,10639654.4,20260.51965
6419888,02002,10639654.4,40107.87061
6419889,02002,10639654.4,34390.09424
6419890,02002,10639654.4,36915.97005
6419891,02002,10639654.4,13615.47279
6419892,02002,10639654.4,8276.315293
6419893,02002,10639654.4,21092.51315
6419894,02002,10639654.4,6329.465255
6419895,02002,10639654.4,2.834068318
6419896,02002,10639654.4,28.81296221
6419899,02002,10639654.4,14826.38512
6419900,02002,10639654.4,10737.83255
6419936,02002,10639654.4,1744.245294
6419937,02002,10639654.4,14225.13367
6419938,02002,10639654.4,22802.14924
6419939,02002,10639654.4,35412.06924
6419940,02002,10639654.4,22967.0107
6419941,02002,10639654.4,997.7851484
6423047,02002,10639654.4,2054.066348
6423048,02002,10639654.4,40337.98091
6423049,02002,10639654.4,37337.26678
6423050,02002,10639654.4,404.6835664
6423053,02002,10639654.4,3764.369171
6423054,02002,10639654.4,19163.15299
6423055,02002,10639654.4,32010.15113
6423056,02002,10639654.4,35988.5484
6423057,02002,10639654.4,43669.93294
6423058,02002,10639654.4,45919.80339
6423059,02002,10639654.4,36047.34784
6423060,02002,10639654.4,19484.74285
6423061,02002,10639654.4,27087.12017
6423062,02002,10639654.4,20124.44548
6423063,02002,10639654.4,17581.43236
6423064,02002,10639654.4,13985.12844
6423065,02002,10639654.4,17349.81552
6423066,02002,10639654.4,43684.21973
6423067,02002,10639654.4,46013.62666
6423068,02002,10639654.4,32527.10468
6423069,02002,10639654.4,44390.16161
6423070,02002,10639654.4,22521.75754
6423071,02002,10639654.4,8403.419901
6423072,02002,10639654.4,8123.219505
6423073,02002,10639654.4,20395.56811
6423074,02002,10639654.4,9546.36539
6423075,02002,10639654.4,3186.691348
6423076,02002,10639654.4,1981.424383
6423077,02002,10639654.4,1417.744532
6423078,02002,10639654.4,10544.47292
6423082,02002,10639654.4,2539.21763
6423083,02002,10639654.4,10347.38485
6423084,02002,10639654.4,159.935821
6423096,02002,10639654.4,126.4138517
6423097,02002,10639654.4,9325.899046
6423098,02002,10639654.4,12180.60646
6423101,02002,10639654.4,578.6717398
6423102,02002,10639654.4,1163.978401
6423105,02002,10639654.4,216.6199249
6423106,02002,10639654.4,2818.027073
6423116,02002,10639654.4,1114.727495
6423117,02002,10639654.4,10041.63706
6423118,02002,10639654.4,6991.470313
6423119,02002,10639654.4,5931.331751
6426223,02002,10639654.4,450.0038231
6426226,02002,10639654.4,14632.07253
6426227,02002,10639654.4,27411.22087
6426228,02002,10639654.4,5780.856765
6426230,02002,10639654.4,838.2405755
6426231,02002,10639654.4,17472.14183
6426232,02002,10639654.4,14472.95803
6426233,02002,10639654.4,42741.88184
6426234,02002,10639654.4,40509.12921
6426235,02002,10639654.4,35310.55543
6426236,02002,10639654.4,42808.87743
6426237,02002,10639654.4,41477.61448
6426238,02002,10639654.4,32194.04841
6426239,02002,10639654.4,23881.50758
6426240,02002,10639654.4,19374.0574
6426241,02002,10639654.4,14014.69084
6426242,02002,10639654.4,39610.91467
6426243,02002,10639654.4,40218.78083
6426244,02002,10639654.4,43188.54105
6426245,02002,10639654.4,33631.38648
6426246,02002,10639654.4,33790.63092
6426247,02002,10639654.4,30447.60601
6426248,02002,10639654.4,5386.00798
6426249,02002,10639654.4,11180.21483
6426250,02002,10639654.4,14696.36742
6426251,02002,10639654.4,14683.966
6426252,02002,10639654.4,3684.1588
6426253,02002,10639654.4,3650.510281
6426254,02002,10639654.4,2042.565607
6426255,02002,10639654.4,4076.60002
6426256,02002,10639654.4,12423.45805
6426260,02002,10639654.4,3592.97957
6426261,02002,10639654.4,32466.33692
6426262,02002,10639654.4,23914.71653
6426263,02002,10639654.4,6953.530038
6426284,02002,10639654.4,8798.692196
6426295,02002,10639654.4,617.2819297
6429405,02002,10639654.4,8354.068335
6429406,02002,10639654.4,25105.57393
6429408,02002,10639654.4,444.2798433
6429409,02002,10639654.4,5538.817307
6429410,02002,10639654.4,5571.935021
6429411,02002,10639654.4,16883.31618
6429412,02002,10639654.4,41451.91218
6429413,02002,10639654.4,33806.02206
6429414,02002,10639654.4,43185.23801
6429415,02002,10639654.4,40560.13097
6429416,02002,10639654.4,34442.10752
6429417,02002,10639654.4,40874.72149
6429418,02002,10639654.4,31167.43514
6429419,02002,10639654.4,38781.72122
6429420,02002,10639654.4,38430.21711
6429421,02002,10639654.4,38816.76116
6429422,02002,10639654.4,14535.39579
6429423,02002,10639654.4,14566.30995
6429424,02002,10639654.4,41001.99677
6429425,02002,10639654.4,30979.62019
6429426,02002,10639654.4,2388.891949
6429427,02002,10639654.4,522.4417783
6429438,02002,10639654.4,8922.592703
6429439,02002,10639654.4,9187.781191
6429440,02002,10639654.4,20304.69384
6429441,02002,10639654.4,15209.66449
6429467,02002,10639654.4,7326.50307
6429468,02002,10639654.4,387.7784912
6429473,02002,10639654.4,2844.94067
6429474,02002,10639654.4,244.4481074
6432583,02002,10639654.4,9809.152427
6432584,02002,10639654.4,6442.978155
6432586,02002,10639654.4,5492.517725
6432587,02002,10639654.4,3841.611852
6432588,02002,10639654.4,19498.02216
6432589,02002,10639654.4,30669.39175
6432590,02002,10639654.4,41412.786
6432591,02002,10639654.4,44048.00252
6432592,02002,10639654.4,43622.22325
6432593,02002,10639654.4,39116.3128
6432594,02002,10639654.4,32855.04534
6432595,02002,10639654.4,35103.70358
6432596,02002,10639654.4,28209.09576
6432597,02002,10639654.4,41674.20951
6432598,02002,10639654.4,31367.6499
6432599,02002,10639654.4,24394.80992
6432600,02002,10639654.4,17974.67372
6432601,02002,10639654.4,29263.52675
6432602,02002,10639654.4,7938.99729
6432603,02002,10639654.4,8297.03112
6432645,02002,10639654.4,9448.042113
6432646,02002,10639654.4,110.5706006
6435760,02002,10639654.4,65.40636262
6435761,02002,10639654.4,25513.17883
6435762,02002,10639654.4,35516.99382
6435763,02002,10639654.4,11883.37737
6435764,02002,10639654.4,17990.01632
6435765,02002,10639654.4,4726.324937
6435766,02002,10639654.4,35543.52133
6435767,02002,10639654.4,41269.19198
6435768,02002,10639654.4,35846.13641
6435769,02002,10639654.4,35111.55385
6435770,02002,10639654.4,37026.16343
6435771,02002,10639654.4,36594.23255
6435772,02002,10639654.4,23349.49444
