GRIDCODE,CVENTMUN,Fa
6343666,26055,0.003400518
6343667,26055,0.002986069
6343668,26055,0.000798168
6346810,2002,5.50247E-05
6346811,2002,0.000159526
6346812,2002,0.000455575
6346813,2002,0.000500793
6346814,2002,0.000500793
6346815,2002,0.000486848
6346816,2002,0.000457849
6346817,2002,0.000500793
6346818,2002,0.000500793
6346819,2002,0.000500793
6346820,2002,0.000500793
6346821,2002,0.000500793
6346822,2002,0.000500793
6346823,2002,0.000500793
6346824,2002,0.000500793
6346825,2002,0.000500793
6346826,2002,0.000500793
6346827,2002,0.000500793
6346828,2002,0.000500793
6346829,2002,0.000500793
6346830,2002,0.000500793
6346831,2002,0.000500793
6346832,2002,0.000500793
6346833,2002,0.000339756
6346834,2002,4.87606E-05
6346834,26055,0.000313835
6346835,26055,0.003395418
6346836,26055,0.003400518
6346837,26055,0.003400518
6346838,26055,0.003400518
6346839,26055,0.003400518
6346840,26055,0.003400518
6346841,26055,0.003400518
6346842,26055,0.003400518
6346843,26055,0.003400518
6346844,26055,0.003400518
6346845,26055,0.003400518
6346846,26055,0.001385081
6349988,2002,0.0001304
6349989,2002,6.32799E-05
6349990,2002,0.000334151
6349991,2002,0.000500793
6349992,2002,0.000500793
6349993,2002,0.000500793
6349994,2002,0.000500793
6349995,2002,0.000476697
6349996,2002,0.000500793
6349997,2002,0.000500714
6349998,2002,0.000493377
6349999,2002,0.000500793
6350000,2002,0.000500793
6350001,2002,0.000500793
6350002,2002,0.000500793
6350003,2002,0.000500793
6350004,2002,0.000500793
6350005,2002,0.000500793
6350006,2002,0.000500793
6350007,2002,0.000500793
6350008,2002,0.000500793
6350009,2002,0.000500793
6350010,2002,0.000500793
6350011,2002,0.000500793
6350012,2002,0.000374838
6350013,26055,0.001666379
6350014,26055,0.003400518
6350015,26055,0.003400518
6350016,26055,0.003400518
6350017,26055,0.003400518
6350018,26055,0.003400518
6350019,26055,0.003400518
6350020,26055,0.003400518
6350021,26055,0.003400518
6350022,26055,0.003400518
6350023,26055,0.003389223
6350024,26055,0.002598842
6350025,26055,0.000191269
6353163,2002,1.02319E-07
6353165,2002,4.5797E-05
6353166,2002,0.000137435
6353167,2002,0.000154582
6353168,2002,0.000354448
6353169,2002,0.000437003
6353170,2002,0.000500793
6353171,2002,0.000500793
6353172,2002,0.000496234
6353173,2002,0.000205536
6353174,2002,0.000332188
6353175,2002,0.000377354
6353176,2002,0.000265345
6353177,2002,0.00038129
6353178,2002,0.000439855
6353179,2002,0.000500793
6353180,2002,0.000500793
6353181,2002,0.000500793
6353182,2002,0.000500793
6353183,2002,0.000500793
6353184,2002,0.000287094
6353185,2002,0.000353098
6353186,2002,0.000500793
6353187,2002,0.000500793
6353188,2002,0.000500793
6353189,2002,0.000500793
6353190,2002,0.000496214
6353191,2002,6.21321E-05
6353191,26055,8.62748E-05
6353192,26055,0.002392226
6353193,26055,0.003400518
6353194,26055,0.003400518
6353195,26055,0.003400518
6353196,26055,0.003400518
6353197,26055,0.003400518
6353198,26055,0.003400518
6353199,26055,0.003400518
6353200,26055,0.003400518
6353201,26055,0.003400518
6353202,26055,0.003400518
6353203,26055,0.001382374
6356330,2002,0.000101764
6356331,2002,1.55407E-05
6356340,2002,0.000400979
6356341,2002,0.000472644
6356342,2002,0.000282411
6356343,2002,0.000354699
