GRIDCODE,CVENTMUN,Furb,Frur,Fpob,Suma de POB  en CELL (rur+urb),Promedio de POBTOT en MUN Rur,Promedio de POBTOT en MUN URB,Pot Tot
3875771,19034,0.136260163,,0.136260163,419,,3075,3075
3875772,19034,0.03902439,0.010774969,0.026603499,146,2413,3075,5488
3875778,19016,,0.003192338,0.003192338,4,1253,,1253
3875779,19016,,0.003192338,0.003192338,4,1253,,1253
3875781,19016,,0.007182761,0.007182761,9,1253,,1253
3875784,19016,,0.003990423,0.003990423,5,1253,,1253
3878924,19045,0.055386465,,0.055386465,1474,,26613,26613
3878925,19045,0.003795138,,0.003795138,101,,26613,26613
3878926,19045,,0.000330743,0.000330743,2,6047,,6047
3878927,19045,,0.080039689,0.080039689,484,6047,,6047
3878931,19025,,0.000638162,0.000638162,1,1567,,1567
3878932,19025,,0.005743459,0.005743459,9,1567,,1567
3878934,19025,0.015341312,,0.015341312,823,,53646,53646
3878935,19025,0.209596242,,0.209596242,11244,,53646,53646
3878936,19025,0.124631846,,0.124631846,6686,,53646,53646
3878937,19025,0.000167766,,0.000167766,9,,53646,53646
3878939,19025,,0.007019783,0.007019783,11,1567,,1567
3878940,19025,0.001174365,0.008296107,0.001376487,76,1567,53646,55213
3878941,19025,0.017074898,,0.017074898,916,,53646,53646
3878942,19025,0.011538605,,0.011538605,619,,53646,53646
3878943,19025,,0.007657945,0.007657945,12,1567,,1567
3878944,19025,,0.002552648,0.002552648,4,1567,,1567
3878949,19034,,0.2026523,0.2026523,489,2413,,2413
3878952,19034,,0.010774969,0.010774969,26,2413,,2413
3878957,19016,,0.000798085,0.000798085,1,1253,,1253
3882095,19010,,0.00039968,0.00039968,1,2502,,2502
3882102,19045,0.063390073,,0.063390073,1687,,26613,26613
3882103,19045,0.078871228,,0.078871228,2099,,26613,26613
3882104,19045,0.010821779,0.00396891,0.00955297,312,6047,26613,32660
3882110,19025,,0.534141672,0.534141672,837,1567,,1567
3882111,19025,,0.000638162,0.000638162,1,1567,,1567
3882113,19025,0.016720725,0.010210593,0.016535961,913,1567,53646,55213
3882114,19025,0.102784923,0.005105297,0.100012678,5522,1567,53646,55213
3882115,19025,0.011687731,0.010848756,0.01166392,644,1567,53646,55213
3882116,19025,,0.001276324,0.001276324,2,1567,,1567
3882117,19025,,0.002552648,0.002552648,4,1567,,1567
3882118,19025,0.000149126,,0.000149126,8,,53646,53646
3882119,19025,0.002796108,0.00319081,0.00280731,155,1567,53646,55213
3882130,19034,,0.014504766,0.014504766,35,2413,,2413
3882140,19016,,0.000798085,0.000798085,1,1253,,1253
3885271,19010,,0.014388489,0.014388489,36,2502,,2502
3885272,19010,7.35835E-05,,7.35835E-05,1,,13590,13590
3885273,19010,0.021633554,0.001598721,0.018518519,298,2502,13590,16092
3885275,19045,,0.000165371,0.000165371,1,6047,,6047
3885276,19045,,0.000165371,0.000165371,1,6047,,6047
3885277,19045,,0.000165371,0.000165371,1,6047,,6047
3885279,19045,,0.000165371,0.000165371,1,6047,,6047
3885280,19045,0.000488483,,0.000488483,13,,26613,26613
3885281,19045,0.058580393,,0.058580393,1559,,26613,26613
3885282,19045,0.087363319,,0.087363319,2325,,26613,26613
3885284,19045,,0.082024144,0.082024144,496,6047,,6047
3885286,19012,,0.457746479,0.457746479,325,710,,710
3885288,19012,,0.002816901,0.002816901,2,710,,710
3885289,19012,,0.081690141,0.081690141,58,710,,710
3885289,19025,0.00026097,0.002552648,0.00032601,18,1567,53646,55213
3885290,19012,,0.005633803,0.005633803,4,710,,710
3885290,19025,0.097080863,,0.097080863,5208,,53646,53646
3885291,19012,,0.001408451,0.001408451,1,710,,710
3885291,19025,0.019759162,,0.019759162,1060,,53646,53646
3885292,19025,0.042109384,,0.042109384,2259,,53646,53646
3885293,19025,7.45629E-05,0.002552648,0.000144893,8,1567,53646,55213
3885296,19025,,0.00319081,0.00319081,5,1567,,1567
3885307,19034,,0.001243266,0.001243266,3,2413,,2413
3885310,19028,,0.015151515,0.015151515,2,132,,132
3885311,19028,,0.045454545,0.045454545,6,132,,132
3885313,19028,,0.015151515,0.015151515,2,132,,132
3888420,19018,,0.004669261,0.004669261,36,7710,,7710
3888439,19047,,0.0375,0.0375,3,80,,80
3888448,19010,,0.107513989,0.107513989,269,2502,,2502
3888449,19010,,0.004796163,0.004796163,12,2502,,2502
3888450,19010,0.044297277,,0.044297277,602,,13590,13590
3888451,19010,0.095143488,,0.095143488,1293,,13590,13590
3888452,19010,0.000588668,,0.000588668,8,,13590,13590
3888453,19010,,0.010791367,0.010791367,27,2502,,2502
3888455,19045,,0.000165371,0.000165371,1,6047,,6047
3888456,19045,,0.000661485,0.000661485,4,6047,,6047
3888458,19045,,0.000826856,0.000826856,5,6047,,6047
3888461,19045,,0.000330743,0.000330743,2,6047,,6047
3888467,19012,0.000755858,0.012676056,0.001100962,27,710,23814,24524
3888468,19012,0.112832787,,0.112832787,2687,,23814,23814
3888468,19025,0.002348731,,0.002348731,126,,53646,53646
3888470,19012,,0.004225352,0.004225352,3,710,,710
3888470,19025,0.004231443,,0.004231443,227,,53646,53646
3888477,19025,,0.047223995,0.047223995,74,1567,,1567
3888486,19028,,0.075757576,0.075757576,10,132,,132
3888487,19028,,0.075757576,0.075757576,10,132,,132
3888488,19028,,0.068181818,0.068181818,9,132,,132
3888493,19034,,0.002486531,0.002486531,6,2413,,2413
3891623,19001,,0.026993865,0.026993865,22,815,,815
3891625,19001,0.001518219,0.008588957,0.003582945,10,815,1976,2791
3891626,19001,0.000506073,0.013496933,0.004299534,12,815,1976,2791
3891627,19010,0.028991906,0.001598721,0.024732786,398,2502,13590,16092
3891628,19010,0.144297277,,0.144297277,1961,,13590,13590
3891629,19010,0.068947756,,0.068947756,937,,13590,13590
3891630,19010,0.000588668,0.001998401,0.000807855,13,2502,13590,16092
3891634,19045,,0.000826856,0.000826856,5,6047,,6047
3891637,19045,,0.009591533,0.009591533,58,6047,,6047
3891642,19012,,0.001408451,0.001408451,1,710,,710
3891643,19012,,0.022535211,0.022535211,16,710,,710
3891644,19012,,0.001408451,0.001408451,1,710,,710
3891645,19012,0.000251953,0.004225352,0.000366987,9,710,23814,24524
3891646,19012,0.132107164,0.004225352,0.128404828,3149,710,23814,24524
3891647,19012,,0.014084507,0.014084507,10,710,,710
3891649,19025,,0.001914486,0.001914486,3,1567,,1567
3891661,19028,,0.068181818,0.068181818,9,132,,132
3891664,19028,,0.113636364,0.113636364,15,132,,132
3891665,19028,,0.037878788,0.037878788,5,132,,132
3891669,19028,,0.007575758,0.007575758,1,132,,132
3894794,19047,,0.0125,0.0125,1,80,,80
3894795,19047,6.0518E-05,,6.0518E-05,1,,16524,16524
3894796,19047,0.00030259,,0.00030259,5,,16524,16524
3894799,19001,,0.004907975,0.004907975,4,815,,815
3894801,19001,,0.883435583,0.883435583,720,815,,815
3894802,19001,0.439271255,0.007361963,0.313149409,874,815,1976,2791
3894803,19001,0.460020243,,0.460020243,909,,1976,1976
3894804,19001,0.060728745,,0.060728745,120,,1976,1976
3894805,19010,0.023399558,,0.023399558,318,,13590,13590
3894806,19010,0.086313466,,0.086313466,1173,,13590,13590
3894807,19010,0.159087564,,0.159087564,2162,,13590,13590
3894808,19010,0.015231788,,0.015231788,207,,13590,13590
3894811,19045,0.001014542,0.00132297,0.001071647,35,6047,26613,32660
3894812,19045,,0.000992228,0.000992228,6,6047,,6047
3894813,19045,,0.002480569,0.002480569,15,6047,,6047
3894814,19045,,0.000496114,0.000496114,3,6047,,6047
3894816,19045,,0.013395072,0.013395072,81,6047,,6047
3894818,19012,,0.004225352,0.004225352,3,710,,710
3894822,19012,,0.022535211,0.022535211,16,710,,710
3894824,19012,0.005249013,0.007042254,0.00530093,130,710,23814,24524
3894825,19012,0.002813471,0.022535211,0.00338444,83,710,23814,24524
3894826,19012,0.01255564,,0.01255564,299,,23814,23814
3894827,19012,0,,0,0,,23814,23814
3894827,19025,,0.019144863,0.019144863,30,1567,,1567
3894844,19028,,0.007575758,0.007575758,1,132,,132
3897972,19047,6.0518E-05,,6.0518E-05,1,,16524,16524
3897973,19047,0.001633987,,0.001633987,27,,16524,16524
3897974,19047,0.000847252,,0.000847252,14,,16524,16524
3897975,19047,0.001876059,,0.001876059,31,,16524,16524
3897976,19047,0.00768579,,0.00768579,127,,16524,16524
3897977,19001,,0.041717791,0.041717791,34,815,,815
3897977,19047,0.015492617,0.05,0.015658877,260,80,16524,16604
3897978,19001,,0.006134969,0.006134969,5,815,,815
3897978,19047,0.003267974,,0.003267974,54,,16524,16524
3897979,19001,,0.007361963,0.007361963,6,815,,815
3897980,19001,0.032894737,,0.032894737,65,,1976,1976
3897981,19001,0.005060729,,0.005060729,10,,1976,1976
3897983,19010,7.35835E-05,,7.35835E-05,1,,13590,13590
3897984,19010,0.001103753,,0.001103753,15,,13590,13590
3897985,19010,0.003605592,,0.003605592,49,,13590,13590
3897986,19010,0.010816777,,0.010816777,147,,13590,13590
3897988,19045,0.062713711,,0.062713711,1669,,26613,26613
3897989,19045,0.055762221,0.006780222,0.046693203,1525,6047,26613,32660
3897990,19045,0.014053282,0.003307425,0.012063686,394,6047,26613,32660
3897991,19045,0.000526059,0.005126509,0.001377832,45,6047,26613,32660
3897992,19045,,0.001819084,0.001819084,11,6047,,6047
3897993,19045,,0.000661485,0.000661485,4,6047,,6047
3897994,19045,,0.000661485,0.000661485,4,6047,,6047
3897995,19045,,0.000165371,0.000165371,1,6047,,6047
3898001,19012,0.000629882,,0.000629882,15,,23814,23814
3898002,19012,0.020828084,,0.020828084,496,,23814,23814
3898003,19012,0.043377845,0.007042254,0.042325885,1038,710,23814,24524
3898004,19012,0.042747963,,0.042747963,1018,,23814,23814
3898005,19012,0.001805661,,0.001805661,43,,23814,23814
3898018,19028,0.053351573,,0.053351573,78,,1462,1462
3898019,19028,0.088919289,0.196969697,0.097867001,156,132,1462,1594
3898020,19028,,0.053030303,0.053030303,7,132,,132
3898022,19028,,0.022727273,0.022727273,3,132,,132
3898023,19028,,0.007575758,0.007575758,1,132,,132
3901150,19047,0.000544662,,0.000544662,9,,16524,16524
3901151,19047,0.01446381,,0.01446381,239,,16524,16524
3901152,19047,0.045993706,,0.045993706,760,,16524,16524
3901153,19047,0.067840717,,0.067840717,1121,,16524,16524
3901154,19047,0.090958606,,0.090958606,1503,,16524,16524
3901155,19047,0.06402808,,0.06402808,1058,,16524,16524
3901156,19047,0.000968289,,0.000968289,16,,16524,16524
3901165,19045,0.001653327,,0.001653327,44,,26613,26613
3901166,19045,0.063014316,,0.063014316,1677,,26613,26613
3901167,19045,0.000976966,,0.000976966,26,,26613,26613
3901168,19045,0.054559802,0.003307425,0.045070423,1472,6047,26613,32660
3901169,19045,0.077856687,,0.077856687,2072,,26613,26613
3901170,19045,0.0151054,0.002976683,0.012859767,420,6047,26613,32660
3901173,19045,,0.004630395,0.004630395,28,6047,,6047
3901174,19045,,0.000165371,0.000165371,1,6047,,6047
3901179,19012,,0.009859155,0.009859155,7,710,,710
3901180,19012,0.038800705,,0.038800705,924,,23814,23814
3901181,19012,0.12106324,,0.12106324,2883,,23814,23814
3901182,19012,0.061644411,,0.061644411,1468,,23814,23814
3901183,19012,0.001847653,0.002816901,0.001875714,46,710,23814,24524
3901184,19012,,0.004225352,0.004225352,3,710,,710
3901196,19028,0.510943912,,0.510943912,747,,1462,1462
3901197,19028,0.233242134,0.007575758,0.21455458,342,132,1462,1594
3904319,19037,,0.00210084,0.00210084,2,952,,952
3904328,19047,0,,0,0,,16524,16524
3904329,19047,0.038852578,,0.038852578,642,,16524,16524
3904330,19047,0.110445413,,0.110445413,1825,,16524,16524
3904331,19047,0.186698136,,0.186698136,3085,,16524,16524
3904332,19047,0.080610022,,0.080610022,1332,,16524,16524
3904333,19047,0.021725974,,0.021725974,359,,16524,16524
3904345,19045,0,,0,0,,26613,26613
3904346,19045,0.011535716,0.001157599,0.009614207,314,6047,26613,32660
3904347,19045,0.068725811,,0.068725811,1829,,26613,26613
3904348,19045,0.093225116,,0.093225116,2481,,26613,26613
3904349,19045,,0.002480569,0.002480569,15,6047,,6047
3904350,19045,,0.00132297,0.00132297,8,6047,,6047
3904353,19012,,0.01971831,0.01971831,14,710,,710
3904357,19012,,0.012676056,0.012676056,9,710,,710
3904358,19012,0.04127824,0.01971831,0.040654053,997,710,23814,24524
3904359,19012,0.202527925,,0.202527925,4823,,23814,23814
3904360,19012,0.039556563,,0.039556563,942,,23814,23814
3904361,19012,0.000335937,0.036619718,0.001386397,34,710,23814,24524
3904362,19012,,0.001408451,0.001408451,1,710,,710
3904363,19012,,0.001408451,0.001408451,1,710,,710
3904374,19028,0.096443228,,0.096443228,141,,1462,1462
3904375,19028,0.016415869,,0.016415869,24,,1462,1462
3904380,19028,,0.045454545,0.045454545,6,132,,132
3907507,19047,0.000726216,,0.000726216,12,,16524,16524
3907508,19047,0.062333575,,0.062333575,1030,,16524,16524
3907509,19047,0.085814573,,0.085814573,1418,,16524,16524
3907510,19047,0.043694021,,0.043694021,722,,16524,16524
3907511,19047,0.001694505,,0.001694505,28,,16524,16524
3907524,19045,,0.000496114,0.000496114,3,6047,,6047
3907525,19045,0.000338181,0.005953365,0.001377832,45,6047,26613,32660
3907526,19045,0.001427874,,0.001427874,38,,26613,26613
3907527,19045,,0.004630395,0.004630395,28,6047,,6047
3907535,19012,,0.038028169,0.038028169,27,710,,710
3907536,19012,,0.052112676,0.052112676,37,710,,710
3907538,19012,0.004703116,0.002816901,0.004648508,114,710,23814,24524
3907539,19012,0.000293945,0.015492958,0.000733975,18,710,23814,24524
3907540,19012,0.022171832,0.009859155,0.021815365,535,710,23814,24524
3907542,19025,,0.000638162,0.000638162,1,1567,,1567
3907552,19028,0,,0,0,,1462,1462
3907553,19028,,0.03030303,0.03030303,4,132,,132
3910679,19037,0.02269188,,0.02269188,102,,4495,4495
3910680,19037,0.00378198,,0.00378198,17,,4495,4495
3910684,19047,,0.025,0.025,2,80,,80
3910685,19047,6.0518E-05,,6.0518E-05,1,,16524,16524
3910686,19047,0.005809731,,0.005809731,96,,16524,16524
3910687,19047,0.031953522,,0.031953522,528,,16524,16524
3910688,19047,0.010530138,,0.010530138,174,,16524,16524
3910702,19045,,0.000826856,0.000826856,5,6047,,6047
3910703,19045,,0.004795766,0.004795766,29,6047,,6047
3910704,19045,,0.0696213,0.0696213,421,6047,,6047
3910705,19045,,0.000661485,0.000661485,4,6047,,6047
3910712,19012,,0.021126761,0.021126761,15,710,,710
3910714,19012,,0.008450704,0.008450704,6,710,,710
3910715,19012,,0.007042254,0.007042254,5,710,,710
3910716,19012,4.19921E-05,,4.19921E-05,1,,23814,23814
3910717,19012,0.041194255,0.001408451,0.040042407,982,710,23814,24524
3910718,19012,0.048416898,0.011267606,0.04734138,1161,710,23814,24524
3913855,19037,0.023136819,,0.023136819,104,,4495,4495
3913856,19037,0.167074527,,0.167074527,751,,4495,4495
3913857,19037,0.357953281,,0.357953281,1609,,4495,4495
3913858,19037,0.234260289,,0.234260289,1053,,4495,4495
3913859,19037,0.020244716,0.00210084,0.017073619,93,952,4495,5447
3913860,19037,,0.007352941,0.007352941,7,952,,952
3913861,19037,,0.022058824,0.022058824,21,952,,952
3913862,19047,,0.075,0.075,6,80,,80
3913863,19047,,0.175,0.175,14,80,,80
3913864,19047,0.001452433,0.1875,0.002348832,39,80,16524,16604
3913865,19047,0.001573469,,0.001573469,26,,16524,16524
3913879,19045,,0.009591533,0.009591533,58,6047,,6047
3913882,19045,,0.005953365,0.005953365,36,6047,,6047
3913892,19012,,0.004225352,0.004225352,3,710,,710
3913895,19012,4.19921E-05,,4.19921E-05,1,,23814,23814
3913897,19012,,0.001408451,0.001408451,1,710,,710
3913905,19028,,0.007575758,0.007575758,1,132,,132
3917033,19037,0.012013348,,0.012013348,54,,4495,4495
3917034,19037,0.042714127,,0.042714127,192,,4495,4495
3917035,19037,0.076751947,,0.076751947,345,,4495,4495
3917036,19037,0.034260289,,0.034260289,154,,4495,4495
3917037,19037,0.004894327,0.004201681,0.00477327,26,952,4495,5447
3917054,19045,,0.000661485,0.000661485,4,6047,,6047
3917057,19045,,0.000496114,0.000496114,3,6047,,6047
3917058,19045,,0.000992228,0.000992228,6,6047,,6047
3917059,19045,,0.002315198,0.002315198,14,6047,,6047
3917060,19045,,0.000165371,0.000165371,1,6047,,6047
3917075,19012,,0.001408451,0.001408451,1,710,,710
3917076,19012,,0.005633803,0.005633803,4,710,,710
3920226,19047,,0.0125,0.0125,1,80,,80
3920234,19045,,0.000661485,0.000661485,4,6047,,6047
3920236,19045,,0.001653713,0.001653713,10,6047,,6047
3920239,19012,,0.002816901,0.002816901,2,710,,710
3920254,19012,,0.029577465,0.029577465,21,710,,710
3920265,19028,,0.007575758,0.007575758,1,132,,132
3923378,19037,,0.006302521,0.006302521,6,952,,952
3923400,19047,,0.0875,0.0875,7,80,,80
3923401,19047,,0.3,0.3,24,80,,80
3923402,19047,,0.025,0.025,2,80,,80
3923414,19045,,0.007441707,0.007441707,45,6047,,6047
3923415,19045,,0.000496114,0.000496114,3,6047,,6047
3923417,19045,,0.000165371,0.000165371,1,6047,,6047
3923418,19045,,0.000661485,0.000661485,4,6047,,6047
3923419,19045,,0.000330743,0.000330743,2,6047,,6047
3923430,19045,,0.000330743,0.000330743,2,6047,,6047
3923432,19012,,0.001408451,0.001408451,1,710,,710
3926565,19037,,0.071428571,0.071428571,68,952,,952
3926588,19045,,0.000330743,0.000330743,2,6047,,6047
3926589,19045,,0.003638168,0.003638168,22,6047,,6047
3926591,19045,,0.007276335,0.007276335,44,6047,,6047
3926592,19045,,0.000661485,0.000661485,4,6047,,6047
3926593,19045,,0.000165371,0.000165371,1,6047,,6047
3926610,19028,,0.022727273,0.022727273,3,132,,132
