GRIDCODE,CVENTMUN,Promedio de LONG_VIALIDADES TOTAL x SENTIDO x MUNICIPIO (m),Suma de LONG VIALIDAD x SENTIDO x CELDA
3840770,19018,1876445.478,42351.13466
3840771,19018,1876445.478,13384.59685
3840772,19018,1876445.478,6932.355271
3840773,19018,1876445.478,13275.2305
3840774,19018,1876445.478,28318.88975
3840774,19021,2255731.635,1547.812271
3840775,19018,1876445.478,1856.529702
3840775,19021,2255731.635,26835.47768
3840775,19039,6495657.542,11474.63859
3840776,19021,2255731.635,1535.518911
3840776,19039,6495657.542,45957.80006
3840777,19021,2255731.635,4224.645148
3840777,19039,6495657.542,17117.04656
3840778,19021,2255731.635,64.19315162
3840778,19039,6495657.542,36599.60623
3840779,19021,2255731.635,3034.606233
3840779,19039,6495657.542,28153.17221
3840781,19021,2255731.635,7609.224057
3840782,19021,2255731.635,36688.02119
3840783,19021,2255731.635,41388.2188
3840784,19021,2255731.635,35540.39321
3840785,19021,2255731.635,43994.65961
3840786,19021,2255731.635,34675.13783
3840787,19021,2255731.635,26245.56706
3840788,19021,2255731.635,20653.28277
3840789,19006,3062383.947,980.673976
3840789,19021,2255731.635,29643.4967
3840790,19006,3062383.947,49875.24045
3840790,19021,2255731.635,294.6255522
3840791,19006,3062383.947,48382.30728
3840792,19006,3062383.947,19638.66031
3840793,19006,3062383.947,41122.78803
3840794,19006,3062383.947,7868.730622
3840796,19006,3062383.947,8432.869373
3840797,19006,3062383.947,14133.24714
3840798,19006,3062383.947,33881.62722
3840799,19006,3062383.947,562.800683
3840810,19041,788995.9617,4910.896134
3840811,19041,788995.9617,33460.02898
3840812,19041,788995.9617,13005.13496
3840814,19041,788995.9617,2507.700618
3840815,19041,788995.9617,3020.027126
3843928,19018,1876445.478,9186.910816
3843929,19018,1876445.478,10544.94411
3843930,19018,1876445.478,3695.354751
3843931,19018,1876445.478,6871.540594
3843932,19018,1876445.478,2922.895049
3843933,19018,1876445.478,34649.85764
3843934,19018,1876445.478,37471.49408
3843935,19018,1876445.478,41832.52879
3843936,19018,1876445.478,23531.24674
3843937,19018,1876445.478,30798.65126
3843938,19018,1876445.478,35885.8053
3843939,19018,1876445.478,620.8600372
3843940,19018,1876445.478,14515.13276
3843941,19018,1876445.478,1164.848893
3843944,19018,1876445.478,4673.961242
3843945,19018,1876445.478,11896.90088
3843946,19018,1876445.478,13458.89382
3843947,19018,1876445.478,11376.5905
3843948,19018,1876445.478,31072.72422
3843949,19018,1876445.478,9384.608447
3843950,19018,1876445.478,24644.95716
3843951,19018,1876445.478,42337.33647
3843952,19018,1876445.478,11557.78105
3843952,19021,2255731.635,2996.459987
3843953,19021,2255731.635,38876.12954
3843954,19021,2255731.635,27892.19934
3843954,19039,6495657.542,107.2611116
3843955,19021,2255731.635,52449.00144
3843956,19021,2255731.635,26024.67681
3843956,19039,6495657.542,6498.28798
3843957,19021,2255731.635,48507.55154
3843958,19021,2255731.635,15527.89212
3843959,19021,2255731.635,13841.99785
3843960,19021,2255731.635,39297.35289
3843961,19021,2255731.635,44239.5323
3843962,19021,2255731.635,47005.58776
3843963,19021,2255731.635,38001.59075
3843964,19021,2255731.635,34796.52826
3843965,19021,2255731.635,26186.76395
3843966,19021,2255731.635,14413.36332
3843967,19006,3062383.947,4368.151262
3843967,19021,2255731.635,10512.84583
3843968,19006,3062383.947,30351.86898
3843968,19021,2255731.635,126.2943157
3843969,19006,3062383.947,38122.90265
3843970,19006,3062383.947,40254.22195
3843971,19006,3062383.947,30841.73853
3843972,19006,3062383.947,21490.98324
3843973,19006,3062383.947,25964.01337
3843974,19006,3062383.947,16784.71042
3843975,19006,3062383.947,22104.70631
3843976,19006,3062383.947,9725.326491
3843977,19006,3062383.947,26507.83982
3843978,19006,3062383.947,2398.58743
3843979,19006,3062383.947,18924.20829
3843983,19006,3062383.947,467.4079675
3843984,19041,788995.9617,533.0911186
3843985,19041,788995.9617,26995.6481
3843986,19041,788995.9617,2285.764916
3843988,19041,788995.9617,11567.92769
3843989,19041,788995.9617,18948.76589
3843990,19041,788995.9617,21113.95913
3843991,19041,788995.9617,4672.021726
3847108,19018,1876445.478,334.4111336
3847109,19018,1876445.478,19935.54188
3847110,19018,1876445.478,26567.07325
3847111,19018,1876445.478,23807.13199
3847112,19018,1876445.478,22447.14186
3847113,19018,1876445.478,23343.38498
3847114,19018,1876445.478,10150.88819
3847115,19018,1876445.478,5305.896876
3847116,19018,1876445.478,4533.966448
3847118,19018,1876445.478,3992.661237
3847122,19018,1876445.478,12407.96747
3847123,19018,1876445.478,12753.40008
3847124,19018,1876445.478,240.2607752
3847128,19018,1876445.478,1925.882179
3847129,19018,1876445.478,15273.80506
3847130,19018,1876445.478,6083.729081
3847131,19021,2255731.635,85.47823656
3847132,19021,2255731.635,1249.187853
3847133,19021,2255731.635,23878.28887
3847134,19021,2255731.635,4096.592188
3847135,19021,2255731.635,28376.58033
3847136,19021,2255731.635,42966.22157
3847137,19021,2255731.635,13562.78631
3847138,19021,2255731.635,23741.84871
3847139,19021,2255731.635,43476.66968
3847140,19021,2255731.635,31264.02483
3847141,19021,2255731.635,28741.9019
3847142,19021,2255731.635,19594.12831
3847143,19021,2255731.635,14085.95364
3847144,19021,2255731.635,28395.45911
3847145,19021,2255731.635,25942.49422
3847146,19006,3062383.947,18314.69004
3847146,19021,2255731.635,26695.89774
3847147,19006,3062383.947,22946.6481
3847148,19006,3062383.947,13487.29427
3847149,19006,3062383.947,25605.70897
3847150,19006,3062383.947,38807.85612
3847151,19006,3062383.947,24078.94487
3847152,19006,3062383.947,8011.596176
3847153,19006,3062383.947,19700.25062
3847155,19006,3062383.947,5158.714519
3847156,19006,3062383.947,3259.377891
3847157,19006,3062383.947,14007.6226
3847158,19006,3062383.947,1832.318509
3847159,19006,3062383.947,2192.457471
3847161,19006,3062383.947,5168.86593
3847161,19041,788995.9617,4897.236397
3847162,19041,788995.9617,10540.12036
3847163,19041,788995.9617,10058.63419
3847166,19041,788995.9617,693.106416
3847167,19041,788995.9617,8307.109249
3847168,19041,788995.9617,1670.817856
3847169,19041,788995.9617,196.3194723
3850287,19018,1876445.478,1902.695176
3850288,19018,1876445.478,18588.23941
3850289,19018,1876445.478,21412.24767
3850290,19018,1876445.478,9553.470817
3850291,19018,1876445.478,7994.292131
3850292,19018,1876445.478,8835.289839
3850300,19018,1876445.478,10907.70073
3850301,19018,1876445.478,244.181837
3850308,19021,2255731.635,4825.464599
3850309,19021,2255731.635,31514.51161
3850310,19021,2255731.635,32959.04283
3850311,19021,2255731.635,4907.358145
3850312,19021,2255731.635,5423.444781
3850313,19021,2255731.635,4630.407102
3850314,19021,2255731.635,4165.652709
3850315,19021,2255731.635,4888.070986
3850316,19021,2255731.635,3816.047525
3850317,19021,2255731.635,1750.023491
3850318,19021,2255731.635,688.0767308
3850319,19021,2255731.635,10530.3235
3850320,19021,2255731.635,16052.70272
3850321,19021,2255731.635,3225.239695
3850322,19021,2255731.635,226.1923589
3850323,19021,2255731.635,24291.31945
3850324,19006,3062383.947,17088.11354
3850324,19021,2255731.635,10478.15583
3850325,19006,3062383.947,13951.10161
3850326,19006,3062383.947,39405.6665
3850327,19006,3062383.947,33953.84672
3850328,19006,3062383.947,14829.41392
3850329,19006,3062383.947,23282.22274
3850330,19006,3062383.947,660.2180536
3850331,19006,3062383.947,38.24038925
3850335,19006,3062383.947,9835.906228
3850336,19006,3062383.947,4706.718845
3850337,19006,3062383.947,2177.094593
3850338,19041,788995.9617,6045.308826
3850339,19041,788995.9617,19162.14967
3850340,19041,788995.9617,16307.67152
3850341,19041,788995.9617,13578.05335
3850342,19041,788995.9617,2563.723658
3850343,19041,788995.9617,1441.754764
3853466,19018,1876445.478,9156.352281
3853467,19018,1876445.478,10292.97367
3853469,19018,1876445.478,6403.441792
3853470,19018,1876445.478,6332.869859
3853478,19018,1876445.478,2072.641645
3853486,19021,2255731.635,11272.98742
3853487,19021,2255731.635,14205.08047
3853488,19021,2255731.635,589.9303125
3853489,19021,2255731.635,451.3749274
3853490,19021,2255731.635,16664.08071
3853491,19021,2255731.635,15889.33172
3853492,19021,2255731.635,17048.33048
3853497,19021,2255731.635,586.9447867
3853498,19021,2255731.635,13161.58677
3853499,19021,2255731.635,11869.64833
3853501,19021,2255731.635,1136.262481
3853502,19006,3062383.947,8871.896266
3853502,19021,2255731.635,71.01680291
3853503,19006,3062383.947,9437.164095
3853504,19006,3062383.947,20734.09061
3853505,19006,3062383.947,20490.99047
3853506,19006,3062383.947,33921.07351
3853507,19006,3062383.947,12336.20155
3853508,19006,3062383.947,618.7186455
3853516,19041,788995.9617,20630.60905
3853517,19041,788995.9617,22734.38875
3853518,19041,788995.9617,28275.33008
3853519,19041,788995.9617,5722.395008
3853526,19034,127225.6954,107.6517731
3853527,19034,127225.6954,7017.634297
3856646,19018,1876445.478,4899.896038
3856647,19018,1876445.478,5126.086211
3856664,19021,2255731.635,8787.934764
3856665,19021,2255731.635,3571.743803
3856666,19021,2255731.635,6399.519764
3856667,19021,2255731.635,13805.2753
3856668,19021,2255731.635,17342.5928
3856669,19021,2255731.635,29941.23539
3856670,19021,2255731.635,19939.18801
3856675,19021,2255731.635,220.2513124
3856676,19021,2255731.635,14893.32777
3856677,19021,2255731.635,11372.45266
3856680,19006,3062383.947,1929.203069
3856681,19006,3062383.947,3354.172325
3856682,19006,3062383.947,1358.135054
3856684,19006,3062383.947,9362.209674
3856685,19006,3062383.947,2662.401956
3856691,19006,3062383.947,1539.789454
3856692,19006,3062383.947,19112.18317
3856693,19006,3062383.947,631.6286576
3856695,19041,788995.9617,13114.61582
3856705,19034,127225.6954,188.431233
3859824,19018,1876445.478,402.6180669
3859842,19021,2255731.635,10546.27632
3859843,19021,2255731.635,1879.693273
3859844,19021,2255731.635,35460.23374
3859845,19021,2255731.635,43818.14058
3859846,19010,449131.5184,765.5175286
3859846,19021,2255731.635,29872.38003
3859847,19010,449131.5184,309.1525374
3859847,19021,2255731.635,32104.78731
3859848,19010,449131.5184,4935.6867
3859848,19021,2255731.635,15200.1586
3859849,19010,449131.5184,641.8795186
3859854,19021,2255731.635,14689.67514
3859855,19021,2255731.635,6564.467345
3859859,19006,3062383.947,2167.799372
3859860,19006,3062383.947,763.9867557
3859869,19006,3062383.947,1030.540521
3859870,19006,3062383.947,21727.57192
3859871,19006,3062383.947,3658.871906
3859872,19006,3062383.947,350.7502377
3863022,19021,2255731.635,1357.440901
3863023,19010,449131.5184,11250.27083
3863023,19021,2255731.635,7909.97519
3863024,19010,449131.5184,29702.82144
3863024,19021,2255731.635,3147.517538
3863025,19010,449131.5184,44198.23135
3863026,19010,449131.5184,35749.12931
3863027,19010,449131.5184,2004.387637
3863030,19010,449131.5184,2225.696249
3863031,19010,449131.5184,30872.04761
3863032,19021,2255731.635,1927.771924
3863032,19045,921536.7516,8596.488036
3863033,19021,2255731.635,1308.235861
3863033,19045,921536.7516,6538.026554
3863034,19045,921536.7516,172.1355123
3863036,19006,3062383.947,1391.875722
3863037,19006,3062383.947,1592.459319
3863038,19006,3062383.947,2240.667476
3863047,19025,652908.8193,212.5976521
3863048,19025,652908.8193,7923.231542
3863060,19034,127225.6954,1756.636233
3863067,19016,141153.3182,4477.460051
3863068,19016,141153.3182,830.3999277
3863069,19016,141153.3182,67.03385238
3866184,19018,1876445.478,2148.741163
3866185,19018,1876445.478,392.5256087
3866200,19010,449131.5184,11200.09304
3866201,19010,449131.5184,15135.89849
3866202,19010,449131.5184,14903.85585
3866208,19010,449131.5184,1739.767877
3866209,19010,449131.5184,30899.21873
3866210,19010,449131.5184,12623.23313
3866210,19045,921536.7516,7066.723687
3866211,19045,921536.7516,5718.023759
3866212,19045,921536.7516,2830.2455
3866213,19045,921536.7516,9129.007419
3866214,19045,921536.7516,1191.870003
3866215,19006,3062383.947,510.2057944
3866216,19006,3062383.947,1635.174431
3866221,19025,652908.8193,515.7487281
3866222,19025,652908.8193,357.5702963
3866225,19025,652908.8193,5328.89945
3866226,19025,652908.8193,7011.511578
3866238,19034,127225.6954,19967.77686
3866244,19016,141153.3182,6677.760801
3866245,19016,141153.3182,23711.02898
3866246,19016,141153.3182,19212.18295
3866247,19016,141153.3182,11826.37299
3869362,19018,1876445.478,1583.995168
3869363,19018,1876445.478,1614.895289
3869378,19010,449131.5184,3958.159869
3869379,19010,449131.5184,2915.529801
3869380,19010,449131.5184,480.8102233
3869381,19010,449131.5184,674.7124505
3869387,19010,449131.5184,9790.546405
3869388,19010,449131.5184,1188.287158
3869389,19045,921536.7516,3257.051428
3869391,19045,921536.7516,5066.315616
3869392,19045,921536.7516,9404.123693
3869393,19006,3062383.947,822.7025904
3869399,19025,652908.8193,4361.046086
3869400,19025,652908.8193,20480.08825
3869401,19025,652908.8193,9881.453954
3869402,19025,652908.8193,913.593591
3869406,19025,652908.8193,3670.178568
3869415,19034,127225.6954,4360.73654
3869416,19034,127225.6954,10232.08149
3869423,19016,141153.3182,1298.042605
3869424,19016,141153.3182,296.9350509
3869425,19016,141153.3182,16667.90767
3869426,19016,141153.3182,1589.490522
3872558,19010,449131.5184,971.5155992
3872559,19010,449131.5184,261.648646
3872566,19045,921536.7516,1790.230398
3872567,19045,921536.7516,495.7259738
3872569,19045,921536.7516,323.8208522
3872570,19045,921536.7516,19638.08972
3872571,19045,921536.7516,8821.48383
3872577,19025,652908.8193,188.1452561
3872578,19025,652908.8193,10382.72114
3872579,19025,652908.8193,19244.24599
3872580,19025,652908.8193,27708.23289
3872581,19025,652908.8193,3517.755405
3872583,19025,652908.8193,13832.3592
3872584,19025,652908.8193,22599.81125
3872585,19025,652908.8193,5887.636105
3872592,19034,127225.6954,4970.752646
3872593,19034,127225.6954,34491.00583
3872594,19034,127225.6954,15758.11534
3875745,19045,921536.7516,4355.284299
3875746,19045,921536.7516,289.3387401
3875747,19045,921536.7516,13794.47995
3875748,19045,921536.7516,18175.1755
3875749,19045,921536.7516,25.92213415
3875753,19025,652908.8193,6697.145127
3875754,19025,652908.8193,3450.014732
3875756,19025,652908.8193,16633.89933
3875757,19025,652908.8193,27128.99332
3875758,19025,652908.8193,9731.648186
3875759,19025,652908.8193,16168.53745
3875760,19025,652908.8193,273.3411498
3875761,19025,652908.8193,16830.29726
3875762,19025,652908.8193,18333.11512
3875763,19025,652908.8193,12535.32354
3875764,19025,652908.8193,10307.87461
3875770,19034,127225.6954,81.14241179
3875771,19034,127225.6954,14963.62742
3875772,19034,127225.6954,3464.330062
3878924,19045,921536.7516,16342.79036
3878925,19045,921536.7516,3964.863166
3878926,19045,921536.7516,2203.614041
3878927,19045,921536.7516,5169.439436
3878932,19025,652908.8193,726.5623138
3878933,19025,652908.8193,1183.55154
3878934,19025,652908.8193,4118.555347
3878935,19025,652908.8193,44898.20031
3878936,19025,652908.8193,31037.78252
3878937,19025,652908.8193,402.5927041
3878940,19025,652908.8193,9442.518444
3878941,19025,652908.8193,25036.76902
3878942,19025,652908.8193,11523.41053
3878949,19034,127225.6954,5804.315866
3882102,19045,921536.7516,19506.21641
3882103,19045,921536.7516,21558.83564
3882104,19045,921536.7516,2061.070283
3882106,19045,921536.7516,13439.1094
3882109,19012,519721.4141,1712.904876
3882110,19025,652908.8193,11561.82699
3882111,19025,652908.8193,15650.3741
3882113,19025,652908.8193,6579.487264
3882114,19025,652908.8193,27284.63956
3882115,19025,652908.8193,3292.853455
3882118,19025,652908.8193,266.9735651
3882119,19025,652908.8193,2765.341044
3882127,19034,127225.6954,4061.457398
3885242,19018,1876445.478,107.5544058
3885270,19010,449131.5184,1161.487487
3885273,19010,449131.5184,5143.903641
3885280,19045,921536.7516,304.874968
3885281,19045,921536.7516,11813.18877
3885282,19045,921536.7516,11594.35695
3885283,19045,921536.7516,1327.594403
3885284,19045,921536.7516,43620.89198
3885285,19045,921536.7516,676.4741069
3885286,19012,519721.4141,9338.436834
3885287,19012,519721.4141,18117.62017
3885288,19012,519721.4141,440.7129174
3885288,19025,652908.8193,399.7424299
3885289,19012,519721.4141,4906.663538
3885289,19025,652908.8193,3490.666009
3885290,19025,652908.8193,32109.77209
3885291,19025,652908.8193,12254.66819
3885292,19025,652908.8193,30929.83679
3885293,19025,652908.8193,4627.471741
3888420,19018,1876445.478,8486.624925
3888447,19001,70497.59524,753.5608351
3888448,19010,449131.5184,3314.760689
3888450,19010,449131.5184,15417.46155
3888451,19010,449131.5184,15257.54319
3888452,19010,449131.5184,671.0441822
3888462,19045,921536.7516,3799.573982
3888463,19012,519721.4141,883.4837043
3888464,19012,519721.4141,15393.82398
3888465,19012,519721.4141,6353.551575
3888467,19012,519721.4141,9205.439528
3888468,19012,519721.4141,33424.55111
3888468,19025,652908.8193,1352.364101
3888469,19012,519721.4141,5630.125258
3888470,19025,652908.8193,12000.61547
3888471,19025,652908.8193,4464.401857
3891598,19018,1876445.478,2905.912926
3891623,19001,70497.59524,2245.209167
3891624,19001,70497.59524,6524.798304
3891625,19001,70497.59524,3049.516255
3891626,19001,70497.59524,123.1729161
3891627,19010,449131.5184,9734.043057
3891628,19010,449131.5184,40820.76792
3891629,19010,449131.5184,13892.03632
3891630,19010,449131.5184,934.7496616
3891645,19012,519721.4141,1032.37979
3891646,19012,519721.4141,28710.72981
3891647,19012,519721.4141,231.9514898
3891648,19025,652908.8193,21793.08949
3891649,19025,652908.8193,5038.25283
3894799,19001,70497.59524,1351.035861
3894801,19001,70497.59524,15324.78872
3894802,19001,70497.59524,12952.39223
3894803,19001,70497.59524,19069.25496
3894804,19001,70497.59524,2609.276716
3894805,19010,449131.5184,6989.391147
3894806,19010,449131.5184,21543.65973
3894807,19010,449131.5184,24620.74639
3894808,19010,449131.5184,2644.388956
3894811,19045,921536.7516,283.3017958
3894816,19045,921536.7516,5843.408025
3894817,19045,921536.7516,1449.308908
3894822,19012,519721.4141,11955.44437
3894823,19012,519721.4141,14320.67495
3894824,19012,519721.4141,4024.392508
3894825,19012,519721.4141,997.3072979
3894826,19012,519721.4141,2426.896256
3894826,19025,652908.8193,7385.86774
3894827,19025,652908.8193,18361.43417
3894828,19025,652908.8193,822.1808832
3897972,19047,335943.2238,635.940192
3897973,19047,335943.2238,2217.274162
3897975,19047,335943.2238,1265.354971
3897976,19047,335943.2238,3933.216065
3897977,19001,70497.59524,3679.422866
3897977,19047,335943.2238,14100.65087
3897978,19001,70497.59524,1198.746213
3897978,19047,335943.2238,1966.740495
3897980,19001,70497.59524,1342.267882
3897981,19001,70497.59524,274.1523062
3897983,19010,449131.5184,1370.178588
3897984,19010,449131.5184,7521.897753
3897985,19010,449131.5184,477.7936464
3897986,19010,449131.5184,319.7881415
3897987,19010,449131.5184,6931.258357
3897988,19010,449131.5184,966.5199816
3897988,19045,921536.7516,18833.62241
3897989,19045,921536.7516,18844.65549
3897990,19045,921536.7516,3673.74873
3898000,19012,519721.4141,2543.298151
3898001,19012,519721.4141,12120.0871
3898002,19012,519721.4141,2209.449496
3898003,19012,519721.4141,17377.09493
3898004,19012,519721.4141,24954.93668
3898005,19012,519721.4141,637.9157165
3898018,19028,64581.54185,2449.107494
3898019,19028,64581.54185,5169.320255
3901150,19047,335943.2238,9006.810081
3901151,19047,335943.2238,16600.06351
3901152,19047,335943.2238,12233.43522
3901153,19047,335943.2238,18716.11245
3901154,19047,335943.2238,17500.09283
3901155,19047,335943.2238,15138.21971
3901165,19045,921536.7516,2778.499696
3901166,19045,921536.7516,24506.7717
3901167,19045,921536.7516,8367.819188
3901168,19045,921536.7516,27272.57497
3901169,19045,921536.7516,26383.13434
3901170,19045,921536.7516,3051.625849
3901175,19012,519721.4141,2408.797714
3901180,19012,519721.4141,17668.40857
3901181,19012,519721.4141,32860.77408
3901182,19012,519721.4141,30903.12513
3901183,19012,519721.4141,11915.05659
3901196,19028,64581.54185,24902.59704
3901197,19028,64581.54185,14791.61051
3904328,19047,335943.2238,6515.078064
3904329,19047,335943.2238,16324.3939
3904330,19047,335943.2238,34843.512
3904331,19047,335943.2238,39356.45864
3904332,19047,335943.2238,24662.36031
3904333,19047,335943.2238,3483.694612
3904345,19045,921536.7516,1287.921945
3904346,19045,921536.7516,4538.319507
3904347,19045,921536.7516,22532.23893
3904348,19045,921536.7516,23624.28699
3904353,19012,519721.4141,11030.79984
3904357,19012,519721.4141,1699.349384
3904358,19012,519721.4141,19970.19303
3904359,19012,519721.4141,38565.10552
3904360,19012,519721.4141,16654.64179
3904361,19012,519721.4141,2033.846779
3904362,19012,519721.4141,3641.075438
3904374,19028,64581.54185,13777.80134
3904375,19028,64581.54185,3133.546501
3907507,19047,335943.2238,1288.365823
3907508,19047,335943.2238,9651.153791
3907509,19047,335943.2238,30149.85436
3907510,19047,335943.2238,14950.10157
3907511,19047,335943.2238,1018.901491
3907525,19045,921536.7516,693.9003071
3907526,19045,921536.7516,4274.194603
3907531,19012,519721.4141,2002.903143
3907535,19012,519721.4141,5578.089433
3907536,19012,519721.4141,7252.569296
3907538,19012,519721.4141,33748.81899
3907539,19012,519721.4141,1664.354875
3907540,19012,519721.4141,5805.273256
3907552,19028,64581.54185,357.5587128
3910685,19047,335943.2238,148.2298176
3910686,19047,335943.2238,8182.084655
3910687,19047,335943.2238,21101.4645
3910688,19047,335943.2238,8391.55206
3910698,19045,921536.7516,632.9481239
3910699,19045,921536.7516,7406.929688
3910700,19045,921536.7516,5649.534038
3910701,19045,921536.7516,252.3884691
3910703,19045,921536.7516,370.7816241
3910704,19045,921536.7516,13426.2388
3910712,19012,519721.4141,4136.480103
3910716,19012,519721.4141,9577.86491
3910717,19012,519721.4141,24138.42846
3910718,19012,519721.4141,7515.585766
3913855,19037,132080.4027,5313.930278
3913856,19037,132080.4027,8146.679328
3913857,19037,132080.4027,29595.10284
3913858,19037,132080.4027,20356.61378
3913859,19037,132080.4027,1873.084242
3913864,19047,335943.2238,2055.96437
3913865,19047,335943.2238,506.1432973
3913878,19045,921536.7516,910.6934789
3913879,19045,921536.7516,5840.765601
3913880,19045,921536.7516,2017.099444
3913881,19045,921536.7516,960.4730591
3913882,19045,921536.7516,7274.868402
3917033,19037,132080.4027,2102.466073
3917034,19037,132080.4027,5399.810439
3917035,19037,132080.4027,6037.622697
3917036,19037,132080.4027,11753.0774
3917037,19037,132080.4027,445.1315809
3923410,19045,921536.7516,3615.317322
3923411,19045,921536.7516,353.8521954
3926588,19045,921536.7516,5554.022736
3926608,19045,921536.7516,5069.318677
