GRIDCODE,LONG,LATITUDE,Huso,Pob,X_long(NALCC),Y_lat(NALCC),UTMz
3783576,-100.3659356,25.62706213,6,1809,2663321.774,1509649.062,14
3783577,-100.3559313,25.62695848,6,592,2664321.774,1509649.062,14
3783578,-100.345927,25.62685419,6,1009,2665321.774,1509649.062,14
3783579,-100.3359227,25.62674927,6,1188,2666321.774,1509649.062,14
3783580,-100.3259185,25.62664371,6,537,2667321.774,1509649.062,14
3783581,-100.3159142,25.62653753,6,1312,2668321.774,1509649.062,14
3783582,-100.30591,25.62643071,6,3888,2669321.774,1509649.062,14
3783583,-100.2959058,25.62632326,6,9181,2670321.774,1509649.062,14
3783584,-100.2859016,25.62621517,6,12477,2671321.774,1509649.062,14
3783585,-100.2758974,25.62610645,6,4896,2672321.774,1509649.062,14
3783586,-100.2658932,25.6259971,6,3382,2673321.774,1509649.062,14
3783587,-100.2558891,25.62588712,6,0,2674321.774,1509649.062,14
3783588,-100.245885,25.62577651,6,0,2675321.774,1509649.062,14
3783589,-100.2358809,25.62566526,6,0,2676321.774,1509649.062,14
3783590,-100.2258768,25.62555338,6,0,2677321.774,1509649.062,14
3783591,-100.2158727,25.62544086,6,0,2678321.774,1509649.062,14
3783592,-100.2058686,25.62532772,6,0,2679321.774,1509649.062,14
3783593,-100.1958646,25.62521394,6,35,2680321.774,1509649.062,14
3783594,-100.1858606,25.62509953,6,3611,2681321.774,1509649.062,14
3783595,-100.1758566,25.62498448,6,9867,2682321.774,1509649.062,14
3783596,-100.1658526,25.62486881,6,7501,2683321.774,1509649.062,14
3783597,-100.1558486,25.6247525,6,3862,2684321.774,1509649.062,14
3783598,-100.1458446,25.62463556,6,387,2685321.774,1509649.062,14
3783599,-100.1358407,25.62451798,6,446,2686321.774,1509649.062,14
3783600,-100.1258368,25.62439978,6,0,2687321.774,1509649.062,14
3783601,-100.1158329,25.62428094,6,0,2688321.774,1509649.062,14
3783602,-100.105829,25.62416146,6,853,2689321.774,1509649.062,14
3783603,-100.0958251,25.62404136,6,4019,2690321.774,1509649.062,14
3783604,-100.0858213,25.62392062,6,261,2691321.774,1509649.062,14
3783605,-100.0758175,25.62379925,6,930,2692321.774,1509649.062,14
3783606,-100.0658137,25.62367725,6,294,2693321.774,1509649.062,14
3783607,-100.0558099,25.62355461,6,7,2694321.774,1509649.062,14
3783608,-100.0458061,25.62343135,6,0,2695321.774,1509649.062,14
3783609,-100.0358024,25.62330744,6,0,2696321.774,1509649.062,14
3783610,-100.0257986,25.62318291,6,0,2697321.774,1509649.062,14
3783611,-100.0157949,25.62305775,6,0,2698321.774,1509649.062,14
3783612,-100.0057912,25.62293195,6,0,2699321.774,1509649.062,14
3783613,-99.99578755,25.62280552,6,0,2700321.774,1509649.062,14
3783614,-99.9857839,25.62267845,6,0,2701321.774,1509649.062,14
3783615,-99.97578026,25.62255076,6,0,2702321.774,1509649.062,14
3783616,-99.96577665,25.62242243,6,0,2703321.774,1509649.062,14
3783617,-99.95577306,25.62229347,6,0,2704321.774,1509649.062,14
3783618,-99.94576948,25.62216387,6,0,2705321.774,1509649.062,14
3783619,-99.93576593,25.62203365,6,0,2706321.774,1509649.062,14
3783620,-99.92576239,25.62190279,6,0,2707321.774,1509649.062,14
3783621,-99.91575888,25.62177129,6,0,2708321.774,1509649.062,14
3783622,-99.90575538,25.62163917,6,0,2709321.774,1509649.062,14
3783623,-99.89575191,25.62150641,6,0,2710321.774,1509649.062,14
3786724,-100.6659788,25.63894736,6,0,2633321.774,1510649.062,14
3786725,-100.6559734,25.63886268,6,0,2634321.774,1510649.062,14
3786726,-100.6459679,25.63877737,6,0,2635321.774,1510649.062,14
3786727,-100.6359625,25.63869142,6,0,2636321.774,1510649.062,14
3786728,-100.6259571,25.63860484,6,0,2637321.774,1510649.062,14
3786729,-100.6159517,25.63851763,6,0,2638321.774,1510649.062,14
3786730,-100.6059464,25.63842979,6,0,2639321.774,1510649.062,14
3786731,-100.595941,25.63834131,6,0,2640321.774,1510649.062,14
3786732,-100.5859356,25.6382522,6,0,2641321.774,1510649.062,14
3786733,-100.5759303,25.63816246,6,0,2642321.774,1510649.062,14
3786734,-100.565925,25.63807208,6,0,2643321.774,1510649.062,14
3786735,-100.5559197,25.63798107,6,0,2644321.774,1510649.062,14
3786736,-100.5459144,25.63788943,6,0,2645321.774,1510649.062,14
3786737,-100.5359091,25.63779716,6,0,2646321.774,1510649.062,14
3786738,-100.5259038,25.63770425,6,0,2647321.774,1510649.062,14
3786739,-100.5158986,25.63761071,6,0,2648321.774,1510649.062,14
3786740,-100.5058933,25.63751654,6,0,2649321.774,1510649.062,14
3786741,-100.4958881,25.63742174,6,0,2650321.774,1510649.062,14
3786742,-100.4858829,25.6373263,6,0,2651321.774,1510649.062,14
3786743,-100.4758777,25.63723023,6,21,2652321.774,1510649.062,14
3786744,-100.4658726,25.63713353,6,0,2653321.774,1510649.062,14
3786745,-100.4558674,25.63703619,6,105,2654321.774,1510649.062,14
3786746,-100.4458622,25.63693822,6,0,2655321.774,1510649.062,14
3786747,-100.4358571,25.63683962,6,0,2656321.774,1510649.062,14
3786748,-100.425852,25.63674039,6,0,2657321.774,1510649.062,14
3786749,-100.4158469,25.63664052,6,0,2658321.774,1510649.062,14
3786750,-100.4058418,25.63654002,6,25,2659321.774,1510649.062,14
3786751,-100.3958367,25.63643889,6,553,2660321.774,1510649.062,14
3786752,-100.3858317,25.63633713,6,1894,2661321.774,1510649.062,14
3786753,-100.3758266,25.63623473,6,2495,2662321.774,1510649.062,14
3786754,-100.3658216,25.6361317,6,1888,2663321.774,1510649.062,14
3786755,-100.3558166,25.63602804,6,1064,2664321.774,1510649.062,14
3786756,-100.3458116,25.63592374,6,1243,2665321.774,1510649.062,14
3786757,-100.3358066,25.63581881,6,2369,2666321.774,1510649.062,14
3786758,-100.3258017,25.63571325,6,2116,2667321.774,1510649.062,14
3786759,-100.3157967,25.63560706,6,2230,2668321.774,1510649.062,14
3786760,-100.3057918,25.63550023,6,6922,2669321.774,1510649.062,14
3786761,-100.2957869,25.63539277,6,12603,2670321.774,1510649.062,14
3786762,-100.285782,25.63528468,6,11195,2671321.774,1510649.062,14
3786763,-100.2757771,25.63517596,6,3904,2672321.774,1510649.062,14
3786764,-100.2657723,25.6350666,6,2871,2673321.774,1510649.062,14
3786765,-100.2557674,25.63495661,6,0,2674321.774,1510649.062,14
3786766,-100.2457626,25.63484599,6,0,2675321.774,1510649.062,14
3786767,-100.2357578,25.63473473,6,0,2676321.774,1510649.062,14
3786768,-100.225753,25.63462285,6,0,2677321.774,1510649.062,14
3786769,-100.2157482,25.63451033,6,388,2678321.774,1510649.062,14
3786770,-100.2057435,25.63439717,6,1786,2679321.774,1510649.062,14
3786771,-100.1957387,25.63428339,6,6095,2680321.774,1510649.062,14
3786772,-100.185734,25.63416897,6,8314,2681321.774,1510649.062,14
3786773,-100.1757293,25.63405392,6,4955,2682321.774,1510649.062,14
3786774,-100.1657246,25.63393823,6,1418,2683321.774,1510649.062,14
3786775,-100.1557199,25.63382192,6,2921,2684321.774,1510649.062,14
3786776,-100.1457153,25.63370497,6,3760,2685321.774,1510649.062,14
3786777,-100.1357107,25.63358739,6,202,2686321.774,1510649.062,14
3786778,-100.125706,25.63346917,6,3886,2687321.774,1510649.062,14
3786779,-100.1157014,25.63335033,6,601,2688321.774,1510649.062,14
3786780,-100.1056969,25.63323085,6,6853,2689321.774,1510649.062,14
3786781,-100.0956923,25.63311073,6,4753,2690321.774,1510649.062,14
3786782,-100.0856878,25.63298999,6,5509,2691321.774,1510649.062,14
3786783,-100.0756832,25.63286861,6,7,2692321.774,1510649.062,14
3786784,-100.0656787,25.6327466,6,0,2693321.774,1510649.062,14
3786785,-100.0556742,25.63262396,6,0,2694321.774,1510649.062,14
3786786,-100.0456698,25.63250068,6,0,2695321.774,1510649.062,14
3786787,-100.0356653,25.63237677,6,0,2696321.774,1510649.062,14
3786788,-100.0256609,25.63225223,6,1,2697321.774,1510649.062,14
3786789,-100.0156565,25.63212706,6,0,2698321.774,1510649.062,14
3786790,-100.0056521,25.63200125,6,0,2699321.774,1510649.062,14
3786791,-99.99564774,25.63187481,6,0,2700321.774,1510649.062,14
3786792,-99.98564338,25.63174774,6,0,2701321.774,1510649.062,14
3786793,-99.97563905,25.63162004,6,0,2702321.774,1510649.062,14
3786794,-99.96563474,25.6314917,6,0,2703321.774,1510649.062,14
3786795,-99.95563045,25.63136273,6,0,2704321.774,1510649.062,14
3786796,-99.94562618,25.63123313,6,0,2705321.774,1510649.062,14
3786797,-99.93562193,25.63110289,6,0,2706321.774,1510649.062,14
3786798,-99.92561769,25.63097203,6,0,2707321.774,1510649.062,14
3786799,-99.91561348,25.63084053,6,0,2708321.774,1510649.062,14
3786800,-99.90560929,25.63070839,6,0,2709321.774,1510649.062,14
3786801,-99.89560512,25.63057563,6,0,2710321.774,1510649.062,14
3789902,-100.6658857,25.64801704,6,0,2633321.774,1511649.062,14
3789903,-100.6558796,25.64793236,6,0,2634321.774,1511649.062,14
3789904,-100.6458735,25.64784704,6,0,2635321.774,1511649.062,14
3789905,-100.6358674,25.64776108,6,2,2636321.774,1511649.062,14
3789906,-100.6258613,25.6476745,6,0,2637321.774,1511649.062,14
3789907,-100.6158552,25.64758728,6,0,2638321.774,1511649.062,14
3789908,-100.6058491,25.64749943,6,0,2639321.774,1511649.062,14
3789909,-100.595843,25.64741095,6,0,2640321.774,1511649.062,14
3789910,-100.585837,25.64732183,6,0,2641321.774,1511649.062,14
3789911,-100.5758309,25.64723209,6,0,2642321.774,1511649.062,14
3789912,-100.5658249,25.6471417,6,0,2643321.774,1511649.062,14
3789913,-100.5558189,25.64705069,6,0,2644321.774,1511649.062,14
3789914,-100.5458129,25.64695904,6,0,2645321.774,1511649.062,14
3789915,-100.535807,25.64686676,6,0,2646321.774,1511649.062,14
3789916,-100.525801,25.64677385,6,0,2647321.774,1511649.062,14
3789917,-100.515795,25.64668031,6,2,2648321.774,1511649.062,14
3789918,-100.5057891,25.64658613,6,0,2649321.774,1511649.062,14
3789919,-100.4957832,25.64649132,6,0,2650321.774,1511649.062,14
3789920,-100.4857773,25.64639587,6,0,2651321.774,1511649.062,14
3789921,-100.4757714,25.6462998,6,0,2652321.774,1511649.062,14
3789922,-100.4657655,25.64620309,6,0,2653321.774,1511649.062,14
3789923,-100.4557597,25.64610575,6,194,2654321.774,1511649.062,14
3789924,-100.4457538,25.64600777,6,88,2655321.774,1511649.062,14
3789925,-100.435748,25.64590917,6,0,2656321.774,1511649.062,14
3789926,-100.4257422,25.64580993,6,0,2657321.774,1511649.062,14
3789927,-100.4157364,25.64571005,6,103,2658321.774,1511649.062,14
3789928,-100.4057306,25.64560955,6,1323,2659321.774,1511649.062,14
3789929,-100.3957248,25.64550841,6,2392,2660321.774,1511649.062,14
3789930,-100.3857191,25.64540664,6,4338,2661321.774,1511649.062,14
3789931,-100.3757133,25.64530424,6,3199,2662321.774,1511649.062,14
3789932,-100.3657076,25.6452012,6,2207,2663321.774,1511649.062,14
3789933,-100.3557019,25.64509753,6,926,2664321.774,1511649.062,14
3789934,-100.3456962,25.64499323,6,657,2665321.774,1511649.062,14
3789935,-100.3356905,25.64488829,6,1514,2666321.774,1511649.062,14
3789936,-100.3256849,25.64478273,6,1300,2667321.774,1511649.062,14
3789937,-100.3156792,25.64467653,6,6622,2668321.774,1511649.062,14
3789938,-100.3056736,25.64456969,6,12429,2669321.774,1511649.062,14
3789939,-100.295668,25.64446223,6,6516,2670321.774,1511649.062,14
3789940,-100.2856624,25.64435413,6,4690,2671321.774,1511649.062,14
3789941,-100.2756568,25.6442454,6,5591,2672321.774,1511649.062,14
3789942,-100.2656513,25.64413603,6,4005,2673321.774,1511649.062,14
3789943,-100.2556457,25.64402604,6,110,2674321.774,1511649.062,14
3789944,-100.2456402,25.64391541,6,0,2675321.774,1511649.062,14
3789945,-100.2356347,25.64380415,6,0,2676321.774,1511649.062,14
3789946,-100.2256292,25.64369225,6,721,2677321.774,1511649.062,14
3789947,-100.2156237,25.64357972,6,9481,2678321.774,1511649.062,14
3789948,-100.2056183,25.64346656,6,9410,2679321.774,1511649.062,14
3789949,-100.1956128,25.64335277,6,9390,2680321.774,1511649.062,14
3789950,-100.1856074,25.64323835,6,12759,2681321.774,1511649.062,14
3789951,-100.175602,25.64312329,6,5233,2682321.774,1511649.062,14
3789952,-100.1655966,25.6430076,6,3305,2683321.774,1511649.062,14
3789953,-100.1555913,25.64289127,6,2716,2684321.774,1511649.062,14
3789954,-100.1455859,25.64277432,6,3071,2685321.774,1511649.062,14
3789955,-100.1355806,25.64265673,6,973,2686321.774,1511649.062,14
3789956,-100.1255753,25.64253851,6,1862,2687321.774,1511649.062,14
3789957,-100.11557,25.64241965,6,6023,2688321.774,1511649.062,14
3789958,-100.1055647,25.64230016,6,7106,2689321.774,1511649.062,14
3789959,-100.0955594,25.64218004,6,2881,2690321.774,1511649.062,14
3789960,-100.0855542,25.64205929,6,3806,2691321.774,1511649.062,14
3789961,-100.075549,25.64193791,6,378,2692321.774,1511649.062,14
3789962,-100.0655438,25.64181589,6,296,2693321.774,1511649.062,14
3789963,-100.0555386,25.64169324,6,2391,2694321.774,1511649.062,14
3789964,-100.0455334,25.64156995,6,0,2695321.774,1511649.062,14
3789965,-100.0355283,25.64144604,6,0,2696321.774,1511649.062,14
3789966,-100.0255232,25.64132149,6,0,2697321.774,1511649.062,14
3789967,-100.0155181,25.64119631,6,0,2698321.774,1511649.062,14
3789968,-100.005513,25.64107049,6,0,2699321.774,1511649.062,14
3789969,-99.9955079,25.64094405,6,0,2700321.774,1511649.062,14
3789970,-99.98550285,25.64081697,6,0,2701321.774,1511649.062,14
3789971,-99.97549782,25.64068925,6,0,2702321.774,1511649.062,14
3789972,-99.96549281,25.64056091,6,0,2703321.774,1511649.062,14
3789973,-99.95548782,25.64043193,6,0,2704321.774,1511649.062,14
3789974,-99.94548285,25.64030232,6,0,2705321.774,1511649.062,14
3789975,-99.9354779,25.64017208,6,0,2706321.774,1511649.062,14
3789976,-99.92547298,25.6400412,6,0,2707321.774,1511649.062,14
3789977,-99.91546807,25.6399097,6,0,2708321.774,1511649.062,14
3789978,-99.90546318,25.63977755,6,0,2709321.774,1511649.062,14
3789979,-99.89545831,25.63964478,6,0,2710321.774,1511649.062,14
3793080,-100.6657926,25.65708665,6,0,2633321.774,1512649.062,14
3793081,-100.6557858,25.65700196,6,0,2634321.774,1512649.062,14
3793082,-100.645779,25.65691664,6,0,2635321.774,1512649.062,14
3793083,-100.6357722,25.65683068,6,0,2636321.774,1512649.062,14
3793084,-100.6257654,25.65674409,6,0,2637321.774,1512649.062,14
3793085,-100.6157586,25.65665687,6,0,2638321.774,1512649.062,14
3793086,-100.6057518,25.65656901,6,0,2639321.774,1512649.062,14
3793087,-100.5957451,25.65648052,6,0,2640321.774,1512649.062,14
3793088,-100.5857383,25.6563914,6,0,2641321.774,1512649.062,14
3793089,-100.5757316,25.65630165,6,0,2642321.774,1512649.062,14
3793090,-100.5657249,25.65621126,6,0,2643321.774,1512649.062,14
3793091,-100.5557182,25.65612024,6,1,2644321.774,1512649.062,14
3793092,-100.5457115,25.65602859,6,0,2645321.774,1512649.062,14
3793093,-100.5357048,25.6559363,6,0,2646321.774,1512649.062,14
3793094,-100.5256981,25.65584339,6,0,2647321.774,1512649.062,14
3793095,-100.5156915,25.65574984,6,0,2648321.774,1512649.062,14
3793096,-100.5056848,25.65565565,6,0,2649321.774,1512649.062,14
3793097,-100.4956782,25.65556083,6,0,2650321.774,1512649.062,14
3793098,-100.4856716,25.65546539,6,0,2651321.774,1512649.062,14
3793099,-100.475665,25.6553693,6,0,2652321.774,1512649.062,14
3793100,-100.4656585,25.65527259,6,89,2653321.774,1512649.062,14
3793101,-100.4556519,25.65517524,6,3893,2654321.774,1512649.062,14
3793102,-100.4456454,25.65507726,6,505,2655321.774,1512649.062,14
3793103,-100.4356388,25.65497865,6,694,2656321.774,1512649.062,14
3793104,-100.4256323,25.6548794,6,469,2657321.774,1512649.062,14
3793105,-100.4156258,25.65477952,6,1143,2658321.774,1512649.062,14
3793106,-100.4056193,25.65467901,6,4237,2659321.774,1512649.062,14
3793107,-100.3956129,25.65457787,6,3452,2660321.774,1512649.062,14
3793108,-100.3856064,25.65447609,6,3076,2661321.774,1512649.062,14
3793109,-100.3756,25.65437368,6,2468,2662321.774,1512649.062,14
3793110,-100.3655936,25.65427064,6,1922,2663321.774,1512649.062,14
3793111,-100.3555872,25.65416696,6,1987,2664321.774,1512649.062,14
3793112,-100.3455808,25.65406265,6,2145,2665321.774,1512649.062,14
3793113,-100.3355744,25.65395771,6,1896,2666321.774,1512649.062,14
3793114,-100.3255681,25.65385214,6,8326,2667321.774,1512649.062,14
3793115,-100.3155617,25.65374593,6,11605,2668321.774,1512649.062,14
3793116,-100.3055554,25.65363909,6,9775,2669321.774,1512649.062,14
3793117,-100.2955491,25.65353162,6,3614,2670321.774,1512649.062,14
3793118,-100.2855428,25.65342351,6,3860,2671321.774,1512649.062,14
3793119,-100.2755365,25.65331477,6,5624,2672321.774,1512649.062,14
3793120,-100.2655303,25.6532054,6,6604,2673321.774,1512649.062,14
3793121,-100.255524,25.6530954,6,2109,2674321.774,1512649.062,14
3793122,-100.2455178,25.65298476,6,921,2675321.774,1512649.062,14
3793123,-100.2355116,25.6528735,6,4131,2676321.774,1512649.062,14
3793124,-100.2255054,25.65276159,6,8949,2677321.774,1512649.062,14
3793125,-100.2154992,25.65264906,6,11127,2678321.774,1512649.062,14
3793126,-100.2054931,25.65253589,6,11300,2679321.774,1512649.062,14
3793127,-100.1954869,25.65242209,6,11305,2680321.774,1512649.062,14
3793128,-100.1854808,25.65230766,6,9796,2681321.774,1512649.062,14
3793129,-100.1754747,25.65219259,6,6569,2682321.774,1512649.062,14
3793130,-100.1654686,25.6520769,6,7769,2683321.774,1512649.062,14
3793131,-100.1554626,25.65196057,6,10541,2684321.774,1512649.062,14
3793132,-100.1454565,25.6518436,6,8412,2685321.774,1512649.062,14
3793133,-100.1354505,25.651726,6,3058,2686321.774,1512649.062,14
3793134,-100.1254445,25.65160778,6,1422,2687321.774,1512649.062,14
3793135,-100.1154385,25.65148891,6,5969,2688321.774,1512649.062,14
3793136,-100.1054325,25.65136942,6,5657,2689321.774,1512649.062,14
3793137,-100.0954266,25.65124929,6,2359,2690321.774,1512649.062,14
3793138,-100.0854206,25.65112853,6,9320,2691321.774,1512649.062,14
3793139,-100.0754147,25.65100714,6,8192,2692321.774,1512649.062,14
3793140,-100.0654088,25.65088511,6,1,2693321.774,1512649.062,14
3793141,-100.0554029,25.65076245,6,0,2694321.774,1512649.062,14
3793142,-100.0453971,25.65063916,6,0,2695321.774,1512649.062,14
3793143,-100.0353912,25.65051524,6,0,2696321.774,1512649.062,14
3793144,-100.0253854,25.65039068,6,0,2697321.774,1512649.062,14
3793145,-100.0153796,25.65026549,6,0,2698321.774,1512649.062,14
3793146,-100.0053738,25.65013967,6,0,2699321.774,1512649.062,14
3793147,-99.99536805,25.65001322,6,0,2700321.774,1512649.062,14
3793148,-99.9853623,25.64988613,6,0,2701321.774,1512649.062,14
3793149,-99.97535657,25.64975841,6,0,2702321.774,1512649.062,14
3793150,-99.96535087,25.64963006,6,0,2703321.774,1512649.062,14
3793151,-99.95534518,25.64950107,6,0,2704321.774,1512649.062,14
3793152,-99.94533951,25.64937145,6,0,2705321.774,1512649.062,14
3793153,-99.93533386,25.6492412,6,0,2706321.774,1512649.062,14
3793154,-99.92532824,25.64911032,6,0,2707321.774,1512649.062,14
3793155,-99.91532263,25.6489788,6,0,2708321.774,1512649.062,14
3793156,-99.90531704,25.64884665,6,0,2709321.774,1512649.062,14
3793157,-99.89531148,25.64871387,6,0,2710321.774,1512649.062,14
3796258,-100.6656995,25.6661562,6,0,2633321.774,1513649.062,14
3796259,-100.655692,25.66607151,6,0,2634321.774,1513649.062,14
3796260,-100.6456845,25.66598618,6,0,2635321.774,1513649.062,14
3796261,-100.635677,25.66590021,6,0,2636321.774,1513649.062,14
3796262,-100.6256695,25.66581362,6,0,2637321.774,1513649.062,14
3796263,-100.615662,25.66572639,6,0,2638321.774,1513649.062,14
3796264,-100.6056545,25.66563853,6,0,2639321.774,1513649.062,14
3796265,-100.5956471,25.66555003,6,0,2640321.774,1513649.062,14
3796266,-100.5856396,25.66546091,6,0,2641321.774,1513649.062,14
3796267,-100.5756322,25.66537115,6,0,2642321.774,1513649.062,14
3796268,-100.5656248,25.66528076,6,0,2643321.774,1513649.062,14
3796269,-100.5556174,25.66518973,6,0,2644321.774,1513649.062,14
3796270,-100.54561,25.66509807,6,0,2645321.774,1513649.062,14
3796271,-100.5356026,25.66500578,6,0,2646321.774,1513649.062,14
3796272,-100.5255953,25.66491286,6,0,2647321.774,1513649.062,14
3796273,-100.5155879,25.6648193,6,0,2648321.774,1513649.062,14
3796274,-100.5055806,25.66472511,6,0,2649321.774,1513649.062,14
3796275,-100.4955733,25.66463029,6,0,2650321.774,1513649.062,14
3796276,-100.485566,25.66453483,6,322,2651321.774,1513649.062,14
3796277,-100.4755587,25.66443874,6,1783,2652321.774,1513649.062,14
3796278,-100.4655514,25.66434202,6,6552,2653321.774,1513649.062,14
3796279,-100.4555441,25.66424467,6,12053,2654321.774,1513649.062,14
3796280,-100.4455369,25.66414668,6,1312,2655321.774,1513649.062,14
3796281,-100.4355297,25.66404806,6,5258,2656321.774,1513649.062,14
3796282,-100.4255225,25.66394881,6,3397,2657321.774,1513649.062,14
3796283,-100.4155153,25.66384893,6,4015,2658321.774,1513649.062,14
3796284,-100.4055081,25.66374841,6,5663,2659321.774,1513649.062,14
3796285,-100.3955009,25.66364726,6,2450,2660321.774,1513649.062,14
3796286,-100.3854938,25.66354547,6,2117,2661321.774,1513649.062,14
3796287,-100.3754866,25.66344306,6,3949,2662321.774,1513649.062,14
3796288,-100.3654795,25.66334001,6,3315,2663321.774,1513649.062,14
3796289,-100.3554724,25.66323633,6,2905,2664321.774,1513649.062,14
3796290,-100.3454653,25.66313201,6,1776,2665321.774,1513649.062,14
3796291,-100.3354583,25.66302706,6,4253,2666321.774,1513649.062,14
3796292,-100.3254512,25.66292148,6,8568,2667321.774,1513649.062,14
3796293,-100.3154442,25.66281527,6,4428,2668321.774,1513649.062,14
3796294,-100.3054372,25.66270842,6,3098,2669321.774,1513649.062,14
3796295,-100.2954302,25.66260094,6,7532,2670321.774,1513649.062,14
3796296,-100.2854232,25.66249283,6,6683,2671321.774,1513649.062,14
3796297,-100.2754162,25.66238409,6,8698,2672321.774,1513649.062,14
3796298,-100.2654092,25.66227471,6,8275,2673321.774,1513649.062,14
3796299,-100.2554023,25.6621647,6,4119,2674321.774,1513649.062,14
3796300,-100.2453954,25.66205406,6,3446,2675321.774,1513649.062,14
3796301,-100.2353885,25.66194278,6,11869,2676321.774,1513649.062,14
3796302,-100.2253816,25.66183087,6,13201,2677321.774,1513649.062,14
3796303,-100.2153747,25.66171833,6,9666,2678321.774,1513649.062,14
3796304,-100.2053679,25.66160516,6,12721,2679321.774,1513649.062,14
3796305,-100.195361,25.66149135,6,9620,2680321.774,1513649.062,14
3796306,-100.1853542,25.66137691,6,12485,2681321.774,1513649.062,14
3796307,-100.1753474,25.66126184,6,10294,2682321.774,1513649.062,14
3796308,-100.1653406,25.66114613,6,6200,2683321.774,1513649.062,14
3796309,-100.1553339,25.66102979,6,3195,2684321.774,1513649.062,14
3796310,-100.1453271,25.66091282,6,4035,2685321.774,1513649.062,14
3796311,-100.1353204,25.66079522,6,4344,2686321.774,1513649.062,14
3796312,-100.1253137,25.66067698,6,8840,2687321.774,1513649.062,14
3796313,-100.115307,25.66055811,6,4294,2688321.774,1513649.062,14
3796314,-100.1053003,25.66043861,6,895,2689321.774,1513649.062,14
3796315,-100.0952937,25.66031847,6,1052,2690321.774,1513649.062,14
3796316,-100.085287,25.66019771,6,3987,2691321.774,1513649.062,14
3796317,-100.0752804,25.66007631,6,2590,2692321.774,1513649.062,14
3796318,-100.0652738,25.65995427,6,0,2693321.774,1513649.062,14
3796319,-100.0552672,25.65983161,6,0,2694321.774,1513649.062,14
3796320,-100.0452607,25.65970831,6,0,2695321.774,1513649.062,14
3796321,-100.0352541,25.65958438,6,0,2696321.774,1513649.062,14
3796322,-100.0252476,25.65945981,6,0,2697321.774,1513649.062,14
3796323,-100.0152411,25.65933461,6,0,2698321.774,1513649.062,14
3796324,-100.0052346,25.65920878,6,0,2699321.774,1513649.062,14
3796325,-99.99522817,25.65908232,6,0,2700321.774,1513649.062,14
3796326,-99.98522173,25.65895523,6,0,2701321.774,1513649.062,14
3796327,-99.9752153,25.6588275,6,0,2702321.774,1513649.062,14
3796328,-99.9652089,25.65869914,6,0,2703321.774,1513649.062,14
3796329,-99.95520251,25.65857014,6,0,2704321.774,1513649.062,14
3796330,-99.94519615,25.65844052,6,0,2705321.774,1513649.062,14
3796331,-99.9351898,25.65831026,6,0,2706321.774,1513649.062,14
3796332,-99.92518348,25.65817936,6,0,2707321.774,1513649.062,14
3796333,-99.91517717,25.65804784,6,0,2708321.774,1513649.062,14
3796334,-99.90517089,25.65791568,6,0,2709321.774,1513649.062,14
3796335,-99.89516462,25.65778289,6,0,2710321.774,1513649.062,14
3799436,-100.6656064,25.67522569,6,0,2633321.774,1514649.062,14
3799437,-100.6555982,25.67514098,6,0,2634321.774,1514649.062,14
3799438,-100.64559,25.67505565,6,0,2635321.774,1514649.062,14
3799439,-100.6355818,25.67496968,6,0,2636321.774,1514649.062,14
3799440,-100.6255736,25.67488308,6,0,2637321.774,1514649.062,14
3799441,-100.6155654,25.67479585,6,0,2638321.774,1514649.062,14
3799442,-100.6055572,25.67470798,6,0,2639321.774,1514649.062,14
3799443,-100.5955491,25.67461948,6,0,2640321.774,1514649.062,14
3799444,-100.5855409,25.67453035,6,0,2641321.774,1514649.062,14
3799445,-100.5755328,25.67444058,6,0,2642321.774,1514649.062,14
3799446,-100.5655247,25.67435018,6,0,2643321.774,1514649.062,14
3799447,-100.5555166,25.67425915,6,0,2644321.774,1514649.062,14
3799448,-100.5455085,25.67416749,6,0,2645321.774,1514649.062,14
3799449,-100.5355004,25.67407519,6,0,2646321.774,1514649.062,14
3799450,-100.5254924,25.67398226,6,0,2647321.774,1514649.062,14
3799451,-100.5154843,25.6738887,6,0,2648321.774,1514649.062,14
3799452,-100.5054763,25.6737945,6,52,2649321.774,1514649.062,14
3799453,-100.4954683,25.67369968,6,2211,2650321.774,1514649.062,14
3799454,-100.4854603,25.67360421,6,7020,2651321.774,1514649.062,14
3799455,-100.4754523,25.67350812,6,9637,2652321.774,1514649.062,14
3799456,-100.4654443,25.67341139,6,10052,2653321.774,1514649.062,14
3799457,-100.4554364,25.67331403,6,5293,2654321.774,1514649.062,14
3799458,-100.4454284,25.67321604,6,2055,2655321.774,1514649.062,14
3799459,-100.4354205,25.67311742,6,3786,2656321.774,1514649.062,14
3799460,-100.4254126,25.67301816,6,5739,2657321.774,1514649.062,14
3799461,-100.4154047,25.67291827,6,4064,2658321.774,1514649.062,14
3799462,-100.4053968,25.67281774,6,4589,2659321.774,1514649.062,14
3799463,-100.395389,25.67271658,6,1983,2660321.774,1514649.062,14
3799464,-100.3853811,25.67261479,6,861,2661321.774,1514649.062,14
3799465,-100.3753733,25.67251237,6,633,2662321.774,1514649.062,14
3799466,-100.3653655,25.67240931,6,1224,2663321.774,1514649.062,14
3799467,-100.3553577,25.67230563,6,1207,2664321.774,1514649.062,14
3799468,-100.3453499,25.6722013,6,893,2665321.774,1514649.062,14
3799469,-100.3353421,25.67209635,6,1908,2666321.774,1514649.062,14
3799470,-100.3253344,25.67199076,6,2875,2667321.774,1514649.062,14
