ID,Lon,lat,cst,pob,UTMX,UTMY,UTMZ
247197,-104.32833,21.17029,6,0,2259321.7742,1019649.0616,13
247198,-104.29931,21.17072,6,16,2262321.7742,1019649.0616,13
247199,-104.27029,21.17116,6,595,2265321.7742,1019649.0616,13
247200,-104.24128,21.17159,6,0,2268321.7742,1019649.0616,13
247201,-104.21226,21.17201,6,0,2271321.7742,1019649.0616,13
247202,-104.18324,21.17243,6,15,2274321.7742,1019649.0616,13
247203,-104.15422,21.17284,6,0,2277321.7742,1019649.0616,13
247204,-104.12521,21.17324,6,0,2280321.7742,1019649.0616,13
247205,-104.09619,21.17364,6,785,2283321.7742,1019649.0616,13
247206,-104.06717,21.17404,6,0,2286321.7742,1019649.0616,13
247207,-104.03815,21.17443,6,0,2289321.7742,1019649.0616,13
247208,-104.00913,21.17481,6,0,2292321.7742,1019649.0616,13
247209,-103.98011,21.17519,6,14,2295321.7742,1019649.0616,13
247210,-103.95109,21.17556,6,12,2298321.7742,1019649.0616,13
247211,-103.92207,21.17593,6,21,2301321.7742,1019649.0616,13
247212,-103.89305,21.17629,6,0,2304321.7742,1019649.0616,13
247213,-103.86403,21.17665,6,4,2307321.7742,1019649.0616,13
247214,-103.83501,21.177,6,24,2310321.7742,1019649.0616,13
247215,-103.80599,21.17735,6,315,2313321.7742,1019649.0616,13
247216,-103.77697,21.17769,6,0,2316321.7742,1019649.0616,13
247217,-103.74795,21.17802,6,0,2319321.7742,1019649.0616,13
247218,-103.71893,21.17835,6,164,2322321.7742,1019649.0616,13
247219,-103.68991,21.17867,6,3,2325321.7742,1019649.0616,13
247220,-103.66089,21.17899,6,120,2328321.7742,1019649.0616,13
247221,-103.63187,21.1793,6,0,2331321.7742,1019649.0616,13
247222,-103.60285,21.17961,6,0,2334321.7742,1019649.0616,13
247223,-103.57383,21.17991,6,2,2337321.7742,1019649.0616,13
247224,-103.54481,21.18021,6,45,2340321.7742,1019649.0616,13
247225,-103.51579,21.1805,6,12,2343321.7742,1019649.0616,13
247226,-103.48677,21.18078,6,0,2346321.7742,1019649.0616,13
247227,-103.45774,21.18106,6,0,2349321.7742,1019649.0616,13
247228,-103.42872,21.18134,6,13,2352321.7742,1019649.0616,13
247229,-103.3997,21.18161,6,227,2355321.7742,1019649.0616,13
247230,-103.37068,21.18187,6,89,2358321.7742,1019649.0616,13
247231,-103.34166,21.18213,6,6,2361321.7742,1019649.0616,13
247232,-103.31263,21.18238,6,0,2364321.7742,1019649.0616,13
247233,-103.28361,21.18262,6,3,2367321.7742,1019649.0616,13
247234,-103.25459,21.18287,6,0,2370321.7742,1019649.0616,13
247235,-103.22557,21.1831,6,0,2373321.7742,1019649.0616,13
247236,-103.19654,21.18333,6,0,2376321.7742,1019649.0616,13
247237,-103.16752,21.18356,6,343,2379321.7742,1019649.0616,13
247238,-103.1385,21.18377,6,0,2382321.7742,1019649.0616,13
247239,-103.10948,21.18399,6,0,2385321.7742,1019649.0616,13
247240,-103.08045,21.1842,6,0,2388321.7742,1019649.0616,13
247241,-103.05143,21.1844,6,1,2391321.7742,1019649.0616,13
247242,-103.02241,21.18459,6,18,2394321.7742,1019649.0616,13
247243,-102.99338,21.18479,6,0,2397321.7742,1019649.0616,13
247244,-102.96436,21.18497,6,200,2400321.7742,1019649.0616,13
247245,-102.93534,21.18515,6,47,2403321.7742,1019649.0616,13
247246,-102.90631,21.18533,6,2234,2406321.7742,1019649.0616,13
247247,-102.87729,21.1855,6,10923,2409321.7742,1019649.0616,13
247248,-102.84827,21.18566,6,10,2412321.7742,1019649.0616,13
247249,-102.81924,21.18582,6,10,2415321.7742,1019649.0616,13
247250,-102.79022,21.18597,6,60,2418321.7742,1019649.0616,13
247251,-102.7612,21.18612,6,61,2421321.7742,1019649.0616,13
247252,-102.73217,21.18626,6,19,2424321.7742,1019649.0616,13
247253,-102.70315,21.1864,6,332,2427321.7742,1019649.0616,13
247254,-102.67412,21.18653,6,8,2430321.7742,1019649.0616,13
247255,-102.6451,21.18665,6,8,2433321.7742,1019649.0616,13
247256,-102.61608,21.18677,6,49,2436321.7742,1019649.0616,13
247257,-102.58705,21.18689,6,82,2439321.7742,1019649.0616,13
247258,-102.55803,21.18699,6,36,2442321.7742,1019649.0616,13
247259,-102.529,21.1871,6,0,2445321.7742,1019649.0616,13
247260,-102.49998,21.18719,6,9,2448321.7742,1019649.0616,13
247261,-102.47095,21.18729,6,1964,2451321.7742,1019649.0616,13
247262,-102.44193,21.18737,6,198,2454321.7742,1019649.0616,13
247263,-102.41291,21.18745,6,150,2457321.7742,1019649.0616,13
247264,-102.38388,21.18753,6,39,2460321.7742,1019649.0616,13
247265,-102.35486,21.1876,6,97,2463321.7742,1019649.0616,13
247266,-102.32583,21.18767,6,57,2466321.7742,1019649.0616,13
247267,-102.29681,21.18772,6,146,2469321.7742,1019649.0616,13
247268,-102.26778,21.18778,6,252,2472321.7742,1019649.0616,13
247269,-102.23876,21.18783,6,237,2475321.7742,1019649.0616,13
247270,-102.20973,21.18787,6,84,2478321.7742,1019649.0616,13
247271,-102.18071,21.18791,6,26,2481321.7742,1019649.0616,13
247272,-102.15168,21.18794,6,15,2484321.7742,1019649.0616,13
247273,-102.12266,21.18796,6,1401,2487321.7742,1019649.0616,13
247274,-102.09364,21.18798,6,536,2490321.7742,1019649.0616,13
247275,-102.06461,21.188,6,0,2493321.7742,1019649.0616,13
247276,-102.03559,21.18801,6,181,2496321.7742,1019649.0616,13
247277,-102.00656,21.18801,6,16,2499321.7742,1019649.0616,13
247278,-101.97754,21.18801,6,404,2502321.7742,1019649.0616,14
247279,-101.94851,21.188,6,38,2505321.7742,1019649.0616,14
247280,-101.91949,21.18799,6,7,2508321.7742,1019649.0616,14
247281,-101.89046,21.18797,6,109,2511321.7742,1019649.0616,14
247282,-101.86144,21.18795,6,121,2514321.7742,1019649.0616,14
247283,-101.83241,21.18792,6,192,2517321.7742,1019649.0616,14
247284,-101.80339,21.18789,6,760,2520321.7742,1019649.0616,14
247285,-101.77436,21.18785,6,96,2523321.7742,1019649.0616,14
247286,-101.74534,21.1878,6,751,2526321.7742,1019649.0616,14
247287,-101.71632,21.18775,6,8453,2529321.7742,1019649.0616,14
247288,-101.68729,21.18769,6,18719,2532321.7742,1019649.0616,14
247289,-101.65827,21.18763,6,57847,2535321.7742,1019649.0616,14
247290,-101.62924,21.18756,6,7269,2538321.7742,1019649.0616,14
247291,-101.60022,21.18749,6,49,2541321.7742,1019649.0616,14
247292,-101.57119,21.18741,6,188,2544321.7742,1019649.0616,14
247293,-101.54217,21.18733,6,62,2547321.7742,1019649.0616,14
247294,-101.51314,21.18724,6,49,2550321.7742,1019649.0616,14
248208,-105.72163,21.16994,6,0,2115321.7742,1022649.0616,13
248209,-105.69262,21.17065,6,0,2118321.7742,1022649.0616,13
248210,-105.66361,21.17135,6,0,2121321.7742,1022649.0616,13
248211,-105.6346,21.17204,6,0,2124321.7742,1022649.0616,13
248212,-105.60559,21.17272,6,0,2127321.7742,1022649.0616,13
248213,-105.57658,21.17341,6,0,2130321.7742,1022649.0616,13
248214,-105.54756,21.17408,6,0,2133321.7742,1022649.0616,13
248215,-105.51855,21.17475,6,0,2136321.7742,1022649.0616,13
248216,-105.48954,21.17542,6,0,2139321.7742,1022649.0616,13
248217,-105.46052,21.17608,6,0,2142321.7742,1022649.0616,13
248218,-105.43151,21.17673,6,0,2145321.7742,1022649.0616,13
248219,-105.4025,21.17738,6,0,2148321.7742,1022649.0616,13
248220,-105.37348,21.17802,6,0,2151321.7742,1022649.0616,13
248221,-105.34447,21.17866,6,0,2154321.7742,1022649.0616,13
248222,-105.31545,21.17929,6,0,2157321.7742,1022649.0616,13
248223,-105.28644,21.17992,6,0,2160321.7742,1022649.0616,13
248224,-105.25742,21.18054,6,0,2163321.7742,1022649.0616,13
248225,-105.22841,21.18115,6,4,2166321.7742,1022649.0616,13
248226,-105.19939,21.18176,6,10,2169321.7742,1022649.0616,13
248227,-105.17037,21.18237,6,12,2172321.7742,1022649.0616,13
248228,-105.14136,21.18297,6,13594,2175321.7742,1022649.0616,13
248229,-105.11234,21.18356,6,1126,2178321.7742,1022649.0616,13
248230,-105.08332,21.18415,6,0,2181321.7742,1022649.0616,13
248231,-105.05431,21.18473,6,18,2184321.7742,1022649.0616,13
248232,-105.02529,21.18531,6,0,2187321.7742,1022649.0616,13
248233,-104.99627,21.18588,6,0,2190321.7742,1022649.0616,13
248234,-104.96725,21.18645,6,0,2193321.7742,1022649.0616,13
248235,-104.93824,21.18701,6,0,2196321.7742,1022649.0616,13
248236,-104.90922,21.18756,6,11,2199321.7742,1022649.0616,13
248237,-104.8802,21.18811,6,10,2202321.7742,1022649.0616,13
248238,-104.85118,21.18865,6,0,2205321.7742,1022649.0616,13
248239,-104.82216,21.18919,6,0,2208321.7742,1022649.0616,13
248240,-104.79314,21.18973,6,0,2211321.7742,1022649.0616,13
248241,-104.76412,21.19025,6,9,2214321.7742,1022649.0616,13
248242,-104.7351,21.19078,6,0,2217321.7742,1022649.0616,13
248243,-104.70608,21.19129,6,0,2220321.7742,1022649.0616,13
248244,-104.67706,21.1918,6,260,2223321.7742,1022649.0616,13
248245,-104.64804,21.19231,6,1434,2226321.7742,1022649.0616,13
248246,-104.61902,21.19281,6,157,2229321.7742,1022649.0616,13
248247,-104.59,21.1933,6,0,2232321.7742,1022649.0616,13
248248,-104.56098,21.19379,6,16,2235321.7742,1022649.0616,13
248249,-104.53196,21.19427,6,0,2238321.7742,1022649.0616,13
248250,-104.50293,21.19475,6,5,2241321.7742,1022649.0616,13
248251,-104.47391,21.19522,6,9,2244321.7742,1022649.0616,13
248252,-104.44489,21.19569,6,0,2247321.7742,1022649.0616,13
248253,-104.41587,21.19615,6,0,2250321.7742,1022649.0616,13
248254,-104.38685,21.19661,6,0,2253321.7742,1022649.0616,13
248255,-104.35782,21.19706,6,0,2256321.7742,1022649.0616,13
248256,-104.3288,21.1975,6,1,2259321.7742,1022649.0616,13
248257,-104.29978,21.19794,6,246,2262321.7742,1022649.0616,13
248258,-104.27075,21.19838,6,6,2265321.7742,1022649.0616,13
248259,-104.24173,21.1988,6,37,2268321.7742,1022649.0616,13
248260,-104.21271,21.19923,6,6,2271321.7742,1022649.0616,13
248261,-104.18368,21.19964,6,33,2274321.7742,1022649.0616,13
248262,-104.15466,21.20006,6,0,2277321.7742,1022649.0616,13
248263,-104.12564,21.20046,6,0,2280321.7742,1022649.0616,13
248264,-104.09661,21.20086,6,0,2283321.7742,1022649.0616,13
248265,-104.06759,21.20126,6,5,2286321.7742,1022649.0616,13
248266,-104.03856,21.20165,6,0,2289321.7742,1022649.0616,13
248267,-104.00954,21.20203,6,16,2292321.7742,1022649.0616,13
248268,-103.98051,21.20241,6,8,2295321.7742,1022649.0616,13
248269,-103.95149,21.20278,6,0,2298321.7742,1022649.0616,13
248270,-103.92246,21.20315,6,0,2301321.7742,1022649.0616,13
248271,-103.89344,21.20351,6,33,2304321.7742,1022649.0616,13
248272,-103.86441,21.20387,6,0,2307321.7742,1022649.0616,13
248273,-103.83539,21.20422,6,0,2310321.7742,1022649.0616,13
248274,-103.80636,21.20457,6,125,2313321.7742,1022649.0616,13
248275,-103.77733,21.20491,6,0,2316321.7742,1022649.0616,13
248276,-103.74831,21.20524,6,12,2319321.7742,1022649.0616,13
248277,-103.71928,21.20557,6,74,2322321.7742,1022649.0616,13
248278,-103.69026,21.20589,6,24,2325321.7742,1022649.0616,13
248279,-103.66123,21.20621,6,32,2328321.7742,1022649.0616,13
248280,-103.6322,21.20652,6,0,2331321.7742,1022649.0616,13
248281,-103.60318,21.20683,6,0,2334321.7742,1022649.0616,13
248282,-103.57415,21.20713,6,0,2337321.7742,1022649.0616,13
248283,-103.54512,21.20743,6,4,2340321.7742,1022649.0616,13
248284,-103.51609,21.20772,6,0,2343321.7742,1022649.0616,13
248285,-103.48707,21.208,6,25,2346321.7742,1022649.0616,13
248286,-103.45804,21.20828,6,2268,2349321.7742,1022649.0616,13
248287,-103.42901,21.20856,6,92,2352321.7742,1022649.0616,13
248288,-103.39998,21.20883,6,0,2355321.7742,1022649.0616,13
248289,-103.37096,21.20909,6,1170,2358321.7742,1022649.0616,13
248290,-103.34193,21.20935,6,267,2361321.7742,1022649.0616,13
248291,-103.3129,21.2096,6,0,2364321.7742,1022649.0616,13
248292,-103.28387,21.20984,6,60,2367321.7742,1022649.0616,13
248293,-103.25484,21.21009,6,0,2370321.7742,1022649.0616,13
248294,-103.22582,21.21032,6,69,2373321.7742,1022649.0616,13
248295,-103.19679,21.21055,6,1,2376321.7742,1022649.0616,13
248296,-103.16776,21.21078,6,22,2379321.7742,1022649.0616,13
248297,-103.13873,21.21099,6,0,2382321.7742,1022649.0616,13
248298,-103.1097,21.21121,6,0,2385321.7742,1022649.0616,13
248299,-103.08067,21.21142,6,7,2388321.7742,1022649.0616,13
248300,-103.05164,21.21162,6,5,2391321.7742,1022649.0616,13
248301,-103.02261,21.21181,6,22,2394321.7742,1022649.0616,13
248302,-102.99359,21.21201,6,88,2397321.7742,1022649.0616,13
248303,-102.96456,21.21219,6,152,2400321.7742,1022649.0616,13
248304,-102.93553,21.21237,6,177,2403321.7742,1022649.0616,13
248305,-102.9065,21.21255,6,125,2406321.7742,1022649.0616,13
248306,-102.87747,21.21272,6,137,2409321.7742,1022649.0616,13
248307,-102.84844,21.21288,6,57,2412321.7742,1022649.0616,13
248308,-102.81941,21.21304,6,73,2415321.7742,1022649.0616,13
248309,-102.79038,21.21319,6,15,2418321.7742,1022649.0616,13
248310,-102.76135,21.21334,6,214,2421321.7742,1022649.0616,13
248311,-102.73232,21.21348,6,0,2424321.7742,1022649.0616,13
248312,-102.70329,21.21362,6,0,2427321.7742,1022649.0616,13
248313,-102.67426,21.21375,6,17,2430321.7742,1022649.0616,13
248314,-102.64523,21.21387,6,77,2433321.7742,1022649.0616,13
248315,-102.6162,21.21399,6,0,2436321.7742,1022649.0616,13
248316,-102.58717,21.21411,6,62,2439321.7742,1022649.0616,13
248317,-102.55814,21.21422,6,36,2442321.7742,1022649.0616,13
248318,-102.52911,21.21432,6,18,2445321.7742,1022649.0616,13
248319,-102.50008,21.21442,6,34,2448321.7742,1022649.0616,13
248320,-102.47105,21.21451,6,26,2451321.7742,1022649.0616,13
248321,-102.44202,21.21459,6,281,2454321.7742,1022649.0616,13
248322,-102.41299,21.21468,6,141,2457321.7742,1022649.0616,13
248323,-102.38396,21.21475,6,405,2460321.7742,1022649.0616,13
248324,-102.35493,21.21482,6,88,2463321.7742,1022649.0616,13
248325,-102.3259,21.21489,6,720,2466321.7742,1022649.0616,13
248326,-102.29687,21.21495,6,1587,2469321.7742,1022649.0616,13
248327,-102.26784,21.215,6,225,2472321.7742,1022649.0616,13
248328,-102.23881,21.21505,6,123,2475321.7742,1022649.0616,13
248329,-102.20978,21.21509,6,13,2478321.7742,1022649.0616,13
248330,-102.18075,21.21513,6,8,2481321.7742,1022649.0616,13
248331,-102.15172,21.21516,6,20,2484321.7742,1022649.0616,13
248332,-102.12269,21.21518,6,31,2487321.7742,1022649.0616,13
248333,-102.09365,21.2152,6,17,2490321.7742,1022649.0616,13
248334,-102.06462,21.21522,6,0,2493321.7742,1022649.0616,13
248335,-102.03559,21.21523,6,21,2496321.7742,1022649.0616,13
248336,-102.00656,21.21523,6,63,2499321.7742,1022649.0616,13
248337,-101.97753,21.21523,6,16,2502321.7742,1022649.0616,14
248338,-101.9485,21.21522,6,240,2505321.7742,1022649.0616,14
248339,-101.91947,21.21521,6,451,2508321.7742,1022649.0616,14
248340,-101.89044,21.21519,6,52,2511321.7742,1022649.0616,14
248341,-101.86141,21.21517,6,869,2514321.7742,1022649.0616,14
248342,-101.83238,21.21514,6,258,2517321.7742,1022649.0616,14
248343,-101.80335,21.21511,6,55,2520321.7742,1022649.0616,14
248344,-101.77432,21.21507,6,965,2523321.7742,1022649.0616,14
248345,-101.74529,21.21502,6,40,2526321.7742,1022649.0616,14
248346,-101.71626,21.21497,6,268,2529321.7742,1022649.0616,14
248347,-101.68723,21.21491,6,8288,2532321.7742,1022649.0616,14
248348,-101.6582,21.21485,6,3702,2535321.7742,1022649.0616,14
248349,-101.62917,21.21478,6,230,2538321.7742,1022649.0616,14
248350,-101.60014,21.21471,6,50,2541321.7742,1022649.0616,14
248351,-101.57111,21.21463,6,75,2544321.7742,1022649.0616,14
248352,-101.54208,21.21455,6,89,2547321.7742,1022649.0616,14
248353,-101.51305,21.21446,6,31,2550321.7742,1022649.0616,14
249267,-105.72239,21.19716,6,0,2115321.7742,1025649.0616,13
249268,-105.69337,21.19786,6,0,2118321.7742,1025649.0616,13
249269,-105.66435,21.19856,6,0,2121321.7742,1025649.0616,13
249270,-105.63534,21.19925,6,0,2124321.7742,1025649.0616,13
249271,-105.60632,21.19994,6,0,2127321.7742,1025649.0616,13
249272,-105.5773,21.20062,6,0,2130321.7742,1025649.0616,13
249273,-105.54828,21.20129,6,0,2133321.7742,1025649.0616,13
249274,-105.51926,21.20197,6,0,2136321.7742,1025649.0616,13
249275,-105.49024,21.20263,6,0,2139321.7742,1025649.0616,13
249276,-105.46122,21.20329,6,0,2142321.7742,1025649.0616,13
