GRIDCODE,CID,Fracc,Fracv
172084,16102,0.012893651,0.008136379
172085,16033,0.001040046,0.00024705
172085,16102,0.001239614,0.000782243
172085,16102,0.006032725,0.003806877
172085,16102,0.001254943,0.000791916
172086,16033,0.000247429,5.87737E-05
172086,16033,0.037643843,0.008941815
172086,16102,0.001501372,0.000947422
172087,16033,0.012410319,0.002947913
172087,16033,0.027402796,0.006509185
172087,16033,0.056375657,0.013391319
172087,16102,0.000995974,0.000628497
172087,16102,0.000179358,0.000113182
172088,16033,0.011950215,0.002838621
172088,16033,0.005629003,0.001337098
172088,16033,0.041168628,0.009779083
172088,16102,0.002876341,0.00181508
172088,16102,0.003322846,0.002096841
172089,16033,0.008001137,0.001900568
172089,16033,0.023494418,0.0055808
172089,16102,0.005395739,0.003404915
172089,16102,0.000435412,0.000274761
172090,16033,0.000732538,0.000174005
172094,16009,0.001561753,0.000773512
172094,16059,0.003041799,0.001164973
172095,16009,0.022329638,0.011059516
172095,16059,0.001678009,0.000642657
172096,16009,0.007932597,0.00392889
172097,16009,0.009407429,0.00465935
172098,16009,0.021059996,0.010430682
172099,16009,0.004877474,0.002415736
172100,16009,8.16981E-06,4.04638E-06
172101,16009,0.000193441,9.58084E-05
172102,16009,0.006353914,0.003146993
172103,16009,0.00808661,0.00400517
172103,16082,0.004203946,0.001599277
172104,16009,6.61768E-06,3.27763E-06
172104,16082,0.013969144,0.005314181
172105,16082,0.015259123,0.005804918
173063,14027,0.000710801,0.000517127
173063,6007,0.039183749,0.003569716
173064,14027,0.001192589,0.000867641
173064,6007,0.039476335,0.003596372
173065,14027,0.000242862,0.000176688
173065,6007,0.000757488,6.90086E-05
173072,6007,0.003298034,0.000300457
173072,6008,0.001105317,0.000671443
173073,6007,0.009549669,0.000869994
173073,6007,0.013022853,0.001186407
173073,6008,0.016725325,0.010160069
173073,6008,0.008637982,0.005247282
173074,6008,0.017303797,0.010511471
173074,6008,0.018678973,0.011346844
173075,6004,0.003551532,0.000678874
173075,6008,0.022771731,0.013833056
173075,6008,0.011794676,0.007164867
173076,6004,0.054056104,0.010332798
173076,6004,0.000808487,0.000154542
173076,6008,0.014102589,0.008566846
173077,6004,0.07285829,0.013926827
173077,6004,1.9707E-05,3.76698E-06
173078,6004,0.000107375,2.05247E-05
