GRIDCODE,CVE_ENTCVE_MUN,LTMxC,Lcelda,Frac
220759,14097,1203127.495,4009.22394,0.003332335
220759,14097,1203127.495,355.5774977,0.000295544
220760,14070,307315.5875,113.8817482,0.000370569
220760,14070,307315.5875,680.7363273,0.002215105
220760,14070,307315.5875,1355.872358,0.004411987
220760,14070,307315.5875,5596.007298,0.018209318
220761,14070,307315.5875,4888.082611,0.015905743
220762,14051,246088.819,2192.229677,0.008908286
220766,14123,1601480.775,1469.617529,0.000917662
220766,14124,2267481.37,3335.348602,0.001470949
220767,14123,1601480.775,2290.468817,0.001430219
220767,14123,1601480.775,941.5013855,0.000587894
220767,14124,2267481.37,1172.317319,0.000517013
220768,14123,1601480.775,3703.731856,0.002312692
220768,14123,1601480.775,8010.623617,0.00500201
220768,14124,2267481.37,569.6123173,0.000251209
220769,14123,1601480.775,13643.75945,0.008519465
220769,14124,2267481.37,2881.196916,0.00127066
220775,14105,889316.4422,1352.161772,0.001520451
220776,14105,889316.4422,5393.768083,0.006065072
220784,14013,792096.3752,6183.668176,0.007806712
220790,14016,892747.8075,1565.680888,0.001753777
220791,14016,892747.8075,3966.328774,0.004442832
220791,14016,892747.8075,3572.862571,0.004002096
220791,14016,892747.8075,2940.094262,0.003293309
220801,14033,765281.2243,6470.754132,0.008455394
220803,11023,3179996.75,6187.368195,0.001945715
220803,11023,3179996.75,108.7405551,3.41952E-05
220804,11023,3179996.75,1692.747348,0.000532311
220811,11023,3179996.75,117.9126673,3.70795E-05
220816,11001,727117.8774,56.31388174,7.74481E-05
220817,11001,727117.8774,1920.303424,0.00264098
220817,11001,727117.8774,2315.153068,0.003184013
220818,11001,727117.8774,161.5281848,0.000222149
221747,14020,1111978.663,5388.886215,0.004846214
221747,14067,1457387.28,2821.108504,0.00193573
221761,14084,1151159.999,158.3292814,0.000137539
221762,14084,1151159.999,3196.910118,0.002777121
221765,14058,975937.0521,4203.412279,0.004307053
221766,14058,975937.0521,6042.194707,0.006191173
221774,14062,453753.1061,1082.656898,0.002386004
221775,14012,931544.3449,1604.517938,0.001722428
221775,14062,453753.1061,4000.283337,0.008815991
221775,14062,453753.1061,3686.537164,0.008124544
221776,14062,453753.1061,3584.081482,0.007898748
221780,14038,912296.7245,4196.335982,0.004599749
221780,14038,912296.7245,669.8236174,0.000734217
221780,14038,912296.7245,592.5843514,0.000649552
221780,14038,912296.7245,1193.345162,0.001308067
221780,14062,453753.1061,2294.165498,0.005055978
221781,14038,912296.7245,2849.905986,0.003123881
221783,14038,912296.7245,1797.415487,0.001970209
221784,14006,1551194.022,4978.453334,0.003209433
221785,14006,1551194.022,3639.750543,0.002346419
221786,14006,1551194.022,100.9174967,6.50579E-05
221787,14006,1551194.022,2289.995951,0.00147628
221788,14006,1551194.022,7455.836023,0.004806514
221789,14006,1551194.022,6411.943254,0.004133553
221791,14006,1551194.022,2225.34689,0.001434603
221791,14006,1551194.022,4153.620646,0.002677693
221791,14006,1551194.022,2687.212445,0.001732351
221792,14006,1551194.022,6014.904504,0.003877596
221792,14006,1551194.022,3960.422239,0.002553144
221793,14006,1551194.022,6022.667315,0.003882601
221794,14006,1551194.022,2448.052691,0.001578173
221796,14077,488265.1904,1032.860541,0.002115368
221797,14024,617769.4476,1747.526311,0.002828768
221797,14077,488265.1904,865.0008589,0.00177158
221797,14077,488265.1904,1400.641495,0.002868608
221797,14077,488265.1904,1572.439427,0.003220462
221797,14077,488265.1904,471.0895282,0.000964823
221797,14077,488265.1904,1866.136857,0.003821974
221798,14024,617769.4476,2018.957622,0.003268141
221798,14024,617769.4476,3895.20545,0.006305274
221798,14024,617769.4476,2103.781313,0.003405447
221798,14024,617769.4476,3720.759763,0.006022894
221798,14077,488265.1904,1248.114901,0.002556223
221798,14077,488265.1904,1446.148813,0.00296181
221804,14083,681727.3821,4764.607106,0.006989021
221805,14083,681727.3821,460.9539984,0.000676156
221805,14083,681727.3821,6127.647204,0.008988413
221805,14083,681727.3821,1087.179578,0.001594742
221805,14083,681727.3821,1334.691806,0.001957809
221806,14083,681727.3821,1425.471408,0.00209097
221810,14097,1203127.495,4655.090237,0.003869158
221810,14097,1203127.495,3944.475149,0.003278518
221811,14098,415339.3681,385.4639709,0.00092807
221812,14097,1203127.495,5755.537935,0.004783814
221812,14097,1203127.495,1875.201016,0.001558605
221812,14097,1203127.495,2434.480224,0.00202346
221812,14098,415339.3681,469.3659445,0.001130078
221813,14097,1203127.495,391.2287751,0.000325176
221814,14097,1203127.495,3800.160213,0.003158568
221814,14097,1203127.495,571.0930496,0.000474674
221814,14097,1203127.495,2664.017558,0.002214244
221815,14097,1203127.495,7430.642445,0.006176106
221815,14097,1203127.495,677.4826617,0.000563101
221815,14097,1203127.495,1957.724911,0.001627197
221815,14097,1203127.495,611.5612228,0.00050831
221815,14097,1203127.495,1408.032454,0.00117031
221816,14070,307315.5875,612.7820221,0.001993983
221816,14070,307315.5875,2317.155076,0.007539986
221816,14070,307315.5875,1818.577012,0.00591762
221816,14097,1203127.495,4726.048308,0.003928136
221817,14070,307315.5875,1772.825738,0.005768747
221817,14097,1203127.495,5958.055204,0.00495214
221818,14070,307315.5875,7514.071606,0.024450669
221820,14070,307315.5875,4905.718384,0.015963129
221820,14101,892746.8979,1647.079958,0.001844957
221823,14124,2267481.37,2477.124117,0.001092456
221824,14124,2267481.37,7740.585555,0.003413737
221825,14124,2267481.37,6108.302598,0.002693871
221825,14124,2267481.37,1729.670089,0.000762816
221826,14123,1601480.775,767.2538899,0.00047909
221826,14123,1601480.775,1113.703516,0.000695421
221826,14124,2267481.37,13025.43635,0.005744451
221826,14124,2267481.37,2555.573025,0.001127054
221826,14124,2267481.37,2845.479043,0.001254907
221826,14124,2267481.37,1936.015997,0.000853818
221827,14123,1601480.775,6826.508553,0.004262623
221827,14124,2267481.37,2166.821268,0.000955607
221834,14105,889316.4422,873.9811852,0.000982756
221834,14105,889316.4422,646.1061419,0.00072652
221834,14105,889316.4422,3034.92901,0.003412654
221834,14105,889316.4422,6596.994861,0.007418051
221839,14105,889316.4422,4557.970797,0.005125252
221840,14013,792096.3752,5711.73221,0.007210906
221840,14105,889316.4422,306.7071796,0.00034488
221841,14013,792096.3752,6015.697575,0.007594654
221842,14013,792096.3752,6008.350279,0.007585378
221843,14013,792096.3752,2121.248366,0.002678018
221843,14013,792096.3752,3298.252637,0.004163954
221843,14013,792096.3752,2596.546188,0.003278069
221843,14013,792096.3752,239.6300849,0.000302526
221843,14013,792096.3752,1876.690913,0.002369271
221843,14013,792096.3752,4688.082744,0.005918576
221844,14013,792096.3752,5243.993942,0.006620399
221847,14013,792096.3752,133.6435419,0.000168721
221847,14016,892747.8075,4579.775218,0.005129976
221848,14016,892747.8075,6225.409891,0.006973313
221849,14016,892747.8075,6093.712942,0.006825794
221850,14016,892747.8075,1919.357602,0.002149944
221850,14016,892747.8075,2657.955957,0.002977275
221850,14016,892747.8075,4500.223118,0.005040867
221855,14048,1630237.842,1969.185632,0.001207913
221856,14048,1630237.842,4412.649231,0.002706752
221857,14048,1630237.842,3840.847443,0.002356004
221859,14033,765281.2243,2673.117949,0.003492988
221859,14048,1630237.842,2633.276924,0.001615272
221860,14033,765281.2243,1336.743031,0.001746734
221862,11023,3179996.75,7673.281168,0.002412984
221874,11012,593211.8797,2362.228677,0.003982099
221875,11001,727117.8774,701.3688744,0.000964588
221875,11001,727117.8774,1180.064237,0.001622934
221875,11012,593211.8797,4352.489747,0.007337159
222805,14067,1457387.28,1800.475569,0.001235413
222806,14067,1457387.28,9044.867919,0.006206221
222807,14067,1457387.28,106.9544484,7.33878E-05
222822,14058,975937.0521,417.6029691,0.000427899
222823,14058,975937.0521,3665.098315,0.003755466
222824,14058,975937.0521,1544.702356,0.001582789
222824,14058,975937.0521,617.956874,0.000633193
222827,14058,975937.0521,873.0832915,0.00089461
222833,14062,453753.1061,705.4303057,0.001554657
222833,14062,453753.1061,512.0924419,0.001128571
222833,14062,453753.1061,3357.982672,0.007400462
222834,14062,453753.1061,190.6939145,0.000420259
222838,14038,912296.7245,1046.004001,0.001146561
222839,14038,912296.7245,6938.630159,0.007605673
222840,14038,912296.7245,5373.024331,0.005889558
222841,14038,912296.7245,7453.589395,0.008170137
222842,14006,1551194.022,1086.033348,0.000700127
222842,14038,912296.7245,4293.932078,0.004706727
222843,14006,1551194.022,1882.906104,0.001213843
222844,14006,1551194.022,5729.243267,0.003693441
222845,14006,1551194.022,6866.564644,0.004426632
222846,14006,1551194.022,6331.264719,0.004081543
222846,14006,1551194.022,127.6774839,8.23092E-05
222848,14006,1551194.022,52.89006105,3.40964E-05
222849,14006,1551194.022,6069.197033,0.003912597
222849,14006,1551194.022,135.2128161,8.71669E-05
222849,14006,1551194.022,1958.935034,0.001262856
222849,14006,1551194.022,550.1624814,0.00035467
222850,14006,1551194.022,3151.605727,0.002031729
222850,14006,1551194.022,876.8377844,0.000565266
222850,14006,1551194.022,120.8778624,7.79257E-05
222850,14006,1551194.022,233.3693158,0.000150445
222850,14006,1551194.022,445.1264994,0.000286957
222850,14006,1551194.022,2026.415191,0.001306358
222850,14006,1551194.022,122.9971984,7.92919E-05
222850,14006,1551194.022,200.0234657,0.000128948
222852,14006,1551194.022,1017.758045,0.000656113
222853,14006,1551194.022,3573.061602,0.002303427
222853,14006,1551194.022,1611.24354,0.001038712
222854,14006,1551194.022,6553.884723,0.004225058
222854,14006,1551194.022,1224.69075,0.000789515
222855,14006,1551194.022,1121.145175,0.000722763
222855,14006,1551194.022,153.9874146,9.92702E-05
222855,14006,1551194.022,689.9240096,0.00044477
222855,14006,1551194.022,696.7461971,0.000449168
222855,14077,488265.1904,5326.238316,0.010908495
222855,14077,488265.1904,1978.893452,0.004052907
222856,14077,488265.1904,784.4485047,0.001606603
222857,14077,488265.1904,1980.034116,0.004055243
222857,14077,488265.1904,5201.214543,0.010652438
222857,14077,488265.1904,366.6396513,0.000750903
222862,14083,681727.3821,8608.570169,0.012627585
222863,14083,681727.3821,2106.864318,0.003090479
222869,14097,1203127.495,3563.539704,0.002961897
222869,14097,1203127.495,4227.982612,0.00351416
222870,14097,1203127.495,1625.118264,0.001350745
222870,14097,1203127.495,5160.592275,0.004289315
222870,14097,1203127.495,2069.580211,0.001720167
222870,14098,415339.3681,2364.53925,0.005693029
222870,14098,415339.3681,2457.832394,0.005917649
222870,14098,415339.3681,1486.598104,0.003579237
222871,14097,1203127.495,3489.678831,0.002900506
222871,14098,415339.3681,670.5901177,0.001614559
222871,14098,415339.3681,2636.838422,0.006348636
222871,14098,415339.3681,4617.218664,0.011116737
222872,14098,415339.3681,191.2760732,0.00046053
222873,14097,1203127.495,287.1579069,0.000238676
222873,14097,1203127.495,638.6019954,0.000530785
222873,14097,1203127.495,458.7042708,0.00038126
222873,14097,1203127.495,1000.322926,0.000831436
222873,14097,1203127.495,108.4427715,9.01341E-05
222873,14097,1203127.495,111.7521948,9.28847E-05
222873,14097,1203127.495,81.59365792,6.7818E-05
222873,14097,1203127.495,1696.08037,0.001409726
222873,14097,1203127.495,172.626755,0.000143482
222874,14097,1203127.495,1622.561461,0.00134862
222874,14097,1203127.495,4846.160919,0.00402797
222874,14097,1203127.495,1610.946397,0.001338966
222875,14070,307315.5875,13070.13191,0.04253
222875,14070,307315.5875,3136.136261,0.010204937
222876,14070,307315.5875,6011.904474,0.019562641
222876,14070,307315.5875,531.1969372,0.001728506
222876,14070,307315.5875,1505.870976,0.00490008
222876,14070,307315.5875,1863.888511,0.006065063
222877,14070,307315.5875,158.9745215,0.000517301
222878,14101,892746.8979,1456.703954,0.00163171
222879,14101,892746.8979,2415.262187,0.002705428
222879,14101,892746.8979,6175.703415,0.006917642
222880,14051,246088.819,76.64516321,0.000311453
222880,14101,892746.8979,2382.332808,0.002668542
222881,14051,246088.819,2467.857555,0.010028321
222881,14051,246088.819,48.94674017,0.000198899
222881,14051,246088.819,1475.364018,0.00599525
222881,14124,2267481.37,2689.04801,0.001185918
222882,14124,2267481.37,6556.007794,0.002891317
222883,14124,2267481.37,12132.18539,0.005350512
222884,14124,2267481.37,12721.78511,0.005610536
222885,14124,2267481.37,1131.853817,0.000499168
222889,14124,2267481.37,3491.778507,0.001539937
222890,14105,889316.4422,3284.087857,0.003692823
222890,14124,2267481.37,2955.104061,0.001303254
222891,14105,889316.4422,6266.967912,0.007046949
222892,14105,889316.4422,7220.935028,0.008119646
222893,14105,889316.4422,419.1515848,0.000471319
222893,14105,889316.4422,975.3015434,0.001096687
222893,14105,889316.4422,1082.054689,0.001216726
222893,14105,889316.4422,3640.818761,0.004093952
222894,14105,889316.4422,6820.940537,0.007669869
222894,14105,889316.4422,3010.90919,0.003385644
222895,14105,889316.4422,6085.345405,0.006842722
222896,14105,889316.4422,6087.519252,0.006845167
222897,14105,889316.4422,6076.985155,0.006833321
222898,14105,889316.4422,1503.039754,0.001690107
222902,14013,792096.3752,867.2348941,0.00109486
222902,14013,792096.3752,179.9998962,0.000227245
222902,14013,792096.3752,4498.915797,0.005679758
222903,14013,792096.3752,1152.821429,0.001455406
222903,14013,792096.3752,8639.017074,0.010906523
222903,14013,792096.3752,5961.743738,0.007526538
222903,14013,792096.3752,2509.461296,0.003168126
222904,14013,792096.3752,5020.75091,0.006338561
222904,14013,792096.3752,1542.359762,0.001947187
222904,14013,792096.3752,5231.884733,0.006605111
222905,14013,792096.3752,8223.899963,0.010382449
222906,14013,792096.3752,377.063936,0.000476033
222906,14016,892747.8075,79.40603524,8.89457E-05
222906,14016,892747.8075,7156.353521,0.008016098
222906,14016,892747.8075,1136.479756,0.001273013
222909,14016,892747.8075,2997.957368,0.003358123
222910,14016,892747.8075,7434.523294,0.008327686
222911,14016,892747.8075,5205.688906,0.005831086
222911,14048,1630237.842,577.0204497,0.000353949
222914,14048,1630237.842,8345.40086,0.005119131
222915,14048,1630237.842,1977.17862,0.001212816
222916,14048,1630237.842,3134.733433,0.001922869
222917,14033,765281.2243,2775.115213,0.003626269
222917,14048,1630237.842,3347.825945,0.002053581
222918,14048,1630237.842,1801.010745,0.001104753
222918,14048,1630237.842,790.924136,0.000485159
222918,14048,1630237.842,4634.017428,0.002842541
222919,14048,1630237.842,6633.99995,0.004069345
222920,14048,1630237.842,4521.857026,0.002773741
222920,14048,1630237.842,1846.662403,0.001132756
222921,11008,1565371.005,1449.935711,0.000926257
222921,11023,3179996.75,3439.481669,0.001081599
222921,14048,1630237.842,1508.445512,0.000925292
222921,14048,1630237.842,1958.371591,0.00120128
222932,11012,593211.8797,1348.602377,0.002273391
222933,11012,593211.8797,7001.486484,0.011802674
222937,11001,727117.8774,381.2614618,0.000524346
222937,11001,727117.8774,1491.956115,0.002051877
223866,14067,1457387.28,7186.095239,0.004930807
223867,14067,1457387.28,3181.924926,0.002183308
223879,14058,975937.0521,2019.347833,0.002069137
223879,14058,975937.0521,3361.206327,0.003444081
223880,14058,975937.0521,1551.069979,0.001589314
223880,14058,975937.0521,134.0382525,0.000137343
223881,14058,975937.0521,1806.881325,0.001851432
223881,14058,975937.0521,2315.646498,0.002372742
223892,14062,453753.1061,3103.267093,0.006839109
223897,14038,912296.7245,5710.42554,0.006259395
223897,14038,912296.7245,1823.151586,0.00199842
223909,14006,1551194.022,6245.273986,0.004026108
223909,14006,1551194.022,1161.121718,0.000748534
223910,14006,1551194.022,3169.511994,0.002043272
223911,14006,1551194.022,1547.661492,0.000997723
223911,14006,1551194.022,677.1380057,0.000436527
223912,14006,1551194.022,909.3454547,0.000586223
223912,14006,1551194.022,1440.550475,0.000928672
223913,14006,1551194.022,1970.511111,0.001270319
223913,14006,1551194.022,1033.734037,0.000666412
223913,14006,1551194.022,863.5510172,0.000556701
223913,14006,1551194.022,1440.847459,0.000928863
223914,14006,1551194.022,2090.059191,0.001347387
223914,14095,366446.1576,1262.891416,0.003446322
223915,14006,1551194.022,24.49400411,1.57904E-05
223915,14006,1551194.022,185.7623242,0.000119754
223915,14077,488265.1904,2903.461758,0.005946485
223915,14077,488265.1904,1450.58782,0.002970902
223915,14077,488265.1904,1877.73687,0.003845732
223915,14077,488265.1904,3660.837853,0.007497643
223915,14083,681727.3821,1209.716989,0.001774488
223915,14095,366446.1576,513.5864095,0.001401533
223915,14095,366446.1576,602.2189808,0.001643404
223916,14077,488265.1904,171.6616493,0.000351575
223916,14083,681727.3821,1448.401304,0.002124605
223920,14083,681727.3821,5581.298795,0.008186995
223920,14083,681727.3821,1041.129049,0.001527193
223921,14083,681727.3821,1396.980396,0.002049177
223929,14097,1203127.495,9227.094885,0.007669258
223929,14097,1203127.495,1449.314792,0.001204623
223929,14120,2646631.613,1031.115717,0.000389595
223931,14098,415339.3681,3658.600997,0.008808703
223931,14098,415339.3681,6391.876493,0.015389527
223932,14098,415339.3681,905.9895325,0.002181324
223932,14098,415339.3681,5459.790773,0.013145373
223933,14097,1203127.495,658.3612378,0.000547208
223933,14098,415339.3681,2727.940878,0.006567981
223933,14098,415339.3681,2665.8349,0.00641845
223933,14098,415339.3681,1592.999552,0.003835417
223933,14098,415339.3681,25.37807165,6.1102E-05
223933,14098,415339.3681,1416.162881,0.003409652
223933,14098,415339.3681,114.6654518,0.000276077
223933,14098,415339.3681,2582.366014,0.006217484
223934,14070,307315.5875,769.2788083,0.002503221
223934,14070,307315.5875,5657.999834,0.018411041
223934,14070,307315.5875,1546.505351,0.005032304
223934,14098,415339.3681,3850.678262,0.009271161
223934,14098,415339.3681,2537.564182,0.006109616
223934,14098,415339.3681,3355.911765,0.008079927
223935,14070,307315.5875,632.6908141,0.002058766
223935,14098,415339.3681,138.9407089,0.000334523
223935,14098,415339.3681,5585.301349,0.013447561
223937,14101,892746.8979,7043.640045,0.007889851
223938,14101,892746.8979,1299.819529,0.001455978
223938,14101,892746.8979,2520.303567,0.002823089
223938,14101,892746.8979,452.1640347,0.000506486
223939,14101,892746.8979,3784.86786,0.004239575
223940,14051,246088.819,18.59250452,7.5552E-05
223940,14124,2267481.37,4779.663641,0.002107917
223941,14124,2267481.37,2993.061295,0.001319994
223941,14124,2267481.37,1987.549339,0.000876545
223941,14124,2267481.37,3915.585239,0.001726843
223941,14124,2267481.37,10228.99556,0.004511171
223942,14124,2267481.37,3753.219257,0.001655237
223946,14124,2267481.37,4529.144174,0.001997434
223947,14124,2267481.37,3846.392129,0.001696328
223947,14124,2267481.37,2992.682484,0.001319827
223947,14124,2267481.37,4308.176975,0.001899983
223948,14124,2267481.37,2797.569555,0.001233778
223953,14105,889316.4422,7645.595452,0.00859716
223960,14013,792096.3752,4881.106845,0.006162264
223960,14013,792096.3752,437.8084141,0.000552721
223961,14013,792096.3752,6238.81491,0.007876333
223962,14013,792096.3752,3484.894847,0.004399584
223962,14013,792096.3752,1297.770785,0.0016384
223962,14013,792096.3752,4967.448605,0.006271268
223965,14016,892747.8075,2388.241256,0.002675158
223966,14008,1624572.813,208.6879589,0.000128457
223966,14016,892747.8075,2188.155316,0.002451034
223966,14016,892747.8075,695.5658398,0.000779129
223966,14016,892747.8075,2231.135317,0.002499178
223970,14048,1630237.842,1656.626128,0.001016187
223971,14048,1630237.842,8641.149974,0.005300546
223972,14048,1630237.842,4617.75098,0.002832563
223973,14048,1630237.842,6975.388476,0.004278755
223980,14048,1630237.842,2489.611072,0.001527146
223980,14048,1630237.842,5721.865575,0.003509835
223980,14048,1630237.842,2304.549367,0.001413628
223991,11012,593211.8797,6115.565635,0.010309243
223992,11012,593211.8797,2778.308056,0.0046835
223993,11012,593211.8797,2341.249783,0.003946734
223995,11001,727117.8774,5246.588499,0.007215596
223996,11001,727117.8774,4527.675001,0.006226879
224926,14067,1457387.28,6719.680921,0.004610772
224939,14058,975937.0521,3461.601308,0.003546951
224951,14062,453753.1061,317.4446567,0.000699598
224956,14038,912296.7245,6484.934172,0.007108361
224967,14006,1551194.022,3527.00326,0.002273734
224967,14006,1551194.022,598.1029954,0.000385576
224968,14006,1551194.022,5137.519317,0.003311977
224975,14077,488265.1904,1745.581001,0.003575067
224975,14077,488265.1904,28.4883905,5.83461E-05
224975,14083,681727.3821,1774.600925,0.002603095
224975,14083,681727.3821,2232.474485,0.003274732
224976,14083,681727.3821,5060.911068,0.007423658
224976,14083,681727.3821,1318.718888,0.001934379
224977,14083,681727.3821,1212.064122,0.001777931
224977,14083,681727.3821,1296.367123,0.001901592
224979,14083,681727.3821,6116.428522,0.008971957
224987,14120,2646631.613,86.17454579,3.25601E-05
224988,14120,2646631.613,751.4091043,0.000283911
224989,14098,415339.3681,2883.791477,0.006943217
224989,14098,415339.3681,309.5106765,0.000745199
224989,14120,2646631.613,28.54453387,1.07852E-05
224989,14120,2646631.613,4887.604934,0.001846727
224990,14039,352387.9436,2865.581877,0.008131895
224990,14098,415339.3681,1639.203924,0.003946662
224990,14098,415339.3681,3063.27043,0.007375343
224990,14098,415339.3681,2292.26936,0.005519027
224990,14098,415339.3681,1880.553562,0.004527752
224992,14098,415339.3681,1963.319886,0.004727026
224992,14098,415339.3681,3106.763319,0.00748006
224993,14098,415339.3681,1596.80139,0.00384457
224994,14098,415339.3681,880.5285131,0.002120022
224994,14098,415339.3681,4024.801963,0.009690394
224994,14098,415339.3681,2173.048964,0.005231984
224994,14098,415339.3681,457.4335147,0.001101349
224994,14098,415339.3681,4562.668647,0.010985399
224994,14098,415339.3681,748.8854281,0.001803069
224994,14101,892746.8979,3894.302902,0.004362158
224994,14101,892746.8979,600.6982698,0.000672865
224995,14098,415339.3681,1547.928412,0.0037269
224995,14101,892746.8979,194.8038022,0.000218207
224995,14101,892746.8979,4664.722962,0.005225135
224995,14101,892746.8979,4972.529473,0.005569921
224995,14101,892746.8979,11664.75549,0.013066139
224996,14101,892746.8979,1196.068464,0.001339762
224996,14101,892746.8979,12118.39297,0.013574276
224997,14101,892746.8979,12990.19262,0.014550812
224998,14101,892746.8979,12949.63749,0.014505385
224999,14101,892746.8979,822.2687363,0.000921055
224999,14124,2267481.37,5710.221159,0.00251831
224999,14124,2267481.37,6490.709906,0.00286252
224999,14124,2267481.37,6054.734988,0.002670247
225000,14124,2267481.37,2808.614498,0.001238649
225000,14124,2267481.37,1556.210721,0.000686317
225000,14124,2267481.37,9024.385735,0.003979916
225000,14124,2267481.37,3790.930158,0.001671868
225000,14124,2267481.37,5673.428838,0.002502084
225001,14124,2267481.37,3047.991244,0.001344219
225001,14124,2267481.37,1228.457961,0.000541772
225001,14124,2267481.37,3574.505486,0.001576421
225001,14124,2267481.37,4669.744802,0.002059441
225002,14124,2267481.37,1809.517255,0.00079803
225002,14124,2267481.37,4406.046387,0.001943146
225002,14124,2267481.37,993.5418372,0.00043817
225003,14124,2267481.37,6346.46345,0.002798904
225004,14124,2267481.37,6808.134522,0.00300251
225005,14124,2267481.37,2180.519517,0.000961648
225006,14124,2267481.37,4365.035129,0.001925059
225007,14093,2950970.425,814.7104566,0.000276082
225007,14093,2950970.425,1715.501761,0.000581335
225007,14124,2267481.37,26.2614839,1.15818E-05
225008,14093,2950970.425,12.16661017,4.12292E-06
225012,14105,889316.4422,840.8344912,0.000945484
225013,14093,2950970.425,1268.76504,0.000429948
225013,14105,889316.4422,6984.265533,0.007853521
225019,14013,792096.3752,3010.139428,0.003800219
225021,14013,792096.3752,6274.260088,0.007921082
225025,14008,1624572.813,3098.512508,0.001907278
225030,14048,1630237.842,524.8339341,0.000321937
225030,14048,1630237.842,207.3130939,0.000127167
225030,14048,1630237.842,140.4305417,8.61411E-05
225031,14048,1630237.842,6165.33813,0.003781864
225031,14048,1630237.842,1918.472994,0.001176806
225037,14048,1630237.842,692.7870011,0.000424961
225038,14048,1630237.842,5233.20089,0.003210084
225038,14048,1630237.842,1942.68824,0.001191659
225039,14048,1630237.842,785.3028413,0.000481711
225039,14048,1630237.842,5693.883672,0.003492671
225039,14048,1630237.842,3576.460883,0.002193828
225039,14048,1630237.842,3173.628124,0.001946727
225049,11012,593211.8797,586.4283475,0.000988565
225050,11012,593211.8797,7415.570379,0.012500711
225050,11012,593211.8797,129.4665207,0.000218247
225050,11012,593211.8797,282.3432878,0.000475957
225050,11012,593211.8797,932.4831825,0.001571923
225050,11012,593211.8797,2485.47351,0.004189858
225051,11012,593211.8797,3752.570395,0.006325852
225052,11012,593211.8797,3689.770148,0.006219987
225053,11001,727117.8774,5070.998608,0.006974108
225053,11012,593211.8797,2822.13967,0.004757389
225054,11001,727117.8774,1379.480684,0.00189719
225054,11001,727117.8774,2569.800937,0.003534229
225054,11001,727117.8774,2589.02543,0.003560668
225985,14067,1457387.28,3391.220735,0.002326918
225985,14067,1457387.28,2612.290218,0.001792448
225986,14067,1457387.28,399.8139914,0.000274336
225998,14058,975937.0521,2810.767099,0.00288007
225998,14058,975937.0521,1657.582862,0.001698453
226013,14038,912296.7245,5881.964927,0.006447425
226014,14038,912296.7245,8077.704809,0.008854252
226015,14038,912296.7245,1345.329246,0.001474662
226026,14006,1551194.022,1500.236028,0.000967149
226027,14003,628888.2548,904.0312658,0.001437507
226027,14006,1551194.022,6932.482965,0.004469127
226035,14083,681727.3821,1928.255438,0.002828485
226035,14083,681727.3821,199.3672443,0.000292444
226035,14083,681727.3821,164.0300485,0.000240609
226036,14083,681727.3821,7181.838205,0.010534766
226036,14083,681727.3821,454.9715916,0.000667381
226037,14083,681727.3821,1590.818437,0.002333511
226038,14083,681727.3821,5808.637516,0.00852047
226038,14083,681727.3821,760.4316306,0.001115448
226038,14083,681727.3821,415.8633999,0.000610014
226046,14120,2646631.613,115.1179263,4.3496E-05
226049,14039,352387.9436,2682.664583,0.007612816
226050,14039,352387.9436,4836.41035,0.013724676
226051,14039,352387.9436,5750.585498,0.016318905
226051,14098,415339.3681,280.4886853,0.000675324
226052,14039,352387.9436,3982.600591,0.01130175
226052,14098,415339.3681,869.0516063,0.002092389
226052,14098,415339.3681,451.1901466,0.001086317
226052,14098,415339.3681,261.7930674,0.000630311
226052,14098,415339.3681,2536.087519,0.006106061
226053,14039,352387.9436,1849.909015,0.005249638
226053,14098,415339.3681,764.6033268,0.001840912
226053,14098,415339.3681,2197.268559,0.005290297
226053,14098,415339.3681,819.4426862,0.001972947
226054,14101,892746.8979,6352.007254,0.007115127
226055,14101,892746.8979,532.8306948,0.000596844
226056,14101,892746.8979,4160.912077,0.004660797
226056,14124,2267481.37,2330.496775,0.001027791
226057,14124,2267481.37,6198.934339,0.002733841
226058,14124,2267481.37,1251.305501,0.000551848
226059,14124,2267481.37,3354.339616,0.001479324
226060,14124,2267481.37,14868.13427,0.006557114
226061,14124,2267481.37,7522.156147,0.003317406
226064,14124,2267481.37,157.983602,6.96736E-05
226066,14093,2950970.425,1614.754887,0.000547195
226067,14093,2950970.425,3312.635147,0.001122558
226068,14093,2950970.425,920.8315554,0.000312044
226072,14105,889316.4422,2298.803463,0.002584911
226072,14105,889316.4422,766.7743983,0.000862206
226073,14093,2950970.425,869.5674262,0.000294672
226073,14105,889316.4422,952.1340143,0.001070636
226078,14013,792096.3752,3015.984438,0.003807598
226080,14013,792096.3752,143.2838284,0.000180892
226081,14013,792096.3752,6137.384894,0.00774828
226084,14008,1624572.813,1072.184566,0.000659979
226085,14008,1624572.813,3307.038933,0.002035636
226090,14048,1630237.842,6360.875161,0.003901808
226093,14048,1630237.842,6779.335406,0.004158495
226094,14048,1630237.842,2726.392474,0.001672389
226094,14048,1630237.842,1157.089062,0.000709767
226095,14048,1630237.842,11020.03581,0.006759772
226096,14048,1630237.842,6164.155487,0.003781139
226097,14048,1630237.842,1487.223994,0.000912274
226098,11008,1565371.005,2053.052803,0.001311544
226098,14048,1630237.842,2431.459707,0.001491475
226098,14048,1630237.842,2676.000747,0.001641479
226099,11008,1565371.005,5891.28934,0.00376351
226099,11008,1565371.005,3325.707575,0.002124549
226099,14048,1630237.842,249.1014347,0.000152801
