 grid,CID,Furb,Frural,SCCs
 11,g_per_year,2102004000,2104011000,2104006000,2270005000,2801700000,2805020000,2810001000,5555555555,2801500100,2222222222,2230070310
  6375238,  2005, 0.0000, 0.0541, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 7.50875E+04, 2.08055E+06, 0.00000E+00, 0.00000E+00, 3.05052E+03, 0.00000E+00, 0.00000E+00
  6375239,  2005, 0.0000, 0.0599, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 8.31680E+04, 2.30444E+06, 0.00000E+00, 0.00000E+00, 3.37880E+03, 0.00000E+00, 0.00000E+00
  6375240,  2005, 0.0000, 0.0412, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 5.71674E+04, 1.58401E+06, 0.00000E+00, 0.00000E+00, 2.32249E+03, 0.00000E+00, 0.00000E+00
  6375241,  2005, 0.0000, 0.0264, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 3.66798E+04, 1.01634E+06, 0.00000E+00, 0.00000E+00, 1.49016E+03, 0.00000E+00, 0.00000E+00
  6375242,  2005, 0.0000, 0.0178, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 2.47442E+04, 6.85618E+05, 0.00000E+00, 0.00000E+00, 1.00526E+03, 0.00000E+00, 0.00000E+00
  6375243,  2005, 0.0000, 0.0117, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.61831E+04, 4.48407E+05, 0.00000E+00, 0.00000E+00, 6.57459E+02, 0.00000E+00, 0.00000E+00
  6375244,  2005, 0.0000, 0.0197, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 2.73379E+04, 7.57486E+05, 0.00000E+00, 0.00000E+00, 1.11063E+03, 0.00000E+00, 0.00000E+00
  6375245,  2005, 0.0000, 0.0007, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 9.38957E+02, 2.60169E+04, 0.00000E+00, 0.00000E+00, 3.81462E+01, 0.00000E+00, 0.00000E+00
  6375254,  2004, 0.0000, 0.0027, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 3.72652E+03, 2.28710E+05, 0.00000E+00, 0.00000E+00, 1.91451E+02, 0.00000E+00, 0.00000E+00
  6375255,  2004, 0.0000, 0.0183, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 2.52526E+04, 1.54984E+06, 0.00000E+00, 0.00000E+00, 1.29736E+03, 0.00000E+00, 0.00000E+00
  6375256,  2004, 0.0000, 0.0135, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.86457E+04, 1.14435E+06, 0.00000E+00, 0.00000E+00, 9.57925E+02, 0.00000E+00, 0.00000E+00
  6375271,  2004, 0.0000, 0.0009, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.20446E+03, 7.39219E+04, 0.00000E+00, 0.00000E+00, 6.18795E+01, 0.00000E+00, 0.00000E+00
  6375272,  2004, 0.0000, 0.0175, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 2.41309E+04, 1.48099E+06, 0.00000E+00, 0.00000E+00, 1.23973E+03, 0.00000E+00, 0.00000E+00
  6378415,  2005, 0.0000, 0.0203, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 2.81951E+04, 7.81237E+05, 0.00000E+00, 0.00000E+00, 1.14546E+03, 0.00000E+00, 0.00000E+00
  6378416,  2005, 0.0000, 0.0550, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 7.64000E+04, 2.11691E+06, 0.00000E+00, 0.00000E+00, 3.10384E+03, 0.00000E+00, 0.00000E+00
  6378417,  2005, 0.0000, 0.0554, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 7.69083E+04, 2.13100E+06, 0.00000E+00, 0.00000E+00, 3.12449E+03, 0.00000E+00, 0.00000E+00
  6378418,  2005, 0.0000, 0.0390, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 5.41706E+04, 1.50097E+06, 0.00000E+00, 0.00000E+00, 2.20074E+03, 0.00000E+00, 0.00000E+00
  6378419,  2005, 0.0000, 0.0027, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 3.81720E+03, 1.05768E+05, 0.00000E+00, 0.00000E+00, 1.55078E+02, 0.00000E+00, 0.00000E+00
  6378420,  2005, 0.0000, 0.0000, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 3.83128E+01, 1.06158E+03, 0.00000E+00, 0.00000E+00, 1.55650E+00, 0.00000E+00, 0.00000E+00
  6378421,  2005, 0.0000, 0.0104, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.43873E+04, 3.98649E+05, 0.00000E+00, 0.00000E+00, 5.84503E+02, 0.00000E+00, 0.00000E+00
  6378422,  2005, 0.0000, 0.0117, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.62411E+04, 4.50013E+05, 0.00000E+00, 0.00000E+00, 6.59814E+02, 0.00000E+00, 0.00000E+00
  6378429,  2004, 0.0000, 0.0009, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.21719E+03, 7.47031E+04, 0.00000E+00, 0.00000E+00, 6.25334E+01, 0.00000E+00, 0.00000E+00
  6378430,  2004, 0.0000, 0.0012, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.66077E+03, 1.01927E+05, 0.00000E+00, 0.00000E+00, 8.53223E+01, 0.00000E+00, 0.00000E+00
  6378432,  2004, 0.0000, 0.0038, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 5.25502E+03, 3.22519E+05, 0.00000E+00, 0.00000E+00, 2.69978E+02, 0.00000E+00, 0.00000E+00
  6378433,  2004, 0.0000, 0.0145, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 2.00361E+04, 1.22968E+06, 0.00000E+00, 0.00000E+00, 1.02936E+03, 0.00000E+00, 0.00000E+00
  6378434,  2004, 0.0000, 0.0049, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 6.82188E+03, 4.18682E+05, 0.00000E+00, 0.00000E+00, 3.50476E+02, 0.00000E+00, 0.00000E+00
  6378450,  2004, 0.0000, 0.0066, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 9.04717E+03, 5.55256E+05, 0.00000E+00, 0.00000E+00, 4.64801E+02, 0.00000E+00, 0.00000E+00
  6381594,  2005, 0.0000, 0.0053, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 7.34117E+03, 2.03411E+05, 0.00000E+00, 0.00000E+00, 2.98244E+02, 0.00000E+00, 0.00000E+00
  6381595,  2005, 0.0000, 0.0232, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 3.22468E+04, 8.93503E+05, 0.00000E+00, 0.00000E+00, 1.31006E+03, 0.00000E+00, 0.00000E+00
  6381596,  2005, 0.0000, 0.0480, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 6.65696E+04, 1.84453E+06, 0.00000E+00, 0.00000E+00, 2.70447E+03, 0.00000E+00, 0.00000E+00
  6381597,  2005, 0.0000, 0.0248, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 3.44777E+04, 9.55319E+05, 0.00000E+00, 0.00000E+00, 1.40070E+03, 0.00000E+00, 0.00000E+00
  6381598,  2005, 0.0000, 0.0162, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 2.25300E+04, 6.24268E+05, 0.00000E+00, 0.00000E+00, 9.15308E+02, 0.00000E+00, 0.00000E+00
  6381599,  2005, 0.0000, 0.0022, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 3.11801E+03, 8.63948E+04, 0.00000E+00, 0.00000E+00, 1.26673E+02, 0.00000E+00, 0.00000E+00
  6381600,  2005, 0.0000, 0.0001, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.51460E+02, 4.19671E+03, 0.00000E+00, 0.00000E+00, 6.15325E+00, 0.00000E+00, 0.00000E+00
  6381606,  2004, 0.0000, 0.0063, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 8.75827E+03, 5.37525E+05, 0.00000E+00, 0.00000E+00, 4.49959E+02, 0.00000E+00, 0.00000E+00
  6381607,  2004, 0.0000, 0.0110, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.51765E+04, 9.31431E+05, 0.00000E+00, 0.00000E+00, 7.79694E+02, 0.00000E+00, 0.00000E+00
  6381608,  2004, 0.0000, 0.0028, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 3.92921E+03, 2.41149E+05, 0.00000E+00, 0.00000E+00, 2.01864E+02, 0.00000E+00, 0.00000E+00
  6381610,  2004, 0.0000, 0.0059, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 8.08486E+03, 4.96195E+05, 0.00000E+00, 0.00000E+00, 4.15362E+02, 0.00000E+00, 0.00000E+00
  6381611,  2004, 0.0000, 0.0076, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.05457E+04, 6.47225E+05, 0.00000E+00, 0.00000E+00, 5.41788E+02, 0.00000E+00, 0.00000E+00
  6381619,  2004, 0.0000, 0.0003, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 4.21379E+02, 2.58615E+04, 0.00000E+00, 0.00000E+00, 2.16485E+01, 0.00000E+00, 0.00000E+00
  6381620,  2004, 0.0000, 0.0072, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 9.92123E+03, 6.08900E+05, 0.00000E+00, 0.00000E+00, 5.09706E+02, 0.00000E+00, 0.00000E+00
  6381621,  2004, 0.0000, 0.0025, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 3.47217E+03, 2.13099E+05, 0.00000E+00, 0.00000E+00, 1.78384E+02, 0.00000E+00, 0.00000E+00
  6381628,  2004, 0.0000, 0.0009, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.17748E+03, 7.22660E+04, 0.00000E+00, 0.00000E+00, 6.04934E+01, 0.00000E+00, 0.00000E+00
  6384772,  2005, 0.0000, 0.0006, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 8.07440E+02, 2.23728E+04, 0.00000E+00, 0.00000E+00, 3.28032E+01, 0.00000E+00, 0.00000E+00
  6384773,  2005, 0.0000, 0.0273, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 3.78681E+04, 1.04926E+06, 0.00000E+00, 0.00000E+00, 1.53843E+03, 0.00000E+00, 0.00000E+00
  6384774,  2005, 0.0000, 0.0358, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 4.96283E+04, 1.37511E+06, 0.00000E+00, 0.00000E+00, 2.01621E+03, 0.00000E+00, 0.00000E+00
  6384775,  2005, 0.0000, 0.0382, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 5.30339E+04, 1.46948E+06, 0.00000E+00, 0.00000E+00, 2.15457E+03, 0.00000E+00, 0.00000E+00
  6384776,  2005, 0.0000, 0.0490, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 6.80189E+04, 1.88469E+06, 0.00000E+00, 0.00000E+00, 2.76335E+03, 0.00000E+00, 0.00000E+00
  6384777,  2005, 0.0000, 0.0144, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.99200E+04, 5.51949E+05, 0.00000E+00, 0.00000E+00, 8.09272E+02, 0.00000E+00, 0.00000E+00
  6384787,  2004, 0.0000, 0.0015, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 2.02112E+03, 1.24043E+05, 0.00000E+00, 0.00000E+00, 1.03835E+02, 0.00000E+00, 0.00000E+00
  6384788,  2004, 0.0000, 0.0141, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.94357E+04, 1.19283E+06, 0.00000E+00, 0.00000E+00, 9.98513E+02, 0.00000E+00, 0.00000E+00
  6384796,  2004, 0.0000, 0.0025, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 3.51153E+03, 2.15515E+05, 0.00000E+00, 0.00000E+00, 1.80406E+02, 0.00000E+00, 0.00000E+00
  6384797,  2004, 0.0000, 0.0086, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.18714E+04, 7.28587E+05, 0.00000E+00, 0.00000E+00, 6.09895E+02, 0.00000E+00, 0.00000E+00
  6384798,  2004, 0.0000, 0.0042, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 5.85836E+03, 3.59548E+05, 0.00000E+00, 0.00000E+00, 3.00975E+02, 0.00000E+00, 0.00000E+00
  6384803,  2004, 0.0000, 0.0029, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 4.00644E+03, 2.45889E+05, 0.00000E+00, 0.00000E+00, 2.05832E+02, 0.00000E+00, 0.00000E+00
  6384804,  2004, 0.0000, 0.0129, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.77795E+04, 1.09119E+06, 0.00000E+00, 0.00000E+00, 9.13425E+02, 0.00000E+00, 0.00000E+00
  6384805,  2004, 0.0000, 0.0139, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.91586E+04, 1.17583E+06, 0.00000E+00, 0.00000E+00, 9.84277E+02, 0.00000E+00, 0.00000E+00
  6384806,  2004, 0.0000, 0.0183, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 2.52074E+04, 1.54706E+06, 0.00000E+00, 0.00000E+00, 1.29504E+03, 0.00000E+00, 0.00000E+00
  6387952,  2005, 0.0000, 0.0026, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 3.55242E+03, 9.84316E+04, 0.00000E+00, 0.00000E+00, 1.44321E+02, 0.00000E+00, 0.00000E+00
  6387953,  2005, 0.0000, 0.0070, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 9.69965E+03, 2.68761E+05, 0.00000E+00, 0.00000E+00, 3.94060E+02, 0.00000E+00, 0.00000E+00
  6387954,  2005, 0.0000, 0.0024, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 3.33556E+03, 9.24228E+04, 0.00000E+00, 0.00000E+00, 1.35511E+02, 0.00000E+00, 0.00000E+00
  6387965,  2004, 0.0000, 0.0041, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 5.60941E+03, 3.44269E+05, 0.00000E+00, 0.00000E+00, 2.88185E+02, 0.00000E+00, 0.00000E+00
  6387966,  2004, 0.0000, 0.0146, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 2.01171E+04, 1.23465E+06, 0.00000E+00, 0.00000E+00, 1.03352E+03, 0.00000E+00, 0.00000E+00
  6387974,  2004, 0.0000, 0.0070, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 9.61065E+03, 5.89839E+05, 0.00000E+00, 0.00000E+00, 4.93750E+02, 0.00000E+00, 0.00000E+00
  6387975,  2004, 0.0000, 0.0003, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 3.70266E+02, 2.27245E+04, 0.00000E+00, 0.00000E+00, 1.90225E+01, 0.00000E+00, 0.00000E+00
  6387979,  2004, 0.0000, 0.0058, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 7.94575E+03, 4.87658E+05, 0.00000E+00, 0.00000E+00, 4.08215E+02, 0.00000E+00, 0.00000E+00
  6387980,  2004, 0.0000, 0.0088, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.21189E+04, 7.43779E+05, 0.00000E+00, 0.00000E+00, 6.22612E+02, 0.00000E+00, 0.00000E+00
  6387981,  2004, 0.0000, 0.0052, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 7.14108E+03, 4.38273E+05, 0.00000E+00, 0.00000E+00, 3.66875E+02, 0.00000E+00, 0.00000E+00
  6387982,  2004, 0.0000, 0.0072, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 9.88269E+03, 6.06534E+05, 0.00000E+00, 0.00000E+00, 5.07726E+02, 0.00000E+00, 0.00000E+00
  6387983,  2004, 0.0000, 0.0054, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 7.42551E+03, 4.55729E+05, 0.00000E+00, 0.00000E+00, 3.81488E+02, 0.00000E+00, 0.00000E+00
  6387984,  2004, 0.0000, 0.0044, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 6.07938E+03, 3.73112E+05, 0.00000E+00, 0.00000E+00, 3.12330E+02, 0.00000E+00, 0.00000E+00
  6391143,  2004, 0.0000, 0.0053, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 7.32864E+03, 4.49784E+05, 0.00000E+00, 0.00000E+00, 3.76511E+02, 0.00000E+00, 0.00000E+00
  6391144,  2004, 0.0000, 0.0099, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.37288E+04, 8.42585E+05, 0.00000E+00, 0.00000E+00, 7.05322E+02, 0.00000E+00, 0.00000E+00
  6391159,  2004, 0.0000, 0.0033, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 4.61055E+03, 2.82965E+05, 0.00000E+00, 0.00000E+00, 2.36868E+02, 0.00000E+00, 0.00000E+00
  6391161,  2004, 0.0000, 0.0000, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 3.86383E+00, 2.37136E+02, 0.00000E+00, 0.00000E+00, 1.98505E-01, 0.00000E+00, 0.00000E+00
  6391162,  2004, 0.0000, 0.0055, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 7.57968E+03, 4.65191E+05, 0.00000E+00, 0.00000E+00, 3.89408E+02, 0.00000E+00, 0.00000E+00
  6394317,  2004, 0.0000, 0.0010, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.37711E+03, 8.45182E+04, 0.00000E+00, 0.00000E+00, 7.07496E+01, 0.00000E+00, 0.00000E+00
  6394318,  2004, 0.0000, 0.0024, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 3.24415E+03, 1.99105E+05, 0.00000E+00, 0.00000E+00, 1.66669E+02, 0.00000E+00, 0.00000E+00
  6394322,  2004, 0.0000, 0.0001, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.22400E+02, 7.51214E+03, 0.00000E+00, 0.00000E+00, 6.28836E+00, 0.00000E+00, 0.00000E+00
  6394340,  2004, 0.0000, 0.0083, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.14613E+04, 7.03421E+05, 0.00000E+00, 0.00000E+00, 5.88829E+02, 0.00000E+00, 0.00000E+00
  6397495,  2004, 0.0000, 0.0053, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 7.31253E+03, 4.48795E+05, 0.00000E+00, 0.00000E+00, 3.75683E+02, 0.00000E+00, 0.00000E+00
  6397496,  2004, 0.0000, 0.0047, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 6.55073E+03, 4.02040E+05, 0.00000E+00, 0.00000E+00, 3.36545E+02, 0.00000E+00, 0.00000E+00
  6400673,  2004, 0.0000, 0.0011, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.56343E+03, 9.59529E+04, 0.00000E+00, 0.00000E+00, 8.03215E+01, 0.00000E+00, 0.00000E+00
  6400674,  2004, 0.0000, 0.0032, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 4.36493E+03, 2.67891E+05, 0.00000E+00, 0.00000E+00, 2.24250E+02, 0.00000E+00, 0.00000E+00
  6407018,  2004, 0.0000, 0.0003, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 3.92715E+02, 2.41023E+04, 0.00000E+00, 0.00000E+00, 2.01758E+01, 0.00000E+00, 0.00000E+00
  6407018,  2005, 0.0000, 0.0066, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 9.12365E+03, 2.52801E+05, 0.00000E+00, 0.00000E+00, 3.70659E+02, 0.00000E+00, 0.00000E+00
  6407019,  2004, 0.0000, 0.0084, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 1.15308E+04, 7.07686E+05, 0.00000E+00, 0.00000E+00, 5.92399E+02, 0.00000E+00, 0.00000E+00
  6407019,  2005, 0.0000, 0.0020, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 2.83239E+03, 7.84808E+04, 0.00000E+00, 0.00000E+00, 1.15069E+02, 0.00000E+00, 0.00000E+00
  6410197,  2004, 0.0000, 0.0032, 0.00000E+00, 0.00000E+00, 0.00000E+00, 0.00000E+00, 4.40483E+03, 2.70339E+05, 0.00000E+00, 0.00000E+00, 2.26299E+02, 0.00000E+00, 0.00000E+00
