GRIDCODE,CVENTMUN,Fa
2038561,14101,0.003541283
2038562,14101,0.01761135
2038563,14101,0.009088583
2038564,14101,0.00725298
2038565,14101,0.007788852
2038566,14101,0.016191408
2038567,14101,0.006010226
2038568,14124,1.04504E-05
2038569,14124,0.008488098
2038570,14124,0.008166741
2038571,14124,0.007759398
2038572,14124,0.007953519
2038573,14124,0.003299813
2038574,14124,0.010708266
2041740,14101,0.003631154
2041741,14101,6.07228E-05
2041742,14101,0.007633009
2041743,14101,0.019432149
2041744,14101,0.019672152
2041745,14101,0.006934434
2041746,14124,0.000107048
2041747,14124,0.008704758
2041748,14124,0.01081841
2041749,14124,0.011582497
2041750,14124,0.011595976
2041751,14124,0.011221917
2041752,14124,0.011595976
2044920,14101,0.005596453
2044921,14101,0.007026759
2044922,14101,0.014846695
2044923,14101,0.00142487
2044924,14124,0.002224953
2044925,14124,0.004229019
2044926,14124,0.008898158
2044927,14124,0.011595976
2044928,14124,0.011595976
2044929,14124,0.011595976
2044930,14124,0.011595976
2048096,14101,0.001855692
2048097,14101,0.008729478
2048098,14101,0.010322645
2048099,14101,0.005481818
2048100,14101,0.00157756
2048101,14124,1.4045E-05
2048102,14124,0.006266056
2048103,14124,0.008356032
2048104,14124,0.011283458
2048105,14124,0.011595976
2048106,14124,0.011595976
2048107,14124,0.011595976
2048108,14124,0.011595976
2051274,14101,0.002929603
2051275,14101,0.012442043
2051276,14101,0.014854038
2051277,14101,0.007742243
2051279,14124,6.5432E-05
2051280,14124,0.008298626
2051281,14124,0.011595976
2051282,14124,0.011595976
2051283,14124,0.011595976
2051284,14124,0.011595976
2051285,14124,0.011595976
2051286,14124,0.011595976
2054452,14101,0.001589295
2054453,14101,1.36594E-05
2054454,14124,0.000198782
2054455,14124,0.002365116
2054456,14124,0.003247682
2054457,14124,0.009720873
2054458,14124,0.011595976
2054459,14124,0.011595976
2054460,14124,0.011595976
2054461,14124,0.011595976
2054462,14124,0.011256548
2054463,14124,0.006840443
2054464,14124,0.005092221
2057604,14120,2.15274E-05
2057605,14120,0.002075585
2057632,14124,0.006672186
2057633,14124,0.011521908
2057634,14124,0.008631762
2057635,14124,0.010932352
2057636,14124,0.011595976
2057637,14124,0.011595976
2057638,14124,0.011595976
2057639,14124,0.011425454
2057640,14124,0.009858567
2057641,14124,0.008033182
2057642,14124,0.010137898
2060782,14120,0.001029754
2060783,14120,0.003005994
2060810,14124,0.002790503
2060811,14124,0.010235372
2060812,14124,0.006738376
2060813,14124,0.010182471
2060814,14124,0.010239069
2060815,14124,0.011595976
2060816,14124,0.011595976
2060817,14124,0.009232416
2060818,14124,0.009652856
2060819,14124,0.011112393
2060820,14124,0.009955311
2063954,14120,0.000442541
2063959,14120,0.002030949
2063960,14120,0.004290265
2063961,14120,0.002897989
2063962,14120,0.003629919
2063963,14120,0.000471217
2063987,14045,1.86471E-05
2063988,14124,8.63789E-05
2063989,14124,0.000547451
2063990,14124,0.004871557
2063991,14124,0.004126562
2063992,14124,0.00705869
2063993,14124,0.011595976
2063994,14124,0.011595976
2063995,14124,0.011595976
2063996,14124,0.011595976
2063997,14124,0.01103764
2063998,14124,0.000666945
2067132,14120,0.000839617
2067134,14120,0.00050835
2067135,14120,0.004175223
2067136,14120,0.004303497
2067137,14120,0.005389437
2067138,14120,0.000972066
2067139,14120,0.005606819
2067140,14120,0.004144496
2067141,14120,0.002624411
2067142,14120,5.36316E-05
2067161,14045,3.08684E-06
2067162,14045,0.000340281
2067163,14045,0.002539856
2067164,14045,0.004471021
2067165,14045,0.003477037
2067166,14045,0.000638952
2067170,14124,0.002742102
2067171,14124,0.006763036
2067172,14124,0.011286057
2067173,14124,0.010685736
2067174,14124,0.01090453
2067175,14124,0.011001901
2067176,14124,0.009805429
2070310,14120,0.002422092
2070311,14120,0.004228687
2070312,14120,0.005982845
2070313,14120,0.00611956
2070314,14120,0.00611956
2070315,14120,0.00611956
2070316,14120,0.006118897
2070317,14120,0.006028623
2070318,14120,0.001955634
2070319,14120,0.000597666
2070320,14120,0.000841427
2070339,14045,0.002927695
2070340,14045,0.005130479
2070341,14045,0.005130479
2070342,14045,0.005051368
2070343,14045,0.005124482
2070344,14045,0.00413023
2070345,14045,0.00043764
2070347,14045,8.22681E-05
2070348,14045,0.001084123
2070349,14045,0.000251327
2070350,14124,0.001324168
2070351,14124,0.004339185
2070352,14124,0.010582533
2070353,14124,0.011595976
2070354,14124,0.011595976
2073488,14120,0.006118806
2073489,14120,0.00611956
2073490,14120,0.00611956
2073491,14120,0.00611956
2073492,14120,0.00611956
2073493,14120,0.00611956
2073494,14120,0.00611956
2073495,14120,0.00611956
2073496,14120,0.003124527
2073497,14120,0.0046718
2073498,14120,0.003913254
2073516,14045,4.21094E-05
2073517,14045,0.002426255
2073518,14045,0.003783707
2073519,14045,0.002883689
2073520,14045,0.000760704
2073521,14045,0.000751532
2073522,14045,0.002153338
2073523,14045,0.003654354
2073524,14045,0.001825659
2073525,14045,0.000151352
2073526,14045,0.00253731
2073527,14045,0.003832196
2073528,14045,0.000502935
2073529,14124,2.49311E-05
2073530,14124,0.004233459
2073531,14124,0.008586883
2073532,14124,0.008816744
2076666,14120,0.00611956
2076667,14120,0.00611956
2076668,14120,0.00611956
2076669,14120,0.00611956
2076670,14120,0.00611956
2076671,14120,0.00611956
2076672,14120,0.00611956
2076673,14120,0.005974861
2076674,14120,0.003815395
2076675,14120,0.000231782
2076676,14120,5.02053E-05
2076692,14045,0.000894346
2076693,14045,0.00184086
2076694,14045,0.003910092
2076695,14045,0.004717076
2076696,14045,0.00128798
2076700,14045,0.000227034
2076701,14045,0.004784056
2076702,14045,0.003775934
2076703,14045,0.00167903
2076704,14045,0.000478312
2076705,14045,0.002560148
2076706,14045,0.004719987
2076707,14045,0.00037712
2079844,14120,0.00611956
2079845,14120,0.00611956
2079846,14120,0.005467638
2079847,14120,0.005006968
2079848,14120,0.00611956
2079849,14120,0.00611956
2079850,14120,0.00611956
2079851,14120,0.00611956
2079852,14120,0.004418364
2079853,14120,0.003713044
2079854,14120,0.000266981
2079857,14120,4.91651E-06
2079859,14120,0.003781785
2079860,14120,0.000596949
2079864,14120,0.000610237
2079870,14045,0.000570764
2079871,14045,0.004362612
2079872,14045,0.005130479
2079873,14045,0.005130479
2079874,14045,0.001510052
2079878,14045,0.003145069
2079879,14045,0.005130479
2079880,14045,0.005130479
2079881,14045,0.005130479
2079882,14045,0.004692133
2079883,14045,0.005130479
2079884,14045,0.005130479
2079885,14045,0.001947295
2079886,14045,0.003936227
2079887,14045,0.004456795
2079888,14045,0.002086818
2083022,14120,0.005522651
2083023,14120,0.00611956
2083024,14120,0.005956014
2083025,14120,0.005607382
2083026,14120,0.00611956
2083027,14120,0.00611956
2083028,14120,0.00611956
2083029,14120,0.00611956
2083030,14120,0.00611956
2083031,14120,0.005788154
2083032,14120,0.000651148
2083033,14120,0.000455978
2083034,14120,0.001454059
2083035,14120,0.003661586
2083036,14120,0.001963849
2083037,14120,0.001719567
2083038,14120,0.000416545
2083041,14120,2.54593E-05
2083042,14120,0.004065477
2083043,14120,4.3839E-05
2083049,14045,0.003303344
2083050,14045,0.005130479
2083051,14045,0.005130479
2083052,14045,0.001544383
2083056,14045,0.004237392
2083057,14045,0.005130479
2083058,14045,0.005130479
2083059,14045,0.005130479
2083060,14045,0.005130479
2083061,14045,0.005130479
2083062,14045,0.005130479
2083063,14045,0.005004035
2083064,14045,0.005130479
2083065,14045,0.005130479
2083066,14045,0.003769467
2086200,14120,6.84075E-05
2086201,14120,0.003931569
2086202,14120,0.006048038
2086203,14120,0.00611956
2086204,14120,0.00611956
2086205,14120,0.00611956
2086206,14120,0.00611956
2086207,14120,0.005646661
2086208,14120,0.005831824
2086209,14120,0.004992723
2086210,14120,0.004304615
2086211,14120,0.005315346
2086212,14120,0.00611956
2086213,14120,0.005809327
2086214,14120,0.003393355
2086215,14120,0.005079433
2086216,14120,0.00448773
2086217,14120,2.54955E-05
2086218,14120,1.02583E-05
2086219,14120,0.000347371
2086220,14120,0.000640226
2086221,14120,0.001538309
2086225,14045,6.94648E-05
2086226,14045,0.000332034
2086227,14045,0.003228623
2086228,14045,0.005130479
2086229,14045,0.005130479
2086230,14045,0.002869895
2086231,14045,0.002482014
2086232,14045,0.002822123
2086233,14045,0.00087592
2086234,14045,0.003551351
2086235,14045,0.005130479
2086236,14045,0.005130479
2086237,14045,0.005130479
2086238,14045,0.005130479
2086239,14045,0.005130479
2086240,14045,0.005130479
2086241,14045,0.005130479
2086242,14045,0.005130479
2086243,14045,0.005130479
2086244,14045,0.002558909
2089379,14120,0.002528244
2089380,14120,0.005066606
2089381,14120,0.00611956
2089382,14120,0.00611956
2089383,14120,0.00359248
2089384,14120,0.00167535
2089385,14120,0.000783755
2089386,14120,0.000628808
2089387,14120,0.004648779
2089388,14120,0.005898223
2089389,14120,0.00611956
2089390,14120,0.00611956
2089391,14120,0.00611956
2089392,14120,0.003894857
2089393,14120,0.002523249
2089394,14120,0.003071359
2089396,14120,0.000778546
2089397,14120,0.005109601
2089398,14120,0.002485011
2089399,14120,0.002081648
2089401,14045,0.000108778
2089401,14120,0.002981395
2089402,14045,4.59175E-05
2089402,14120,0.000454513
2089403,14045,0.001264677
2089404,14045,0.005096569
2089405,14045,0.003673279
2089406,14045,0.00379789
2089407,14045,0.00323209
2089408,14045,0.002141436
2089409,14045,0.003359764
2089410,14045,0.005130479
2089411,14045,0.004890809
2089412,14045,0.004716844
2089413,14045,0.005130479
2089414,14045,0.003818869
2089415,14045,0.002128763
2089416,14045,0.003848802
2089417,14045,0.003556016
2089418,14045,0.005130479
2089419,14045,0.005054516
2089420,14045,0.005130479
2089421,14045,0.005130479
2089422,14045,0.002374895
2092557,14120,0.002405544
2092558,14120,0.005136088
2092559,14120,0.00611956
2092560,14120,0.003613443
2092561,14120,0.000600524
2092564,14120,0.00021757
2092565,14120,0.003498745
2092566,14120,0.00504781
2092567,14120,0.00611956
2092568,14120,0.00611956
2092569,14120,0.00611956
2092570,14120,0.002558689
2092572,14120,6.55077E-05
2092574,14120,0.000233755
2092575,14120,0.000177157
2092576,14120,0.002209089
2092577,14120,0.001307298
2092578,14045,1.3533E-05
2092578,14120,0.001697163
2092579,14045,2.10761E-05
2092579,14120,0.00194557
2092581,14045,0.002891024
2092582,14045,0.002886509
2092583,14045,0.000373306
2092584,14045,0.001384935
2092585,14045,0.002712592
2092586,14045,0.001110397
2092587,14045,0.004855511
2092588,14045,0.005130479
2092589,14045,0.005130479
2092590,14045,0.005130479
2092591,14045,0.005130479
2092592,14045,0.005130479
2092593,14045,0.005130479
2092594,14045,0.005130479
2092595,14045,0.005129141
2092596,14045,0.005130479
2092597,14045,0.004418691
2092598,14045,0.005130479
2092599,14045,0.005130479
2092600,14045,0.004320205
2095735,14120,0.003656396
2095736,14120,0.005845788
2095737,14120,0.004977989
2095738,14120,0.005087256
2095739,14120,0.000306643
2095740,14120,0.001136058
2095741,14120,0.001402228
2095742,14120,0.004554586
