GRIDCODE,CVENTMUN,Fa
1781412,16110,0.015779119
1781413,16110,0.015779119
1781414,16110,0.015779119
1781415,16110,0.015779119
1781416,16110,0.015779119
1781417,16110,0.015779119
1781418,16110,0.015779119
1781419,16110,0.00661929
1781420,16050,1.43E-05
1781421,16050,0.003492159
1781422,16050,0.000958865
1781423,16050,0.005314039
1781424,16050,0.004390566
1781425,16050,0.00252132
1781426,16050,0.005056912
1781427,16050,0.005215287
1781428,16050,0.005321733
1781429,16050,0.005321733
1781430,16050,0.005321733
1781431,16050,0.005321733
1781432,16050,0.005321733
1781433,16050,0.002895622
1781434,16050,0.002410402
1781435,16050,0.003616378
1781436,16050,0.003321093
1781437,16050,0.001947073
1781438,16050,0.004877536
1781439,16050,0.005321733
1781440,16050,0.005321733
1781441,16050,0.005321733
1781442,16050,0.004705557
1781443,16050,0.002816808
1781444,16050,0.005292602
1781445,16050,0.004139875
1781446,16050,0.000184017
1781447,16050,0.000798628
1781448,16017,3.47E-06
1781448,16050,0.004830685
1781449,16017,0.003105844
1781449,16050,0.001671913
1781450,16017,0.004528572
1781451,16017,0.004528572
1781452,16017,0.004528572
1781453,16017,0.004528572
1781454,16017,0.004424252
1781454,16050,1.23E-04
1781455,16017,0.004132853
1781455,16050,0.000465028
1781456,16017,0.004528572
1781457,16017,0.004031376
1781457,16050,4.89E-05
1781458,16017,0.004059641
1781458,16050,4.44E-06
1781459,16017,0.004528572
1781460,16017,0.004528572
1781461,16017,0.004528572
1781462,16017,0.004528572
1781463,16017,0.004460815
1781464,16017,0.004444487
1781465,16017,0.004528572
1781466,16017,0.004528572
1781467,16017,0.002982951
1781468,16017,0.003585863
1781469,15085,0.002803542
1781469,16017,0.00202559
1781470,15085,0.006727653
1781471,15085,0.006782881
1781472,15085,0.006776748
1781473,15085,0.00603413
1781474,15085,0.006163846
1781475,15085,0.003105252
1781476,15085,0.003286994
1781477,15085,0.001180028
1781478,15085,0.002327064
1781479,15085,0.000926927
1781480,15085,0.002414588
1781481,15085,0.003573627
1781482,15085,0.004197848
1781483,15085,2.31E-06
1781484,15085,0.002521671
1781485,15085,0.003717508
1781486,15085,0.005739287
1781487,15085,0.002492936
1781488,15085,0.000318443
1781490,15085,0.000285018
1781491,15001,0.001065856
1781491,15085,0.002893493
1781492,15001,0.000559524
1781492,15085,0.004858025
1781493,15001,0.003161025
1781493,15014,0.009247249
1781493,15085,0.000326624
1781494,15001,0.003310323
1781494,15014,0.010367195
1781495,15001,0.003479137
1781496,15001,0.003479137
1781497,15001,0.001834995
1781498,15001,1.66302E-05
1781499,15001,0.000212336
1781500,15001,0.001533943
1781501,15001,0.000666919
1781502,15001,0.0018539
1781504,15001,0.002162369
1781505,15001,0.000762601
1781505,15102,0.00883465
1781506,15102,0.008571241
1781507,15102,0.007626501
1781508,15102,0.011046782
1781509,15102,0.014678387
1781510,15102,0.014678387
1781511,15102,0.014678387
1781512,15102,0.014678387
1781513,15102,0.014678387
1781514,15102,0.014678387
1781515,15102,0.014656598
1781516,15102,0.014678387
1784443,16070,0.004158179
1784444,16070,0.001453381
1784444,16094,5.01E-06
1784445,16070,0.00926366
1784445,16094,0.000309572
1784446,16070,0.006954278
1784447,16070,0.01398707
1784448,16070,0.012394324
1784449,16070,0.01733663
1784450,16070,0.02218107
1784451,16070,0.02128387
1784452,16070,0.002244522
1784454,16070,7.56E-07
1784455,16070,0.012578238
1784456,16070,0.004974256
1784457,16070,0.006001208
1784458,16070,0.013444904
1784458,16107,0.004667078
1784459,16070,0.000923195
1784459,16107,0.032632673
1784460,16107,0.020839844
1784461,16107,0.005792132
