GRIDCODE,CVENTMUN,Fterraceria
2255023,11006,0.01681342
2255024,11006,0.000737389
2255025,11006,0.009991639
2255026,11006,0.017940268
2255027,11006,0.020401567
2258029,11030,0.000915118
2258030,11030,0.001674328
2258043,11030,0.002712006
2258044,11030,0.001850122
2258164,11043,0.003358279
2258165,11043,0.011518892
2258201,11006,0.012731517
2258202,11006,0.031767154
2258203,11006,0.015375531
2258204,11006,0.00017144
2258205,11006,0.017387691
2258206,11006,0.017462866
2258207,11006,0.024522582
2258208,11006,0.002016797
2261186,11020,0.00260589
2261186,14053,0.00055987
2261207,11030,0.002380965
2261222,11030,0.00266548
2261321,11043,0.005311845
2261343,11043,0.015187788
2261343,11045,0.008882764
2261344,11045,0.010307533
2261372,11006,0.006343987
2261380,11006,0.000116471
2261381,11006,0.018934409
2261386,11006,0.017327774
2264362,14053,0.002020943
2264363,14053,0.004307202
2264364,14053,0.00150342
2264385,11030,0.00219814
2264400,11030,0.000236563
2264401,11030,0.002307666
2264462,11033,0.003871749
2264463,11033,0.006254558
2264472,11033,0.000206455
2264499,11043,0.00244779
2264500,11043,0.004255857
2264521,11043,0.00590613
2264521,11045,0.007557371
2264522,11045,0.02043545
2264545,11045,0.014864434
2264558,11006,0.001895521
2264559,11006,0.006919623
2267533,14053,0.001987611
2267534,14053,0.00188162
2267539,14053,0.004278951
2267540,14053,0.001651658
2267563,11030,0.002527323
2267579,11030,0.002013117
2267584,11030,0.000273783
2267585,11030,0.004420144
2267586,11030,0.004611013
2267587,11030,0.003623682
2267639,11029,0.001567198
2267640,11029,0.002953295
2267640,11033,0.002754221
2267641,11033,0.004639591
2267659,11033,0.001901876
2267678,11043,0.006252055
2267682,11043,0.005645395
2267683,11043,0.005268748
2267684,11043,0.005716025
2267685,11043,0.007068086
2267686,11043,0.005911001
2267698,11045,0.008421511
2267699,11045,0.01755246
2267722,11045,0.009353665
2267723,11045,0.053500138
2267724,11045,0.018656574
2267725,11045,0.027491685
2267726,11006,0.000903524
2267726,11045,0.032456165
2267727,11006,0.005499164
2270709,14053,0.004213076
2270710,14053,0.003502473
2270711,14053,0.00232946
2270712,14053,0.002662379
2270713,14053,0.003438441
2270714,14053,0.003367266
2270715,14053,0.000139898
2270716,14053,0.003748759
2270717,14053,0.002350581
2270723,11020,5.75197E-05
2270741,11030,0.00055372
2270742,11030,0.001637343
2270760,11030,0.002050765
2270761,11030,0.004762311
2270762,11030,0.004814363
2270765,11030,0.001198673
2270766,11030,0.003752525
2270817,11029,0.008499402
2270819,11029,0.000752997
2270819,11033,0.002356618
2270820,11029,0.008649033
2270820,11033,9.78809E-05
2270837,11033,0.002228074
2270856,11043,0.002122155
2270857,11043,0.006137332
2270858,11043,0.005959105
2270859,11043,0.006839152
2270860,11043,0.000345326
2270861,11043,0.001057656
2270863,11043,0.006711965
2270864,11043,0.008579951
2270865,11043,0.006763504
2270866,11043,0.006872281
2270873,11043,0.008135221
2270874,11043,0.002747716
2270876,11045,0.023574476
2270885,11045,0.012927738
2270886,11045,0.028538068
2270887,11045,0.000142495
2270899,11045,0.011858803
2270900,11045,0.053411856
2270902,11045,0.035905258
2270903,11045,0.010867828
2270905,11006,0.023122117
2270906,11006,0.025959558
2270907,11006,0.017495235
2270908,11006,0.017543003
2273886,14053,0.003067098
2273887,14053,0.001394058
2273892,14053,0.001826007
2273893,14053,0.003749189
2273899,14053,5.42182E-05
2273900,11020,0.00308598
2273900,11030,0.001185383
2273901,11020,0.000459611
2273920,11030,0.002184136
2273937,11030,0.000837373
2273938,11030,0.002381209
2273944,11030,0.005286324
2273995,11029,0.002536729
2273996,11029,0.006473203
2273998,11029,0.005675338
2273999,11029,0.002712074
2274014,11033,0.002215619
2274015,11033,7.11254E-05
2274039,11043,0.001856056
2274040,11043,0.012068795
2274041,11043,0.008934138
2274044,11043,0.001640887
2274045,11043,0.007837746
2274046,11043,0.002999812
2274047,11043,0.00322177
2274049,11043,0.007231606
2274050,11043,0.012694972
2274051,11043,0.004405356
2274052,11043,0.013329155
2274054,11043,0.004047155
2274054,11045,0.022456049
2274065,11045,0.026310514
2274077,11045,0.029206486
2274078,11045,0.012228973
2274086,11006,0.018403542
2274106,22002,0.002705386
2274106,22003,0.00148636
2277064,14053,0.004199573
2277077,11030,0.001522784
2277077,14053,0.001478563
2277078,11030,0.003605316
2277098,11030,0.002298607
2277122,11030,0.004466096
2277173,11029,0.00534326
2277174,11029,0.003355526
2277177,11029,0.007367073
2277177,11033,0.000625945
2277192,11033,0.002288065
2277224,11043,0.003209577
2277225,11043,0.002946029
2277226,11043,0.007757643
2277227,11043,0.008823801
2277230,11043,0.005162224
2277231,11043,0.013957039
2277232,11043,0.001316267
2277243,11045,0.02544135
2277244,11045,0.005492844
2277254,11045,0.01628967
2277255,11045,0.009732113
2277264,11006,0.008669722
2277265,11006,0.010704671
2277283,22003,0.009210668
2277284,22003,0.024720795
2280241,14053,0.00231576
2280242,14053,0.003317983
2280268,11030,0.002508424
2280269,11030,0.000809478
2280276,11030,0.002171492
2280300,11030,0.00466894
2280313,11030,0.000286658
2280351,11029,0.008924221
2280354,11029,0.002218173
2280354,11033,0.001486156
2280355,11033,0.002152743
2280370,11033,0.002256091
2280422,11045,0.03036018
2280431,11045,0.026527268
2280432,11045,0.04314876
2280443,11006,0.018521214
2280444,11006,0.014415368
2280445,11006,0.006556688
2280461,22003,0.013577499
2283414,14053,0.000788657
2283415,14053,0.003592718
2283416,14053,0.001903476
2283417,14053,0.002596476
2283418,14053,0.003469754
2283419,14053,0.002653557
2283446,11030,0.004310228
2283453,11030,0.001769322
2283454,11030,0.000300987
2283478,11030,0.004749116
2283528,11029,0.004871718
2283529,11029,0.004040043
2283532,11033,0.004817211
2283548,11033,0.002244956
2283600,11045,0.019637621
2283601,11045,0.007251485
2283609,11045,0.026520924
2283610,11045,0.009846717
2283622,11006,0.015484794
2283623,11006,0.008984515
2286585,14053,0.000560967
2286586,14053,0.003430711
2286587,14053,0.003463943
2286588,14053,0.00349851
2286589,14053,0.003623162
2286590,14053,0.003566238
2286591,14053,0.004092814
2286592,14053,0.003055814
2286594,14053,0.002285861
2286595,14053,0.001531301
2286624,11030,0.004308924
2286656,11030,0.003979141
2286657,11030,0.001431233
2286706,11029,0.009104339
2286710,11029,0.000986
2286710,11033,0.004105094
2286725,11033,0.000135485
2286726,11033,0.002146254
2286779,11045,0.021663211
2286780,11045,0.025037471
2286781,11045,0.03037519
2286782,11045,0.024201218
2286783,11045,0.025819905
2286784,11045,0.025356667
2286785,11045,0.028003363
2286786,11045,0.027062107
2286787,11045,0.020611177
2286800,11006,0.020436588
2289769,14053,0.001827591
2289802,11030,0.004293589
2289809,11030,0.00065618
2289835,11030,0.004702189
2289883,11029,0.005811091
2289884,11029,0.003327309
2289888,11033,0.000164565
2289889,11029,0.001798769
2289889,11033,0.003703663
2289903,11033,0.002278286
2289978,11006,0.024280279
2292980,11030,0.004311334
2293013,11030,0.004571222
2293014,11030,0.003251392
2293061,11029,0.008952167
2293067,11029,0.007127435
2293068,11029,0.000231543
2293081,11033,0.00225899
2293097,11033,0.000532602
2293156,11006,0.020350077
2296158,11030,0.004324544
2296192,11030,0.001262321
2296193,11030,0.004428437
2296194,11030,0.00429733
2296195,11030,0.004295975
2296196,11030,0.000937292
2296238,11029,0.006170747
2296239,11029,0.002832826
2296259,11033,0.0023771
2296273,11033,0.000887966
2296331,11045,0.014086301
2296332,11045,0.011441154
2296333,11006,0.025646788
2296333,11045,0.000947996
2296334,11006,0.025854138
2296337,11006,0.010653237
2296338,11006,0.007674135
2296338,22003,0.007631915
2296339,22003,0.013290802
2296340,22003,0.00989362
2299336,11022,0.003749612
2299336,11030,0.003091454
2299416,11029,0.009137941
2299437,11033,0.001429774
2299438,11033,0.001007661
2299509,11045,0.007915037
2299510,11045,0.018032493
2299511,11006,0.003319314
2299511,11045,0.002289483
2299512,11006,0.022608675
2299513,11006,0.030085021
2299514,11006,0.016147331
2299515,11006,0.010833046
2299518,22003,0.00363658
2299519,22003,0.012725979
2302514,11022,0.009298073
2302515,11022,0.004649377
2302593,11029,0.007382938
2302594,11029,0.001719038
2302616,11033,0.002469725
2302697,22003,0.014736317
2305692,11022,0.008085572
2305693,11022,0.005956002
2305770,11029,0.000712108
2305771,11029,0.008654494
2305793,11033,0.00418845
2305794,11033,0.005390468
2305795,11033,0.00166205
2305875,22003,0.013746721
2308871,11022,0.013365178
2308948,11029,0.008021517
2308949,11029,0.001770255
2308969,11033,0.004630002
2308970,11033,0.004819702
2308971,11033,0.003172211
2308973,11033,0.001547117
2308974,11033,0.001108106
2309053,22003,0.002535769
2309054,22003,0.011689402
2312048,11022,0.00759418
2312049,11022,0.005792025
2312125,11029,0.001073066
2312126,11029,0.00761676
2312127,11029,0.002798341
2312128,11029,0.005831289
2312129,11029,0.004524276
2312130,11029,0.004041033
2312131,11029,0.004285416
2312132,11029,0.00577068
2312133,11029,0.000487192
2312146,11033,0.000277005
2312147,11033,0.004743233
2312152,11033,0.002455425
2312231,22003,0.009360064
2312232,22003,0.014595421
2312233,22003,0.013859577
2315226,11022,0.001315585
2315227,11022,0.014991013
2315228,11022,0.010259465
2315300,11029,0.000303919
2315301,11029,0.004217947
2315302,11029,0.007659078
2315303,11029,0.003171779
2315322,11033,0.000540696
2315323,11033,0.004613297
2315324,11033,0.005314833
2315330,11033,0.002366502
2315334,11033,0.003861542
2315335,11033,0.004909359
2315411,22003,0.013282108
2315412,22003,0.019219353
2318406,11022,0.015321915
2318475,11029,0.001800455
2318476,11029,0.004274967
2318477,11029,0.004201057
2318478,11029,0.004332325
2318480,11029,0.008867411
2318488,11029,0.006282907
2318489,11029,0.0025414
2318490,11033,0.003162224
2318491,11033,0.005094357
2318492,11033,0.00156154
2318500,11033,0.005071073
2318508,11033,0.001865456
2318509,11033,0.000525792
2318510,11033,0.003206863
2318511,11033,0.005345448
2318512,11033,0.001144091
2318513,11033,0.005337785
2318590,22003,0.014073932
2318591,22003,0.014630831
2318592,22003,0.013286619
2318593,22003,0.021135538
2318594,22003,0.003697878
2321584,11022,0.013462097
2321652,11029,0.001666402
2321653,11029,0.002413297
2321658,11029,0.00523905
2321667,11029,0.000406715
2321667,11033,0.003576535
2321668,11033,0.002370562
2321670,11033,0.003236453
2321671,11033,0.004492963
2321672,11033,0.004797122
2321673,11033,0.002803623
2321677,11033,0.005020429
2321678,11033,0.002076553
2321687,11033,0.005583524
2321688,11033,0.002962009
2321691,11033,0.004650089
2321692,11033,0.001639326
2321772,22003,0.016791357
2321773,22003,0.000818734
2324762,11022,0.008744049
2324763,11022,0.01535223
2324764,11022,0.002425534
2324851,11033,0.003149333
2324852,11033,0.005032922
2324853,11033,0.00108012
2324854,11033,0.002115047
2324855,11033,0.003267063
2324865,11033,0.004232052
2324866,11033,0.001279384
2324869,11033,0.00032281
2324870,11033,0.008567527
2324950,22003,0.000555684
2324951,22003,0.025566899
2324952,22003,0.012876109
2324953,22003,0.013154379
2324954,22003,0.02448715
2327942,11022,0.01280765
2327943,11022,0.01058315
2328030,11033,0.000614686
2328031,11033,0.003979533
2328032,11033,0.003459385
2328044,11033,0.000494519
2328047,11033,0.001980714
2328048,11033,0.006634491
2328049,11033,0.004754526
2328050,11033,0.002082019
2331222,11033,0.00455469
2331227,11033,0.003411274
2331228,11033,0.004184648
2334400,11033,0.004517432
2334405,11033,0.004800366
2337578,11033,0.005317878
2337583,11033,0.005547709
2340755,11033,0.006097092
2340756,11033,0.000299627
2340761,11033,0.001404254
2340762,11033,0.004708075
2343932,11033,0.003778192
2343933,11033,0.000248921
2343939,11033,0.004189995
2343940,11033,0.000368614
2347117,11033,0.004878754
2350295,11033,0.004503123
2353473,11033,0.004546695
2356650,11033,0.000381061
2356651,11033,0.005388179
2356729,22003,0.00353342
2359828,11033,0.006199681
2359907,22003,0.005243558
2359908,22003,0.007396182
2359909,22003,0.002997656
2359912,24019,0.002907994
2363005,11033,0.001275426
2363005,24043,0.028494038
2363006,11033,0.002814386
2363087,22003,0.004589286
2363088,22003,0.006428863
2363088,24019,0.00168915
2363089,24019,0.015025199
2363090,24019,0.01108071
2366183,11033,0.003442812
2366183,24043,0.01798929
2369361,11033,0.009539687
2369413,24027,0.003055439
2369414,24027,0.00514205
2372441,11022,0.011261129
2372442,11022,0.003615958
2372539,11033,0.003327034
2372540,11033,0.005582312
2372541,11033,0.001289397
2372591,24027,0.020073221
2372592,24027,0.024733998
2372593,24027,0.013192643
2372617,24019,0.009635914
2375620,11022,0.015264238
2375718,11033,0.002066871
2375719,11033,0.002445986
2375747,11043,0.000700482
2375771,24027,0.025229945
2378798,11022,0.013435545
2378896,11033,0.000305546
2378897,11033,0.005636223
2378949,24027,0.028780068
2378954,24027,0.017467847
2381976,11022,0.013463705
2382075,11033,0.001144625
2382076,11033,0.005028443
2382127,24027,0.023662667
2382128,24027,0.027973945
2382129,24027,0.026281668
2382130,24027,0.02519901
2382131,24027,0.026265736
2382132,24027,0.033259273
2382133,24027,0.041153469
2382134,24027,0.00674004
2385154,11022,0.006266415
2385155,11022,0.014251078
2385156,11022,0.00758227
2385157,11022,0.001019774
2385158,11022,0.014243894
2385159,11022,0.013389239
2385160,11022,0.008266489
2385160,11030,0.001590604
2385250,24043,0.059857365
2385251,24043,0.020001577
2385306,24027,0.009177629
2385312,24027,0.02266641
2385313,24027,0.026516532
2385314,24027,0.012725506
2388334,11022,0.009503985
2388335,11022,0.012874213
2388338,11030,0.000430945
2388339,11030,0.004533281
2388340,11030,0.004429184
2388341,11030,0.004376355
2388342,11030,0.004739177
2388343,11030,0.004615598
2388344,11030,0.002676759
2388418,24043,0.009884091
2388429,24043,0.097267576
2388492,24027,0.019869354
2388493,24027,0.021659404
2391522,11030,0.001815523
2391523,11030,0.004925746
2391524,11030,0.001699536
2391596,24043,0.077882931
2391607,24043,0.068366169
2391671,24027,0.015151226
2391672,24027,0.025985565
2394702,11030,0.004446477
2394773,24043,0.018886193
2394774,24043,0.05166167
2394785,24043,0.043109184
2394850,24027,0.005419646
2394851,24027,0.025620657
2394853,24027,0.005292104
2397880,11030,0.004401422
2397952,24043,0.012066083
2398031,24027,0.023283228
2398032,24027,0.00292967
2400988,14053,0.000377774
2400989,14053,5.42122E-05
2401058,11030,0.003810213
2401059,11030,0.001316642
2401183,24024,0.003766832
2401184,24024,0.003749143
2401210,24027,0.027169933
2404158,14035,0.001524617
2404159,14035,0.005974368
2404237,11030,0.003776732
2404238,11030,0.004514884
2404239,11030,0.000576741
2404362,24024,0.006296627
2404363,24024,0.003253641
2404388,24027,0.018734931
2404389,24019,0.003628043
2404389,24027,0.022535944
2407337,14035,0.000198905
2407338,14035,0.006482368
2407439,11030,0.002218643
2407541,24024,0.007132178
2407542,24024,0.007269616
2407543,24024,5.21575E-05
2407567,24019,0.00662313
2407568,24019,0.023325743
2410516,14035,0.001107822
2410517,14035,0.002988853
2410517,14053,0.001742902
2410617,11030,0.000223461
2410618,11030,0.002217462
2410654,24032,0.000250096
2410655,24032,0.000560433
2410721,24024,0.008088537
2410746,24019,0.023683889
2410746,24027,0.001090333
2413695,14035,0.001846657
2413696,14035,0.000612823
2413696,14053,0.002636984
2413796,11030,0.002192017
2413797,11030,0.000278617
2413899,24024,0.010392949
2413924,24023,0.000153035
2413924,24027,0.012477115
2413925,24023,0.009870196
2413926,24023,0.005493085
2416874,14053,0.002827403
2416875,14053,0.001312372
2416975,11030,0.002416669
2417077,24024,0.007024303
2417104,24023,0.010367602
2420053,14053,0.003285525
2420153,11030,0.001983743
2420154,11030,0.000467276
2420159,24050,0.007207351
2420160,24050,0.007342395
2420161,24050,0.004524467
2420255,24024,0.007066881
2420256,24024,0.002108413
2420269,24024,0.005773839
2420270,24024,0.007238372
2420271,24024,0.006791567
2420272,24024,0.006827195
2420273,24024,0.008139986
2420274,24024,0.007286235
2420275,24024,0.001283646
2420281,24023,0.001236359
2420282,24023,0.009341134
2423231,14053,0.001943466
2423247,14053,0.000558398
2423332,11030,0.002462929
2423433,24024,0.001656481
2423434,24024,0.007835501
2423453,24024,0.007207275
2423459,24023,0.009454995
2426409,14053,0.00174246
2426510,11030,0.000884352
2426510,24050,0.002136513
2426511,24050,0.003080098
2426612,24024,0.002966617
2426613,24024,0.003916367
2426631,24024,0.007030963
2426637,24023,0.010956374
2429587,14053,0.001759095
2429689,24050,0.008229737
2429791,24024,0.007727952
2429809,24024,0.006851858
2429815,24023,0.017693009
2432765,14053,0.000788734
2432766,14053,0.000951677
2432867,24050,0.004639942
2432868,24050,0.003577799
2432969,24024,0.004107719
2432970,24024,0.007471726
2432971,24024,0.004720219
2432987,24024,0.005168162
2432993,24023,0.010580996
2435944,14053,0.001739935
2435981,14064,0.009515032
2435982,14064,0.000295814
2436046,24050,0.008115673
2436082,24032,0.00796026
2436083,24032,0.002000525
2436084,24032,0.009713342
2436086,24032,0.003413888
2436149,24024,0.003710774
2436150,24024,0.008276726
2436171,24023,0.006598128
2436172,24023,0.011012088
2439122,14053,0.001745935
2439224,24050,0.00501796
2439225,24050,0.003098852
2439261,24032,0.005687854
2439262,24032,0.004289571
2439263,24032,0.008517864
2439264,24032,0.004821812
2439265,24032,0.010496616
2439266,24032,0.005633436
2439328,24024,0.000437886
2439329,24024,0.00365029
2439349,24023,0.000660474
2439350,24023,0.010601813
2439351,24023,0.010955613
2439355,24023,0.002442736
2439356,24023,0.00947184
2439357,24023,0.009800091
2439358,24023,0.010809608
2439359,24023,0.010778167
2442300,14053,0.001724523
2442362,11030,0.001812454
2442363,11030,0.002391625
2442403,24050,0.008028397
2442426,24032,3.43111E-05
2442444,24032,0.006008811
2442445,24032,0.003986803
2442507,24024,0.003575238
2442529,24023,0.005210915
2442530,24023,0.010612094
2442531,24023,0.006906706
2442532,24023,0.009715507
2442533,24023,0.008097752
2442537,24023,0.005341526
2442538,24023,0.00774235
2445478,14053,0.001132558
2445479,14053,0.000664579
2445540,11030,0.004515005
2445581,24050,0.003191609
2445622,24032,0.008979606
2445685,24024,0.004116715
2445686,24024,0.000831744
2445709,24023,0.003228295
2445710,24023,0.012526184
2445716,24023,0.007554065
2445717,24023,0.00334648
2448657,14053,0.001761241
2448718,11030,0.004486675
2448800,24032,0.004921552
2448864,24024,0.003730933
2448895,24023,0.009599433
2451835,14053,0.001853959
2451895,11030,0.000800579
2451896,11030,0.003656942
2451981,24032,0.005994433
2451982,24032,0.008199605
2452042,24024,0.002035862
2452073,24023,0.009822239
2455012,14053,0.000764178
2455013,14053,0.001209883
2455073,11030,0.001184588
2455073,24046,0.014389871
2455099,24050,0.001311271
2455100,24050,0.000951558
2455160,24032,0.001158408
2455161,24032,0.008473082
2455162,24032,0.009599361
2455163,24032,0.007915492
2455164,24032,0.004914129
2455223,24024,0.000335313
2455251,24023,0.009686621
2458190,14053,0.001838971
2458223,14064,0.004122462
2458251,24046,0.020237925
2458276,24050,0.006320342
2458277,24050,0.006978138
2458342,24032,0.011155995
2458429,24023,0.009770968
