GRIDCODE,CVENTMUN,LONG_VIALIDADES TOTAL x SENTIDO x MUNICIPIO (m),LONG VIALIDAD x SENTIDO x CELDA
1787780,16050,1592553.42,189.7242505
1787781,16050,1592553.42,1127.843693
1787782,16050,1592553.42,65.02195731
1787787,16050,1592553.42,1004.606713
1787788,16050,1592553.42,6390.660871
1787789,16050,1592553.42,2400.546776
1787791,16050,1592553.42,3426.30479
1787792,16050,1592553.42,6396.851749
1787793,16050,1592553.42,7222.555314
1787794,16050,1592553.42,609.2528732
1787797,16050,1592553.42,431.2301833
1787798,16050,1592553.42,8015.395464
1787799,16050,1592553.42,10868.65612
1787800,16050,1592553.42,9735.038635
1787801,16050,1592553.42,1974.275127
1787808,16017,589958.5866,3790.837364
1787809,16017,589958.5866,10046.09483
1787810,16017,589958.5866,718.0205378
1787811,16017,589958.5866,6508.624049
1787813,16017,589958.5866,532.2644819
1787814,16017,589958.5866,2551.137658
1787818,16017,589958.5866,1074.642581
1787819,16017,589958.5866,12109.51872
1787832,15085,1062659.879,1627.933626
1787833,15085,1062659.879,2021.650198
1787834,15085,1062659.879,3710.576272
1787835,15085,1062659.879,1617.213826
1787836,15085,1062659.879,5302.001401
1787837,15085,1062659.879,26863.06716
1787838,15085,1062659.879,7997.203913
1787845,15085,1062659.879,265.1269556
1787846,15001,1768672.188,4177.136936
1787846,15085,1062659.879,9146.637754
1787847,15001,1768672.188,21977.93236
1787847,15085,1062659.879,700.4783977
1787848,15001,1768672.188,3188.833478
1787849,15001,1768672.188,721.490931
1787850,15001,1768672.188,710.8159353
1787853,15001,1768672.188,7783.887841
1787854,15001,1768672.188,20154.20426
1787855,15001,1768672.188,2068.727066
1787856,15001,1768672.188,2025.443092
1787857,15001,1768672.188,2000.089576
1787860,15001,1768672.188,6729.930921
1787861,15001,1768672.188,1410.339967
1787862,15001,1768672.188,105.1905687
1787870,15102,355673.5095,2326.824029
1787871,15102,355673.5095,2854.241325
1790806,16070,246391.5761,290.6457584
1790807,16070,246391.5761,124.7412976
