GRIDCODE,CVENTMUN,POB URBANA en CELL,POBTOT en MUN,Furb
175367,09007,934,1815785,0.000514378
175367,09007,5237,1815785,0.002884152
175367,09007,3992,1815785,0.002198498
175367,09007,5975,1815785,0.003290588
175367,09007,5487,1815785,0.003021834
175367,09007,2508,1815785,0.001381221
175367,09007,3018,1815785,0.001662091
175367,09007,3937,1815785,0.002168208
175367,09007,3537,1815785,0.001947918
175367,09007,2693,1815785,0.001483105
175367,09007,4120,1815785,0.002268991
175367,09007,1741,1815785,0.000958814
175367,09007,2265,1815785,0.001247394
175367,09007,1001,1815785,0.000551277
175367,09007,2625,1815785,0.001445656
175367,09007,7394,1815785,0.004072068
175367,09007,5351,1815785,0.002946935
175367,09007,4948,1815785,0.002724992
175367,09007,17,1815785,9.36234E-06
175367,09007,1638,1815785,0.000902089
175367,09007,50,1815785,2.75363E-05
175367,09007,924,1815785,0.000508871
175368,09011,5312,356315,0.014908157
175368,09011,92,356315,0.000258199
175368,09011,4119,356315,0.011559996
175368,09011,174,356315,0.000488332
175368,09011,2267,356315,0.006362348
175368,09011,3936,356315,0.011046406
175368,09011,1335,356315,0.003746685
175368,09011,3340,356315,0.009373728
175368,09011,4460,356315,0.012517014
175368,09011,1938,356315,0.005439008
175368,09011,7707,356315,0.021629738
175368,09011,4386,356315,0.012309333
175368,09011,1041,356315,0.002921572
175368,09011,1,356315,2.80651E-06
175368,09011,2075,356315,0.005823499
175368,09011,2765,356315,0.007759988
175368,09011,3652,356315,0.010249358
175368,09011,1158,356315,0.003249933
175368,09011,1931,356315,0.005419362
175368,09007,51,1815785,2.8087E-05
175368,09007,3189,1815785,0.001756265
175368,09007,5744,1815785,0.00316337
175368,09007,645,1815785,0.000355218
175368,09007,9182,1815785,0.005056766
175368,09007,471,1815785,0.000259392
175368,09007,2276,1815785,0.001253452
175368,09007,2348,1815785,0.001293105
175368,09007,3856,1815785,0.002123599
175368,09007,4820,1815785,0.002654499
175368,09007,4601,1815785,0.00253389
175368,09007,1350,1815785,0.00074348
175368,09007,1568,1815785,0.000863538
175368,09007,2902,1815785,0.001598207
175368,09007,1642,1815785,0.000904292
175368,09007,2521,1815785,0.00138838
175368,09007,3230,1815785,0.001778845
175368,09007,7064,1815785,0.003890328
175368,09007,9740,1815785,0.005364071
175368,09007,3444,1815785,0.0018967
175368,09007,1080,1815785,0.000594784
175368,09007,266,1815785,0.000146493
175368,09007,3600,1815785,0.001982614
175368,09007,198,1815785,0.000109044
175368,09007,2101,1815785,0.001157075
175368,09007,14,1815785,7.71016E-06
175368,09007,11599,1815785,0.006387871
175368,09007,4122,1815785,0.002270093
175368,09007,2092,1815785,0.001152119
175368,09007,2280,1815785,0.001255655
175368,09007,445,1815785,0.000245073
175368,09007,6,1815785,3.30436E-06
175368,09007,302,1815785,0.000166319
175369,09011,5871,356315,0.016476994
175369,09011,657,356315,0.001843874
175369,09011,322,356315,0.000903695
175369,09011,2710,356315,0.00760563
175369,09011,2347,356315,0.006586868
175369,09011,4447,356315,0.01248053
175369,09011,1537,356315,0.004313599
175369,09011,30,356315,8.41952E-05
175369,09011,3562,356315,0.009996773
175369,09011,2200,356315,0.006174312
175369,09011,1052,356315,0.002952444
175369,09011,5752,356315,0.01614302
175369,09011,6636,356315,0.01862397
175369,09011,1378,356315,0.003867365
175369,09011,1927,356315,0.005408136
175369,09011,5322,356315,0.014936222
175369,09011,5127,356315,0.014388954
175369,09011,405,356315,0.001136635
175369,09011,757,356315,0.002124525
175369,09007,1900,1815785,0.001046379
175369,09007,268,1815785,0.000147595
175369,09007,2411,1815785,0.0013278
175369,09007,73,1815785,4.0203E-05
175369,09007,104,1815785,5.72755E-05
175369,09007,124,1815785,6.829E-05
175369,09007,4797,1815785,0.002641833
175369,09007,3530,1815785,0.001944063
175369,09007,5760,1815785,0.003172182
175369,09007,4000,1815785,0.002202904
175369,09007,3410,1815785,0.001877976
175369,09007,3189,1815785,0.001756265
175370,09011,129,356315,0.000362039
175370,09011,33,356315,9.26147E-05
175370,09011,830,356315,0.0023294
175370,09011,790,356315,0.002217139
175370,09011,1557,356315,0.004369729
175370,09011,309,356315,0.00086721
175370,09011,1375,356315,0.003858945
175371,09011,298,356315,0.000836339
175371,09011,4462,356315,0.012522627
175371,09011,41,356315,0.000115067
175371,09011,4287,356315,0.012031489
175371,15122,821,356352,0.002303902
175371,15122,972,356352,0.00272764
175371,15122,1545,356352,0.004335601
175371,15122,124,356352,0.000347971
175372,15122,660,356352,0.001852101
175372,15122,802,356352,0.002250584
175372,15122,1210,356352,0.003395519
175372,15122,805,356352,0.002259002
175372,15122,842,356352,0.002362832
175372,15122,2854,356352,0.008008935
175372,15122,2143,356352,0.006013717
175372,15122,1215,356352,0.00340955
175372,15122,2853,356352,0.008006129
175372,15122,3268,356352,0.009170708
175372,15122,831,356352,0.002331964
175372,15122,2839,356352,0.007966842
175372,15122,3018,356352,0.008469154
175372,15122,3003,356352,0.008427061
175372,15122,2838,356352,0.007964036
175372,15122,2756,356352,0.007733926
175372,15122,3084,356352,0.008654364
175372,15122,797,356352,0.002236553
175372,15122,1463,356352,0.004105491
175372,15122,518,356352,0.001453619
175372,15122,2321,356352,0.006513223
175372,15122,120,356352,0.000336746
175372,15122,2611,356352,0.007327025
175372,15122,2630,356352,0.007380343
175372,15122,2944,356352,0.008261494
175372,15122,2458,356352,0.006897674
175372,15122,2757,356352,0.007736732
175372,15122,2499,356352,0.007012729
175372,15122,3599,356352,0.010099564
175372,15122,4752,356352,0.013335129
175372,15122,4020,356352,0.011280981
175372,15122,4978,356352,0.013969334
175372,15122,2545,356352,0.007141815
175372,15122,2772,356352,0.007778825
175372,15122,3123,356352,0.008763807
175372,15122,4482,356352,0.012577452
175372,15122,4279,356352,0.01200779
175372,15122,1116,356352,0.003131735
175372,15122,2164,356352,0.006072647
175372,15122,1547,356352,0.004341213
175372,15122,39,356352,0.000109442
175372,15122,1235,356352,0.003465674
175372,15122,1712,356352,0.004804239
175372,15122,1,356352,2.80621E-06
175372,15039,2,458914,4.35812E-06
175372,15039,1534,458914,0.003342674
175372,15039,2968,458914,0.006467443
175372,15039,2755,458914,0.006003303
175372,15039,434,458914,0.000945711
175372,15039,3180,458914,0.006929403
175372,15039,1399,458914,0.003048501
175372,15039,2653,458914,0.00578104
175372,15039,284,458914,0.000618852
175373,15122,882,356352,0.002475081
175373,15122,2707,356352,0.007596422
175373,15122,1435,356352,0.004026917
175373,15039,10,458914,2.17906E-05
175373,15039,5639,458914,0.012287705
175373,15039,1076,458914,0.002344666
175373,15039,7574,458914,0.016504182
175373,15039,968,458914,0.002109328
175373,15039,2297,458914,0.005005295
175373,15039,5102,458914,0.011117551
175373,15039,88,458914,0.000191757
175373,15039,776,458914,0.001690949
175373,15039,1806,458914,0.003935378
175373,15039,2784,458914,0.006066496
175373,15039,8418,458914,0.018343306
175373,15039,678,458914,0.001477401
175373,15039,4176,458914,0.009099744
175373,15039,4225,458914,0.009206518
175373,15039,995,458914,0.002168162
175373,15039,4241,458914,0.009241383
175373,15039,1124,458914,0.002449261
175373,15039,2601,458914,0.005667729
175373,15039,5390,458914,0.01174512
175373,15039,3408,458914,0.007426228
175373,15039,2692,458914,0.005866023
175373,15039,4563,458914,0.009943039
175373,15039,5707,458914,0.012435881
175373,15039,813,458914,0.001771574
175373,15039,1766,458914,0.003848216
175373,15039,1585,458914,0.003453806
175373,15039,3026,458914,0.006593828
175373,15039,54,458914,0.000117669
175373,15039,2130,458914,0.004641393
175373,15039,3905,458914,0.00850922
175374,15039,569,458914,0.001239884
175374,15039,67,458914,0.000145997
175374,15039,5872,458914,0.012795426
175374,15039,2,458914,4.35812E-06
175374,15039,42,458914,9.15204E-05
175374,15039,980,458914,0.002135476
175374,15039,633,458914,0.001379343
175374,15039,288,458914,0.000627569
175374,15039,3571,458914,0.007781414
175374,15039,21070,458914,0.045912742
175374,15039,2478,458914,0.005399705
175374,15039,3786,458914,0.008249912
175374,15039,618,458914,0.001346658
175374,15039,4095,458914,0.008923241
175374,15039,1624,458914,0.003538789
175374,15039,3177,458914,0.006922866
175374,15039,2078,458914,0.004528082
175374,15039,2639,458914,0.005750533
175374,15039,3718,458914,0.008101736
175374,15039,3004,458914,0.006545889
175374,15039,3340,458914,0.007278052
175374,15025,20,298222,6.70641E-05
175375,15039,33,458914,7.19089E-05
175375,15039,525,458914,0.001144005
175375,15039,1396,458914,0.003041964
175375,15039,2795,458914,0.006090466
175375,15039,2512,458914,0.005473792
175375,15039,3706,458914,0.008075587
175375,15039,394,458914,0.000858549
175375,15039,3096,458914,0.006746362
175375,15039,3925,458914,0.008552801
175375,15039,3785,458914,0.008247733
175375,15039,3735,458914,0.00813878
175375,15039,4508,458914,0.009823191
175375,15039,2986,458914,0.006506666
175375,15039,4920,458914,0.010720963
175375,15039,3541,458914,0.007716043
175375,15039,3302,458914,0.007195248
175375,15039,3558,458914,0.007753087
175375,15039,3142,458914,0.006846599
175375,15039,3627,458914,0.007903442
175375,15039,98,458914,0.000213548
175375,15025,2,298222,6.70641E-06
175375,15025,146,298222,0.000489568
175375,15025,121,298222,0.000405738
175375,15025,2222,298222,0.007450825
175375,15025,973,298222,0.00326267
175375,15025,4363,298222,0.014630041
175375,15025,376,298222,0.001260806
175375,15025,26,298222,8.71834E-05
175375,15025,3407,298222,0.011424375
175376,15039,12,458914,2.61487E-05
175376,15039,3059,458914,0.006665737
175376,15039,8276,458914,0.01803388
175376,15039,3701,458914,0.008064692
175376,15039,4537,458914,0.009886384
175376,15039,2552,458914,0.005560955
175376,15039,43,458914,9.36995E-05
175376,15039,215,458914,0.000468497
175376,15039,122,458914,0.000265845
175376,15039,2483,458914,0.0054106
175378,15039,41,458914,8.93414E-05
175385,21180,623,25826,0.024122977
175385,21180,1371,25826,0.053086037
175385,21180,547,25826,0.021180206
175386,21180,859,25826,0.033261055
175386,21180,1989,25826,0.077015411
175386,21180,906,25826,0.035080926
175386,21180,1024,25826,0.039649965
175386,21180,406,25826,0.015720592
175386,21180,637,25826,0.024665066
175386,21180,819,25826,0.031712228
175386,21180,709,25826,0.027452954
175387,21134,8,14220,0.000562588
175387,21180,272,25826,0.010532022
175387,21180,504,25826,0.019515217
175387,21180,365,25826,0.014133044
175388,21132,70,137754,0.000508152
175388,21132,765,137754,0.005553378
175388,21132,204,137754,0.001480901
175388,21132,195,137754,0.001415567
175388,21134,5,14220,0.000351617
175388,21143,4218,24315,0.173473165
175388,21143,1769,24315,0.072753444
175389,21132,1608,137754,0.011672982
175389,21132,22,137754,0.000159705
175389,21132,2286,137754,0.016594799
175389,21132,952,137754,0.00691087
175389,21132,2233,137754,0.016210056
175389,21132,3287,137754,0.023861376
175389,21132,2198,137754,0.015955979
175389,21132,389,137754,0.002823874
175389,21132,338,137754,0.002453649
175389,21132,575,137754,0.004174107
175389,21132,2393,137754,0.017371546
175389,21132,2296,137754,0.016667393
175389,21132,824,137754,0.005981677
175389,21132,1646,137754,0.011948836
175389,21132,2057,137754,0.014932416
175389,21132,2798,137754,0.02031157
175389,21132,80,137754,0.000580745
175389,21132,2505,137754,0.01818459
175389,21132,48,137754,0.000348447
175389,21143,167,24315,0.006868188
175389,21143,743,24315,0.030557269
175390,21132,3094,137754,0.022460328
175390,21132,6,137754,4.35559E-05
175390,21132,608,137754,0.004413665
175390,21132,4027,137754,0.029233271
175390,21132,348,137754,0.002526242
175390,21132,4235,137754,0.030743209
175390,21132,5810,137754,0.042176634
175390,21132,2060,137754,0.014954194
175390,21132,4591,137754,0.033327526
175390,21132,539,137754,0.003912772
175390,21132,282,137754,0.002047127
175391,29019,2338,17656,0.132419574
175391,29019,60,17656,0.003398278
175391,29019,985,17656,0.055788401
175391,29019,2196,17656,0.124376982
175391,29019,196,17656,0.011101042
175391,29019,1579,17656,0.089431355
175391,29015,102,24834,0.004107272
175391,21132,39,137754,0.000283113
175391,21132,618,137754,0.004486258
175392,29015,7,24834,0.000281872
175392,29015,31,24834,0.001248289
175392,29015,136,24834,0.005476363
175392,29015,1113,24834,0.044817589
175392,29015,444,24834,0.017878715
175392,29015,0,24834,0
175393,29056,1605,6848,0.234375
175393,29056,147,6848,0.021466121
175393,29056,1346,6848,0.196553738
175393,29056,510,6848,0.074474299
175393,29056,1856,6848,0.271028037
175393,29015,118,24834,0.00475155
175393,29015,8,24834,0.000322139
175393,29015,2905,24834,0.116976725
175394,29056,24,6848,0.003504673
175394,29056,226,6848,0.033002336
175394,29056,552,6848,0.080607477
175394,29023,1139,12869,0.088507266
175394,29023,0,12869,0
175394,29023,1255,12869,0.097521175
175395,29049,64,5033,0.012716074
175395,29049,7,5033,0.001390821
175395,29049,820,5033,0.162924697
175395,29049,800,5033,0.158950924
175395,29033,360,89769,0.004010293
175395,29033,539,89769,0.0060043
175395,29033,939,89769,0.010460181
175395,29033,165,89769,0.001838051
175395,29024,34,14671,0.002317497
175396,29033,371,89769,0.00413283
175396,29033,463,89769,0.005157682
175396,29033,332,89769,0.003698381
175396,29033,680,89769,0.007574998
175396,29033,180,89769,0.002005147
175396,29033,290,89769,0.003230514
175396,29033,700,89769,0.007797792
175396,29033,836,89769,0.009312792
175396,29033,746,89769,0.008310218
175396,29033,129,89769,0.001437022
175396,29033,65,89769,0.000724081
175396,29033,255,89769,0.002840624
175396,29033,762,89769,0.008488454
175396,29033,1437,89769,0.016007753
175396,29033,456,89769,0.005079705
175396,29024,1,14671,6.81617E-05
175397,29060,165,4436,0.037195672
175397,29048,13,16834,0.000772247
175397,29033,93,89769,0.001035992
175397,29033,2706,89769,0.030144036
175397,29033,2724,89769,0.030344551
175397,29033,764,89769,0.008510733
175397,29033,259,89769,0.002885183
175397,29033,180,89769,0.002005147
175397,29033,994,89769,0.011072865
175397,29033,222,89769,0.002473014
175397,29033,1578,89769,0.017578451
175397,29033,1593,89769,0.017745547
175397,29033,762,89769,0.008488454
175397,29033,230,89769,0.002562132
175397,29033,1585,89769,0.017656429
175397,29033,2113,89769,0.023538192
175397,29033,0,89769,0
175397,29033,773,89769,0.00861099
175397,29033,330,89769,0.003676102
175397,29033,104,89769,0.001158529
175397,29010,208,61498,0.003382224
175398,29060,15,4436,0.003381425
175398,29048,155,16834,0.009207556
175398,29048,0,16834,0
175398,29048,3436,16834,0.204110728
175398,29048,1001,16834,0.059462992
175398,29048,1836,16834,0.109064988
175398,29048,1,16834,5.94036E-05
175398,29048,913,16834,0.054235476
175398,29048,1449,16834,0.086075799
175398,29033,423,89769,0.004712094
175398,29033,226,89769,0.002517573
175398,29033,1,89769,1.11397E-05
175398,29010,2213,61498,0.03598491
175398,29010,258,61498,0.004195258
175398,29010,219,61498,0.003561091
175398,29010,8,61498,0.000130086
175398,29010,1693,61498,0.027529351
175398,29010,277,61498,0.004504212
175399,29048,2140,16834,0.127123678
175399,29048,13,16834,0.000772247
175399,29048,58,16834,0.003445408
175399,29010,1038,61498,0.016878598
175399,29010,143,61498,0.002325279
175399,29010,547,61498,0.008894598
175399,29010,53,61498,0.000861817
175399,29010,1361,61498,0.022130801
175399,29010,1199,61498,0.019496569
175399,29010,1143,61498,0.01858597
175399,29010,662,61498,0.010764578
175400,29010,157,61498,0.002552929
175400,29010,908,61498,0.014764708
175400,29010,1001,61498,0.016276952
175400,29010,1783,61498,0.028992813
175400,29010,266,61498,0.004325344
175400,29010,1058,61498,0.017203812
175400,29010,64,61498,0.001040684
175406,29013,4,69425,5.76161E-05
175406,29013,23,69425,0.000331293
175406,29013,302,69425,0.004350018
175407,29013,41,69425,0.000590565
175407,29013,24,69425,0.000345697
175408,29013,3102,69425,0.044681311
175408,29013,3294,69425,0.047446885
175408,29013,520,69425,0.007490097
175408,29013,88,69425,0.001267555
175408,29013,53,69425,0.000763414
175411,21117,7,14052,0.00049815
175412,29008,5,8398,0.00059538
175413,29008,49,8398,0.005834723
175413,29008,450,8398,0.053584187
175413,29008,681,8398,0.081090736
175428,21067,21,10035,0.002092676
175432,21058,1265,7897,0.160187413
175432,21058,90,7897,0.011396733
175433,21058,394,7897,0.049892364
175433,21058,8,7897,0.001013043
175433,21058,20,7897,0.002532607
175433,21058,1535,7897,0.194377612
175434,21058,903,7897,0.11434722
175434,21058,23,7897,0.002912498
175434,21058,1840,7897,0.232999873
175434,21058,113,7897,0.014309231
175435,21116,1567,1567,1
175444,30162,1949,1949,1
175466,30193,1505,520708,0.002890296
175466,30193,2199,520708,0.004223096
175467,30193,2062,520708,0.003959993
175467,30193,445,520708,0.000854606
175467,30193,1332,520708,0.002558056
175467,30193,1928,520708,0.003702651
175467,30193,188,520708,0.000361047
175468,30193,204,520708,0.000391774
175468,30193,0,520708,0
175468,30193,107,520708,0.000205489
175468,30193,1532,520708,0.002942148
175468,30193,1105,520708,0.002122111
175468,30193,1524,520708,0.002926784
175468,30193,621,520708,0.001192607
175468,30193,635,520708,0.001219493
175468,30193,849,520708,0.001630472
175468,30193,425,520708,0.000816196
175468,30193,775,520708,0.001488358
175469,30193,0,520708,0
175469,30193,39,520708,7.4898E-05
175469,30193,414,520708,0.000795071
175469,30193,382,520708,0.000733617
175469,30193,1998,520708,0.003837083
175469,30193,2229,520708,0.00428071
175469,30193,159,520708,0.000305353
175469,30193,1582,520708,0.003038171
175469,30193,1033,520708,0.001983837
175469,30193,96,520708,0.000184364
175469,30193,3110,520708,0.005972637
175469,30193,1311,520708,0.002517726
175469,30193,17,520708,3.26479E-05
175469,30193,908,520708,0.00174378
175469,30193,983,520708,0.001887814
175469,30193,43,520708,8.25799E-05
175469,30193,11,520708,2.11251E-05
175469,30193,243,520708,0.000466672
175470,30193,0,520708,0
175470,30193,20,520708,3.84092E-05
175471,30193,7,520708,1.34432E-05
175644,04003,51,194548,0.000262146
175644,04003,36,194548,0.000185044
175644,04003,1,194548,5.14012E-06
176265,06003,488,13892,0.035128131
176288,14049,130,1519,0.08558262
176288,14049,15,1519,0.009874918
176288,14049,19,1519,0.012508229
176288,14049,15,1519,0.009874918
176289,14049,998,1519,0.657011192
176289,14049,260,1519,0.17116524
176289,14049,79,1519,0.0520079
176322,16102,190,294005,0.000646248
176322,16102,973,294005,0.003309468
176322,16102,42,294005,0.000142855
176322,16102,714,294005,0.00242853
176322,16102,239,294005,0.000812911
176322,16102,87,294005,0.000295913
176322,16102,1278,294005,0.004346865
176322,16102,726,294005,0.002469346
176323,16102,32,294005,0.000108842
176323,16102,56,294005,0.000190473
176323,16102,2399,294005,0.008159725
176323,16102,214,294005,0.000727879
176323,16102,5,294005,1.70065E-05
176323,16102,871,294005,0.002962535
176323,16102,3445,294005,0.011717488
176323,16102,56,294005,0.000190473
176323,16102,2174,294005,0.007394432
176323,16102,44,294005,0.000149657
176323,16102,118,294005,0.000401354
176323,16102,2756,294005,0.00937399
176327,16087,3,6440,0.000465839
176388,15032,6,9606,0.00062461
176389,15032,124,9606,0.012908599
176400,15005,8,59119,0.00013532
176401,15005,2279,59119,0.038549367
176402,15005,438,59119,0.007408786
176402,15005,726,59119,0.012280316
176403,15005,4199,59119,0.071026235
176403,15005,3732,59119,0.063126914
176403,15005,5247,59119,0.088753193
176404,15005,3554,59119,0.060116037
176405,15106,234,758364,0.000308559
176405,15106,458,758364,0.000603932
176405,15106,390,758364,0.000514265
176405,15106,2346,758364,0.003093501
176405,15106,2081,758364,0.002744065
176405,15106,5,758364,6.59314E-06
176405,15106,709,758364,0.000934907
176406,15106,3523,758364,0.004645526
176406,15106,6764,758364,0.0089192
176406,15106,2045,758364,0.002696594
176406,15106,464,758364,0.000611843
176406,15106,3571,758364,0.004708821
176406,15106,2756,758364,0.003634139
176406,15106,1907,758364,0.002514624
176406,15106,1602,758364,0.002112442
176406,15106,421,758364,0.000555142
176406,15106,210,758364,0.000276912
176406,15106,191,758364,0.000251858
176406,15106,35,758364,4.6152E-05
176406,15106,254,758364,0.000334932
176406,15106,604,758364,0.000796451
176406,15106,269,758364,0.000354711
176406,15106,855,758364,0.001127427
176406,15106,42,758364,5.53824E-05
176406,15106,583,758364,0.00076876
176407,15106,84,758364,0.000110765
176407,15106,416,758364,0.000548549
176407,15106,148,758364,0.000195157
176407,15106,1485,758364,0.001958163
176407,15106,135,758364,0.000178015
176407,15106,492,758364,0.000648765
176407,15106,2356,758364,0.003106688
176407,15106,559,758364,0.000737113
176407,15106,1246,758364,0.00164301
176407,15106,235,758364,0.000309878
176407,15106,736,758364,0.00097051
176407,15106,1325,758364,0.001747182
176407,15106,5686,758364,0.007497719
176407,15106,3579,758364,0.00471937
176407,15106,3966,758364,0.005229679
176407,15106,1674,758364,0.002207383
176407,15106,1538,758364,0.00202805
176407,15106,694,758364,0.000915128
176407,15106,1618,758364,0.00213354
176407,15106,224,758364,0.000295373
176407,15106,425,758364,0.000560417
176407,15106,4498,758364,0.005931189
176408,15106,171,758364,0.000225485
176408,15106,4481,758364,0.005908772
176408,15106,424,758364,0.000559098
176408,15106,488,758364,0.00064349
176408,15106,1196,758364,0.001577079
176408,15106,2096,758364,0.002763844
176408,15106,936,758364,0.001234236
176408,15106,10554,758364,0.0139168
176408,15106,1343,758364,0.001770917
176408,15106,243,758364,0.000320427
176408,15106,3215,758364,0.004239389
176408,15106,297,758364,0.000391633
176408,15106,2211,758364,0.002915486
176408,15106,94,758364,0.000123951
176408,15106,1,758364,1.31863E-06
176409,15106,790,758364,0.001041716
176409,15106,0,758364,0
176409,15106,4584,758364,0.006044591
176409,15106,346,758364,0.000456245
176409,15106,274,758364,0.000361304
176409,15106,149,758364,0.000196476
176409,15106,2,758364,2.63726E-06
176410,15106,0,758364,0
176410,15106,848,758364,0.001118197
176410,15106,4025,758364,0.005307478
176410,15106,10,758364,1.31863E-05
176412,15051,853,79343,0.010750791
176412,15051,801,79343,0.010095409
176412,15051,1018,79343,0.012830369
176412,15051,294,79343,0.003705431
176413,15051,2191,79343,0.027614282
176413,15051,450,79343,0.005671578
176413,15051,1945,79343,0.02451382
176413,15051,655,79343,0.008255297
176414,15051,158,79343,0.001991354
176416,15037,246,211875,0.001161062
176416,15037,202,211875,0.000953392
176416,15037,196,211875,0.000925074
176417,09004,1290,183528,0.0070289
176417,15037,2001,211875,0.009444248
176417,15037,4167,211875,0.019667257
176417,15037,502,211875,0.002369322
176418,09004,4572,183528,0.02491173
176418,09004,1143,183528,0.006227933
176418,09004,21,183528,0.000114424
176418,09004,554,183528,0.003018613
176418,09004,2397,183528,0.013060677
176418,09004,537,183528,0.002925984
176418,09004,8958,183528,0.048809991
176418,09004,3799,183528,0.020699839
176418,09004,5691,183528,0.031008892
176418,15037,521,211875,0.002458997
176418,15037,0,211875,0
176419,09010,152,726664,0.000209175
176419,09010,3795,726664,0.005222496
176419,09010,166,726664,0.000228441
176419,09010,2843,726664,0.0039124
176419,09010,4,726664,5.50461E-06
176419,09010,4120,726664,0.005669746
176419,09004,987,183528,0.005377926
176419,09004,5342,183528,0.029107275
176419,09004,2108,183528,0.011485986
176419,09004,233,183528,0.001269561
176419,09004,6357,183528,0.034637766
176419,09004,944,183528,0.005143629
176419,09004,2792,183528,0.015212938
176419,09004,2316,183528,0.012619328
176419,09004,3430,183528,0.018689246
176419,09004,2278,183528,0.012412275
176420,09008,45,238428,0.000188736
176420,09008,1,238428,4.19414E-06
176420,09008,1015,238428,0.00425705
176420,09008,1359,238428,0.005699834
176420,09010,1300,726664,0.001788997
176420,09010,1999,726664,0.002750928
176420,09010,4487,726664,0.006174793
176420,09010,307,726664,0.000422479
176420,09010,1444,726664,0.001987163
176420,09010,4575,726664,0.006295895
176420,09010,4586,726664,0.006311032
176420,09010,3008,726664,0.004139465
176420,09010,159,726664,0.000218808
176420,09010,2834,726664,0.003900014
176420,09010,7499,726664,0.010319763
176420,09010,292,726664,0.000401836
176420,09010,3134,726664,0.00431286
176420,09010,5015,726664,0.006901401
176420,09010,1866,726664,0.002567899
176420,09010,26,726664,3.57799E-05
176420,09010,395,726664,0.00054358
176420,09010,3049,726664,0.004195887
176420,09004,52,183528,0.000283336
176420,09004,408,183528,0.002223094
176420,09004,4645,183528,0.02530949
176421,09008,1081,238428,0.004533863
176421,09008,1131,238428,0.00474357
176421,09008,334,238428,0.001400842
176421,09008,892,238428,0.003741171
176421,09008,853,238428,0.0035776
176421,09008,703,238428,0.002948479
176421,09008,1933,238428,0.008107269
176421,09008,2603,238428,0.010917342
176421,09010,5001,726664,0.006882135
176421,09010,1,726664,1.37615E-06
176421,09010,465,726664,0.000639911
176421,09010,1024,726664,0.001409179
176421,09010,4743,726664,0.006527088
176421,09010,420,726664,0.000577984
176421,09010,220,726664,0.000302753
176421,09010,9845,726664,0.013548215
176421,09010,1249,726664,0.001718814
176421,09010,10926,726664,0.015035835
176421,09010,6026,726664,0.008292691
176421,09010,2450,726664,0.003371572
176421,09010,2386,726664,0.003283498
176421,09010,5213,726664,0.00717388
176421,09010,76,726664,0.000104588
176421,09010,3962,726664,0.005452314
176421,09010,5583,726664,0.007683056
176421,09010,1739,726664,0.002393128
176421,09010,98,726664,0.000134863
176421,09010,6133,726664,0.008439939
176421,09010,26,726664,3.57799E-05
176421,09010,2080,726664,0.002862396
176422,09008,896,238428,0.003757948
176422,09008,713,238428,0.002990421
176422,09008,1345,238428,0.005641116
176422,09008,2552,238428,0.010703441
176422,09008,594,238428,0.002491318
176422,09010,230,726664,0.000316515
176422,09010,3184,726664,0.004381667
176422,09010,3552,726664,0.004888091
176422,09010,1159,726664,0.00159496
176422,09010,2603,726664,0.003582123
176422,09010,628,726664,0.000864223
176422,09010,1342,726664,0.001846796
176422,09010,1595,726664,0.002194962
176422,09010,3506,726664,0.004824788
176422,09010,757,726664,0.001041747
176422,09010,662,726664,0.000911013
176422,09010,4498,726664,0.006189931
176422,09010,921,726664,0.001267436
176422,09010,4162,726664,0.005727544
176422,09010,4044,726664,0.005565158
176422,09010,1854,726664,0.002551386
176422,09010,419,726664,0.000576608
176422,09010,919,726664,0.001264684
176422,09010,28,726664,3.85323E-05
176422,09010,295,726664,0.000405965
176422,09003,337,620414,0.000543186
176422,09003,1546,620414,0.002491884
176422,09003,502,620414,0.000809137
176422,09003,48,620414,7.73677E-05
176422,09010,0,726664,0
176422,09010,2,726664,2.7523E-06
176422,09010,0,726664,0
176422,09010,0,726664,0
176423,09010,18,726664,2.47707E-05
176423,09010,28,726664,3.85323E-05
176423,09010,1357,726664,0.001867438
176423,09010,483,726664,0.000664681
176423,09010,3,726664,4.12846E-06
176423,09010,285,726664,0.000392203
176423,09003,2354,620414,0.003794241
176423,09003,5145,620414,0.00829285
176423,09003,7572,620414,0.012204754
176423,09003,2145,620414,0.003457369
176423,09003,124,620414,0.000199867
176423,09003,52,620414,8.3815E-05
176423,09003,228,620414,0.000367497
176423,09003,1002,620414,0.001615051
176423,09003,3873,620414,0.006242606
176423,09003,1692,620414,0.002727211
176423,09003,2397,620414,0.003863549
176423,09003,536,620414,0.000863939
176423,09003,946,620414,0.001524788
176423,09003,2242,620414,0.003613716
176423,09003,4849,620414,0.007815749
176423,09003,10455,620414,0.016851651
176423,09003,8288,620414,0.013358822
176423,09003,3468,620414,0.005589816
176423,09003,1822,620414,0.002936749
176423,09003,437,620414,0.000704368
176423,09003,1442,620414,0.002324254
176423,09003,1870,620414,0.003014116
176423,09003,2923,620414,0.00471137
176423,09003,588,620414,0.000947754
176423,09003,809,620414,0.001303968
176423,09003,59,620414,9.50978E-05
176423,09003,10434,620414,0.016817802
176423,09003,15107,620414,0.02434987
176423,09003,2780,620414,0.004480879
176423,09003,56,620414,9.02623E-05
176423,09003,10232,620414,0.016492213
176423,09003,91,620414,0.000146676
176423,09003,642,620414,0.001034793
176423,09003,1383,620414,0.002229157
176423,09003,729,620414,0.001175022
176423,09003,783,620414,0.00126206
176423,09003,44,620414,7.09204E-05
