GRIDCODE,CVENTMUN,fb
1196886,21047,0.001834859
1196887,21047,0.001834859
1196888,21047,0.001834859
1196889,21047,0.001834859
1196890,21047,0.001397059
1196890,21047,0.000437799
1196891,21047,6.90473E-06
1196891,21047,0.001827954
1196892,21047,0.001834859
1196893,21047,0.001322384
1196893,21056,0.018794976
1196894,21047,6.71308E-05
1196894,21056,0.064831302
1196895,21056,0.067293319
1196896,21024,2.46111E-05
1196896,21056,0.067150028
1196897,21024,0.008881106
1196897,21056,0.015585714
1196898,21024,0.004405818
1196898,21024,0.007152232
1196899,21024,0.01155805
1196900,21024,0.01155805
1196901,21024,0.01155805
1196902,21024,0.01155805
1196903,21024,0.01155805
1196904,21024,0.01155805
1196905,21024,0.01155805
1196906,21024,0.01155805
1196907,21024,0.01155805
1196908,21024,0.011496843
1196908,21113,0.000443671
1196909,21024,0.000794492
1196909,21059,0.011619539
1196909,21113,0.004848361
1196910,21059,0.013303934
1196911,21059,0.013303934
1196912,21059,0.01277447
1196912,21059,0.000529464
1196913,21059,0.005037061
1196913,21059,0.008266873
1196914,21059,0.000332619
1196914,21059,0.012971315
1196915,21059,0.004323849
1196915,21059,0.008980085
1196916,21059,0.001116805
1196916,21059,0.011133056
1196916,21113,0.006637978
1196917,21059,0.000159638
1196917,21113,0.082775631
1196918,21113,0.012925897
1196918,21113,0.070855046
1196919,21009,0.002718094
1196919,21113,0.06525495
1196919,21113,0.003443749
1196920,21009,0.013655104
1196920,21113,0.008011086
1196921,21009,0.015098847
1196922,21009,0.005267994
1196922,21009,0.009830854
1196923,21009,0.015098847
1196924,21009,0.015098847
1196925,21009,0.015098847
1196926,21009,0.008320376
1196926,21003,0.001427687
1196927,21003,0.003180132
1196928,21003,0.003180132
1196929,21003,0.003179715
1196929,21003,4.17532E-07
1196930,21003,0.00274745
1196930,21003,0.000432682
1196931,21003,0.000888311
1196931,21003,0.002291822
1196932,21003,0.003180132
1196933,21003,0.003180132
1196934,21003,0.000153388
1196934,21003,0.003026744
1196935,21003,0.002982303
1196935,21003,0.000151108
1196936,21003,0.00111275
1196939,21003,0.002108048
1196939,21003,0.000120636
1196940,21003,0.003180132
1196941,21003,0.003180132
1196942,21003,0.001158332
1196942,21003,0.002021801
1196943,21003,0.003180132
1196944,21003,0.003180132
1196945,21127,6.1705E-05
1196945,21003,0.003163289
1196946,21127,0.000935861
1196946,21003,0.000805906
1196946,21003,0.002118775
1196947,21127,0.010742874
1196947,21003,0.000247777
1196948,21127,0.011650623
1196949,21127,0.011650623
1196950,21127,0.011650623
1196951,21127,0.000532521
1196951,21127,0.011118102
1196952,21127,0.007239697
1196952,21127,0.004410926
1196953,21127,0.009708382
1196953,21127,0.001942241
1196954,21127,0.006471654
1196954,21127,0.005178969
1196955,21127,9.50367E-05
1196955,21127,0.011555586
1196956,21127,0.008466527
1196956,21127,0.001373369
1196956,21190,0.000707534
1196956,21190,0.000295162
1196957,21127,0.002719488
1196957,21190,0.004945646
1196958,20459,0.000460629
1196958,21127,1.28185E-06
1196958,21190,0.005807401
1196959,20459,0.004322312
1196959,21190,0.000413654
1196960,20459,0.001735428
1196960,20459,0.002883003
1196961,20459,0.00461843
1196962,20459,6.20458E-05
1196962,20459,0.004556385
1196963,20459,0.002612533
1196963,20459,0.000741975
1196963,20459,0.001263922
1196964,20459,0.003113803
1196964,20459,0.001504628
1196965,20459,0.003701662
1196965,20459,0.000916768
1196966,20459,0.004524155
1196966,20459,9.42753E-05
1196967,20022,0.017633126
1196967,20022,0.001626301
1196967,20459,0.003712381
1196968,20022,0.066022428
