GRIDCODE,CVENTMUN,fa
1196698,12007,0.001440992
1196698,12067,0.000762246
1196699,12007,0.010905498
1196700,12007,0.009529119
1196701,12007,0.00915351
1196702,12007,0.010924851
1196703,12007,0.010924851
1196704,12007,0.007605461
1196735,12006,0.048864718
1196735,12058,0.000174467
1196736,12006,0.23358844
1196737,12006,0.146825447
1196737,12058,0.000808398
1196738,12006,0.035169954
1196738,12058,0.001608679
1196739,12058,0.00098399
1196740,12058,2.35879E-05
1196744,12058,0.000954305
1196745,12026,0.014234358
1196745,12058,0.001264636
1196746,12026,0.027564114
1196747,12026,0.015603384
1196747,12058,0.000244573
1196748,12026,0.000545829
1196748,12058,0.002113747
1196752,12026,2.10176E-05
1196752,12058,0.000509179
1196753,12026,0.020960499
1196753,12058,0.000164086
1196754,12026,0.033164033
1196755,12026,0.033164033
1196756,12026,0.016910804
1196759,12026,0.015032058
1196760,12026,0.033164033
1196761,12017,0.000173051
1196761,12026,0.032759114
1196762,12017,0.010624837
1196762,12026,0.008303202
1196763,12017,0.01183219
1196763,12017,0.002341207
1196764,12017,0.014173397
1196765,12017,0.014173397
1196766,12017,0.014173397
1196767,12017,0.014173397
1196768,12017,0.01411199
1196768,12035,2.42778E-05
1196769,12017,0.002264397
1196769,12017,0.008505421
1196769,12035,7.75392E-05
1196769,12035,0.001216638
1196770,12017,0.001258818
1196770,12035,0.002937151
1196771,12017,0.005987872
1196778,12035,0.001391956
1196778,12035,0.003255276
1196779,12035,0.004262714
1196779,12035,0.001340874
1196780,12035,0.00537934
1196780,12035,0.000224249
1196781,12035,0.00018342
1196781,12035,0.005420169
1196782,12035,0.00263905
1196782,12035,0.002964538
1196783,12035,0.005603589
1196784,12035,0.005333652
1196785,12035,6.10102E-05
1196791,12059,0.00799075
1196792,12059,0.016902846
1196793,12059,0.025870801
1196794,12059,0.025751048
1196795,12059,0.001892359
1196797,12059,0.017513235
1196798,12034,0.005779108
1196798,12059,0.004366171
1196799,12034,0.006906413
1196800,12034,0.006906413
1196801,12034,0.006906413
1196802,12034,0.006906413
1196803,12034,0.006906413
1196804,12034,0.003910488
1196805,12034,2.95142E-05
1196812,12034,0.001965122
1196813,12034,0.006906413
1196814,12034,0.006906413
1196815,12034,0.006906413
1196816,12034,0.006906413
1196817,12034,0.006906413
1196818,12034,0.005608187
1196818,12008,0.050647902
1196819,12034,0.000354851
1196819,12008,0.241842175
1196820,12008,0.051113273
1196840,21087,0.004565125
1196841,21087,0.009848419
1196842,21087,0.005686149
1196843,21087,0.001281194
1196854,21032,0.001244783
1196855,21032,0.052229918
1196856,21032,0.054460268
1196857,21032,0.042260415
1196866,21047,0.000890657
1196867,21047,0.007559352
1196868,21047,0.009107336
1196869,21047,0.008202846
1196870,21047,0.00520919
1196871,21047,0.000774488
1196934,21003,0.000724667
1196935,21003,0.014089569
1196935,21003,0.000220729
1196936,21003,0.005257066
1196936,21003,0.009767126
1196937,21003,0.012520132
1196938,21003,8.79621E-05
1196951,21127,0.001381836
1196952,21127,0.018786254
1196953,21127,0.025192233
1196954,21127,0.016793264
1196955,21127,0.00024661
1199844,12003,0.015352903
1199844,12022,0.098636133
1199845,12003,0.025527285
1199846,12003,0.025527285
1199847,12003,0.025527285
1199848,12003,0.025527285
1199849,12003,0.025527285
1199850,12003,0.025527285
1199851,12003,0.024955587
1199851,12067,0.000245984
1199852,12003,0.001220938
1199852,12067,0.010458285
1199853,12067,0.010983617
1199854,12067,0.010983617
1199855,12067,0.002889332
1199864,12067,0.00166572
1199865,12067,0.010689039
1199866,12067,0.010983617
1199867,12067,0.006622927
1199872,12067,0.00038493
1199873,12067,0.002704258
1199874,12067,5.32028E-05
1199875,12067,0.000911114
1199876,12007,0.000476806
1199876,12067,0.008489479
1199877,12007,0.01022552
1199877,12067,0.000703093
1199878,12007,0.010924851
1199879,12007,0.010924851
1199880,12007,0.010924851
1199881,12007,0.010924851
1199882,12007,0.009201816
1199913,12006,0.015705252
1199914,12006,0.105173774
1199914,12058,0.001108926
1199915,12006,0.004101665
1199915,12058,0.002176687
1199916,12058,0.002215592
1199917,12058,0.002215592
1199918,12058,0.001538384
1199919,12058,4.48396E-06
1199922,12058,0.000580196
1199923,12026,0.003055931
1199923,12058,0.002011434
1199924,12026,0.012138819
1199924,12058,0.001404633
1199925,12026,0.000896469
1199925,12058,0.002155701
1199926,12058,0.001904019
1199931,12026,0.000475027
1199932,12026,0.032586064
1199933,12026,0.033164033
1199934,12026,0.032575979
1199935,12026,0.01327662
1199937,12026,0.013584844
1199938,12026,0.033164033
1199939,12026,0.033164033
1199940,12017,0.009895439
1199940,12026,0.010009904
1199941,12017,0.007520558
1199941,12017,0.000192655
1199942,12017,0.011368833
1199943,12017,0.014173397
1199944,12017,0.014173397
1199945,12017,0.014173397
1199946,12017,0.009235484
1199946,12035,0.001952251
1199947,12017,0.000527566
1199947,12035,0.001607619
1199947,12035,0.003787391
1199948,12017,5.15776E-06
1199948,12035,0.005601549
1199949,12017,0.003962162
1199949,12035,0.00229235
1199955,12035,0.000399963
1199956,12035,0.005555738
1199957,12035,0.005603589
1199958,12035,0.00560358
1199958,12035,8.84851E-09
1199959,12035,0.000316808
1199959,12035,0.00528678
1199960,12035,0.002260958
1199960,12035,0.003342631
1199961,12035,0.005603589
1199962,12035,0.003467152
1199971,12059,0.009484433
1199972,12059,0.026749268
1199973,12059,0.012439112
1199975,12059,0.022948185
1199976,12034,0.005457242
1199976,12059,0.005612795
1199977,12034,0.006906413
1199978,12034,0.006906413
1199979,12034,0.005408472
1199980,12034,0.006217599
1199981,12034,0.006906413
1199982,12034,0.000331896
1199990,12034,1.36208E-06
1199991,12034,0.005592579
1199992,12034,0.006906413
1199993,12034,0.006906413
1199994,12034,0.006906413
1199995,12034,0.006676391
1199996,12034,0.005156488
1199997,12034,0.003206107
1199997,12008,0.065448753
1199998,12034,6.067E-10
1199998,12008,0.029555725
1200018,21087,0.002545237
1200019,21087,0.006585414
1200020,21087,0.010638391
1200021,21087,0.010102726
1200022,21087,0.000355455
1200033,21032,0.038880399
1200034,21032,0.054460268
1200035,21032,0.035598843
1200044,21047,0.006362066
1200045,21047,0.009088203
1200046,21047,0.003467063
1200047,21047,0.000192151
1200112,21003,0.001737025
1200113,21003,0.014637545
1200114,21003,0.01340281
1200114,21003,0.001621381
1200115,21003,0.000874549
1200115,21003,0.010662163
1200116,21003,0.002305344
1200128,21127,0.000608529
1200129,21127,0.018900482
1200130,21127,0.030232144
1200131,21127,0.030232144
1200132,21127,0.030232144
1200133,21127,0.016948421
1203022,12003,0.015070055
1203022,12022,0.101378218
1203023,12003,0.025527285
1203024,12003,0.025527285
1203025,12003,0.025527285
1203026,12003,0.025527285
1203027,12003,0.024294044
1203027,12067,0.000530626
1203028,12003,0.014235166
1203028,12067,0.004858657
1203029,12003,0.009188194
1203029,12067,0.007030216
1203030,12003,1.95342E-06
1203030,12067,0.010982777
1203031,12067,0.010983617
1203032,12067,0.010563036
1203033,12067,0.000128571
1203042,12067,0.008329008
1203043,12067,0.010983617
1203044,12067,0.010983617
1203045,12067,0.010893279
1203046,12067,0.003376712
1203050,12067,0.003137991
1203051,12067,0.010983617
1203052,12067,0.009382879
1203053,12067,0.009198939
1203054,12007,0.002912497
1203054,12067,0.008055453
1203055,12007,0.010924851
1203056,12007,0.010924851
1203057,12007,0.010924851
1203058,12007,0.010924851
1203059,12007,0.010331705
1203060,12007,0.00437997
1203092,12058,0.001457153
1203093,12058,0.002215592
1203094,12058,0.002215592
1203095,12058,0.002215592
1203096,12058,0.000226792
1203096,12058,0.001988799
1203097,12058,0.000590651
1203097,12058,0.000185775
1203098,12058,3.5995E-05
1203100,12058,0.000171345
1203101,12058,0.002046428
1203102,12058,0.002215592
1203103,12058,0.002215592
1203104,12058,0.001832952
1203109,12026,0.006598654
1203110,12026,0.031380298
1203111,12026,0.009122259
1203112,12026,0.01263524
1203113,12026,0.00430456
1203115,12026,0.015193345
1203116,12026,0.033164033
1203117,12017,0.001356138
1203117,12026,0.029990835
1203118,12017,0.012771146
1203118,12026,0.003281099
1203119,12017,0.003119979
1203120,12017,0.001267681
1203121,12017,0.012451268
1203122,12017,0.014173397
1203123,12017,0.014173397
1203124,12017,0.007255725
1203124,12035,0.002732281
1203124,12035,2.6873E-06
1203125,12035,0.001038246
1203125,12035,0.000214342
1203125,12035,0.004351
1203126,12017,0.001718104
1203126,12035,0.00492432
1203127,12017,1.45518E-05
1203127,12035,0.004533137
1203133,12035,0.000829141
1203134,12035,0.005603589
1203135,12035,0.005603589
1203136,12035,0.004996808
1203136,12035,0.000606781
1203137,12035,0.005603589
1203138,12035,0.002435332
1203138,12035,0.003168257
1203139,12035,0.005603589
1203140,12035,0.002792875
1203149,12059,1.54021E-05
1203150,12059,0.021836395
1203151,12059,0.018447178
1203153,12059,0.009296567
1203154,12034,0.002372571
1203154,12059,0.003873686
1203155,12034,0.006059669
1203156,12034,0.006906413
1203157,12034,0.003258474
1203158,12034,0.002557457
1203159,12034,0.006906413
1203160,12034,0.004374303
1203161,12034,0.003534304
1203169,12034,0.003275124
1203170,12034,0.006906413
1203171,12034,0.006906413
1203172,12034,0.00629962
1203173,12034,0.000603351
1203193,12008,0.013483621
1203194,12008,0.125611783
1203194,21087,0.00214712
1203195,21087,0.002718683
1203197,21087,2.50155E-06
1203198,21087,0.007095033
1203199,21087,0.010780122
1203200,21087,0.002060449
1203211,21032,0.029364899
1203212,21032,0.054443722
1203213,21032,0.001417248
1203221,21047,0.001558777
1203222,21047,0.009101253
1203223,21047,0.007243064
1203291,21003,0.009825788
1203292,21003,0.015024192
1203293,21003,0.008249549
1203293,21003,0.006774643
1203294,21003,0.014829111
1203295,21003,0.000577067
1203306,21127,0.014639355
1203307,21127,0.030232144
1203308,21127,0.030232144
1203309,21127,0.030232144
1203310,21127,0.030232144
1203311,21127,0.030184225
1203312,21127,0.022753859
1203313,21127,0.007560904
1203313,21190,0.002682592
1203314,21190,0.001573656
1206200,12003,0.020088304
1206200,12022,0.052728518
1206201,12003,0.025213891
1206201,12050,0.000229485
1206202,12003,0.015173112
1206202,12050,0.007581933
1206203,12003,0.017101679
1206203,12050,0.006169723
1206204,12003,0.025142386
1206204,12050,0.000281845
1206205,12003,0.007167205
1206205,12067,0.007899786
1206206,12067,0.010983617
1206207,12067,0.010983617
1206208,12067,0.010983617
1206209,12067,0.010983617
1206210,12067,0.006573494
1206220,12067,0.006835619
1206221,12067,0.010983617
1206222,12067,0.010983617
1206223,12067,0.010983617
1206224,12067,0.01005864
1206225,12067,4.758E-05
1206227,12067,0.001153005
1206228,12067,0.009263327
1206229,12067,0.010983617
1206230,12067,0.010983617
1206231,12067,0.010983617
1206232,12007,0.000205875
1206232,12067,0.010776635
1206233,12007,0.004061866
1206233,12067,0.006899902
1206234,12007,0.010924851
1206235,12007,0.010924851
1206236,12007,0.010924851
1206237,12007,0.005465102
1206265,12058,0.000395049
1206266,12058,0.000966365
1206267,12058,0.000404361
1206270,12058,0.001294182
1206271,12058,0.002199722
1206272,12058,3.54071E-05
1206272,12058,0.001762987
1206273,12058,0.000521602
1206273,12058,0.00169399
1206274,12058,0.002062648
1206274,12058,0.000152944
1206275,12058,0.002215592
1206276,12058,0.0013257
1206279,12058,0.000927454
1206280,12058,0.002215592
1206281,12058,0.002215592
1206282,12058,0.002185439
1206283,12058,0.000284745
1206287,12026,6.09916E-05
1206288,12026,0.003928672
1206293,12026,0.019242753
1206294,12026,0.033164033
1206295,12017,0.009623959
1206295,12026,0.010645134
1206296,12017,0.014173397
1206297,12017,0.002372019
1206298,12017,0.000883577
1206299,12017,0.011940224
1206300,12017,0.014173397
1206301,12017,0.014173397
1206302,12017,0.006219712
1206302,12017,0.003830924
1206302,12035,0.0008525
1206302,12035,0.000777472
1206303,12017,0.006646641
1206303,12035,0.002770262
1206303,12035,0.000205514
1206304,12017,0.012723618
1206304,12017,0.001181897
1206304,12035,4.96226E-05
1206304,12035,5.62872E-05
1206305,12017,0.002914624
1206305,12017,0.000442576
1206305,12035,0.001484148
1206305,12035,0.000396382
1206309,12017,2.81873E-05
1206309,12035,0.003815885
1206310,12017,0.001649672
1206310,12035,0.002651092
1206311,12035,2.98388E-07
1206311,12035,0.000113433
1206312,12035,0.004303432
1206313,12035,0.005603589
1206314,12035,0.00550918
1206314,12035,9.44088E-05
1206315,12035,0.001844543
1206315,12035,0.003759046
1206316,12035,0.001894641
1206316,12035,0.003708948
1206317,12035,0.005603589
1206318,12035,0.00498245
1206319,12035,0.000598489
1206328,12059,0.007129543
1206329,12059,0.003192211
1206333,12034,0.000348659
1206334,12034,0.003471357
1206335,12034,0.001856259
1206336,12034,0.000276206
1206337,12034,0.005114907
1206338,12034,0.005623691
1206339,12034,0.003928154
1206347,12034,0.000654763
1206348,12034,0.006906413
1206349,12034,0.006906413
1206350,12034,0.002829133
1206371,12008,0.019328569
1206371,21087,0.000779743
1206372,12008,0.162742021
1206372,21087,0.004268941
1206373,12008,0.009621582
1206373,21087,0.010359674
1206374,21087,0.008894216
1206375,21087,0.009604074
1206376,21087,0.010780122
1206377,21087,0.010780122
1206378,21087,0.009751496
1206379,21087,0.000474045
1206389,21032,0.024584303
1206390,21032,0.054460268
1206391,21032,0.01246472
1206399,21047,0.000598401
1206399,21032,0.030332891
1206400,21047,0.005016119
1206400,21032,0.024464758
1206401,21047,0.005245494
1206401,21032,0.006300336
1206469,21003,0.004496284
1206470,21003,0.015024192
1206471,21003,0.012880589
1206471,21003,0.002143603
1206472,21003,0.015024192
1206473,21003,0.004572278
1206484,21127,0.011021787
1206485,21127,0.029657267
1206486,21127,0.030232144
1206487,21127,0.030232144
1206488,21127,0.030232144
1206489,21127,0.030232144
1206490,21127,0.030232144
1206491,21127,0.008367634
1206491,21190,0.011047449
1206492,21190,0.013275085
1206493,21190,0.002647477
1206494,21190,0.000517893
1206495,21190,0.002184422
1206498,20459,0.022882977
1206499,20459,0.001930037
1209378,12003,0.01473893
1209378,12022,0.101972318
1209378,12050,0.000197595
1209379,12003,0.004949178
1209379,12050,0.015068498
1209380,12050,0.016058238
1209381,12050,0.006121662
1209382,12003,0.008602942
1209382,12067,0.000897265
1209382,12050,0.00303393
1209383,12003,0.001166799
1209383,12067,0.010008675
1209384,12067,0.01045449
1209385,12067,0.006582585
1209386,12067,0.007140109
1209387,12067,0.006228858
1209388,12067,0.000261862
1209398,12067,0.000506913
1209399,12067,0.007306051
1209400,12067,0.010983617
1209401,12067,0.009995408
1209402,12067,0.005109318
1209403,12067,3.39094E-05
1209405,12067,0.004446198
1209406,12067,0.010983617
1209407,12067,0.010983617
1209408,12067,0.010983617
1209409,12067,0.010983617
1209410,12007,0.0003283
1209410,12067,0.010653551
1209411,12007,0.004722161
1209411,12067,0.006236056
1209412,12007,0.010851714
1209412,12067,7.35306E-05
1209413,12007,0.010924851
1209414,12007,0.010924851
1209415,12007,0.001913215
1209443,12058,0.001228631
1209444,12058,0.002215592
1209445,12058,0.001979263
1209446,12058,1.92694E-05
1209448,12058,0.000861606
1209449,12058,0.001292219
1209450,12058,0.00018559
1209451,12058,0.002214721
1209452,12058,0.002215592
1209453,12058,0.002215592
1209454,12058,0.001681866
1209457,12058,0.000781491
1209458,12058,0.002215592
1209459,12058,0.002215592
1209460,12058,0.002215592
1209461,12058,0.001196147
1209471,12026,0.024418605
1209472,12017,2.38498E-05
1209472,12026,0.033108228
1209473,12017,0.013951345
1209473,12026,0.000519574
1209474,12017,0.014173397
1209475,12017,0.004822734
1209476,12017,0.00053962
1209477,12017,0.012527755
1209478,12017,0.014173397
1209479,12017,0.014173397
1209480,12017,0.002249725
1209480,12017,0.011923673
1209481,12017,0.014173397
1209482,12017,0.014173397
1209483,12017,0.001947469
1209483,12035,0.000540329
1209486,12035,0.000109744
1209487,12035,0.005553322
1209488,12035,0.005603589
1209489,12035,0.004511313
1209490,12035,0.000962734
1209490,12035,0.004052784
1209491,12035,0.004265223
1209491,12035,0.001338366
1209492,12035,0.005603589
1209493,12035,0.005133753
1209493,12035,0.000469835
1209494,12035,0.004455282
1209494,12035,4.17065E-05
1209494,12035,0.0011066
1209495,12059,0.005119333
1209495,12035,0.002588347
1209495,12035,0.001942814
1209496,12059,0.002911412
1209496,12059,0.003941455
1209496,12035,0.000106387
1209496,12035,0.004061624
1209497,12059,0.010877136
1209497,12035,0.001932965
1209498,12059,0.01254201
1209499,12059,0.002840191
1209505,12059,9.25214E-05
1209506,12059,0.000129741
1209524,12034,9.2901E-05
1209525,12034,0.00514456
1209526,12034,0.006906413
1209527,12034,0.005531548
1209528,12034,0.000101194
1209549,21087,0.003561466
1209550,21087,0.010780122
1209551,21087,0.010780122
1209552,21087,0.007276456
1209553,21087,0.009619477
1209554,21087,0.0105716
1209555,21087,0.006244055
1209556,21087,0.008535726
1209557,21087,0.000237181
1209567,21032,0.014753779
1209568,21032,0.04637045
1209568,21087,0.000729751
1209569,21032,0.00892718
1209569,21087,0.000292994
1209576,21032,0.005069807
1209577,21032,0.054040714
1209578,21032,0.054460268
1209579,21047,8.84977E-05
1209579,21032,0.029848322
1209624,21059,0.001258644
1209625,21059,0.037779359
1209626,21059,0.084710001
1209627,21059,0.075875956
1209628,21059,0.002085794
1209647,21003,0.001813911
1209648,21003,0.015024192
1209649,21003,0.014992922
1209649,21003,3.12696E-05
1209650,21003,0.003855878
1209650,21003,0.011168314
1209651,21003,0.012675309
1209652,21003,0.000521094
1209663,21127,0.013850921
1209664,21127,0.030232144
1209665,21127,0.030232144
1209666,21127,0.030232144
1209667,21127,0.030232144
1209668,21127,0.02188333
1209668,21190,0.004218393
1209669,21127,0.000914277
1209669,21190,0.014813396
1209670,21190,0.015275351
1209671,21190,0.015275105
1209672,21190,0.015275351
1209673,20459,0.000447411
1209673,21190,0.015000637
1209674,20459,0.011556981
1209674,21190,0.000917544
1209675,20459,0.001616316
1209676,20459,0.054408692
1209677,20459,0.00059103
1212556,12022,0.21705851
1212556,12050,0.002297504
1212557,12022,0.000146701
1212557,12050,0.018681497
1212558,12050,0.00557768
1212561,12067,8.39387E-05
1212562,12067,9.65285E-05
1212577,12067,3.26621E-06
1212578,12067,0.003150476
1212579,12067,0.001562511
1212583,12067,0.006203371
1212583,12067,0.000631443
1212584,12067,0.009711591
1212584,12067,0.001272026
1212585,12067,0.004646418
1212585,12067,0.006337199
1212586,12067,0.004085878
1212586,12067,0.00689774
1212587,12067,6E-05
1212587,12067,0.010923617
1212588,12007,0.00013958
1212588,12067,0.010843287
1212589,12007,0.009935303
1212589,12067,0.000994871
1212590,12007,0.010924851
1212591,12007,0.010924851
1212592,12007,0.010924851
1212593,12007,0.000767683
1212621,12058,0.001576659
1212622,12058,0.002215592
1212623,12058,0.001480709
1212625,12058,3.75751E-05
1212626,12058,9.46799E-05
1212629,12058,0.000399032
1212630,12058,0.002138524
1212631,12058,0.002215592
1212632,12058,0.000710898
1212634,12058,5.26654E-06
1212635,12058,0.00187907
1212636,12058,0.002215592
1212637,12058,0.002215592
1212638,12058,0.002215592
1212639,12058,0.002044907
1212640,12058,3.92565E-05
1212649,12026,0.001493523
1212650,12017,0.000912231
1212650,12026,0.018519098
1212651,12017,0.014173397
1212652,12017,0.014173397
1212653,12017,0.007061938
1212655,12017,0.002079276
1212656,12017,0.009647209
1212657,12017,0.014173397
1212658,12017,0.008545039
1212658,12017,0.005628358
1212659,12017,3.80159E-05
1212659,12017,0.014021099
1212660,12017,0.010867866
1212661,12017,9.81347E-08
1212664,12035,0.000763164
1212665,12035,0.005603247
1212666,12035,0.005603589
1212667,12035,0.005603589
1212668,12035,0.005603589
1212669,12035,0.000644722
1212669,12035,0.004958867
1212670,12035,0.005603589
1212671,12035,0.005603589
1212672,12035,0.005603589
1212673,12059,0.00553469
1212673,12035,0.00444415
1212674,12059,0.004245714
1212674,12059,0.001826396
1212674,12035,0.004134348
1212674,12035,0.00019722
1212675,12059,0.000146954
1212675,12059,0.017213592
1212675,12035,0.00049799
1212675,12035,0.001468813
1212676,12059,0.026749268
1212677,12059,0.012038121
1212682,12059,0.001054242
1212683,12059,0.019319602
1212684,12034,0.000476105
1212684,12059,0.019548311
1212685,12034,0.000764049
1212689,12034,0.000599658
1212690,12034,0.002234081
1212691,12034,0.000543619
1212702,12034,0.00020828
1212703,12034,0.005294713
1212704,12034,0.005037755
1212705,12034,0.000581483
1212726,21087,0.000284909
1212727,21087,0.002807774
1212727,21087,0.004503268
1212728,21087,0.009958165
1212728,21087,0.000821957
1212729,21087,0.010780122
1212730,21087,0.00156586
1212731,21087,0.00075114
1212732,21087,0.002580302
1212749,21047,0.00090952
1212750,21047,0.001864154
1212751,21047,0.000466221
1212754,21032,0.003155441
1212755,21032,0.050215189
1212756,21032,0.052681079
1212757,21032,0.013780187
1212800,21059,0.000381686
1212801,21059,0.012895443
1212801,21157,0.001380319
1212802,21059,0.06436151
1212802,21157,0.001337504
1212803,21059,0.092532626
1212803,21157,0.000737952
1212804,21059,0.104696502
1212805,21059,0.104696502
1212806,21059,0.071287724
1212807,21059,0.002826688
1212825,21003,0.000855308
1212826,21003,0.014784834
1212827,21003,0.015024192
1212828,21003,0.013805953
1212828,21003,0.001218239
1212829,21003,0.001717077
1212829,21003,0.013307115
1212830,21003,0.007830722
1212841,21127,0.025496797
1212842,21127,0.030232144
1212843,21127,0.030232144
1212844,21127,0.030232144
1212845,21127,0.025927765
1212845,21190,0.002174867
1212846,21127,0.003660377
1212846,21190,0.013425878
1212847,21190,0.015275351
1212848,21190,0.015275351
1212849,21190,0.015275351
1212850,21190,0.015275351
1212851,20459,0.003728287
1212851,21190,0.01444382
1212852,20459,0.034360153
1212852,21190,0.000575094
1212853,20459,0.048270065
1212854,20459,0.068489166
1212855,20459,0.013287255
1215734,12022,0.166771589
1215734,12050,0.006095824
1215735,12022,0.023954565
1215735,12050,0.016883218
1215736,12050,0.00887914
1215761,12067,0.00846256
1215762,12067,0.010983617
1215763,12067,0.010983617
1215764,12067,0.010983617
1215765,12067,0.006116425
1215765,12067,0.004867192
1215766,12067,0.00113683
1215766,12067,0.009846788
1215767,12007,0.006359063
1215767,12067,0.004590348
1215768,12007,0.010924851
1215769,12007,0.010924851
1215770,12007,0.010924851
1215771,12007,0.000528932
1215799,12058,0.000619422
1215800,12058,0.002215592
1215801,12058,0.002195171
1215802,12058,0.000791681
1215803,12058,0.001364312
1215804,12058,0.001091182
1215807,12058,0.00019964
1215808,12058,0.002189624
1215809,12058,0.002215592
1215810,12058,0.000645381
1215813,12058,0.001553234
1215814,12058,0.002215592
1215815,12058,0.002215592
1215816,12058,0.002215592
1215817,12058,0.002215592
1215818,12058,0.000660415
1215828,12017,0.000614078
1215828,12026,0.008169343
1215829,12017,0.014162109
1215829,12026,2.6413E-05
1215830,12017,0.014173397
1215831,12017,0.011266176
1215832,12017,0.00039166
1215834,12017,0.00141448
1215835,12017,0.012699861
1215836,12017,0.014173397
1215837,12017,0.000868179
1215837,12017,0.000885547
1215838,12017,0.001220725
1215841,12035,7.56497E-05
1215842,12035,0.004278061
1215843,12035,0.005603589
1215844,12035,0.005603589
1215845,12035,0.003327444
1215846,12035,0.003089734
1215847,12035,0.001265509
1215847,12035,0.00433808
1215848,12035,0.005603589
1215849,12035,0.005603589
1215850,12035,0.005603589
1215851,12035,0.005603589
1215852,12059,0.002689817
1215852,12035,0.00504011
1215853,12059,0.008408605
1215853,12059,0.017254751
1215853,12035,0.000227483
1215854,12059,0.026749268
1215855,12059,0.007038841
1215860,12059,0.014933259
1215861,12059,0.026749268
1215862,12034,0.00287711
1215862,12059,0.015605918
1215863,12034,0.005415845
1215864,12034,1.31304E-05
1215866,12034,1.0279E-05
1215867,12034,0.005615396
1215868,12034,0.006906413
1215869,12034,0.006646538
1215870,12034,0.004114118
1215871,12034,0.003087514
1215872,12034,0.002096585
