GRIDCODE,CVENTMUN,Fpav
1400097,15082,0.011872451
1422345,15082,0.004582314
1422346,15082,0.014764001
1425524,15082,0.004629304
1425525,15082,0.011949136
1428703,15082,0.006907468
1428704,15082,0.011395847
1425528,15082,0.006840271
1425529,15082,0.000624591
1428705,15082,0.010229045
1428706,15082,0.005989815
1428707,15082,0.016654788
1428708,15082,0.006543705
1419167,15082,0.0037789
1308002,12055,0.007616369
1298469,12055,0.01437174
1301647,12055,0.012220298
1304824,12055,0.010405773
1304825,12055,0.004756512
1292113,12055,0.003104112
1295291,12055,0.006588649
1288936,12055,0.012537036
1292114,12055,0.009221052
1295292,12055,0.00727274
1285758,12055,0.003156463
1308002,12055,5.27251E-05
1308003,12055,0.00751269
1311181,12055,0.001902365
1311181,12055,0.010095128
1314359,12055,0.004297645
1311183,12055,0.008384141
1311184,12055,0.006811647
1314360,12055,0.013560986
1314361,12055,0.006765562
1317540,12055,0.004950881
1320718,12055,0.002962384
1317541,12055,0.008053366
1320719,12055,0.012274287
1311184,12055,0.004169149
1314362,12055,0.00971459
1314363,12055,0.010677982
1327076,12055,0.005799816
1327077,12055,0.012737501
1327078,12055,0.001534232
1320719,12055,0.000808958
1320720,12055,0.007896137
1323898,12055,0.012256489
1327078,12055,0.006205983
1330256,12055,0.00818328
1327079,12055,0.00446247
1327080,12055,0.011541436
1330256,12055,0.001879106
1330257,12055,0.011291888
1327081,12055,0.001774969
1330259,12055,0.007581127
1349326,12049,0.009187385
1346149,12049,0.037804652
1349327,12049,0.035897594
1352505,12049,0.004109951
1342971,12049,0.010548432
1336615,12055,0.011946125
1339793,12055,0.012228606
1342971,12055,0.009481143
1330259,12055,0.007176538
1333437,12055,0.012670995
1393803,15107,0.018687252
1396981,15107,0.037331025
1393804,15107,0.08378978
1396982,15107,0.023715208
1384272,15107,0.065816315
1387449,15107,0.044962652
1387450,15107,0.060136853
1390626,15107,0.04060282
1390627,15107,0.049545665
1384273,15107,0.011979119
1381095,15107,0.027636119
1396980,15107,0.054088423
1396981,15107,0.031550962
1374740,12049,0.006616069
1365207,12049,0.035371586
1368384,12049,0.024214035
1368385,12049,0.013061082
1371562,12049,0.038337289
1362029,12049,0.025632155
1355676,12049,0.023851864
1358853,12049,0.037005598
1358854,12049,0.022048737
1362030,12049,0.040418217
1362031,12049,0.003553453
1355677,12049,0.028390088
1355680,12049,0.022892353
1355681,12049,0.037017331
1355682,12049,0.039649322
1358859,12049,0.007590045
1355683,12049,0.053417928
1352499,12049,0.012831358
1352500,12049,0.034298206
1352501,12049,0.034250581
1352502,12049,0.019249827
1352504,12049,0.022336844
1352505,12049,0.009999142
1374740,15107,0.062368382
1377918,15107,0.082018858
1381095,15107,0.054533894
1381096,15107,0.026765028
1396980,15107,0.039308171
1400158,15107,0.058306091
1403336,15040,0.029967442
1406514,15040,0.035637287
1409691,15040,0.03167442
1409692,15040,0.000617897
1400158,15040,0.005078612
1219030,12059,0.010429733
1231742,12035,0.009456333
1231743,12035,0.001895075
1222208,12035,0.017263558
1225386,12035,0.013082121
1225387,12035,0.004396915
1228565,12035,0.017822657
1219030,12035,0.006780864
1231741,12035,0.016032483
1231742,12035,0.008933264
1234919,12035,0.000409026
1231742,12035,0.011736683
1234920,12035,3.30747E-06
1234919,12035,0.007486334
1234920,12035,0.001767418
1234920,12035,0.006175616
1241275,12035,0.004023336
1234919,12035,0.002312103
1238097,12035,0.017568633
1327082,12055,0.003773307
1327083,12055,0.005767108
1330259,12055,0.004151445
1330260,12055,0.008153652
1330261,12055,0.006134902
1330262,12055,0.011826113
1330263,12055,0.013837574
1330264,12055,0.002369553
1333441,12055,8.92817E-05
1333442,12055,0.015277462
1333443,12055,0.002934904
1330266,17001,0.010188477
1330267,17001,0.026868511
1333443,17001,0.027123907
1333444,17001,0.02791545
1330267,17001,0.006388306
1330268,17001,0.013049497
1355685,12049,0.03446772
1358863,12049,0.029418947
1349327,12049,0.014396579
1349328,12049,0.037062874
1349329,12049,0.007166044
1352505,12049,0.016519675
1352507,12049,0.03244914
1352507,12055,0.002894866
1358863,17005,0.010205232
1358864,17005,0.00070863
1362042,17005,0.043106293
1346159,17014,0.005002842
1346160,17014,0.051333996
1342982,17014,0.008345959
1339806,17014,0.03001718
1339807,17014,0.0204692
1342983,17014,0.006536929
1358865,17005,0.009468376
1358866,17005,0.03178231
1362042,17005,0.028066557
1362043,17005,0.037433396
1355689,17005,0.041567246
1355690,17005,0.035239362
1358867,17005,0.016246253
1352513,17005,0.000981781
1339806,17001,0.009134295
1342983,17001,0.035016249
1342984,17001,0.011833152
1358865,17021,0.026665048
1358866,17021,0.046015514
1355690,17021,0.04904359
1349335,17021,0.002122707
1352512,17021,0.003758858
1352513,17021,0.114652521
1346159,17021,0.060850471
1349336,17021,0.10535639
1349337,17021,0.027050684
1327092,17001,0.013640016
1330268,17001,0.022745885
1330269,17001,0.032547504
1330270,17001,0.018688327
1327093,17001,0.034677663
1327094,17001,0.033347652
1327095,17001,0.025557772
1330271,17001,0.002767845
1330273,17001,0.010565129
1327096,17001,0.027996498
1330274,17001,0.01785766
1330275,17001,0.002848021
1336629,17014,0.04580336
1339807,17014,0.007241328
1336629,17001,0.007272538
1336630,17001,0.00188817
1330274,17001,0.01445771
1330275,17001,0.003910582
1333452,17001,0.039201169
1330275,17001,0.033661928
1330276,17001,0.029749246
1333454,17001,0.002683842
1333455,17001,0.035955836
1336634,17017,0.014416365
1336635,17017,0.000507091
1339813,17017,0.013061636
1339814,17017,0.008441447
1342992,17017,0.005719299
1342993,17017,0.006071781
1333455,17017,0.000706535
1333456,17017,0.005690308
1365241,17017,0.006405774
1365242,17017,0.006118387
1368420,17017,0.001964205
1355706,17017,0.013551125
1358884,17017,0.00790927
1358885,17017,0.005422469
1362063,17017,0.013170207
1346171,17017,0.013418092
1349349,17017,0.011750119
1352527,17017,0.012233944
1352528,17017,0.000931923
1342993,17017,0.003468998
1374755,17005,0.058538389
1377933,17005,0.019905457
1377934,17005,0.040893235
1381112,17005,0.027627997
1365220,17005,0.010168935
1365221,17005,0.067118512
1365222,17005,0.00825745
1368400,17005,0.054680783
1371577,17005,0.087467367
1371578,17005,0.018145894
1362042,17005,0.02716571
1374759,17005,0.02447794
1377937,17005,0.042427133
1374760,17005,0.03513625
1374760,17021,0.037465264
1371582,17021,0.007854083
1371583,17021,0.088337814
1371584,17021,0.08458122
1371585,17021,0.003833507
1381112,17005,0.036762015
1377935,17005,0.010088044
1377936,17005,0.061519214
1377937,17005,0.002706821
1381113,17005,0.055350464
1371586,17014,0.029522568
1371587,17014,0.05153456
1371585,17021,0.078304476
1371586,17021,0.033704996
1371587,17014,0.007019875
1368410,17014,0.027522065
1371588,17014,0.031226111
1374766,17014,0.051033285
1377944,17014,0.05015404
1381122,17014,0.033735885
1371588,17014,0.028780647
1384300,17015,0.021352092
1381122,17015,0.010387081
1384300,17015,0.002812882
1384301,17015,0.010037621
1387479,17015,0.029384875
1387480,17015,0.029254154
1387481,17015,0.02887827
1387482,17015,0.015834512
1390660,17015,0.020309154
1390661,17015,0.028228583
1390662,17015,0.028241211
1390663,17015,0.001355919
1374776,17028,0.0007923
1374777,17028,0.007035978
1371598,17028,0.014531363
1368420,17017,0.01047443
1371598,17017,0.001786484
1374777,17028,0.008962392
1377955,17028,0.000341111
1384310,17028,0.016971744
1384311,17028,0.016832524
1387487,17028,0.019998799
1387488,17028,0.000298403
1377955,17028,0.016000994
1381133,17028,0.016886918
1390663,17015,0.027179491
1390664,17015,0.034245708
1387487,17015,0.003093939
1390665,17015,0.003157721
1393846,17028,0.007978947
1393847,17028,0.009690448
1397025,17028,0.00681944
1384313,17028,0.018345448
1387491,17028,0.016308516
1390668,17028,0.005558921
1390669,17028,0.016881828
1377955,17028,0.011860795
1377956,17028,0.014355632
1381134,17028,0.008381743
1381135,17028,0.009912168
1397025,17028,0.01173102
1400203,17028,0.006153772
1400204,17028,0.003496733
1403382,17018,0.031749336
1406560,17018,0.009238878
1403382,17028,0.000290369
1400204,17028,0.007501746
1422450,17018,0.033064944
1425628,17018,0.0269857
1428806,17018,0.004822562
1412916,17018,0.032933331
1416094,17018,0.033209042
1419272,17018,0.03256368
1406560,17018,0.02525434
1409738,17018,0.032790836
1431984,17007,0.00803297
1425628,17007,0.003115876
1428806,17007,0.013283567
1431984,17007,0.004763239
1365295,17010,0.020272957
1365296,17010,0.03532763
1368473,17010,0.006485539
1358941,17010,0.004794143
1362118,17010,0.002907033
1362119,17010,0.041828774
1355764,17010,0.015937707
1355765,17010,0.015822679
1358942,17010,0.035304609
1346236,21168,0.026725299
1346237,21168,0.003052646
1355765,17010,0.013357907
1352587,17010,0.004337529
1352587,21168,0.011207515
1352588,21168,0.056264222
1349411,21168,0.0127452
1349412,21168,0.068163508
1349413,21168,0.04123058
1352589,21168,0.049290328
1349413,21168,0.010421153
1346236,21168,0.01272389
1349414,21168,0.018437045
1346237,21168,0.028015452
1349415,21168,0.048449209
1349416,21168,0.022288623
1352594,21168,0.033996465
1346240,21168,0.018324357
1346241,21168,0.052434377
1349418,21168,0.064494051
1352595,21168,0.051685579
1352596,21168,0.009047363
1346242,21168,0.002869607
1387528,17004,0.004444109
1384351,17004,0.002100271
1384352,17004,0.014429888
1384353,17004,0.015106584
1387529,17004,0.013251299
1384354,17004,0.014044772
1381176,17004,0.001809669
1381177,17004,0.015769794
1381178,17004,0.000512676
1378000,17010,0.003610618
1381178,17010,0.030598211
1378001,17010,0.035052582
1378002,17010,0.019747138
1403414,17030,0.053866239
1403415,17030,0.033857565
1406592,17030,0.018719074
1403415,17006,0.003211982
1406592,17006,0.003606066
1397059,17006,0.007522378
1400237,17006,0.031773266
1393882,17006,0.015115594
1393883,17006,0.004344507
1397060,17006,0.029290481
1393883,17004,0.008525491
1387528,17004,0.010572457
1390705,17004,0.012687703
1390706,17004,0.005278191
1435188,17029,0.012287321
1435189,17029,0.00691571
1438367,17029,0.005864985
1403411,17006,0.003569097
1403412,17006,0.027568174
1403413,17006,0.017902868
1406591,17006,0.009665305
1406592,17006,0.009665347
1412946,17006,0.028952953
1409767,17006,0.009775504
1409768,17006,0.013745483
1412946,17006,0.002956455
1416124,17006,0.014820206
1416125,17006,0.014074706
1419303,17006,0.005739616
1432017,17030,0.030750786
1428838,17030,0.014376215
1428839,17030,0.051915724
1422481,17006,0.026402158
1422482,17006,0.006077307
1425660,17006,0.032130779
1428838,17006,0.010386457
1419303,17006,0.023437288
1432017,17002,0.022819453
1432017,17002,0.016007817
1435195,17002,0.008323563
1435196,17002,0.0084221
1435196,17002,0.009610388
1441553,17002,0.057289344
1444731,17002,0.024090278
1444732,17002,0.016461658
1435196,17002,0.03064134
1438374,17002,0.045228814
1438375,17002,0.010439734
1368471,17010,0.001966935
1368472,17010,0.028104605
1371648,17010,0.017574238
1371649,17010,0.03387778
1368472,17010,0.009747486
1368473,17010,0.011331881
1193737,21059,0.040023961
1196915,21059,0.020204766
1193737,21113,1
1212810,21009,0.037723588
1203273,21009,0.020936783
1206452,21009,0.033175631
1200095,21009,0.003438138
1212810,21059,0.008932693
1203273,21059,0.024061616
1203274,21059,0.038946722
1206452,21059,0.050528104
1206453,21059,0.009049335
1209631,21059,0.085546653
1209632,21059,0.007792774
1196915,21059,0.019868064
1196916,21059,0.048961901
1200094,21059,0.035999544
1200095,21059,0.066063668
1203277,21009,0.017145445
1203279,21009,0.042519282
1206455,21009,0.059329364
1206456,21009,0.096789532
1206457,21009,0.052918446
1206458,21009,0.10825895
1206459,21009,0.054844056
1212810,21009,0.039721199
1209632,21009,0.078974874
1203277,21009,0.005946252
1206455,21009,0.094002006
1209633,21009,0.016038798
1260470,21157,0.003832119
1260471,21157,0.019310289
1250937,21157,0.015672196
1254115,21157,0.028740993
1257293,21157,0.026158153
1250938,21157,0.010410232
1247759,21157,0.014083849
1241405,21157,0.018671829
1241406,21157,0.007722737
1244582,21157,0.018134119
1244583,21157,0.016410302
1247760,21157,0.018281907
1212810,21009,0.007614037
1222344,21059,0.008442031
1212810,21059,0.035651506
1215988,21059,0.06692467
1219166,21059,0.06704558
1241407,21157,0.019496192
1235053,21157,0.004844676
1238229,21157,0.000143591
1238230,21157,0.027293091
1238231,21157,0.026704886
1231876,21157,0.003006749
1231877,21157,0.02459064
1235054,21157,0.034266077
1222344,21157,0.022901969
1225521,21157,0.018125796
1225522,21157,0.008093651
1228699,21157,0.027059378
1241406,21157,0.019802457
1241407,21157,0.005851879
1289065,21085,0.010602051
1285887,21085,0.011474951
1279532,21157,0.011961827
1279533,21157,0.031461375
1282709,21157,0.010214649
1282710,21157,0.023574611
1285887,21157,0.007816076
1276355,21157,0.000816488
1270001,21157,0.027617196
1273178,21157,0.014272567
1273179,21157,0.015701543
1276356,21157,0.032687969
1260468,21157,0.023322611
1263645,21157,0.029119923
1263646,21157,0.006775904
1266823,21157,0.025970705
1260470,21157,0.006089028
1263647,21157,0.027875793
1263648,21157,0.024840874
1206459,21009,0.048168448
1206460,21009,0.02252061
1203282,21003,0.018946341
1206460,21003,0.012817116
1203283,21003,0.033993755
1206461,21003,0.028711633
1206462,21003,0.044794345
1206463,21003,0.042944873
1203286,21003,0.045719984
1203287,21003,0.020635431
1206464,21003,0.001430876
1196932,21003,0.001807418
1200109,21003,0.029649801
1200110,21003,0.049428996
1193756,21003,0.042036368
1196933,21003,0.056923963
1196934,21003,0.011254961
1193759,21003,0.010996623
1193760,21003,0.031397927
1196938,21003,0.013980234
1196938,21003,0.033511375
1193760,21003,0.028656677
1196938,21003,0.004852175
1193761,21003,0.019430769
1308128,21085,0.004669767
1308129,21085,0.013967192
1304951,21085,0.005350176
1317660,21085,0.010643598
1320838,21085,0.018224596
1324016,21085,0.002954645
1317661,21085,0.007081522
1308127,21085,0.000317753
1308128,21085,0.012862365
1311305,21085,0.019453647
1314483,21085,0.016169048
1327192,21085,0.004417239
1327193,21085,0.013798722
1324015,21085,0.015683609
1324016,21085,0.000298794
1346242,21168,0.049197844
1346243,21168,0.052680425
1346244,21168,0.034445434
1349422,21168,0.022464948
1346245,21168,0.012004246
1346246,21168,0.062869409
1349423,21168,0.045816464
1343068,21168,0.010442946
1343069,21168,0.058382199
1343070,21168,0.009829614
1339892,21176,0.050627711
1339893,21176,0.073157725
1339894,21176,0.069348772
1343070,21176,0.025930126
1339895,21176,0.069547193
1339896,21176,0.081305621
1339897,21176,0.07172881
1339898,21176,0.031796041
1336722,21085,0.016385081
1336723,21085,0.011699408
1333545,21085,0.007355027
1336721,21176,0.001147784
1336722,21176,0.00678436
1339898,21176,0.041349192
1339899,21176,0.073639565
1333545,21085,0.002078901
1333546,21085,0.001910107
1333547,21085,0.000538248
1327192,21085,0.000424215
1330370,21085,0.018488794
1333548,21085,0.005600437
1336725,21085,0.000716395
1333547,21085,0.016229447
1355793,21085,0.014684227
1355794,21085,0.009240226
1358972,21085,0.004044033
1346259,21085,0.016055641
1349437,21085,0.015903903
1352615,21085,0.016372099
1336725,21085,0.017371446
1339903,21085,0.017700263
1343080,21085,0.000291555
1343081,21085,0.015566529
1358972,21085,0.008443771
1358973,21085,0.007846695
1298595,21085,0.001313593
1301773,21085,0.018242433
1304951,21085,0.017013394
1298596,21085,0.0194999
1298597,21085,0.004335891
1289064,21085,0.006741418
1292240,21085,0.003162058
1292241,21085,0.018733291
1292242,21085,0.010948241
1295418,21085,0.00499339
1295419,21085,0.011076246
1289065,21085,0.00953237
1358973,21085,0.000997523
1362151,21085,0.012058239
1374862,21166,0.090273028
1378040,21166,0.010529787
1365329,21166,0.050076479
1365330,21166,0.040481265
1368507,21166,0.110341224
1371684,21166,0.083443234
1371685,21166,0.018214196
1362151,21166,0.010767471
1362152,21166,0.045160612
1397108,21069,0.045869556
1400286,21069,0.030743691
1393930,21166,0.09082199
1397108,21166,0.006240655
1384396,21166,0.060864739
1384397,21166,0.028504857
1387574,21166,0.093968893
1390752,21166,0.089998503
1378040,21166,0.081850809
1381218,21166,0.088462258
1432067,21019,0.024436888
1435245,21019,0.024436888
1438423,21019,0.024168751
1422533,21019,0.024572577
1425711,21019,0.0245727
1428889,21019,0.024699906
1419355,21019,0.001038115
1412998,21069,0.047312067
1412999,21069,0.002361137
1416177,21069,0.049521446
1419355,21069,0.047447546
1403464,21069,0.051510332
1406642,21069,0.04962639
1409820,21069,0.049552248
