X_COORD,Y_COORD,P00,P01,P02,P03,P04,P05,P06,P07,P08,P09,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,GRIDCODE,LONG,LATITUDE,Huso,Pob
,,,,,,,,,,,,,,,,,,,,,,,,,,1584511,-99.38193884,19.33373921,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1584512,-99.37239722,19.33357355,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1584513,-99.36285561,19.33340729,6,52
,,,,,,,,,,,,,,,,,,,,,,,,,,1584514,-99.35331403,19.33324042,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1584515,-99.34377247,19.33307295,6,62
,,,,,,,,,,,,,,,,,,,,,,,,,,1584516,-99.33423094,19.33290488,6,959
,,,,,,,,,,,,,,,,,,,,,,,,,,1584517,-99.32468943,19.3327362,6,4422
,,,,,,,,,,,,,,,,,,,,,,,,,,1584518,-99.31514794,19.33256693,6,650
,,,,,,,,,,,,,,,,,,,,,,,,,,1584519,-99.30560647,19.33239705,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1584520,-99.29606503,19.33222656,6,1308
,,,,,,,,,,,,,,,,,,,,,,,,,,1584521,-99.28652362,19.33205548,6,4997
,,,,,,,,,,,,,,,,,,,,,,,,,,1584522,-99.27698223,19.33188379,6,6540
,,,,,,,,,,,,,,,,,,,,,,,,,,1584523,-99.26744086,19.3317115,6,7906
,,,,,,,,,,,,,,,,,,,,,,,,,,1584524,-99.25789952,19.33153861,6,8543
,,,,,,,,,,,,,,,,,,,,,,,,,,1584525,-99.2483582,19.33136511,6,11560
,,,,,,,,,,,,,,,,,,,,,,,,,,1584526,-99.2388169,19.33119102,6,4603
,,,,,,,,,,,,,,,,,,,,,,,,,,1584527,-99.22927563,19.33101632,6,6184
,,,,,,,,,,,,,,,,,,,,,,,,,,1584528,-99.21973438,19.33084101,6,7255
,,,,,,,,,,,,,,,,,,,,,,,,,,1584529,-99.21019316,19.33066511,6,6013
,,,,,,,,,,,,,,,,,,,,,,,,,,1584530,-99.20065197,19.3304886,6,3248
,,,,,,,,,,,,,,,,,,,,,,,,,,1584531,-99.19111079,19.33031149,6,215
,,,,,,,,,,,,,,,,,,,,,,,,,,1584532,-99.18156965,19.33013378,6,1133
,,,,,,,,,,,,,,,,,,,,,,,,,,1584533,-99.17202853,19.32995546,6,26050
,,,,,,,,,,,,,,,,,,,,,,,,,,1584534,-99.16248743,19.32977655,6,32226
,,,,,,,,,,,,,,,,,,,,,,,,,,1584535,-99.15294636,19.32959703,6,18181
,,,,,,,,,,,,,,,,,,,,,,,,,,1584536,-99.14340531,19.3294169,6,9737
,,,,,,,,,,,,,,,,,,,,,,,,,,1584537,-99.13386429,19.32923618,6,9887
,,,,,,,,,,,,,,,,,,,,,,,,,,1584538,-99.12432329,19.32905485,6,14444
,,,,,,,,,,,,,,,,,,,,,,,,,,1584539,-99.11478232,19.32887292,6,20470
,,,,,,,,,,,,,,,,,,,,,,,,,,1584540,-99.10524138,19.32869039,6,19622
,,,,,,,,,,,,,,,,,,,,,,,,,,1584541,-99.09570046,19.32850725,6,14334
,,,,,,,,,,,,,,,,,,,,,,,,,,1584542,-99.08615956,19.32832352,6,17962
,,,,,,,,,,,,,,,,,,,,,,,,,,1584543,-99.0766187,19.32813918,6,19355
,,,,,,,,,,,,,,,,,,,,,,,,,,1584544,-99.06707785,19.32795423,6,26589
,,,,,,,,,,,,,,,,,,,,,,,,,,1584545,-99.05753704,19.32776869,6,26695
,,,,,,,,,,,,,,,,,,,,,,,,,,1584546,-99.04799625,19.32758254,6,28053
,,,,,,,,,,,,,,,,,,,,,,,,,,1584547,-99.03845548,19.32739579,6,29901
,,,,,,,,,,,,,,,,,,,,,,,,,,1584548,-99.02891475,19.32720844,6,25367
,,,,,,,,,,,,,,,,,,,,,,,,,,1584549,-99.01937403,19.32702048,6,15799
,,,,,,,,,,,,,,,,,,,,,,,,,,1584550,-99.00983335,19.32683193,6,5282
,,,,,,,,,,,,,,,,,,,,,,,,,,1584551,-99.00029269,19.32664277,6,3118
,,,,,,,,,,,,,,,,,,,,,,,,,,1584552,-98.99075206,19.32645301,6,2329
,,,,,,,,,,,,,,,,,,,,,,,,,,1584553,-98.98121145,19.32626264,6,6475
,,,,,,,,,,,,,,,,,,,,,,,,,,1584554,-98.97167088,19.32607167,6,8124
,,,,,,,,,,,,,,,,,,,,,,,,,,1584555,-98.96213032,19.3258801,6,3812
,,,,,,,,,,,,,,,,,,,,,,,,,,1584556,-98.9525898,19.32568793,6,7556
,,,,,,,,,,,,,,,,,,,,,,,,,,1584557,-98.9430493,19.32549516,6,9173
,,,,,,,,,,,,,,,,,,,,,,,,,,1584558,-98.93350883,19.32530178,6,14590
,,,,,,,,,,,,,,,,,,,,,,,,,,1584559,-98.92396839,19.3251078,6,5556
,,,,,,,,,,,,,,,,,,,,,,,,,,1584560,-98.91442797,19.32491322,6,12606
,,,,,,,,,,,,,,,,,,,,,,,,,,1584561,-98.90488758,19.32471804,6,2075
,,,,,,,,,,,,,,,,,,,,,,,,,,1584562,-98.89534722,19.32452225,6,6391
,,,,,,,,,,,,,,,,,,,,,,,,,,1584563,-98.88580688,19.32432586,6,10091
,,,,,,,,,,,,,,,,,,,,,,,,,,1584564,-98.87626658,19.32412887,6,18203
,,,,,,,,,,,,,,,,,,,,,,,,,,1584565,-98.8667263,19.32393127,6,7641
,,,,,,,,,,,,,,,,,,,,,,,,,,1584566,-98.85718605,19.32373308,6,293
,,,,,,,,,,,,,,,,,,,,,,,,,,1584567,-98.84764582,19.32353428,6,1720
,,,,,,,,,,,,,,,,,,,,,,,,,,1584568,-98.83810563,19.32333488,6,155
,,,,,,,,,,,,,,,,,,,,,,,,,,1584569,-98.82856546,19.32313487,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1584570,-98.81902532,19.32293427,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1584571,-98.80948521,19.32273306,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1584572,-98.79994513,19.32253125,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1584573,-98.79040507,19.32232884,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1584574,-98.78086504,19.32212582,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1584575,-98.77132505,19.3219222,6,465
,,,,,,,,,,,,,,,,,,,,,,,,,,1584576,-98.76178508,19.32171798,6,1625
,,,,,,,,,,,,,,,,,,,,,,,,,,1584577,-98.75224514,19.32151316,6,321
,,,,,,,,,,,,,,,,,,,,,,,,,,1584578,-98.74270522,19.32130773,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1584579,-98.73316534,19.32110171,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1584580,-98.72362549,19.32089508,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1584581,-98.71408566,19.32068785,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1584582,-98.70454587,19.32048001,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1584583,-98.6950061,19.32027157,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1584584,-98.68546636,19.32006253,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1584585,-98.67592665,19.31985289,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1587686,-99.41039156,19.34329025,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1587687,-99.40084923,19.34312638,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1587688,-99.39130692,19.34296191,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1587689,-99.38176464,19.34279684,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1587690,-99.37222237,19.34263116,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1587691,-99.36268013,19.34246489,6,2525
,,,,,,,,,,,,,,,,,,,,,,,,,,1587692,-99.35313792,19.34229801,6,345
,,,,,,,,,,,,,,,,,,,,,,,,,,1587693,-99.34359572,19.34213052,6,1062
,,,,,,,,,,,,,,,,,,,,,,,,,,1587694,-99.33405355,19.34196244,6,823
,,,,,,,,,,,,,,,,,,,,,,,,,,1587695,-99.32451141,19.34179375,6,1309
,,,,,,,,,,,,,,,,,,,,,,,,,,1587696,-99.31496929,19.34162446,6,1556
,,,,,,,,,,,,,,,,,,,,,,,,,,1587697,-99.30542719,19.34145457,6,2430
,,,,,,,,,,,,,,,,,,,,,,,,,,1587698,-99.29588511,19.34128407,6,1025
,,,,,,,,,,,,,,,,,,,,,,,,,,1587699,-99.28634306,19.34111298,6,4539
,,,,,,,,,,,,,,,,,,,,,,,,,,1587700,-99.27680104,19.34094127,6,5433
,,,,,,,,,,,,,,,,,,,,,,,,,,1587701,-99.26725903,19.34076897,6,3774
,,,,,,,,,,,,,,,,,,,,,,,,,,1587702,-99.25771706,19.34059607,6,3890
,,,,,,,,,,,,,,,,,,,,,,,,,,1587703,-99.2481751,19.34042256,6,5414
,,,,,,,,,,,,,,,,,,,,,,,,,,1587704,-99.23863317,19.34024845,6,6666
,,,,,,,,,,,,,,,,,,,,,,,,,,1587705,-99.22909127,19.34007373,6,7894
,,,,,,,,,,,,,,,,,,,,,,,,,,1587706,-99.21954939,19.33989842,6,8984
,,,,,,,,,,,,,,,,,,,,,,,,,,1587707,-99.21000753,19.3397225,6,10154
,,,,,,,,,,,,,,,,,,,,,,,,,,1587708,-99.2004657,19.33954598,6,8332
,,,,,,,,,,,,,,,,,,,,,,,,,,1587709,-99.19092389,19.33936885,6,5735
,,,,,,,,,,,,,,,,,,,,,,,,,,1587710,-99.18138211,19.33919113,6,14037
,,,,,,,,,,,,,,,,,,,,,,,,,,1587711,-99.17184036,19.3390128,6,10822
,,,,,,,,,,,,,,,,,,,,,,,,,,1587712,-99.16229862,19.33883387,6,13841
,,,,,,,,,,,,,,,,,,,,,,,,,,1587713,-99.15275692,19.33865433,6,12902
,,,,,,,,,,,,,,,,,,,,,,,,,,1587714,-99.14321524,19.3384742,6,7633
,,,,,,,,,,,,,,,,,,,,,,,,,,1587715,-99.13367358,19.33829346,6,12847
,,,,,,,,,,,,,,,,,,,,,,,,,,1587716,-99.12413195,19.33811212,6,13690
,,,,,,,,,,,,,,,,,,,,,,,,,,1587717,-99.11459034,19.33793017,6,16556
,,,,,,,,,,,,,,,,,,,,,,,,,,1587718,-99.10504877,19.33774763,6,21675
,,,,,,,,,,,,,,,,,,,,,,,,,,1587719,-99.09550721,19.33756448,6,8802
,,,,,,,,,,,,,,,,,,,,,,,,,,1587720,-99.08596568,19.33738073,6,15987
,,,,,,,,,,,,,,,,,,,,,,,,,,1587721,-99.07642418,19.33719637,6,12047
,,,,,,,,,,,,,,,,,,,,,,,,,,1587722,-99.0668827,19.33701141,6,21400
,,,,,,,,,,,,,,,,,,,,,,,,,,1587723,-99.05734125,19.33682586,6,24115
,,,,,,,,,,,,,,,,,,,,,,,,,,1587724,-99.04779983,19.33663969,6,19464
,,,,,,,,,,,,,,,,,,,,,,,,,,1587725,-99.03825843,19.33645293,6,20140
,,,,,,,,,,,,,,,,,,,,,,,,,,1587726,-99.02871706,19.33626556,6,24720
,,,,,,,,,,,,,,,,,,,,,,,,,,1587727,-99.01917571,19.33607759,6,27264
,,,,,,,,,,,,,,,,,,,,,,,,,,1587728,-99.00963439,19.33588902,6,17331
,,,,,,,,,,,,,,,,,,,,,,,,,,1587729,-99.0000931,19.33569985,6,20276
,,,,,,,,,,,,,,,,,,,,,,,,,,1587730,-98.99055183,19.33551007,6,10295
,,,,,,,,,,,,,,,,,,,,,,,,,,1587731,-98.98101059,19.33531969,6,10751
,,,,,,,,,,,,,,,,,,,,,,,,,,1587732,-98.97146938,19.33512871,6,4553
,,,,,,,,,,,,,,,,,,,,,,,,,,1587733,-98.9619282,19.33493712,6,2116
,,,,,,,,,,,,,,,,,,,,,,,,,,1587734,-98.95238704,19.33474494,6,5514
,,,,,,,,,,,,,,,,,,,,,,,,,,1587735,-98.9428459,19.33455215,6,9566
,,,,,,,,,,,,,,,,,,,,,,,,,,1587736,-98.9333048,19.33435876,6,5651
,,,,,,,,,,,,,,,,,,,,,,,,,,1587737,-98.92376372,19.33416476,6,2006
,,,,,,,,,,,,,,,,,,,,,,,,,,1587738,-98.91422267,19.33397017,6,9011
,,,,,,,,,,,,,,,,,,,,,,,,,,1587739,-98.90468165,19.33377497,6,6120
,,,,,,,,,,,,,,,,,,,,,,,,,,1587740,-98.89514065,19.33357916,6,4165
,,,,,,,,,,,,,,,,,,,,,,,,,,1587741,-98.88559968,19.33338276,6,5721
,,,,,,,,,,,,,,,,,,,,,,,,,,1587742,-98.87605874,19.33318575,6,10212
,,,,,,,,,,,,,,,,,,,,,,,,,,1587743,-98.86651783,19.33298815,6,6021
,,,,,,,,,,,,,,,,,,,,,,,,,,1587744,-98.85697694,19.33278993,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1587745,-98.84743608,19.33259112,6,21
,,,,,,,,,,,,,,,,,,,,,,,,,,1587746,-98.83789525,19.3323917,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1587747,-98.82835445,19.33219168,6,22
,,,,,,,,,,,,,,,,,,,,,,,,,,1587748,-98.81881368,19.33199106,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1587749,-98.80927293,19.33178984,6,14
,,,,,,,,,,,,,,,,,,,,,,,,,,1587750,-98.79973221,19.33158801,6,17
,,,,,,,,,,,,,,,,,,,,,,,,,,1587751,-98.79019152,19.33138558,6,90
,,,,,,,,,,,,,,,,,,,,,,,,,,1587752,-98.78065086,19.33118255,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1587753,-98.77111023,19.33097892,6,27
,,,,,,,,,,,,,,,,,,,,,,,,,,1587754,-98.76156963,19.33077468,6,477
,,,,,,,,,,,,,,,,,,,,,,,,,,1587755,-98.75202905,19.33056984,6,101
,,,,,,,,,,,,,,,,,,,,,,,,,,1587756,-98.74248851,19.3303644,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1587757,-98.73294799,19.33015836,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1587758,-98.7234075,19.32995172,6,244
,,,,,,,,,,,,,,,,,,,,,,,,,,1587759,-98.71386704,19.32974447,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1587760,-98.70432661,19.32953662,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1587761,-98.69478621,19.32932816,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1587762,-98.68524584,19.32911911,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1587763,-98.67570549,19.32890945,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1590864,-99.41021923,19.352348,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1590865,-99.40067627,19.35218412,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1590866,-99.39113332,19.35201964,6,715
,,,,,,,,,,,,,,,,,,,,,,,,,,1590867,-99.3815904,19.35185456,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1590868,-99.3720475,19.35168887,6,858
,,,,,,,,,,,,,,,,,,,,,,,,,,1590869,-99.36250463,19.35152258,6,1636
,,,,,,,,,,,,,,,,,,,,,,,,,,1590870,-99.35296178,19.35135569,6,3508
,,,,,,,,,,,,,,,,,,,,,,,,,,1590871,-99.34341895,19.35118819,6,1674
,,,,,,,,,,,,,,,,,,,,,,,,,,1590872,-99.33387615,19.35102009,6,3951
,,,,,,,,,,,,,,,,,,,,,,,,,,1590873,-99.32433337,19.35085139,6,3828
,,,,,,,,,,,,,,,,,,,,,,,,,,1590874,-99.31479061,19.35068209,6,6697
,,,,,,,,,,,,,,,,,,,,,,,,,,1590875,-99.30524788,19.35051218,6,7992
,,,,,,,,,,,,,,,,,,,,,,,,,,1590876,-99.29570517,19.35034168,6,6027
,,,,,,,,,,,,,,,,,,,,,,,,,,1590877,-99.28616248,19.35017057,6,5097
,,,,,,,,,,,,,,,,,,,,,,,,,,1590878,-99.27661982,19.34999885,6,2901
,,,,,,,,,,,,,,,,,,,,,,,,,,1590879,-99.26707719,19.34982654,6,3389
,,,,,,,,,,,,,,,,,,,,,,,,,,1590880,-99.25753457,19.34965362,6,5159
,,,,,,,,,,,,,,,,,,,,,,,,,,1590881,-99.24799198,19.34948009,6,3863
,,,,,,,,,,,,,,,,,,,,,,,,,,1590882,-99.23844942,19.34930597,6,8463
,,,,,,,,,,,,,,,,,,,,,,,,,,1590883,-99.22890688,19.34913124,6,14900
,,,,,,,,,,,,,,,,,,,,,,,,,,1590884,-99.21936437,19.34895591,6,14248
,,,,,,,,,,,,,,,,,,,,,,,,,,1590885,-99.20982187,19.34877998,6,2966
,,,,,,,,,,,,,,,,,,,,,,,,,,1590886,-99.20027941,19.34860345,6,4795
,,,,,,,,,,,,,,,,,,,,,,,,,,1590887,-99.19073697,19.34842631,6,3441
,,,,,,,,,,,,,,,,,,,,,,,,,,1590888,-99.18119455,19.34824857,6,3966
,,,,,,,,,,,,,,,,,,,,,,,,,,1590889,-99.17165216,19.34807023,6,5262
,,,,,,,,,,,,,,,,,,,,,,,,,,1590890,-99.16210979,19.34789128,6,7081
,,,,,,,,,,,,,,,,,,,,,,,,,,1590891,-99.15256745,19.34771173,6,8356
,,,,,,,,,,,,,,,,,,,,,,,,,,1590892,-99.14302514,19.34753158,6,3567
,,,,,,,,,,,,,,,,,,,,,,,,,,1590893,-99.13348285,19.34735083,6,7661
,,,,,,,,,,,,,,,,,,,,,,,,,,1590894,-99.12394058,19.34716948,6,15425
,,,,,,,,,,,,,,,,,,,,,,,,,,1590895,-99.11439834,19.34698752,6,14582
,,,,,,,,,,,,,,,,,,,,,,,,,,1590896,-99.10485613,19.34680496,6,13618
,,,,,,,,,,,,,,,,,,,,,,,,,,1590897,-99.09531394,19.34662179,6,8251
,,,,,,,,,,,,,,,,,,,,,,,,,,1590898,-99.08577178,19.34643803,6,8878
,,,,,,,,,,,,,,,,,,,,,,,,,,1590899,-99.07622964,19.34625366,6,14873
,,,,,,,,,,,,,,,,,,,,,,,,,,1590900,-99.06668753,19.34606869,6,15116
,,,,,,,,,,,,,,,,,,,,,,,,,,1590901,-99.05714544,19.34588312,6,15386
,,,,,,,,,,,,,,,,,,,,,,,,,,1590902,-99.04760338,19.34569694,6,12928
,,,,,,,,,,,,,,,,,,,,,,,,,,1590903,-99.03806135,19.34551016,6,14619
,,,,,,,,,,,,,,,,,,,,,,,,,,1590904,-99.02851935,19.34532278,6,15683
,,,,,,,,,,,,,,,,,,,,,,,,,,1590905,-99.01897736,19.3451348,6,19028
,,,,,,,,,,,,,,,,,,,,,,,,,,1590906,-99.00943541,19.34494621,6,25579
,,,,,,,,,,,,,,,,,,,,,,,,,,1590907,-98.99989348,19.34475702,6,27637
,,,,,,,,,,,,,,,,,,,,,,,,,,1590908,-98.99035158,19.34456723,6,22775
,,,,,,,,,,,,,,,,,,,,,,,,,,1590909,-98.98080971,19.34437684,6,15590
,,,,,,,,,,,,,,,,,,,,,,,,,,1590910,-98.97126786,19.34418584,6,8520
,,,,,,,,,,,,,,,,,,,,,,,,,,1590911,-98.96172604,19.34399424,6,2603
,,,,,,,,,,,,,,,,,,,,,,,,,,1590912,-98.95218425,19.34380204,6,8151
,,,,,,,,,,,,,,,,,,,,,,,,,,1590913,-98.94264248,19.34360923,6,12372
,,,,,,,,,,,,,,,,,,,,,,,,,,1590914,-98.93310074,19.34341583,6,3223
,,,,,,,,,,,,,,,,,,,,,,,,,,1590915,-98.92355903,19.34322182,6,11
,,,,,,,,,,,,,,,,,,,,,,,,,,1590916,-98.91401734,19.34302721,6,2445
,,,,,,,,,,,,,,,,,,,,,,,,,,1590917,-98.90447568,19.34283199,6,941
,,,,,,,,,,,,,,,,,,,,,,,,,,1590918,-98.89493405,19.34263618,6,171
,,,,,,,,,,,,,,,,,,,,,,,,,,1590919,-98.88539245,19.34243976,6,293
,,,,,,,,,,,,,,,,,,,,,,,,,,1590920,-98.87585087,19.34224273,6,232
,,,,,,,,,,,,,,,,,,,,,,,,,,1590921,-98.86630933,19.34204511,6,2646
,,,,,,,,,,,,,,,,,,,,,,,,,,1590922,-98.85676781,19.34184688,6,6101
,,,,,,,,,,,,,,,,,,,,,,,,,,1590923,-98.84722631,19.34164805,6,7614
,,,,,,,,,,,,,,,,,,,,,,,,,,1590924,-98.83768485,19.34144862,6,43
,,,,,,,,,,,,,,,,,,,,,,,,,,1590925,-98.82814341,19.34124859,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1590926,-98.818602,19.34104795,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1590927,-98.80906062,19.34084671,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1590928,-98.79951927,19.34064487,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1590929,-98.78997795,19.34044243,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1590930,-98.78043665,19.34023938,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1590931,-98.77089539,19.34003573,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1590932,-98.76135415,19.33983148,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1590933,-98.75181294,19.33962662,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1590934,-98.74227176,19.33942117,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1590935,-98.73273061,19.33921511,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1590936,-98.72318948,19.33900845,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1590937,-98.71364839,19.33880118,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1590938,-98.70410733,19.33859332,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1590939,-98.69456629,19.33838485,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1590940,-98.68502528,19.33817578,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1590941,-98.67548431,19.3379661,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1594042,-99.41004688,19.36140585,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1594043,-99.40050328,19.36124196,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1594044,-99.3909597,19.36107747,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1594045,-99.38141615,19.36091237,6,1259
,,,,,,,,,,,,,,,,,,,,,,,,,,1594046,-99.37187261,19.36074667,6,559
,,,,,,,,,,,,,,,,,,,,,,,,,,1594047,-99.36232911,19.36058037,6,1821
,,,,,,,,,,,,,,,,,,,,,,,,,,1594048,-99.35278562,19.36041346,6,4863
,,,,,,,,,,,,,,,,,,,,,,,,,,1594049,-99.34324216,19.36024595,6,2898
,,,,,,,,,,,,,,,,,,,,,,,,,,1594050,-99.33369872,19.36007784,6,2851
,,,,,,,,,,,,,,,,,,,,,,,,,,1594051,-99.3241553,19.35990913,6,5311
,,,,,,,,,,,,,,,,,,,,,,,,,,1594052,-99.31461191,19.35973981,6,2613
,,,,,,,,,,,,,,,,,,,,,,,,,,1594053,-99.30506854,19.35956989,6,7905
,,,,,,,,,,,,,,,,,,,,,,,,,,1594054,-99.2955252,19.35939937,6,10952
,,,,,,,,,,,,,,,,,,,,,,,,,,1594055,-99.28598188,19.35922825,6,8047
,,,,,,,,,,,,,,,,,,,,,,,,,,1594056,-99.27643858,19.35905652,6,2044
,,,,,,,,,,,,,,,,,,,,,,,,,,1594057,-99.26689531,19.35888419,6,1992
,,,,,,,,,,,,,,,,,,,,,,,,,,1594058,-99.25735206,19.35871126,6,8166
,,,,,,,,,,,,,,,,,,,,,,,,,,1594059,-99.24780884,19.35853773,6,18685
,,,,,,,,,,,,,,,,,,,,,,,,,,1594060,-99.23826564,19.35836359,6,23795
,,,,,,,,,,,,,,,,,,,,,,,,,,1594061,-99.22872247,19.35818885,6,14370
,,,,,,,,,,,,,,,,,,,,,,,,,,1594062,-99.21917932,19.3580135,6,7843
,,,,,,,,,,,,,,,,,,,,,,,,,,1594063,-99.20963619,19.35783756,6,6886
,,,,,,,,,,,,,,,,,,,,,,,,,,1594064,-99.20009309,19.35766101,6,6209
,,,,,,,,,,,,,,,,,,,,,,,,,,1594065,-99.19055002,19.35748386,6,4925
,,,,,,,,,,,,,,,,,,,,,,,,,,1594066,-99.18100697,19.35730611,6,5335
,,,,,,,,,,,,,,,,,,,,,,,,,,1594067,-99.17146394,19.35712775,6,4248
,,,,,,,,,,,,,,,,,,,,,,,,,,1594068,-99.16192094,19.35694879,6,7690
,,,,,,,,,,,,,,,,,,,,,,,,,,1594069,-99.15237796,19.35676923,6,10837
,,,,,,,,,,,,,,,,,,,,,,,,,,1594070,-99.14283501,19.35658907,6,8252
,,,,,,,,,,,,,,,,,,,,,,,,,,1594071,-99.13329209,19.3564083,6,9131
,,,,,,,,,,,,,,,,,,,,,,,,,,1594072,-99.12374919,19.35622693,6,13437
,,,,,,,,,,,,,,,,,,,,,,,,,,1594073,-99.11420631,19.35604496,6,9581
,,,,,,,,,,,,,,,,,,,,,,,,,,1594074,-99.10466347,19.35586238,6,12308
,,,,,,,,,,,,,,,,,,,,,,,,,,1594075,-99.09512064,19.3556792,6,17131
,,,,,,,,,,,,,,,,,,,,,,,,,,1594076,-99.08557784,19.35549542,6,15076
,,,,,,,,,,,,,,,,,,,,,,,,,,1594077,-99.07603507,19.35531104,6,13863
,,,,,,,,,,,,,,,,,,,,,,,,,,1594078,-99.06649233,19.35512606,6,22754
,,,,,,,,,,,,,,,,,,,,,,,,,,1594079,-99.05694961,19.35494047,6,21365
,,,,,,,,,,,,,,,,,,,,,,,,,,1594080,-99.04740691,19.35475428,6,12531
,,,,,,,,,,,,,,,,,,,,,,,,,,1594081,-99.03786425,19.35456749,6,8156
,,,,,,,,,,,,,,,,,,,,,,,,,,1594082,-99.02832161,19.35438009,6,11530
,,,,,,,,,,,,,,,,,,,,,,,,,,1594083,-99.01877899,19.35419209,6,19086
,,,,,,,,,,,,,,,,,,,,,,,,,,1594084,-99.0092364,19.35400349,6,16161
,,,,,,,,,,,,,,,,,,,,,,,,,,1594085,-98.99969384,19.35381429,6,19398
,,,,,,,,,,,,,,,,,,,,,,,,,,1594086,-98.9901513,19.35362448,6,14272
,,,,,,,,,,,,,,,,,,,,,,,,,,1594087,-98.9806088,19.35343407,6,8275
,,,,,,,,,,,,,,,,,,,,,,,,,,1594088,-98.97106631,19.35324306,6,6676
,,,,,,,,,,,,,,,,,,,,,,,,,,1594089,-98.96152386,19.35305145,6,3651
,,,,,,,,,,,,,,,,,,,,,,,,,,1594090,-98.95198143,19.35285923,6,6849
,,,,,,,,,,,,,,,,,,,,,,,,,,1594091,-98.94243903,19.35266641,6,6394
,,,,,,,,,,,,,,,,,,,,,,,,,,1594092,-98.93289665,19.35247299,6,1173
,,,,,,,,,,,,,,,,,,,,,,,,,,1594093,-98.92335431,19.35227897,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1594094,-98.91381199,19.35208434,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1594095,-98.90426969,19.35188911,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1594096,-98.89472743,19.35169328,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1594097,-98.88518519,19.35149685,6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,1594098,-98.87564298,19.35129981,6,79
,,,,,,,,,,,,,,,,,,,,,,,,,,1594099,-98.8661008,19.35110217,6,487
,,,,,,,,,,,,,,,,,,,,,,,,,,1594100,-98.85655864,19.35090393,6,3330
,,,,,,,,,,,,,,,,,,,,,,,,,,1594101,-98.84701652,19.35070508,6,5636
