GRIDCODE,CVE_ENTCVE_MUN,Fb
235703,22018,0.006913022
235704,22004,0.00455089
235704,22004,0.001463405
235704,22018,0.001185918
235704,22018,0.000938851
235705,22004,0.007092922
235705,22004,1.46E-05
235706,22004,0.002253607
235706,22004,0.004853885
235707,22004,0.003217157
235707,22004,0.003890335
235708,22004,0.001296645
235708,22004,0.005810846
235709,22004,0.006972319
235709,22004,0.000135173
235710,22004,6.25E-07
235710,22004,0.007106867
235711,22004,0.003944452
235711,22004,0.00316304
235712,22004,0.00706357
235712,22015,0.000215811
235713,22004,0.002965315
235713,22004,0.00409912
235713,22004,3.72E-05
235713,22015,2.85E-05
235714,22004,0.000961454
235714,22004,0.005078071
235714,22004,0.001067967
235715,22004,2.79E-05
235715,22004,0.00591366
235715,22004,0.001165954
235716,13084,0.000828698
235716,22004,0.000138984
235716,22004,0.00642898
235717,13084,0.006676785
235717,13084,0.003825961
235717,22004,1.05E-05
235717,22004,0.000259149
235718,13084,0.000162067
235718,13084,0.010754806
235719,13084,0.005786088
235719,13084,0.005130786
235720,13047,0.001392644
235720,13047,0.001989787
235720,13084,0.004722632
235720,13084,0.000784655
235720,13084,0.003995208
235721,13047,0.005299195
235721,13047,0.005434146
235721,13047,0.000373327
235721,13084,0.00300497
235721,13084,0.00205762
235721,13084,0.001064697
235721,13084,0.000145285
235722,13084,0.00977622
235722,13084,0.001140654
235723,13084,0.003538261
235723,13084,0.007378612
235724,13043,6.06E-05
235724,13084,0.002603521
235724,13084,0.005294271
235724,13084,0.003001984
235725,13043,0.008506835
235725,13043,0.014045912
235725,13043,0.009550421
235725,13084,0.000190922
235725,13084,0.001661674
235726,13043,0.014080367
235726,13043,0.022272562
235727,13031,5.45E-05
235727,13031,0.005027435
235727,13043,0.000142179
235727,13043,0.021672607
235728,13031,0.006370036
235728,13031,0.002716911
235728,13031,0.011085025
235728,13043,0.003920175
235728,13043,0.000156392
235729,13031,0.00173459
235729,13031,0.020814866
235730,13031,0.022128893
235730,13071,0.001305449
235731,13031,0.006028063
235731,13071,0.028117048
235731,13071,0.023166235
236695,11031,4.99E-05
236696,11031,0.049970288
236697,11020,0.00139949
236697,11031,0.001951313
236697,11031,0.017131452
236698,11020,0.004558824
236698,11031,0.002018159
236700,11020,9.69E-08
236700,11026,0.148341886
236701,11020,0.001270407
236701,11026,0.319878054
236702,11020,0.005478146
236702,11026,0.059018861
236710,11015,0.001160143
236710,11037,0.016476696
236711,11015,0.010008968
236711,11037,0.002057769
236712,11015,0.00270324
236713,11015,0.00534818
236714,11015,0.000450225
236714,11015,0.009851396
236715,11015,0.004326244
236715,11015,0.005911387
236716,11015,0.006399441
236716,11015,0.003534608
236717,11015,0.006466011
236718,11014,0.000749668
236718,11015,0.006566967
236719,11014,4.87E-06
236719,11014,6.36E-06
236719,11014,0.000873359
236720,11014,0.010068499
236721,11003,0.000311143
236721,11014,0.01024391
236722,11003,0.005312483
236722,11003,0.001989641
236722,11014,0.003264088
236723,11003,0.000760123
236723,11003,0.009811308
236724,11003,6.96E-05
236724,11003,0.010501859
236725,11003,0.003875713
236725,11003,0.004857478
236725,11003,0.00183824
236726,11003,0.000547169
236726,11003,0.001303608
236726,11003,0.004639676
236726,11003,0.004080978
236727,11003,0.004496969
236727,11003,0.004541891
236727,11003,0.001532571
236728,11003,0.00120213
236728,11003,0.00354523
236731,11003,0.000480272
236737,11003,0.003497769
236738,11003,0.001561782
236738,11003,0.009009649
236739,11003,0.008369687
236739,11003,0.000641035
236739,11003,0.001248286
236739,22014,0.000738528
236740,11003,0.000138939
236740,11003,0.002636489
236740,22014,0.010341533
236740,22014,0.008087197
236741,11032,0.009615123
236741,11032,0.021753497
236741,22014,0.003585672
236741,22014,0.000967021
236742,11032,0.017678486
236743,11032,0.002236189
236743,11032,0.021033867
236743,11032,0.0093275
236744,11032,0.009783006
236744,11032,0.028573586
236745,11032,0.001200695
236745,11032,0.031347109
236745,22011,0.002878872
236746,11032,0.000490167
236746,11032,0.001654312
236746,11032,0.003399686
236746,22011,0.003279359
236746,22011,0.000549542
236746,22011,0.012433145
236747,22011,0.003005824
236747,22011,0.0158695
236747,22011,0.000134446
236748,22005,0.009126913
236748,22011,0.008114397
236749,22005,0.000105855
236749,22005,0.00372259
236749,22005,0.012095794
236750,22005,0.000454986
236750,22005,0.015347253
236750,22005,0.000122
236751,22005,0.001472834
236751,22005,0.00016079
236751,22005,0.014290614
236752,22005,0.015001381
236752,22005,0.000922857
236753,22005,0.010870794
236753,22005,0.00084885
236753,22018,0.003234825
236753,22018,0.000412676
236754,22005,3.58E-05
236754,22005,0.00022293
236754,22018,0.007436037
236754,22018,0.00094863
236754,22018,0.005205253
236755,22018,0.000390733
236755,22018,2.32E-05
236755,22018,0.013400426
236756,22018,0.009142472
236756,22018,0.004671859
236757,22018,0.013811712
236758,22018,1.10E-05
236758,22018,0.012399191
236759,22018,0.00277836
236759,22018,0.003312563
236760,22004,6.89E-05
236760,22018,0.009375065
236760,22018,0.004249822
236761,22004,0.005471372
236761,22018,0.000949788
236761,22018,0.002230222
236762,22004,0.007107491
236763,22004,0.004811319
236763,22004,0.002296172
236764,22004,0.007105672
236765,22004,0.001248415
236765,22004,0.005859077
236766,22004,0.006287766
236766,22004,0.000819726
236767,22004,0.00150977
236767,22004,0.001308874
236767,22004,8.94E-05
236767,22004,0.00419941
236768,22004,0.000529494
236768,22004,0.006285011
236768,22004,0.000119698
236768,22015,0.000851474
236769,22004,0.003002731
236769,22004,0.000816663
236769,22004,0.002882579
236769,22015,0.00199257
236770,22004,0.000148362
236770,22004,0.005709108
236770,22015,0.000483922
236770,22015,0.00462993
236771,22004,0.000475653
236771,22015,0.000618071
236771,22015,0.011787648
236772,22004,0.001439456
236772,22004,0.000151691
236772,22015,0.000377033
236772,22015,0.002028613
236773,22004,0.004543036
236773,22004,0.000292889
236773,22004,1.39E-05
236774,22004,0.003454132
236774,22004,0.0004189
236774,22004,0.003234459
236775,22004,0.000555022
236775,22004,1.19E-05
236775,22004,0.006540595
236776,13084,0.00655389
236776,13084,1.77E-05
236776,22004,0.000761875
236776,22004,0.002067152
236777,13047,0.0007554
236777,13084,0.000209729
236777,13084,0.007752913
236777,13084,0.002568024
236777,22004,4.58E-05
236778,13047,0.014077095
236778,13047,0.000232847
236778,13047,0.003823594
236778,13084,0.002972735
236778,13084,0.000361522
236779,13047,0.00884635
236779,13047,0.006127613
236779,13084,0.004655446
236780,13047,0.003376602
236780,13047,0.022532098
236780,13084,8.30E-05
236781,13047,0.016975419
236781,13084,0.003818528
236782,13047,0.003512748
236782,13047,0.000324294
236782,13084,0.009093628
236782,13084,0.000218204
236782,13084,5.67E-07
236783,13084,0.003999244
236783,13084,0.005062418
236783,13084,0.001855212
236784,13031,0.005219523
236784,13043,0.012612499
236784,13043,0.004002171
236784,13084,0.000661162
236784,13084,0.003037657
236785,13031,0.007128528
236785,13043,0.026441582
236786,13031,0.000948361
236786,13031,0.010498433
236786,13043,0.013189349
236787,13031,0.017006281
236787,13031,4.96E-06
236787,13043,0.001667643
236788,13031,0.011056187
236788,13031,0.011166622
236788,13071,0.00101393
236789,13031,0.004994016
236789,13071,3.44E-06
236789,13071,0.05448958
236790,13031,0.000169386
236790,13071,0.000384571
236790,13071,0.034828124
236790,13071,0.019888536
236790,13071,0.014367697
237754,11031,0.082712435
237755,11031,0.053782272
237760,11020,0.001505605
237760,11026,0.00983666
237761,11020,0.00138572
237768,11037,0.009935199
237769,11015,8.41E-05
237770,11015,0.001826359
237771,11015,9.30E-05
237771,11015,2.51E-05
237772,11015,0.001576175
237772,11015,0.000386202
237772,11015,4.97E-05
237772,11015,0.002952707
237773,11015,0.000986265
237773,11015,0.007700868
237773,11015,0.001614488
237774,11015,0.005761742
237774,11015,0.004501988
237774,11015,3.79E-05
237775,11015,0.001601146
237775,11015,0.008607283
237775,11015,2.66E-05
237776,11015,0.00306843
237776,11015,0.002434684
237777,11014,0.000581385
237777,11015,0.000907667
237778,11014,6.26E-06
237779,11014,0.004597792
237780,11014,0.010523376
237781,11003,0.000103547
237781,11014,0.009916265
237782,11003,0.002761819
237782,11003,6.51E-05
237782,11003,0.002705583
237782,11003,0.000855673
237782,11014,0.003530446
237782,11014,0.000198848
237782,11014,0.000447237
237783,11003,0.00653512
237783,11003,0.000115935
237783,11003,0.002961365
237783,11014,0.000957481
237784,11003,6.90E-07
237784,11003,0.003918779
237784,11003,0.006651823
237784,11003,1.40E-07
237785,11003,0.003666943
237785,11003,0.00160758
237785,11003,0.005296908
237786,11003,0.010571431
237787,11003,0.007113589
237788,11003,0.004169817
237789,11003,0.000697868
237790,11003,0.007479231
237791,11003,0.00501412
237796,11003,0.006821733
237796,11003,0.000334258
237797,11003,0.010314367
237797,11003,0.000257053
237797,11003,1.08E-08
237798,11003,0.010119204
237798,11003,0.000452227
237799,11003,0.000155638
237799,11003,0.002246053
237799,11032,0.012489347
237799,11032,0.014484536
237799,22014,0.001735374
237799,22014,3.23E-06
237800,11032,0.026903303
237800,11032,0.001166434
237800,22014,0.000180989
237801,11032,0.00162955
237802,11032,0.021306505
237802,11032,8.06E-07
237803,11032,0.034606496
237803,11032,0.003750097
237804,11032,0.03377802
237804,11032,0.001425377
237804,11032,0.003153196
237805,11032,0.0019469
237805,11032,0.02503966
237805,22011,0.00563506
237806,11032,0.002226652
237806,11032,0.013985889
237806,22011,0.003642763
237806,22011,0.006970482
237806,22011,0.000361487
237807,22005,0.000332602
237807,22011,0.002888911
237807,22011,9.21E-06
237807,22011,0.000626541
237807,22011,0.015088057
237808,11040,0.003543021
237808,22005,0.003228611
237808,22005,0.002363123
237808,22011,0.007333352
237808,22011,0.001994056
237809,11040,0.008473593
237809,22005,0.009259789
237809,22005,0.0002997
237809,22011,0.000406001
237810,11040,0.001300358
237810,11040,0.003722861
237810,11040,0.001270404
237810,22005,0.004254624
237810,22005,0.005311585
237810,22005,0.00188332
237811,11040,0.007915391
237811,11040,0.005734819
237811,22005,0.006219064
237812,11040,0.00961565
237812,11040,0.002210906
237812,22005,0.00392328
237812,22018,0.003116406
237813,11040,0.003742707
237813,22018,0.011492551
237813,22018,1.33E-05
237814,22018,0.001752639
237814,22018,1.30E-06
237814,22018,0.011123055
237814,22018,0.000937335
237815,22018,0.013814332
237816,22018,0.00042167
237816,22018,0.007035925
237817,22018,0.005186549
237817,22018,0.00185628
237817,22018,0.001492666
237818,22018,0.003274036
237818,22018,0.009999987
237819,22018,0.002010496
237819,22018,0.011803835
237820,22004,0.002140761
237820,22018,2.41E-07
237820,22018,0.009653245
237821,22004,0.000716344
237821,22004,0.001968701
237821,22018,0.006860462
237821,22018,0.001735136
237822,22004,0.000167034
237822,22004,0.002301667
237822,22004,0.000612
237822,22018,0.002515589
237822,22018,0.005272816
237822,22018,3.82E-05
237823,22004,0.006822996
237823,22004,2.48E-05
237823,22018,6.13E-07
237824,22004,0.000934066
237824,22004,0.006173425
237825,22004,0.007059853
237825,22004,4.76E-05
237826,22004,0.002495832
237826,22004,0.000437357
237826,22004,0.004174303
237827,22004,0.001938724
237827,22004,0.000238868
237827,22004,0.001409303
237827,22015,0.017298889
237828,22015,0.007103223
237828,22015,0.027820328
237829,22015,0.014048111
237829,22015,0.006618202
237829,22015,0.012194689
237830,22015,0.004549566
237830,22015,0.014449855
237831,22015,0.031630787
237832,22004,1.35E-08
237832,22004,0.000391564
237832,22004,0.000935565
237832,22015,0.000924348
237832,22015,0.007638188
237833,22004,0.002896736
237833,22015,0.001548505
237834,22004,0.000640494
237834,22004,0.001138985
237834,22004,0.002578469
237835,13084,9.57E-05
237835,22004,0.000744542
237835,22004,0.006300624
237836,13047,0.00263381
237836,13047,0.010069836
237836,13084,0.004369112
237836,22004,0.000804494
237837,13047,0.022359065
237837,13047,0.000121154
237837,13047,0.003627062
237838,13047,0.008933575
237838,13047,0.015149041
237839,13047,0.01683352
237839,13047,0.008300466
237840,13047,0.006633229
237840,13047,0.017269052
237840,13047,0.002205
237841,13047,0.001796007
237841,13047,0.01363907
237841,13084,0.000310969
237841,13084,0.00415166
237842,13047,0.002159185
237842,13084,0.004877926
237842,13084,0.005136075
237843,13031,5.52E-06
237843,13031,0.016318178
237843,13084,0.001659658
237843,13084,9.43E-06
237844,13031,0.020786562
237845,13031,0.005730248
237845,13031,0.011432161
237846,13031,0.014278395
237846,13031,0.005534863
237847,13031,0.006107603
237847,13031,0.01630804
237847,13071,0.000415363
237848,13031,0.001359532
237848,13031,0.001527241
237848,13071,0.046145479
237848,13071,0.002449026
237848,13071,0.012439509
237849,13071,0.001356373
237849,13071,0.023689889
237849,13071,0.044948448
238809,11025,0.023376901
238813,11031,0.058979719
238814,11020,9.13E-05
238814,11031,0.168089908
238815,11020,0.000366191
238815,11031,0.07520961
238827,11037,0.062175216
238828,11015,0.001239907
238828,11037,0.027810833
238829,11015,0.000969828
238830,11015,0.007072147
238831,11015,0.001695002
238831,11015,0.008606619
238832,11015,0.005723359
238832,11015,5.69E-05
238832,11015,0.004521395
238833,11015,0.001415324
238833,11015,0.00858025
238833,11015,0.000306047
238834,11015,0.005504162
238834,11015,1.02E-05
238834,11015,0.004787222
238835,11015,0.010290646
238836,11015,0.004747601
238838,11014,0.004754669
238839,11014,0.007561811
238840,11014,0.004938484
238841,11014,0.007157698
238841,11014,0.00328445
238841,11014,0.000112407
238842,11003,0.002046169
238842,11014,0.004587001
238842,11014,0.002448324
238843,11003,0.00366798
238843,11003,0.004830801
238843,11003,0.000284058
238844,11003,0.000288532
238844,11003,0.008300525
238844,11003,0.001982375
238845,11003,0.009881876
238845,11003,0.000689555
238846,11003,0.004913771
238846,11003,0.000263447
238847,11003,0.010013367
238848,11003,0.00471211
238849,11003,0.001158624
238849,11003,0.007449588
238850,11003,0.005971702
238853,11003,0.001054549
238854,11003,3.40E-07
238854,11003,0.007864702
238855,11003,0.006516366
238855,11003,0.000786107
238855,11003,0.002823514
238856,11003,0.001304799
238856,11003,0.009217256
238856,11032,0.000179152
238857,11003,0.000800718
238857,11003,0.005982584
238857,11032,0.001519766
238857,11032,0.010805061
238857,11032,0.001419741
238858,11003,5.85E-05
238858,11032,0.014635421
238858,11032,0.006385296
238858,11032,0.010650986
238859,11032,0.001582078
238861,11032,0.008390028
238862,11032,0.037836165
238863,11032,0.037815624
238863,11032,0.000540969
238864,11032,0.011736378
238864,11032,0.026620215
238865,11032,0.022493825
238865,11032,0.001694653
238865,22011,0.007021807
238866,11032,0.006172629
238866,11040,0.007877624
238866,22011,0.008872944
238866,22011,0.000155406
238866,22011,0.000236054
238867,11040,0.014492547
238867,11040,0.007357741
238867,22011,6.14E-05
238867,22011,0.000402857
238868,11040,0.007248763
238868,11040,0.015148484
238869,11040,0.000950429
238869,11040,0.008626495
238869,11040,0.012820323
238870,11040,0.012554648
238870,11040,0.009842599
238871,11040,0.015212931
238871,11040,0.006110529
238871,11040,0.001062588
238871,22018,6.91E-06
238872,11040,0.005201547
238872,22018,0.010140036
238872,22018,0.000466049
238873,22018,0.009006446
238873,22018,0.004550796
238873,22018,0.000257089
238874,22018,0.00778202
238874,22018,0.006032312
238875,22018,0.011622791
238875,22018,0.000542803
238876,22018,0.013814332
238877,22018,0.005023867
238877,22018,0.008790465
238878,22018,0.003326621
238878,22018,0.010487711
238879,22018,0.00381433
238879,22018,0.001093969
238879,22018,0.008906033
238880,22018,0.013814332
238881,22004,0.000105261
238881,22004,0.001445687
238881,22013,0.000458226
238881,22018,0.007768722
238881,22018,0.002547326
238882,22004,0.003179941
238882,22013,0.007215623
238882,22018,1.51E-05
238883,22004,0.001800604
238883,22004,0.000314457
238883,22013,0.008845647
238883,22013,0.000344581
238884,22004,0.000368962
238884,22004,0.002312914
238884,22004,0.001377852
238884,22013,0.000167838
238884,22013,0.000188986
238884,22013,0.005253598
238885,22004,0.003444158
238885,22004,0.001800196
238885,22013,9.28E-07
238885,22015,0.009152283
238886,22004,3.58E-05
238886,22004,4.23E-05
238886,22015,0.029878322
238886,22015,0.004661073
238887,22015,0.01541464
238887,22015,0.01880001
238887,22015,0.000708901
238888,22015,0.011946904
238888,22015,0.018134004
238888,22015,0.004842643
238889,22015,0.02517919
238889,22015,3.58E-05
238889,22015,0.009708577
238890,22015,0.007457162
238890,22015,0.026910822
238890,22015,0.000555567
238891,22015,0.013589148
238891,22015,0.021328438
238891,22015,5.97E-06
238892,22004,8.99E-07
238892,22004,5.59E-05
238892,22015,0.031132371
238892,22015,0.002532417
238892,22015,0.000278639
238893,22004,4.78E-06
238893,22004,0.006701757
238893,22015,0.000512173
238893,22015,0.000196574
238894,22004,0.00252871
238894,22004,0.004578782
238895,13047,0.009213267
238895,13047,0.001667964
238895,22004,0.000127848
238895,22004,0.004017318
238896,13047,0.023766733
238897,13047,0.01146999
238898,13047,0.020885065
238899,13047,0.013057568
238899,13047,0.013039305
238900,13047,0.010126712
238900,13047,0.005455144
238900,13047,0.010525425
238901,13031,0.00108366
238901,13031,0.004319127
238901,13031,2.32E-06
238901,13047,0.006015984
238901,13047,0.003685864
238901,13084,0.000280142
238901,13084,0.000771312
238901,13084,0.003191776
238902,13031,0.01040377
238902,13031,0.002100881
238902,13084,4.61E-05
238902,13084,0.000357394
238903,13031,0.000613623
238903,13031,0.003591556
238904,13031,0.017833182
238904,13031,0.000440197
238905,13031,0.003709258
238905,13031,0.018840198
238906,13031,0.006754878
238906,13031,0.002807919
238906,13031,0.012876847
238906,13071,0.000340861
238907,13031,0.002153556
238907,13031,0.002955758
238907,13071,0.048812856
238907,13071,0.001688599
238907,13071,0.003633673
238908,13071,0.032302097
238908,13071,0.027046766
238908,13071,0.010645847
239868,11025,0.03112363
239868,11025,0.0534857
239872,11031,0.00066768
239873,11020,0.001246221
239873,11031,0.056019383
239874,11020,0.006692631
239874,11031,0.003203075
239885,11037,0.017092726
239886,11037,0.047094174
239886,11037,0.028416493
239887,11015,0.001445701
239887,11015,0.003987374
239887,11037,0.012492109
239887,11037,0.023557027
239888,11015,0.010005146
239889,11015,0.008823412
239890,11015,0.009028767
239891,11015,0.009812417
239892,11015,0.007398905
239892,11015,0.002902716
239893,11015,0.00396049
239893,11015,0.006341131
239894,11014,1.51E-05
239894,11015,0.010254861
239894,11015,3.20E-05
239895,11014,3.68E-06
239895,11015,0.006381477
239895,11015,7.42E-05
239896,11014,3.33E-05
239896,11014,0.004346671
239896,11015,0.000127437
239896,11015,0.001440755
239897,11014,0.01023771
239898,11014,0.010470219
239899,11014,0.009698482
239900,11014,0.004262466
239900,11014,0.001187693
239901,11014,0.001974616
239902,11003,0.001175688
239903,11003,0.00068717
239903,11003,0.009884261
239904,11003,0.01038229
239904,11003,0.000189142
239905,11003,0.005117524
239905,11003,0.001282693
239906,11003,0.00049566
239906,11003,0.008731909
239907,11003,0.002070558
239907,11003,0.000285086
239908,11003,0.00549096
239909,11003,0.004932833
239910,11003,2.11E-05
239911,11003,0.00145481
239912,11003,0.00246545
239912,11003,0.000136288
239913,11003,0.001583563
239913,11003,0.000420044
239914,11003,0.00657494
239914,11003,0.001338104
239915,11003,0.005546253
239915,11003,0.000143249
239915,11003,0.000116467
239915,11003,0.001509479
239915,11032,0.011690492
239915,11032,0.000123271
239916,11003,8.11E-06
239916,11003,1.65E-06
239916,11032,0.005509801
239916,11032,0.002680649
239916,11032,0.030130714
239917,11032,0.030598419
239918,11032,0.002846409
239921,11032,0.023545745
239922,11032,0.025171204
239923,11032,0.022736846
239923,11032,0.000290189
239924,11032,0.038328011
239925,11032,0.011268331
239925,11040,0.015817424
239926,11040,0.022397247
239927,11040,0.020768763
239927,11040,0.001628484
239928,11040,0.012698327
239928,11040,0.002016536
239928,11040,0.007682384
239929,11040,0.012207262
239929,11040,0.009558946
239929,11040,0.000631038
239930,11040,0.008601479
239930,11040,0.013795768
239931,11040,0.002353913
239931,11040,0.002567038
239931,22018,0.008321667
239931,22018,0.002457486
239932,22018,0.007240223
239932,22018,0.004667451
239932,22018,0.001906658
239933,22018,0.006440689
239933,22018,0.007373642
239934,22018,0.008164903
239934,22018,0.005649429
239935,22018,0.000596327
239935,22018,0.013218005
239936,22018,0.012413268
239936,22018,0.001401064
239937,22018,9.99E-05
239937,22018,0.011985079
239937,22018,0.001729395
239938,22018,0.006401593
239938,22018,0.006614913
239938,22018,0.000797827
239939,22018,0.013814332
239940,22013,0.001014204
239940,22013,0.003908952
239940,22018,0.008596243
239940,22018,2.00E-05
239941,22013,0.0130837
239942,22013,0.0130837
239943,22013,0.001817799
239943,22013,0.002282691
239943,22013,0.007249489
239943,22013,0.001733721
239944,22004,0.001012687
239944,22004,0.002969247
239944,22013,0.002798459
239944,22013,0.00212874
239944,22015,0.002205938
239945,22002,0.00122572
239945,22004,9.81E-05
239945,22004,0.003074538
239945,22004,0.000379533
239945,22015,0.010206752
239945,22015,0.003615452
239945,22015,0.000526204
239946,22002,8.86E-06
239946,22002,0.004884605
239946,22004,3.54E-09
239946,22015,0.010339126
239946,22015,0.012123658
239947,22002,0.004596564
239947,22002,0.000962679
239947,22015,0.003368993
239947,22015,0.001393634
239947,22015,0.016004834
239948,22002,0.005562584
239948,22002,6.60E-05
239948,22002,0.000649906
239948,22015,0.002914044
239948,22015,0.003529597
239948,22015,0.012492302
239949,22002,0.0034964
239949,22002,0.001160081
239949,22015,0.018172748
239949,22015,0.00489351
239950,22002,1.91E-07
239950,22015,0.002958571
239950,22015,0.010087465
239950,22015,0.021877028
239951,22004,2.61E-05
239951,22004,1.32E-07
239951,22015,0.01861849
239951,22015,0.00521931
239951,22015,0.006014758
239951,22015,0.004942284
239952,22004,9.64E-05
239952,22004,2.23E-06
239952,22004,0.006429342
239952,22015,0.000130179
239952,22015,0.002717288
239953,22004,0.004281481
239953,22004,0.001852685
239953,22004,0.000973326
239954,13047,0.00757773
239954,13047,0.000684339
239954,22004,0.001248251
239954,22004,0.000111444
239954,22004,0.003498517
239955,13047,0.01467289
239957,13047,0.001096824
239958,13047,0.022456018
239958,13047,0.001733271
239959,13031,0.001855481
239959,13031,0.002732423
239959,13031,0.0009264
239959,13047,0.018757468
239959,13047,0.000947619
239959,13047,1.79E-05
239960,13031,1.51E-07
239960,13031,0.014763725
239960,13031,0.00297571
239960,13047,0.000170139
239960,13047,0.000695288
239961,13031,0.011192511
239962,13031,0.001656392
239962,13031,0.019711169
239962,13031,1.50E-05
239963,13031,8.90E-05
239963,13031,2.49E-06
239963,13031,0.015981156
239963,13031,0.002874626
239963,13031,0.003318614
239964,13031,0.003191485
239964,13031,0.009166579
239964,13031,0.010191393
239965,13031,0.017295271
239965,13031,0.005001017
239965,13040,0.000693644
239966,13031,0.001595445
239966,13040,0.010701673
239966,13040,0.039005933
239966,13071,0.007760158
239966,13071,0.000967239
239967,13040,0.005862791
239967,13040,0.003535771
239967,13071,0.058857428
239967,13071,0.000421858
239967,13071,6.76E-05
240927,11025,0.205381101
240927,14072,0.093924495
240928,11031,2.96E-05
240938,11020,0.003352324
240938,11037,0.002123724
240939,11020,0.003910621
240940,11020,0.003234771
240943,11037,0.000565728
240944,11037,0.036644675
240944,11037,0.016394345
240945,11015,0.000307271
240945,11037,0.074039655
240946,11015,0.005181121
240946,11015,0.004288394
240946,11015,0.000138197
240946,11037,0.002834771
240946,11037,0.00230581
240947,11015,0.000333146
240947,11015,0.007077969
240947,11015,0.002890506
240948,11015,0.00723936
240948,11015,0.000978901
240949,11015,0.002287465
240949,11015,0.000105494
240950,11015,0.005530746
240950,11015,0.003197269
240951,11015,0.001373036
240951,11015,0.007700702
240951,11015,0.001227883
240952,11015,0.009520319
240952,11015,0.000781301
240953,11014,0.004432826
240953,11014,0.000183789
240953,11015,0.005795641
240954,11014,0.006864628
240954,11014,0.00243213
240954,11014,0.00016468
240954,11015,0.001066922
240955,11014,0.001077346
240955,11014,0.000167615
240955,11014,7.79E-06
240955,11014,0.009301805
240956,11014,0.006928789
240956,11014,0.003625767
240957,11014,0.000417424
240957,11014,0.007277537
240958,11014,0.00677707
240959,11014,0.000178529
240960,11014,0.000557099
240961,11003,3.76E-06
240961,11014,0.000797371
240962,11003,0.002534694
240962,11014,1.42E-05
240962,11014,0.000182031
240963,11003,0.001668546
240963,11003,0.004484246
240963,11003,0.000164506
240963,11014,0.001016367
240963,11014,0.000363334
240964,11003,0.002296661
240964,11003,0.004807638
240965,11003,0.000622078
240965,11003,0.00066828
240966,11003,0.002474693
240966,11003,0.004151617
240967,11003,0.002734428
240967,11003,1.24E-05
240967,11003,0.002227729
240968,11003,0.004991789
240968,11003,0.000442544
240969,11003,0.00039143
240970,11003,0.000180674
240970,11003,0.006861219
240971,11003,0.008603417
240973,11003,0.004409199
240974,11003,0.000290908
240974,11003,0.00688446
240974,11032,0.006848226
240974,11032,0.000750771
240975,11003,1.43E-07
240975,11032,0.038356073
240976,11032,0.038337915
240977,11032,0.015503407
240981,11032,6.73E-05
240982,11032,0.003376291
240983,11032,0.022053976
240983,11032,2.81E-06
240983,11032,0.000504329
240983,11040,0.002303566
240983,11040,0.000176166
240984,11032,0.0016812
240984,11040,0.018231724
240984,11040,0.003183833
240985,11040,0.022397247
240986,11040,0.022397247
240987,11040,0.007672982
240987,11040,0.004640127
240987,11040,0.010084138
240988,11040,0.019048737
240988,11040,0.000602806
240988,11040,0.002745704
240989,11040,0.019938362
240989,11040,0.002052597
240989,11040,0.000406288
240990,11040,9.36E-05
240990,11040,0.011035336
240990,22018,0.000160925
240990,22018,0.006789218
240991,11040,0.001777252
240991,11040,0.003592093
240991,22018,0.001165525
240991,22018,0.001619813
240991,22018,0.007717251
240992,11040,0.000844323
240992,22018,0.013293564
240993,22018,0.004095519
240993,22018,0.009718812
240994,22018,0.013814332
240995,22018,0.010759802
240995,22018,0.003054529
240996,22018,0.000406362
240996,22018,0.013407969
240997,22013,0.000649961
240997,22018,0.010428563
240997,22018,0.002699513
240998,22013,0.005042882
240998,22013,0.000365904
240998,22018,0.007333564
240998,22018,0.000769939
240999,22013,0.000452019
240999,22013,0.00986907
240999,22018,0.002439805
240999,22018,0.000477078
241000,22013,0.0130837
241001,22013,0.0130837
241002,22013,0.000453537
241002,22013,0.009770799
241002,22013,0.002859364
241003,22002,3.45E-06
241003,22002,0.000282485
241003,22004,6.43E-06
241003,22013,0.001496258
241003,22013,0.01130283
241004,22002,0.008989272
241004,22004,0.000743193
241004,22013,0.003140008
241005,22002,5.67E-06
241005,22002,0.013709174
241006,22002,0.006919257
241006,22002,0.006795583
241007,22002,0.013714839
241008,22002,0.006867512
241008,22002,9.92E-05
241008,22002,0.006748162
241009,22002,0.000803238
241009,22002,0.004606129
241009,22015,0.003052132
241009,22015,0.018096974
241010,22004,4.80E-06
241010,22015,0.001711292
241010,22015,0.033188665
241011,22004,5.16E-05
241011,22004,0.00035358
241011,22004,0.004726476
241011,22004,0.000413086
241011,22015,8.58E-05
241011,22015,0.000109682
241011,22015,0.001775563
241011,22015,0.004012309
241011,22015,0.00169561
241012,22004,0.006199136
241012,22004,0.000407309
241012,22004,0.000191937
241012,22015,0.001518846
241013,13047,0.004628365
241013,13047,0.000166351
241013,22004,0.000910242
241013,22004,0.000493524
241013,22004,0.003614473
241013,22015,0.000666457
241013,22015,0.003002845
241013,22015,0.00018264
241014,13047,0.025705657
241015,13047,0.014696262
241016,13047,0.015029878
241016,13047,0.004587281
241017,13047,0.010593364
241017,13047,0.015513917
241018,13031,0.000641749
241018,13031,0.003575021
241018,13047,0.00155007
241018,13047,0.003168882
241018,13047,0.016506242
241019,13031,0.013470638
241019,13031,0.003949561
241019,13047,0.001135956
241019,13047,1.79E-05
241020,13031,0.008581238
241020,13031,0.001525504
241020,13031,0.003028922
241021,13031,0.014717115
241021,13031,0.002606478
241021,13031,0.005225864
241022,13031,0.006418881
