GRIDCODE,CVE ENTCVE MUN,LONG_VIALIDADES TOTAL x SENTIDO x MUNICIPIO (m),LONG VIALIDAD x SENTIDO x CELDA
139376,21073,73021.5967,44495.14732
138317,21073,73021.5967,363.6973791
139375,21073,73021.5967,6154.105075
142550,21073,73021.5967,19885.50476
141491,21073,73021.5967,1471.556683
142551,21073,73021.5967,365.3140451
142550,21160,19172.9094,7474.698864
141492,21073,73021.5967,286.2709146
170096,21074,311271.9527,177639.9329
169037,21074,311271.9527,8903.992596
171155,21074,311271.9527,4806.528327
169034,21074,311271.9527,15743.58793
169033,21074,311271.9527,412.5664736
169034,21060,44688.3488,359.9227547
170093,21074,311271.9527,14283.27926
170092,21074,311271.9527,604.1233565
172215,21074,311271.9527,61239.25986
172214,21074,311271.9527,5890.854565
173274,21074,311271.9527,545.8259894
173274,21132,750089.8741,229.0081534
172214,21132,750089.8741,14.59921262
171156,21074,311271.9527,1537.748806
205067,21077,19404.6325,18526.47053
204008,21077,19404.6325,878.1634461
201890,21078,26629.1398,16974.87013
202949,21078,26629.1398,9654.269985
155289,21079,56740.3723,46350.00338
156347,21079,56740.3723,479.6991627
156348,21079,56740.3723,149.5134005
155288,21079,56740.3723,9761.156723
204010,21080,9111.416,9111.416322
143642,21082,66543.1343,61442.51437
142583,21082,66543.1343,2015.459499
143641,21082,66543.1343,3085.160093
189178,21083,5325.3264,5203.042166
188119,21083,5325.3264,122.284276
204009,21084,14768.024,2642.976068
205068,21084,14768.024,5815.530952
205069,21084,14768.024,4768.536528
204010,21084,14768.024,1540.979847
147855,21085,430317.9876,107207.4272
148914,21085,430317.9876,59632.97421
146796,21085,430317.9876,17530.62921
147856,21085,430317.9876,46615.01707
147854,21085,430317.9876,11476.04937
148913,21085,430317.9876,6793.662758
148915,21085,430317.9876,34244.21883
146797,21085,430317.9876,36394.48884
145736,21085,430317.9876,30430.0442
151033,21085,430317.9876,51335.77813
151032,21085,430317.9876,12044.12847
149973,21085,430317.9876,2512.355839
146795,21085,430317.9876,13341.96662
145736,21021,14743.7033,105.8996341
222002,21086,5972.9788,5972.978576
137252,21087,52366.8251,47705.43763
137253,21087,52366.8251,4661.386406
209303,21089,21359.7004,1617.913399
210362,21089,21359.7004,7862.844787
212475,21089,21359.7004,11035.85689
213534,21089,21359.7004,843.0851797
167980,21090,216437.0475,86077.69425
169039,21090,216437.0475,23712.63198
167979,21140,1122271.574,6929.389166
167979,21090,216437.0475,20364.37056
167980,21140,1122271.574,55456.95302
169038,21090,216437.0475,41189.46471
169038,21140,1122271.574,139.1712546
169038,21074,311271.9527,811.9441726
211409,21091,45079.2307,1315.361057
146821,21092,49517.2636,44173.09634
146820,21092,49517.2636,5344.1666
182829,21094,186068.6638,148145.3979
182828,21094,186068.6638,29319.08861
181770,21094,186068.6638,7053.433028
181769,21094,186068.6638,1128.272493
155281,21095,16893.4403,11633.62118
154222,21095,16893.4403,5259.819013
169062,21096,47707.9162,41581.1237
169062,21152,161045.4736,8679.517335
169061,21096,47707.9162,6126.792803
169061,21152,161045.4736,82409.57669
160583,21097,86465.5095,84955.92784
159524,21097,86465.5095,173.2190226
154229,21098,41681.0787,38778.02519
154228,21098,41681.0787,2903.053385
211406,21100,15873.3891,3056.657635
212465,21100,15873.3891,12206.93841
212466,21100,15873.3891,609.7929415
201893,21202,88878.695,189.32791
201893,21101,28811.2362,27679.04014
165859,21102,114167.3138,101228.1539
166918,21102,114167.3138,3648.935483
165860,21102,114167.3138,8040.405982
165860,21126,40547.6893,392.9177766
165859,21126,40547.6893,2204.164549
164800,21126,40547.6893,816.1288271
164800,21102,114167.3138,816.1288271
173293,21104,203908.8094,81567.60161
172234,21104,203908.8094,9727.180139
173294,21104,203908.8094,9637.616637
172235,21104,203908.8094,33633.96938
170114,21104,203908.8094,31239.27675
171172,21104,203908.8094,6759.205058
171173,21104,203908.8094,6126.469006
171176,21104,203908.8094,16541.08796
171175,21104,203908.8094,3310.826658
186007,21105,48744.9918,45678.40554
187066,21105,48744.9918,1422.71857
187066,21044,116507.0529,114.7866666
163746,21106,199865.137,4265.354406
162687,21106,199865.137,32328.22031
162686,21106,199865.137,28098.69035
163745,21106,199865.137,58802.48121
162685,21106,199865.137,29854.58731
161628,21106,199865.137,39099.27686
161627,21106,199865.137,1638.611654
163744,21106,199865.137,5777.916926
163745,21119,1148919.519,474.1541955
207185,21107,14440.1577,13761.00994
208244,21107,14440.1577,679.1477363
179654,21108,132494.0372,128513.5755
213523,21109,51889.2324,29086.64476
214582,21109,51889.2324,7134.626379
213522,21109,51889.2324,1448.605244
214581,21109,51889.2324,14219.35701
159533,21110,518521.8334,12377.01571
160592,21110,518521.8334,11625.89637
160592,21115,419358.7084,109375.7383
223061,21111,26126.0693,6268.09191
224120,21111,26126.0693,3846.436594
224123,21111,26126.0693,15129.38552
224122,21111,26126.0693,882.1546478
164807,21114,7589360.137,256154.0265
167985,21114,7589360.137,275538.8744
165868,21114,7589360.137,302116.0154
166927,21114,7589360.137,337191.4092
165867,21114,7589360.137,311141.5703
166928,21114,7589360.137,250274.16
165869,21114,7589360.137,299010.9983
167986,21114,7589360.137,228834.1811
166926,21114,7589360.137,297211.6725
164808,21114,7589360.137,349112.7483
165866,21114,7589360.137,316518.4312
165865,21114,7589360.137,193102.0481
167987,21114,7589360.137,76850.17801
165864,21114,7589360.137,656.2663871
165865,21119,1148919.519,125121.6004
166929,21114,7589360.137,306484.3484
164806,21114,7589360.137,12961.81205
166924,21140,1122271.574,123382.0762
164810,21114,7589360.137,61626.80203
164811,21114,7589360.137,16921.2135
169045,21114,7589360.137,3591.301692
163748,21114,7589360.137,364142.3542
163750,21114,7589360.137,198374.8233
162690,21114,7589360.137,153343.3947
162689,21114,7589360.137,392129.7871
169043,21114,7589360.137,50363.06824
161630,21114,7589360.137,78401.65561
162688,21114,7589360.137,293714.1418
164809,21114,7589360.137,294635.6495
162691,21114,7589360.137,160981.3147
163749,21114,7589360.137,310210.8141
163747,21114,7589360.137,142226.8411
166930,21114,7589360.137,15950.68888
167988,21114,7589360.137,110464.1499
162692,21114,7589360.137,102258.9122
169044,21114,7589360.137,54384.33005
163746,21114,7589360.137,13.53811972
162687,21114,7589360.137,1137.971872
161629,21114,7589360.137,608.8514174
161631,21114,7589360.137,1111.78083
159511,21114,7589360.137,19840.5982
160571,21114,7589360.137,34718.18869
160570,21114,7589360.137,22789.25732
159512,21114,7589360.137,2733.363686
169047,21114,7589360.137,385.7534886
160573,21114,7589360.137,29305.34095
170106,21114,7589360.137,19486.58829
170107,21114,7589360.137,26166.25365
170107,29025,218522.5928,1461.777549
170107,29028,179635.1377,798.110521
167989,21114,7589360.137,42393.35287
161633,21114,7589360.137,40700.34769
161632,21114,7589360.137,3094.546221
163751,21114,7589360.137,28864.07295
162710,21115,419358.7084,14225.38508
162709,21115,419358.7084,77492.09352
163768,21115,419358.7084,10489.09438
161651,21115,419358.7084,24656.81601
160591,21115,419358.7084,70082.07123
161650,21115,419358.7084,11524.72226
162707,21115,419358.7084,6535.821788
162708,21115,419358.7084,4406.027567
163767,21115,419358.7084,11897.87683
160591,21110,518521.8334,2776.527022
160591,21154,751940.9833,4618.44015
173294,21117,102333.2934,67013.24177
173294,21128,120236.5862,1801.741435
174352,21117,102333.2934,32370.39206
175411,21117,102333.2934,1947.664941
174352,21104,203908.8094,4363.583426
174353,21104,203908.8094,1001.992867
174353,21117,102333.2934,1001.992867
161645,21118,296050.2392,25078.37309
161644,21118,296050.2392,3225.385142
162703,21118,296050.2392,25303.18407
163762,21118,296050.2392,8792.409242
162703,21038,128002.6859,916.6638222
162704,21038,128002.6859,1261.98697
164820,21118,296050.2392,47237.23395
164820,21164,640967.1018,2709.040782
165864,21119,1148919.519,175980.5426
165863,21119,1148919.519,86974.53935
164804,21119,1148919.519,109740.9421
166923,21119,1148919.519,28021.72333
164805,21119,1148919.519,144115.1661
163746,21119,1148919.519,94045.407
165862,21119,1148919.519,29836.77318
165862,21126,40547.6893,2343.837601
164803,21119,1148919.519,13812.67961
164803,21126,40547.6893,3645.668049
164803,21125,114470.6758,50515.56976
164806,21119,1148919.519,225466.0961
163747,21119,1148919.519,115296.6098
164807,21119,1148919.519,33.28905592
156332,21121,15962.1469,15962.14685
173269,21122,39836.1282,10812.20204
173270,21122,39836.1282,16517.54491
207181,21123,2075.7638,2075.763733
164804,21125,114470.6758,18189.84866
163745,21125,114470.6758,25855.81536
163744,21125,114470.6758,19909.44214
164801,21126,40547.6893,27305.02242
164802,21126,40547.6893,1155.899948
164801,21148,23825.3404,238.5249129
163742,21126,40547.6893,1585.08297
134108,21127,84794.7286,73041.73539
133049,21127,84794.7286,11127.93185
134109,21127,84794.7286,133.2834358
173295,21128,120236.5862,43327.47639
174354,21128,120236.5862,70698.65199
154225,21131,29945.0631,25290.27701
154224,21131,29945.0631,4654.786738
174331,21132,750089.8741,98411.69266
175390,21132,750089.8741,62685.19034
175391,21132,750089.8741,1803.141796
174332,21132,750089.8741,77398.98514
174330,21132,750089.8741,86324.96553
175389,21132,750089.8741,180552.5141
176448,21132,750089.8741,1402.848196
173271,21132,750089.8741,34863.89798
173271,21122,39836.1282,728.611755
173272,21132,750089.8741,65015.11162
173272,21074,311271.9527,292.6731976
173271,21048,140310.8933,68.73850824
173272,21048,140310.8933,196.061618
174330,21143,178219.4997,7943.142803
175388,21132,750089.8741,32342.42973
175388,21143,178219.4997,35614.9575
174329,21132,750089.8741,4650.947257
174329,21143,178219.4997,49609.79873
173273,21132,750089.8741,97233.80143
149978,21133,22081.6663,4620.708496
151037,21133,22081.6663,395.2751279
151036,21133,22081.6663,81.16592944
149978,21201,20816.6645,19218.43867
176447,21134,100536.5213,35194.45284
176446,21134,100536.5213,43812.04021
175388,21134,100536.5213,208.9386276
175387,21134,100536.5213,443.3876473
177504,21134,100536.5213,9493.921255
177505,21134,100536.5213,10834.03826
178563,21180,188763.0732,22696.0711
178563,21134,100536.5213,395.5879647
177504,21180,188763.0732,23142.10383
178564,21134,100536.5213,154.1566479
170099,21136,51915.7085,31152.30037
171158,21136,51915.7085,11205.21903
171158,29023,134400.9928,1880.770905
170099,29023,134400.9928,296.8356769
170099,21181,86829.9528,1071.568686
171159,21136,51915.7085,116.2626585
166916,21138,55636.4778,36850.37127
165857,21138,55636.4778,1928.5214
165857,21175,49388.1346,420.5947859
166915,21138,55636.4778,16175.13566
166916,21102,114167.3138,353.9854452
166917,21102,114167.3138,79.70330236
166917,21138,55636.4778,79.70330236
167981,21140,1122271.574,73180.97332
167982,21140,1122271.574,24934.59846
166923,21140,1122271.574,228970.0079
166922,21140,1122271.574,204303.6221
165863,21140,1122271.574,133534.13
165864,21140,1122271.574,31488.22369
166921,21140,1122271.574,32852.18991
165865,21140,1122271.574,10436.40158
165862,21140,1122271.574,94413.16038
166920,21140,1122271.574,33462.45756
165861,21140,1122271.574,41292.08466
164801,21140,1122271.574,1750.34459
164802,21140,1122271.574,22332.26364
165860,21140,1122271.574,3413.526811
165861,21126,40547.6893,62.73669228
170122,21142,225901.2076,38023.31951
170123,21142,225901.2076,120177.4932
169063,21142,225901.2076,2667.664249
169064,21142,225901.2076,18024.65513
171182,21142,225901.2076,2325.846718
174328,21143,178219.4997,47272.42097
173269,21143,178219.4997,271.6341947
173268,21143,178219.4997,14740.90536
174327,21143,178219.4997,12834.84025
175389,21143,178219.4997,3084.227672
176447,21143,178219.4997,4637.238754
176448,21143,178219.4997,2090.034541
174329,21122,39836.1282,16.60281072
161646,21144,114772.5499,54253.88586
161647,21144,114772.5499,9769.777537
160587,21144,114772.5499,45695.12553
160587,21038,128002.6859,2287.687573
160588,21144,114772.5499,1107.777021
148928,21146,29182.3635,28001.15571
141517,21147,100720.9895,96929.64097
141518,21147,100720.9895,3235.059889
140458,21147,100720.9895,556.2897751
163743,21148,23825.3404,23586.81509
163743,21126,40547.6893,1036.230512
154220,21150,46016.2495,32673.05255
153161,21150,46016.2495,8100.180364
154219,21150,46016.2495,5243.016004
160584,21151,183039.6117,77017.64416
159525,21151,183039.6117,36903.10344
159526,21151,183039.6117,45711.49826
159526,21189,277015.9463,13673.14417
160585,21151,183039.6117,23407.36433
160585,21189,277015.9463,6279.891242
159525,21189,277015.9463,4137.175527
170120,21152,161045.4736,56092.80347
170119,21152,161045.4736,3258.457643
169060,21152,161045.4736,134.4826758
170121,21152,161045.4736,7780.213282
160580,21153,169097.7238,88173.66593
160579,21153,169097.7238,592.9021773
160581,21153,169097.7238,19473.08322
159521,21153,169097.7238,592.4529259
158464,21153,169097.7238,46560.0453
158465,21153,169097.7238,6817.456969
159523,21153,169097.7238,6888.115871
159530,21154,751940.9833,165229.8482
160589,21154,751940.9833,85041.30563
160588,21154,751940.9833,106259.8698
159529,21154,751940.9833,22371.60424
159531,21154,751940.9833,1342.265857
158469,21154,751940.9833,14422.08076
157409,21154,751940.9833,4101.576261
157409,21189,277015.9463,11503.11598
158468,21189,277015.9463,73251.81318
158468,21154,751940.9833,1230.753191
157410,21154,751940.9833,19527.96699
157410,21189,277015.9463,1356.752543
158469,21189,277015.9463,2047.723256
161648,21154,751940.9833,50497.0696
161647,21154,751940.9833,17393.9842
159528,21154,751940.9833,69428.35425
160587,21154,751940.9833,7109.470813
160587,21189,277015.9463,2403.690592
159528,21189,277015.9463,2766.569734
158472,21154,751940.9833,108051.421
158471,21154,751940.9833,75087.43272
157412,21154,751940.9833,227.5401641
138332,21157,115375.1698,18475.88406
138331,21157,115375.1698,62419.64454
137273,21157,115375.1698,12554.87734
137272,21157,115375.1698,21924.76301
153157,21159,45063.6637,35609.52316
152098,21159,45063.6637,1573.590557
153158,21159,45063.6637,7880.550326
142549,21160,19172.9094,10919.76266
143609,21160,19172.9094,570.2729028
204004,21162,48649.3587,38076.26907
204005,21162,48649.3587,4296.575016
202945,21162,48649.3587,5344.363137
202946,21162,48649.3587,932.1526775
166934,21163,110035.2889,59586.86763
167993,21163,110035.2889,47150.07168
166935,21163,110035.2889,2975.30969
167994,21163,110035.2889,25.81918665
162700,21164,640967.1018,56611.03185
162701,21164,640967.1018,159035.3762
163760,21164,640967.1018,109043.1929
163759,21164,640967.1018,47405.61848
164819,21164,640967.1018,2937.842612
161642,21164,640967.1018,67436.6261
163761,21164,640967.1018,2275.479502
162702,21164,640967.1018,41868.12144
161643,21164,640967.1018,110214.1141
160584,21164,640967.1018,6365.90616
161643,21097,86465.5095,1155.20656
160584,21097,86465.5095,181.154344
161641,21164,640967.1018,478.1937444
164818,21164,640967.1018,5819.911946
163758,21164,640967.1018,24567.81788
164817,21164,640967.1018,1995.736454
153144,21165,25678.5116,12244.51213
153145,21165,25678.5116,13269.29764
154203,21165,25678.5116,164.7024602
153151,21166,66767.5426,63265.01822
153150,21166,66767.5426,3502.52385
201885,21167,15802.06,15802.05949
149965,21168,93829.4759,32558.88534
149966,21168,93829.4759,8838.907383
148906,21168,93829.4759,60.19623643
148908,21168,93829.4759,12902.92356
149967,21168,93829.4759,24471.70965
149968,21168,93829.4759,11333.85639
148909,21168,93829.4759,3662.995884
147874,21169,67186.2714,61390.44219
147875,21169,67186.2714,5795.829814
157407,21171,49602.1778,47515.72773
157406,21171,49602.1778,1934.743245
156348,21171,49602.1778,151.7069146
195532,21172,53180.3432,9079.947157
196591,21172,53180.3432,44100.39449
162682,21175,49388.1346,37914.20776
162681,21175,49388.1346,8634.091241
163741,21175,49388.1346,2281.334432
163740,21175,49388.1346,137.9057133
148911,21176,63433.4228,3821.215283
147852,21176,63433.4228,57015.50645
148912,21176,63433.4228,94.37589437
147852,21085,430317.9876,759.2426202
147853,21176,63433.4228,2502.326628
153179,21177,637164.918,26019.22027
152120,21177,637164.918,156406.3732
152119,21177,637164.918,102930.6684
153178,21177,637164.918,4713.418801
151061,21177,637164.918,50154.31205
148943,21177,637164.918,67541.19728
150002,21177,637164.918,3116.968615
148942,21177,637164.918,20523.92301
151060,21177,637164.918,41312.68409
151059,21177,637164.918,400.7380729
215644,21178,9495.432,2652.83278
215643,21178,9495.432,6842.59902
176443,21180,188763.0732,15029.55115
176444,21180,188763.0732,28504.43326
177502,21180,188763.0732,4932.726487
177503,21180,188763.0732,12836.45989
175387,21180,188763.0732,6988.773382
175386,21180,188763.0732,54265.99789
175387,21143,178219.4997,120.2959395
174326,21180,188763.0732,1561.009997
175385,21180,188763.0732,18633.65145
178564,21180,188763.0732,172.2944157
170098,21181,86829.9528,45003.2855
171157,29023,134400.9928,4507.65399
171157,21181,86829.9528,39502.14234
171158,21181,86829.9528,535.5180242
171157,21074,311271.9527,1208.414424
159524,21182,65754.4638,35385.66731
159525,21182,65754.4638,10379.42126
158465,21182,65754.4638,18321.3447
158466,21182,65754.4638,1668.03112
208236,21183,54934.7581,13647.4259
209295,21183,54934.7581,935.0854559
209294,21183,54934.7581,14585.68888
208235,21183,54934.7581,1140.839903
209293,21183,54934.7581,486.3559972
211413,21183,54934.7581,705.6852642
211414,21183,54934.7581,5744.318258
210355,21183,54934.7581,1822.563352
208238,21184,11160.1006,11160.09982
152089,21185,27258.1343,27258.13406
219881,21187,8802.9617,8802.961236
159500,21188,133572.2071,58227.07339
159501,21188,133572.2071,17140.46832
158437,21188,133572.2071,20618.20716
158436,21188,133572.2071,6339.377554
159496,21188,133572.2071,184.5837445
160559,21188,133572.2071,29993.96877
160558,21188,133572.2071,235.0192793
158467,21189,277015.9463,48284.81832
158466,21189,277015.9463,26252.66579
159527,21189,277015.9463,56127.52401
134110,21190,69971.8643,68094.07541
134111,21190,69971.8643,1013.738784
135169,21190,69971.8643,864.0504859
158460,21193,41116.1804,26570.6288
158459,21193,41116.1804,1497.879748
157401,21193,41116.1804,13047.67235
223070,21194,91301.0554,32938.22754
223071,21194,91301.0554,235.0959719
220950,21194,91301.0554,9107.730817
222009,21194,91301.0554,149.5024814
222010,21194,91301.0554,36245.11884
220951,21194,91301.0554,12625.3787
135165,21196,50374.3288,16584.74983
134106,21196,50374.3288,33641.08457
134107,21196,50374.3288,148.494785
134106,21127,84794.7286,491.7773958
213529,21197,165271.7396,63235.52544
212470,21197,165271.7396,2865.170465
214588,21197,165271.7396,40646.99708
214589,21197,165271.7396,13288.45102
213530,21197,165271.7396,10476.38647
218827,21197,165271.7396,23144.4791
217768,21197,165271.7396,11614.73317
196596,21200,40085.9762,32599.53114
196597,21200,40085.9762,5298.53344
151037,21201,20816.6645,39.48116922
202951,21202,88878.695,20389.89493
201892,21202,88878.695,24463.09396
200834,21202,88878.695,36617.85678
200833,21202,88878.695,7218.521118
200834,21207,388049.4437,5761.392054
200834,21101,28811.2362,1132.19569
153174,21203,82222.7011,58945.09965
153175,21203,82222.7011,20792.52388
152115,21203,82222.7011,1377.851646
152116,21203,82222.7011,1107.225918
156355,21205,271687.5423,66641.84738
157414,21205,271687.5423,8610.288533
157415,21205,271687.5423,761.1343958
156356,21205,271687.5423,19613.18036
155295,21205,271687.5423,67350.41211
155296,21205,271687.5423,28104.4792
155297,21205,271687.5423,73461.47864
154238,21205,271687.5423,7144.722193
148928,21206,30222.2133,14471.10831
148929,21206,30222.2133,1583.982441
147869,21206,30222.2133,14167.12271
199775,21207,388049.4437,13667.94824
198716,21207,388049.4437,22220.96141
197657,21207,388049.4437,37304.14144
194480,21207,388049.4437,27304.59413
193421,21207,388049.4437,9019.595602
193421,21212,70851.2873,636.8581518
194480,21212,70851.2873,1883.886107
196598,21207,388049.4437,49443.93899
195539,21207,388049.4437,3758.995793
196597,21207,388049.4437,2762.238413
196598,21200,40085.9762,482.971964
197656,21200,40085.9762,196.4492051
197656,21207,388049.4437,196.4492051
197657,21200,40085.9762,1508.491192
200822,21208,476162.7201,150758.4009
200821,21208,476162.7201,100673.4413
201881,21208,476162.7201,77952.73558
199763,21208,476162.7201,12951.69158
199762,21208,476162.7201,18672.31029
201880,21208,476162.7201,74378.71268
202939,21208,476162.7201,26656.97947
202940,21208,476162.7201,13615.70411
204007,21210,9547.6226,9547.623
204007,21215,37081.771,181.9006542
192360,21212,70851.2873,15351.07618
192362,21212,70851.2873,18452.24408
213532,21213,7299.6864,7299.686466
202948,21215,37081.771,36539.06142
202947,21215,37081.771,360.8099482
204011,21216,12270.1635,12270.16393
209218,22001,44844.2541,17067.29516
209217,22001,44844.2541,17947.17567
208159,22001,44844.2541,9079.624308
208158,22001,44844.2541,750.1588261
225104,22005,65881.1258,14128.22808
227229,22007,165925.2842,55992.41235
227231,22007,165925.2842,24274.95299
226172,22007,165925.2842,38007.48354
226171,22007,165925.2842,4453.681833
220867,22012,243534.2274,29012.96466
220866,22012,243534.2274,27015.73874
221925,22012,243534.2274,4883.597957
222984,22012,243534.2274,10158.12678
218748,22012,243534.2274,23956.81559
221927,22012,243534.2274,19721.53184
221926,22012,243534.2274,2699.636659
219807,22012,243534.2274,25067.09377
221928,22012,243534.2274,12373.38892
220869,22012,243534.2274,2765.661723
219809,22012,243534.2274,14238.75608
219808,22012,243534.2274,12698.95623
216637,22016,840748.1791,160946.8309
216638,22016,840748.1791,51839.26407
217694,22016,840748.1791,34661.00003
217695,22016,840748.1791,83646.24288
216635,22016,840748.1791,44005.51312
216636,22016,840748.1791,136237.4512
217696,22016,840748.1791,40595.34962
215579,22016,840748.1791,13361.16621
215577,22016,840748.1791,15123.64725
215576,22016,840748.1791,3481.220093
218754,22016,840748.1791,45663.76743
215578,22016,840748.1791,10861.97316
217691,22016,840748.1791,21581.24398
217690,22016,840748.1791,1220.679768
213463,22016,840748.1791,24128.38044
216632,22016,840748.1791,30180.55116
219813,22016,840748.1791,20134.76041
219812,22016,840748.1791,1926.010984
214520,22016,840748.1791,20619.782
214521,22016,840748.1791,275.0364932
218757,22016,840748.1791,20620.05574
220871,22016,840748.1791,17962.30216
220870,22016,840748.1791,6038.657337
221930,22016,840748.1791,117.2030268
218755,22016,840748.1791,2915.155946
217692,22016,840748.1791,28069.65461
217693,22016,840748.1791,4205.818188
221935,22017,300313.161,35118.76064
221934,22017,300313.161,106649.5954
220875,22017,300313.161,2046.579642
222993,22017,300313.161,40664.61329
222994,22017,300313.161,6693.615398
220876,22017,300313.161,973.6945795
224052,22017,300313.161,6367.418519
220874,22017,300313.161,13796.14013
222988,22017,300313.161,20812.81208
222988,22016,840748.1791,329.4643989
222990,22017,300313.161,20638.74211
224049,22017,300313.161,6126.895909
219815,22017,300313.161,17783.70385
219814,22017,300313.161,4240.549079
226165,22017,300313.161,17562.07605
225106,22017,300313.161,837.9644637
177517,29001,92437.8709,54401.91247
178576,29001,92437.8709,29190.17383
177518,29001,92437.8709,4090.471107
177517,29002,102895.5272,13819.24998
178576,29002,102895.5272,168.2921923
178577,29001,92437.8709,3667.425819
178577,29026,63730.1937,85260.01096
178576,29026,63730.1937,5611.980826
178576,29043,63730.1937,46228.86902
178576,29005,410935.1749,2858.769563
177518,29026,63730.1937,38074.15176
177517,29026,63730.1937,5650.65537
178577,29005,410935.1749,22318.62615
178575,29043,63730.1937,29721.11293
178575,29001,92437.8709,753.2750623
178575,29002,102895.5272,3100.808498
177516,29002,102895.5272,63733.21571
177516,29001,92437.8709,505.9973043
176457,29002,102895.5272,21902.57593
176457,29010,445368.1405,163566.6051
176457,29033,63730.1937,37514.01631
177517,29018,63730.1937,47740.00809
177516,29018,63730.1937,7379.165913
177516,29033,63730.1937,21901.96503
184928,29003,102895.5272,7874.763102
184929,29003,102895.5272,1339.118009
180707,29004,73866.68,32781.2637
181766,29004,73866.68,40775.48309
180708,29004,73866.68,260.0525462
180706,29004,73866.68,49.87937426
179636,29005,410935.1749,145185.6746
180695,29005,410935.1749,85428.94332
180694,29005,410935.1749,8238.82806
180696,29005,410935.1749,56420.16284
179635,29005,410935.1749,24667.34738
180694,29043,63730.1937,84082.75235
180695,29043,63730.1937,13285.48321
179635,29043,63730.1937,91359.51567
179636,29043,63730.1937,478.9816995
179636,29026,63730.1937,46891.79947
179636,29038,63730.1937,3438.560639
179637,29005,410935.1749,11219.40063
180695,29031,63730.1937,28314.3314
179637,29038,63730.1937,119241.7083
180696,29038,63730.1937,1789.235414
180696,29031,63730.1937,32445.31032
178577,29043,63730.1937,423.3633996
180697,29005,410935.1749,40683.55168
180697,29031,63730.1937,8435.51556
179638,29005,410935.1749,9483.888686
179638,29038,63730.1937,4102.00829
187034,29006,159126.2259,69975.9998
187033,29006,159126.2259,10997.17099
185975,29006,159126.2259,35897.33076
185974,29006,159126.2259,4.168926311
187035,29006,159126.2259,4233.227864
185976,29006,159126.2259,1285.350683
187031,29006,159126.2259,36732.97622
177535,29007,117220.5485,72315.11619
177536,29007,117220.5485,14237.55649
177536,21108,132494.0372,963.8277438
176476,29007,117220.5485,20784.14457
176475,29007,117220.5485,4111.180307
177534,29007,117220.5485,5692.665257
176476,21128,120236.5862,1338.248488
176476,21108,132494.0372,1235.849294
176477,29007,117220.5485,79.88418562
176477,21108,132494.0372,79.88418562
176472,29008,56787.0728,42597.82801
176473,29008,56787.0728,636.1239496
175413,29008,56787.0728,11437.1374
176472,21128,120236.5862,1386.956954
176471,29008,56787.0728,335.2187384
175412,21128,120236.5862,358.7323488
175412,29008,56787.0728,756.5345756
175413,21128,120236.5862,1324.778052
177520,29009,54259.9788,16444.46407
178578,29009,54259.9788,19767.29889
178579,29009,54259.9788,5501.729092
177519,29009,54259.9788,12546.48682
178578,29038,63730.1937,78454.95637
178578,29026,63730.1937,8312.819403
176458,29010,445368.1405,48258.49715
176456,29010,445368.1405,5437.736042
176456,29033,63730.1937,135874.9968
175398,29010,445368.1405,54473.73598
175399,29010,445368.1405,79318.00145
175398,29048,63730.1937,85874.58172
175400,29010,445368.1405,78775.02371
174340,29010,445368.1405,2030.88723
174341,29010,445368.1405,7353.479906
174340,29048,63730.1937,25181.32871
175399,29048,63730.1937,22438.32303
175397,29010,445368.1405,6284.18151
175397,29033,63730.1937,105210.2966
175398,29033,63730.1937,6672.292613
182810,29040,63730.1937,2578.654079
182810,29011,36640.5731,15366.68607
182811,29011,36640.5731,18605.0814
181751,29040,63730.1937,887.1718348
181751,29011,36640.5731,1617.176899
181752,29040,63730.1937,383.0020329
181752,29011,36640.5731,1051.62949
182811,29040,63730.1937,1284.536612
181744,29012,32609.5402,28363.68855
180685,29012,32609.5402,585.224282
182803,29012,32609.5402,926.3237823
176467,29013,430586.3663,135812.2017
177526,29013,430586.3663,69098.37729
176468,29013,430586.3663,2627.834195
177525,29013,430586.3663,30619.59176
176466,29013,430586.3663,110976.2944
175406,29013,430586.3663,2307.935774
175407,29013,430586.3663,1023.398338
177527,29013,430586.3663,2951.588939
175408,29013,430586.3663,22803.91288
176465,29013,430586.3663,2915.045847
178585,29013,430586.3663,20233.87415
179644,29013,430586.3663,2122.053107
178588,29013,430586.3663,26082.00742
177529,29013,430586.3663,1012.249899
178588,29008,56787.0728,1024.230953
181747,29014,63730.1937,18281.5291
182806,29014,63730.1937,13431.38567
182805,29014,63730.1937,2556.698459
181746,29014,63730.1937,1089.913324
182808,29014,63730.1937,19510.30771
182808,29040,63730.1937,754.7703614
182807,29014,63730.1937,8860.359491
182808,29055,63730.1937,5001.881167
176450,29015,63730.1937,6562.312446
176451,29015,63730.1937,73003.57782
177510,29015,63730.1937,4936.976959
178566,29015,63730.1937,33161.89923
178565,29015,63730.1937,15312.90831
178566,29012,32609.5402,1814.540581
178565,29012,32609.5402,377.438209
177507,29015,63730.1937,4833.083797
175392,29015,63730.1937,17614.67832
175391,29019,63730.1937,44549.57308
175391,29015,63730.1937,1164.880458
175392,29019,63730.1937,754.0624281
175393,29056,63730.1937,41632.25621
175393,29015,63730.1937,29048.27986
176452,29015,63730.1937,35411.64376
176452,29056,63730.1937,13105.24518
177512,29015,63730.1937,16102.75195
176453,29015,63730.1937,7299.967867
176453,29024,63730.1937,30829.15029
