GRIDCODE,EDO_MUN,Fa,USs4ginCELL (m2),USs4ginMUNICIPIO (m2)
221995,13053,0.003232949,427506.1645,132234114.2
221996,13027,0.009489515,1080141.689,113824746.9
221996,13027,0.001223357,139248.3378,113824746.9
221996,13053,0.01425656,1885203.537,132234114.2
221996,13053,0.016600104,2195100.058,132234114.2
221996,13053,6.40808E-05,8473.672091,132234114.2
221997,13027,2.17335E-07,24.73814632,113824746.9
221997,13027,0.010689884,1216773.377,113824746.9
221997,13027,0.020068853,2284332.056,113824746.9
221997,13027,1.21718E-05,1385.450888,113824746.9
221998,13027,0.026257085,2988706.067,113824746.9
221998,13027,0.010847341,1234695.822,113824746.9
221998,13027,0.023842837,2713904.907,113824746.9
221999,13027,0.032325425,3679433.347,113824746.9
221999,13027,2.91564E-06,331.8722148,113824746.9
222000,21086,0.03913369,4028812.459,102949977.5
222000,13027,0.013094394,1490466.095,113824746.9
222001,21086,0.010254976,1055749.548,102949977.5
222001,21086,0.034134906,3514187.798,102949977.5
222002,21086,0.000635279,65402.00426,102949977.5
222002,21086,0.014242329,1466247.421,102949977.5
222002,21111,0.003029763,405166.5062,133728764.9
222003,21086,0.001062014,109334.2707,102949977.5
222003,21086,0.002884796,296989.7239,102949977.5
222003,21111,0.000168016,22468.54412,133728764.9
222003,21111,0.002642618,353394.0492,133728764.9
222004,21086,0.00064808,66719.81486,102949977.5
222004,21086,0.012668042,1304174.592,102949977.5
222004,21086,0.003034357,312386.9894,102949977.5
222004,21086,0.009021786,928792.6364,102949977.5
222004,21111,2.53857E-07,33.9479649,133728764.9
222004,21111,0.003579379,478665.9713,133728764.9
222005,21086,3.57416E-05,3679.594971,102949977.5
222005,21086,0.049225488,5067762.936,102949977.5
222005,21086,0.018580273,1912838.661,102949977.5
222005,21086,0.000824954,84928.95195,102949977.5
222006,21086,0.026968996,2776457.521,102949977.5
222006,21086,0.00476206,490253.9213,102949977.5
222006,21086,0.027122829,2792294.628,102949977.5
222006,21194,0.003605128,376348.1194,104392436.6
222007,21086,0.016649224,1714037.207,102949977.5
222007,21086,0.001395097,143625.2445,102949977.5
222007,21194,0.030449007,3178646.069,104392436.6
222007,21194,0.015193419,1586078.039,104392436.6
222008,21086,0.023318402,2400628.962,102949977.5
222008,21194,0.001495124,156079.6509,104392436.6
222008,21194,0.036086796,3767188.616,104392436.6
222009,21086,0.001943637,200097.3831,102949977.5
222009,21194,0.072060558,7522577.256,104392436.6
222009,21194,0.009469817,988577.2864,104392436.6
222010,21194,0.000971564,101423.9262,104392436.6
222010,21194,0.043019137,4490872.528,104392436.6
222010,21194,0.011885113,1240715.925,104392436.6
222011,21194,0.002798834,292177.061,104392436.6
222012,21194,0.024878736,2597151.868,104392436.6
222013,21194,0.024504416,2558075.68,104392436.6
222013,30040,0.000377414,34062.30647,90251954
222014,21194,0.011677426,1219034.912,104392436.6
222014,21194,0.013547896,1414297.894,104392436.6
222014,30040,0.002364776,213425.6126,90251954
222014,30040,0.010147296,915813.2999,90251954
222014,30040,0.023166373,2090810.437,90251954
222984,22012,0.037995792,8161701.085,214805395.1
222985,22012,0.041898389,9000000,214805395.1
222986,22012,0.041898389,9000000,214805395.1
222987,22017,0.029523851,6789805.098,229976942.8
222987,22016,0.001259311,619459.7444,491903674.7
222987,22012,0.006397451,1374206.959,214805395.1
222988,22017,0.014121453,3247608.563,229976942.8
222988,22017,0.003412967,784903.7155,229976942.8
222988,22016,0.004451018,2189472.172,491903674.7
222988,22016,0.000359478,176828.3125,491903674.7
222989,22017,0.006772631,1557549.019,229976942.8
222989,22016,7.71349E-05,37942.95985,491903674.7
222990,22017,0.006932042,1594209.757,229976942.8
222990,22017,0.00044188,101622.1453,229976942.8
222990,22017,0.001674132,385011.71,229976942.8
222991,22017,0.024541613,5644005.049,229976942.8
222991,22017,0.00879785,2023302.654,229976942.8
222991,22017,0.005558897,1278418.123,229976942.8
222992,22017,0.02433677,5596895.9,229976942.8
222992,22017,0.00058038,133474.0233,229976942.8
222992,22017,0.010279309,2364003.98,229976942.8
222992,22017,0.003476774,799577.7945,229976942.8
222993,22017,0.001333904,306767.1266,229976942.8
222993,22017,0.00225415,518402.4132,229976942.8
222993,22017,0.013893986,3195296.405,229976942.8
222993,22017,0.001792008,412120.4331,229976942.8
222993,22017,0.009149423,2104156.367,229976942.8
222993,22017,0.000593067,136391.679,229976942.8
222994,22007,0.005803152,1056337.101,182028178.5
222994,22007,0.00249362,453909.02,182028178.5
222994,22007,0.00054878,99893.34954,182028178.5
222994,22017,0.006188895,1423303.222,229976942.8
222994,22017,0.015191143,3493612.511,229976942.8
222994,22017,0.007669189,1763736.553,229976942.8
222994,22017,0.002789829,641596.2707,229976942.8
222995,22007,0.013616155,2478523.812,182028178.5
222995,22017,0.010460876,2405760.393,229976942.8
222995,13059,0.000370674,78598.99262,212043264.2
222996,22007,0.000308841,56217.70333,182028178.5
222996,13059,6.32444E-06,1341.05571,212043264.2
222996,13059,1.22913E-05,2606.296675,212043264.2
222997,13059,0.009251473,1961712.473,212043264.2
222997,13059,0.001720802,364884.5397,212043264.2
222998,13059,0.007824902,1659217.735,212043264.2
222998,13059,0.000166813,35371.50615,212043264.2
222999,13059,0.000511095,108374.3489,212043264.2
222999,13059,0.037419728,7934601.285,212043264.2
222999,13059,8.98896E-06,1906.04883,212043264.2
223000,13059,0.039465663,8368428.021,212043264.2
223000,13059,0.002978505,631571.9789,212043264.2
223001,13059,0.028821728,6111453.209,212043264.2
223001,13059,8.23428E-09,1.746024644,212043264.2
223001,13059,0.000700662,148570.7211,212043264.2
223002,13059,0.026701037,5661775.095,212043264.2
223002,13059,0.000415989,88207.56183,212043264.2
223002,13059,8.61785E-05,18273.56192,212043264.2
223003,13059,0.010970641,2326250.431,212043264.2
223003,13059,0.00035402,75067.6066,212043264.2
223003,13059,0.010284458,2180750.079,212043264.2
223004,13059,0.006594821,1398387.377,212043264.2
223005,13059,0.000371437,78760.77851,212043264.2
223005,13059,0.010892061,2309588.136,212043264.2
223006,13059,0.004619628,979560.9181,212043264.2
223006,13059,0.002040424,432658.1877,212043264.2
223006,13059,1.53906E-05,3263.476102,212043264.2
223007,13059,0.015030821,3187184.418,212043264.2
223008,13058,0.010410045,903152.9344,86757834.06
223008,13058,0.006664813,578224.7493,86757834.06
223008,13058,0.00096462,83688.3302,86757834.06
223009,13058,0.000555696,48211.01444,86757834.06
223009,13058,0.052490094,4553926.849,86757834.06
223010,13058,0.001244115,107936.7142,86757834.06
223010,13058,0.01648294,1430024.211,86757834.06
223010,13058,0.002602126,225754.8257,86757834.06
223011,13058,0.075260234,6529414.899,86757834.06
223012,13058,0.020296102,1760845.887,86757834.06
223012,13058,0.059482713,5160591.33,86757834.06
223013,13058,0.099612642,8642177.044,86757834.06
223014,13030,0.001304234,369241.0497,283109526
223014,13058,0.093543816,8115658.832,86757834.06
223015,13030,0.001578794,446971.7477,283109526
223015,13058,0.004636027,402211.6561,86757834.06
223016,13030,0.001515938,429176.5897,283109526
223016,13030,0.027269089,7720138.795,283109526
223017,13030,0.004921308,1393269.187,283109526
223017,13030,0.024647498,6977941.39,283109526
223017,13030,0.000154622,43774.83566,283109526
223018,13030,0.005153953,1459133.115,283109526
223018,13030,0.002651708,750723.7487,283109526
223018,13030,0.023684806,6705394.229,283109526
223018,13030,2.36664E-05,6700.195727,283109526
223019,13015,0.004034578,796209.2308,197346361.2
223019,13015,0.000267744,52838.30308,197346361.2
223019,13030,0.016669454,4719281.129,283109526
223019,13030,0.0094038,2662305.375,283109526
223019,13030,0.002717556,769365.9624,283109526
223020,13015,0.007654823,1510651.366,197346361.2
223020,13015,0.011531454,2275690.493,197346361.2
223020,13030,0.001475279,417665.5258,283109526
223020,13030,0.010594408,2999377.771,283109526
223021,13015,0.031620996,6240288.561,197346361.2
223021,13015,0.000701137,138366.7904,197346361.2
223021,13015,4.04233E-05,7977.386738,197346361.2
223021,13030,0.000397548,112549.6989,283109526
223021,13030,6.86108E-05,19424.38248,283109526
223022,13015,0.019934632,3934027.004,197346361.2
223022,13015,0.010536357,2079311.629,197346361.2
223024,13015,0.001060679,209321.2347,197346361.2
223024,13015,0.005297661,1045474.198,197346361.2
223025,13015,0.009310827,1837457.9,197346361.2
223032,13037,0.000370863,54314.25673,146453501.8
223032,13037,3.51423E-05,5146.70938,146453501.8
223033,13037,0.003785861,554452.6214,146453501.8
223034,13036,0.003020998,175447.2732,58075923.42
223034,13037,0.019572591,2866474.553,146453501.8
223034,13037,0.000387028,56681.66315,146453501.8
223035,13036,0.03252579,1888965.277,58075923.42
223035,13036,0.016388157,951757.3507,58075923.42
223035,13037,0.000507564,74334.45581,146453501.8
223035,13037,0.000634769,92964.11607,146453501.8
223036,13036,0.077360957,4492809.004,58075923.42
223036,13036,0.013799094,801395.1303,58075923.42
223036,13036,0.006102599,354414.0792,58075923.42
223037,13036,0.083927785,4874183.643,58075923.42
223037,13036,0.00643075,373471.7212,58075923.42
223038,13036,0.003658492,212470.3295,58075923.42
223038,13036,0.013519586,785162.448,58075923.42
223038,13036,0.003959283,229939.0255,58075923.42
223039,13036,0.00227893,132350.9689,58075923.42
223039,13036,0.01005868,584167.1549,58075923.42
223039,13036,0.00410581,238448.7077,58075923.42
223040,13036,0.028247268,1640486.152,58075923.42
223040,30072,0.004290004,443133.0255,103294326.1
223040,30072,0.001730435,178744.1148,103294326.1
223041,30072,0.000502317,51886.51273,103294326.1
223042,30072,0.003853868,398082.7015,103294326.1
223042,30072,0.016340465,1687877.291,103294326.1
223042,30072,0.021625971,2233840.062,103294326.1
223043,30072,0.055713772,5754916.562,103294326.1
223044,30072,0.001811366,187103.8652,103294326.1
223049,30180,0.015478374,1459755.795,94309375.52
223050,13053,0.001125458,148823.8867,132234114.2
223050,30180,0.00335992,316871.9815,94309375.52
223050,30180,0.010601689,999838.6422,94309375.52
223050,30180,0.022139147,2087929.155,94309375.52
223050,30180,0.003264774,307898.7694,94309375.52
223051,13053,0.008988904,1188639.766,132234114.2
223051,13053,0.012751913,1686237.899,132234114.2
223051,30180,0.000279549,26364.06656,94309375.52
223051,30180,0.008710617,821492.8086,94309375.52
223052,13053,0.000921041,121793.0326,132234114.2
223053,13053,0.017914786,2368945.904,132234114.2
223053,13053,0.009901297,1309289.204,132234114.2
223054,13053,0.028716797,3797340.202,132234114.2
223054,13053,0.022988974,3039926.647,132234114.2
223055,13053,0.023346377,3087187.474,132234114.2
223055,13053,0.003892242,514687.1628,132234114.2
223055,13053,0.026065185,3446706.717,132234114.2
223056,13027,1.05318E-05,1198.774152,113824746.9
223056,13027,0.000566225,64450.39237,113824746.9
223056,13053,0.002399384,317280.3965,132234114.2
223056,13053,1.34643E-05,1780.442084,132234114.2
223056,13053,0.002333173,308525.1041,132234114.2
223056,13053,0.002816789,372475.6499,132234114.2
223057,13027,0.014998661,1707218.784,113824746.9
223057,13027,0.018610236,2118305.394,113824746.9
223057,13053,0.00480084,634834.8453,132234114.2
223057,13053,0.013787475,1823174.56,132234114.2
223058,13027,0.035425194,4032263.694,113824746.9
223058,13027,0.004765585,542441.531,113824746.9
223059,21111,0.008600649,1150154.222,133728764.9
223059,13027,0.013233518,1506301.85,113824746.9
223059,30083,0.000216459,57381.13913,265089546.1
223060,21086,0.000877114,90298.90711,102949977.5
223060,21086,0.01097422,1129795.709,102949977.5
223060,21111,0.008451825,1130252.113,133728764.9
223061,21111,0.001808723,241878.2825,133728764.9
223062,21086,4.38483E-07,45.14181726,102949977.5
223062,21086,0.000199163,20503.81537,102949977.5
223062,21111,0.018995744,2540277.347,133728764.9
223062,21111,0.011316971,1513404.509,133728764.9
223062,21111,0.007584519,1014268.408,133728764.9
223063,21086,0.000446742,45992.08394,102949977.5
223063,21086,0.000179996,18530.62841,102949977.5
223063,21111,0.037228902,4978575.098,133728764.9
223063,21111,0.006759162,903894.3276,133728764.9
223064,21086,0.000195649,20142.00918,102949977.5
223064,21086,0.004486394,461874.1276,102949977.5
223064,21086,0.000707973,72885.84332,102949977.5
223064,21111,0.024992255,3342183.454,133728764.9
223064,21111,0.000520158,69560.07322,133728764.9
223065,21086,0.007641979,786741.556,102949977.5
223065,21086,0.004904353,504903.015,102949977.5
223065,21111,0.008332344,1114274.043,133728764.9
223065,21111,0.023032978,3080171.7,133728764.9
223065,21194,0.018266861,1906922.135,104392436.6
223065,21194,0.013009553,1358098.9,104392436.6
223066,21194,0.062056386,6478217.336,104392436.6
223066,21194,9.40791E-05,9821.141661,104392436.6
223066,21194,0.023911799,2496210.948,104392436.6
223067,21194,0.002337026,243967.8036,104392436.6
223067,21194,0.073444979,7667100.29,104392436.6
223068,21194,0.01894578,1977796.132,104392436.6
223069,21194,0.036849958,3846856.891,104392436.6
223069,21194,0.01926377,2010991.853,104392436.6
223070,21194,0.00705168,736142.0432,104392436.6
223073,21194,0.007471418,779959.5628,104392436.6
223073,30040,3.08452E-05,2783.835454,90251954
223073,30040,1.80737E-06,163.1186622,90251954
224043,22005,0.026023266,7130757.002,274014680.3
224043,22012,0.000907934,195029.0737,214805395.1
224044,22005,0.028014165,7676292.39,274014680.3
224044,22012,0.006162357,1323707.61,214805395.1
224045,22005,0.024046095,6588982.993,274014680.3
224045,22012,0.011224192,2411017.007,214805395.1
224046,22005,0.005736447,1571870.585,274014680.3
224046,22005,0.00549706,1506275.132,274014680.3
224046,22017,0.002900151,666967.9529,229976942.8
224046,22017,0.007931492,1824060.247,229976942.8
224046,22012,0.007579078,1628026.753,214805395.1
224047,22017,0.023781462,5469187.924,229976942.8
224048,22017,0.004064219,934676.6373,229976942.8
224049,22017,0.009773115,2247591.036,229976942.8
224049,22017,0.000240114,55220.7879,229976942.8
224050,22017,0.009545424,2195227.479,229976942.8
224050,22017,0.017351793,3990512.281,229976942.8
224050,22017,1.64642E-05,3786.377299,229976942.8
224051,22017,0.006928381,1593367.893,229976942.8
224051,22017,0.0083106,1911246.393,229976942.8
224051,22017,0.009966872,2292150.648,229976942.8
224051,22017,0.001873954,430966.2578,229976942.8
224051,22017,0.003103062,713632.6804,229976942.8
224051,22017,0.000892284,205204.7237,229976942.8
224051,22017,0.000301191,69267.06358,229976942.8
224052,22007,0.002470252,449655.516,182028178.5
224052,22017,0.03326506,7650196.816,229976942.8
224052,22017,0.00119338,274449.9328,229976942.8
224053,22007,0.003217179,585617.1558,182028178.5
224053,22007,0.003837408,698516.4213,182028178.5
224053,22017,0.007931235,1824001.248,229976942.8
224053,22017,0.000113746,26158.93975,229976942.8
224054,22007,0.004238417,771511.3208,182028178.5
224054,22007,0.001051367,191378.4506,182028178.5
224055,22007,0.002056843,374403.373,182028178.5
224055,22007,0.006611615,1203500.272,182028178.5
224055,22007,0.001515984,275951.7479,182028178.5
224055,22007,0.002613572,475743.6993,182028178.5
224056,22007,0.001087056,197874.8417,182028178.5
224056,22007,0.002767097,503689.6571,182028178.5
224057,22004,0.0057095,1490664.81,261084980.4
224057,22004,0.004028749,1051845.965,261084980.4
224057,22007,0.008981799,1634940.456,182028178.5
224057,22007,0.001978395,360123.6521,182028178.5
224057,13059,0.000450463,95517.5457,212043264.2
224058,22004,0.013112131,3423380.447,261084980.4
224058,22004,0.000910247,237651.9013,261084980.4
224058,22007,0.000354688,64563.24294,182028178.5
224058,13059,0.016496899,3498056.237,212043264.2
224058,13059,0.005292308,1122198.242,212043264.2
224059,22004,0.007044364,1839177.654,261084980.4
224059,13059,0.00438249,929277.5567,212043264.2
224059,13059,0.013520465,2866923.552,212043264.2
224060,22004,2.76076E-05,7207.920566,261084980.4
224060,13059,0.007004424,1485241.007,212043264.2
224060,13059,0.013411853,2843893.181,212043264.2
224060,13059,0.002304957,488750.5937,212043264.2
224061,13059,0.002614115,554305.4674,212043264.2
224061,13059,0.017452858,3700760.925,212043264.2
224061,13059,0.007148745,1515843.294,212043264.2
224062,13059,0.000566362,120093.1891,212043264.2
224062,13059,0.006211815,1317173.477,212043264.2
224062,13059,0.023643959,5013542.226,212043264.2
224063,13059,0.014847557,3148324.536,212043264.2
224063,13059,8.86627E-07,188.0033597,212043264.2
224064,13059,5.51864E-05,11701.89723,212043264.2
224064,13059,0.002794156,592481.9157,212043264.2
224065,13059,0.021145411,4483741.993,212043264.2
224065,13059,0.002372853,503147.4649,212043264.2
224066,13059,0.000213742,45322.45933,212043264.2
224068,13058,0.002304358,199921.0744,86757834.06
224068,13058,0.009412449,816603.7017,86757834.06
224068,13058,0.00452879,392908.0153,86757834.06
224069,13058,0.007375814,639909.6625,86757834.06
224069,13058,0.010199669,884901.2325,86757834.06
224070,13058,1.40138E-07,12.15810692,86757834.06
224071,13058,0.02031151,1762182.6,86757834.06
224071,13058,0.012747582,1105952.582,86757834.06
224072,13058,0.05473893,4749030.981,86757834.06
224073,13030,1.80906E-05,5121.630907,283109526
224073,13058,0.017488224,1517240.456,86757834.06
224074,13030,0.002853353,807811.3286,283109526
224075,13030,0.024101505,6823365.779,283109526
224075,13030,0.000639174,180956.1627,283109526
224076,13030,0.016458938,4659682.129,283109526
224077,13030,0.026881599,7610436.762,283109526
224077,13030,0.004745195,1343410.019,283109526
224078,13015,0.002601129,513323.4356,197346361.2
224078,13015,0.000167209,32998.14437,197346361.2
224078,13015,0.011674969,2304012.664,197346361.2
224078,13015,0.007812152,1541699.809,197346361.2
224078,13030,0.004460091,1262694.378,283109526
224078,13030,8.62499E-05,24418.16678,283109526
224078,13030,0.00468329,1325883.966,283109526
224079,13015,0.033027638,6517884.149,197346361.2
224079,13015,0.00719659,1420220.92,197346361.2
224080,13015,0.021884225,4318772.254,197346361.2
224080,13015,0.004018181,792973.3178,197346361.2
224081,13015,0.024832733,4900649.549,197346361.2
224083,13015,0.006781736,1338350.982,197346361.2
224084,13015,0.006526505,1287982.028,197346361.2
224090,13037,0.008006572,1172590.444,146453501.8
224090,13037,0.004382783,641873.9908,146453501.8
224090,13037,0.004806322,703902.6918,146453501.8
224091,13037,0.000774126,113373.5037,146453501.8
224091,13037,0.012139394,1777856.753,146453501.8
224091,13037,0.014779682,2164536.183,146453501.8
224091,13037,0.001614723,236481.8055,146453501.8
224092,13037,0.027703148,4057222.993,146453501.8
224092,13037,0.000547258,80147.83214,146453501.8
224093,13036,4.00693E-05,2327.060415,58075923.42
224093,13037,0.025723549,3767303.804,146453501.8
224094,13036,0.002055696,119386.4456,58075923.42
224094,13081,0.000143515,10324.4067,71939454.25
224094,13037,0.002258481,330762.5241,146453501.8
224095,13036,0.051070225,2965950.49,58075923.42
224095,13036,1.0692E-07,6.209483222,58075923.42
224095,13081,0.00159233,114551.3374,71939454.25
224095,13081,0.004320882,310841.8812,71939454.25
224096,13036,0.030649866,1780019.253,58075923.42
224096,13036,0.000155679,9041.174749,58075923.42
224097,13036,0.031311934,1818469.458,58075923.42
224097,13036,0.00128596,74683.30011,58075923.42
224098,13036,0.058936614,3422798.257,58075923.42
224098,13036,0.002769174,160822.317,58075923.42
224099,13036,2.69714E-07,15.66390427,58075923.42
224099,13036,0.036128498,2098195.883,58075923.42
224100,30072,0.000996741,102957.6435,103294326.1
224100,30072,0.012526126,1293877.721,103294326.1
224101,30072,0.000156261,16140.8843,103294326.1
224101,30072,0.033816826,3493086.203,103294326.1
224102,30072,0.030278188,3127564.979,103294326.1
224102,30072,0.000196163,20262.4952,103294326.1
224103,30072,0.008524144,880495.7575,103294326.1
224104,30072,0.004874036,503460.2678,103294326.1
224104,30170,0.006446483,386639.1532,59976754.9
224108,30198,0.009387993,609752.263,64950226.46
224108,30198,0.039848637,2588177.972,64950226.46
224109,30180,0.02728366,2573104.964,94309375.52
224109,30180,0.004319969,407413.5317,94309375.52
224109,30198,0.023949094,1555499.053,64950226.46
224109,30198,0.024299777,1578276.002,64950226.46
224110,30180,0.00222673,210001.5089,94309375.52
224110,30180,0.039907054,3763609.35,94309375.52
224111,30180,0.002108323,198834.5798,94309375.52
224111,30180,0.014520433,1369412.937,94309375.52
224111,30180,0.026999785,2546332.892,94309375.52
224112,13053,0.009016433,1192280.085,132234114.2
224112,13053,0.004553467,602123.6095,132234114.2
224112,30180,0.00304634,287298.4401,94309375.52
224112,30180,0.000214963,20273.0251,94309375.52
224112,30180,2.68631E-06,253.3443051,94309375.52
224112,30180,0.004623924,436079.3584,94309375.52
224113,13053,0.010069175,1331488.498,132234114.2
224113,13053,0.003346737,442552.8451,132234114.2
224114,13053,0.020291663,2683250.041,132234114.2
224114,13053,0.000923879,122168.3037,132234114.2
224115,13027,0.010533383,1198959.671,113824746.9
224115,13053,0.03277452,4333909.565,132234114.2
224115,13053,0.008766674,1159253.362,132234114.2
224116,13027,0.019385509,2206550.61,113824746.9
224116,13027,0.00075655,86114.15751,113824746.9
224116,13053,0.000282424,37346.12463,132234114.2
224117,13027,0.002520222,286863.6278,113824746.9
224117,13027,0.015555995,1770657.159,113824746.9
224117,13027,0.000143831,16371.49437,113824746.9
224117,30083,0.002907224,770674.7475,265089546.1
224118,13027,0.000870824,99121.35286,113824746.9
224118,30083,0.001544271,409370.0334,265089546.1
224120,21111,0.000455289,60885.27701,133728764.9
224121,21111,0.000212365,28399.27958,133728764.9
224121,21111,0.018854313,2521364.021,133728764.9
224121,21111,0.005395234,721498.003,133728764.9
224122,21111,0.040558891,5423890.443,133728764.9
224122,21111,0.005699367,762169.3093,133728764.9
224122,21111,0.01218049,1628881.889,133728764.9
224123,21111,0.051620717,6903174.71,133728764.9
224123,21111,9.3937E-05,12562.07654,133728764.9
224124,21111,0.020524858,2744763.894,133728764.9
224124,21111,0.022180179,2966127.937,133728764.9
224124,21194,0.006098709,636659.0865,104392436.6
224124,21194,0.010922997,1140278.307,104392436.6
224125,21111,0.015264384,2041287.214,133728764.9
224125,21111,0.009946924,1330189.83,133728764.9
224125,21194,0.026760936,2793639.265,104392436.6
224125,21194,0.001035994,108149.8981,104392436.6
224125,21194,0.003121903,325903.0492,104392436.6
224126,21194,0.024606309,2568712.556,104392436.6
224128,21194,0.033378528,3484465.897,104392436.6
224129,21194,0.008566189,894245.364,104392436.6
224132,21194,0.006381831,666214.8834,104392436.6
225102,22005,0.012129846,3323756,274014680.3
225102,22005,0.0144567,3961348.002,274014680.3
225103,22005,0.026007513,7126440.348,274014680.3
225103,22005,0.006837443,1873559.652,274014680.3
225104,22005,0.025399449,6959821.988,274014680.3
225104,22005,0.002976368,815568.6327,274014680.3
225105,22005,0.002887921,791332.8373,274014680.3
225105,22005,0.008746849,2396765.085,274014680.3
225105,22017,0.006822195,1568947.562,229976942.8
225106,22017,0.033471287,7697624.319,229976942.8
225107,22017,0.016308071,3750480.225,229976942.8
225108,22017,0.009199372,2115643.407,229976942.8
225109,22017,0.001298798,298693.5748,229976942.8
225109,22017,0.002616786,601800.5533,229976942.8
225109,22017,0.000738014,169726.2295,229976942.8
225109,22017,0.020979929,4824900.026,229976942.8
225110,22017,0.000194898,44822.05078,229976942.8
225110,22017,0.007075174,1627126.819,229976942.8
225110,22017,0.003762755,865346.9868,229976942.8
225110,22017,0.004305731,990218.8218,229976942.8
225110,22017,0.021269337,4891457.175,229976942.8
225111,22007,0.004158692,756999.1291,182028178.5
225111,22007,0.013859306,2522784.275,182028178.5
225111,22017,7.5611E-05,17388.77659,229976942.8
225111,22017,0.013967738,3212257.633,229976942.8
225112,22007,0.00782299,1424004.645,182028178.5
225112,22007,0.004598973,837142.6265,182028178.5
225112,22007,0.005981105,1088729.72,182028178.5
225112,22007,0.010280121,1871271.685,182028178.5
225112,22017,2.86284E-05,6583.869807,229976942.8
225113,22007,0.009841093,1791356.149,182028178.5
225113,22007,0.015505339,2822408.705,182028178.5
225114,22007,0.014821331,2697899.824,182028178.5
225114,22007,0.001435998,261392.0847,182028178.5
225114,22007,0.000986685,179604.4357,182028178.5
225114,22007,0.006222007,1132580.609,182028178.5
225115,22007,0.003389694,617019.9106,182028178.5
225116,22004,0.00537713,1403887.989,261084980.4
225116,22007,0.002006558,365250.0341,182028178.5
225117,22004,0.02740072,7153916.546,261084980.4
225118,22004,0.024232373,6326708.684,261084980.4
225118,22004,0.00201077,524981.7769,261084980.4
225118,13059,1.15577E-05,2450.72963,212043264.2
225119,22004,0.011470316,2994727.113,261084980.4
225119,13059,0.009017322,1912062.308,212043264.2
225119,13059,0.001809342,383658.7157,212043264.2
225120,22004,0.003251906,849023.7417,261084980.4
225120,13059,7.07407E-05,15000.0987,212043264.2
225120,13059,0.015153798,3213260.751,212043264.2
225121,22004,6.28336E-05,16404.91334,261084980.4
225121,22004,0.006598488,1722766.22,261084980.4
225121,13059,0.000347805,73749.727,212043264.2
225121,13059,0.005642397,1196432.259,212043264.2
225121,13059,0.002062189,437273.3726,212043264.2
225122,22004,1.66348E-06,434.3104763,261084980.4
225122,13059,0.013539208,2870897.88,212043264.2
225122,13059,0.014472857,3068871.874,212043264.2
225123,13059,8.09648E-05,17168.04497,212043264.2
225123,13059,0.001483094,314480.0081,212043264.2
225124,13059,0.006665567,1413388.637,212043264.2
225124,13059,0.002036522,431830.733,212043264.2
225124,13059,0.013485545,2859519.064,212043264.2
225125,13059,0.000463781,98341.62871,212043264.2
225125,13059,9.45308E-05,20044.62151,212043264.2
225125,13059,0.003559189,754701.9682,212043264.2
225126,13059,4.54812E-05,9643.975616,212043264.2
225127,13058,0.043960486,3813916.544,86757834.06
225128,13058,0.002645264,229497.362,86757834.06
225129,13058,0.005394738,468035.7677,86757834.06
225129,13084,0.004348085,646701.6818,148732535.1
225134,13030,0.000807906,228725.9053,283109526
225135,13030,0.015620833,4422406.598,283109526
225136,13030,0.000643449,182166.6578,283109526
225136,13030,0.016028408,4537794.853,283109526
225137,13015,0.011045042,2179698.794,197346361.2
225137,13015,4.6858E-05,9247.253143,197346361.2
225137,13030,0.0070386,1992694.843,283109526
225138,13015,0.003451168,681075.5304,197346361.2
225138,13015,0.017921092,3536662.257,197346361.2
225139,13015,0.034047563,6719162.665,197346361.2
225140,13015,0.015240113,3007580.793,197346361.2
225140,13015,9.22076E-05,18196.84374,197346361.2
225141,13015,0.004684266,924422.8007,197346361.2
225148,13037,0.000477435,69922.01265,146453501.8
225149,13037,0.011556265,1692455.493,146453501.8
225149,13037,0.001442092,211199.4169,146453501.8
225149,13037,0.001176356,172281.5283,146453501.8
225150,13037,0.035578761,5210634.187,146453501.8
225151,13037,0.005678655,831658.8399,146453501.8
225152,13037,3.4046E-06,498.6157124,146453501.8
225153,13081,0.01564837,1125735.184,71939454.25
225154,13036,0.002482475,144172.0159,58075923.42
225154,13036,0.000408967,23751.14834,58075923.42
225154,13081,0.006060034,435955.543,71939454.25
225154,13081,0.083850881,6032186.627,71939454.25
225155,13036,0.004043557,234833.2891,58075923.42
225155,13081,0.00170538,122684.1106,71939454.25
225156,13036,2.02149E-05,1173.99952,58075923.42
225157,13036,0.049767926,2890318.269,58075923.42
225158,13036,0.065531822,3805821.086,58075923.42
225159,30072,0.014469571,1494624.6,103294326.1
225161,30072,0.000297222,30701.37218,103294326.1
225162,30072,0.007825832,808364.0033,103294326.1
225164,30170,0.009521303,571056.8694,59976754.9
225165,30170,0.02398827,1438738.606,59976754.9
225165,30198,0.000955455,62057.02693,64950226.46
225166,30170,0.001772468,106306.9075,59976754.9
225166,30198,0.027911515,1812859.208,64950226.46
225167,30198,0.049161982,3193081.841,64950226.46
225167,30198,0.00570349,370442.9628,64950226.46
225168,30180,0.014585178,1375518.992,94309375.52
225168,30198,0.043879656,2849993.624,64950226.46
225168,30198,0.053526208,3476539.317,64950226.46
225169,30180,0.000399646,37690.40562,94309375.52
225169,30180,0.032263545,3042754.823,94309375.52
225169,30180,0.001620579,152835.8113,94309375.52
225170,30180,0.046385465,4374584.198,94309375.52
225170,30180,0.008503937,802001.0064,94309375.52
225170,30180,0.001339877,126362.9291,94309375.52
