GRIDCODE	CVEENTMUN	Fv
194396	15064	0.022462134
194396	15085	0.001687427
194396	15064	0.034323089
194396	15085	0.003801146
194396	15085	0.024609915
194396	15085	0.016237425
194397	15064	0.097735592
194397	15048	0.003348136
194398	15048	0.014929164
194398	15048	0.00709074
194398	15014	0.008810732
194398	15048	0.004778892
194399	15014	0.004816303
194400	15014	0.021349677
194400	15014	0.020172266
194401	15014	0.007111993
194401	15014	0.003136558
194401	15014	0.028576701
194401	15014	0.025060238
194401	15014	0.029104495
194401	15014	0.00162938
194401	15014	0.00694077
194401	15014	0.012875491
194401	15014	0.015170388
194401	15014	0.0025334
194405	15102	0.097940534
194405	15014	0.003338329
194406	15102	0.0095707
194407	15056	0.081756178
194413	15026	0.016720884
194413	15026	0.016363046
194413	15026	0.010570948
194414	15026	0.092416046
194420	13063	0.001881526
194423	15023	0.060117268
194423	15035	0.034430435
194423	15023	0.056248183
194423	15023	0.186268917
194424	15095	0.003395609
194424	15023	0.030217492
194424	15095	0.015597165
194424	15023	0.117638435
194425	15023	0.117489671
194425	15120	0.000290861
194425	15091	0.046131515
194425	15120	0.008988916
194425	15120	0.023349651
194425	15035	0.01529142
194425	15023	0.039129762
194425	15035	3.1074E-05
194425	15023	0.026548918
194426	15120	5.67237E-05
194426	15120	4.01178E-05
194426	15120	0.042455513
194426	15120	0.031218465
194427	15120	0.007373123
194427	15120	0.005786556
194427	15120	0.034439049
194428	15120	0.040755032
194428	15120	0.003792622
194428	15120	0.020311684
194428	15120	0.009140024
194428	15120	0.015671193
194428	15120	0.013524486
194428	15120	0.015261786
194429	15120	0.039952242
194429	15120	0.043295901
194430	15120	0.017287554
194430	15120	0.002599573
194430	15120	0.011660324
194430	15120	0.002469694
194431	15120	0.04374588
194433	13069	0.020458149
194433	13069	0.037413073
194433	15081	0.011156523
194433	15120	0.008928005
194433	15081	0.015188737
194433	15084	0.054798882
194433	15081	0.018551475
194434	13069	0.014629038
194436	15084	0.080870416
194437	15084	0.008491102
194437	15084	0.082140655
194438	15084	0.062024119
194438	15016	0.014975809
194439	15016	0.031788882
194440	15016	0.021805802
194441	15061	0.107938863
194441	15016	0.019462891
194442	15061	0.133652073
194446	13072	0.06686739
194446	13061	0.024547031
194446	13072	0.089059271
194446	13061	0.00588122
194446	13061	0.004629966
194446	13061	0.007608412
194446	13072	0.026469126
194446	13061	0.009666533
194447	13061	0.005110443
194447	13061	0.002946706
194447	13061	0.037764299
194447	13061	0.018306297
194447	13061	0.016126505
194447	13061	0.016162703
194447	13061	0.026823933
194448	13061	0.054834472
194448	13061	0.043231802
194449	13061	0.020981051
194466	21053	0.240791071
194468	21016	0.263095694
195450	16093	0.0987336
195450	16017	0.005980129
195453	15085	0.010986996
195454	15085	0.003364296
195454	15085	0.035390794
195454	15064	0.024655458
195454	15085	0.008819915
195454	15085	0.026099798
195454	15085	0.000401895
195454	15085	0.007693682
195454	15085	0.030377573
195454	15085	0.009618232
195454	16017	0.006369817
195455	15085	0.014720011
195455	15085	0.003219528
195456	15085	0.036828798
195457	15085	0.003465189
195457	15085	0.045624321
195458	15085	0.016269676
195458	15014	0.024482296
195459	15014	0.00920189
195459	15014	0.035877607
195459	15014	0.000127118
195459	15014	0.036225589
195460	15014	0.007588355
195460	15014	0.025950909
195460	15014	0.003595191
195460	15014	0.00349751
195460	15014	0.001549823
195460	15014	0.004188134
195460	15014	0.020339059
195461	15014	0.02196904
195465	15102	0.127269946
195466	15056	0.0459209
195466	15102	0.046901601
195470	15026	0.011192858
195471	15026	0.09654876
195472	15026	0.043676072
195472	15026	0.036734568
195472	15026	0.046366554
195479	13063	0.039230919
195481	13063	0.006170579
195481	15035	0.11598276
195482	15035	0.060734127
195482	15035	0.067681174
195482	15035	0.031943383
195482	15035	0.040205795
195482	15035	0.064322234
195482	15035	0.017190182
195482	15035	0.043603475
195482	15023	0.022263873
195482	15035	0.016846111
195483	15035	0.041776897
195483	15035	0.040738908
195483	15035	0.000253894
195483	15035	0.000776894
195483	15035	0.003068659
195483	15035	0.028534302
195484	15035	0.005432121
195484	15023	0.01620971
195484	15035	0.004874781
195484	15023	0.035438801
195484	15035	0.000704219
195484	15035	0.005564331
195484	15035	0.030919037
195484	15035	0.004239543
195486	15120	0.011781889
195486	15120	0.004545511
195486	15120	1.71279E-05
195486	15096	0.01596352
195487	15120	0.001180191
195487	15120	0.005479789
195487	15120	0.003193754
195487	15120	0.024934853
195487	15120	0.001708818
195489	15120	0.040120138
195490	15120	0.025545515
195490	15120	0.015040762
195490	15120	0.003757394
195490	15120	0.007796021
195490	15120	0.024556137
195490	15120	0.002621294
195490	15120	0.016506258
195491	13069	0.061204885
195491	13069	0.0021
195491	13069	0.053679555
195491	13069	0.031302989
195491	15120	0.014290588
195491	15120	0.002088493
195492	13069	0.001961123
195492	13069	0.000811239
195492	13069	0.013553951
195492	13069	0.010307553
195492	13069	0.023704305
195492	13069	0.011301561
195492	13069	0.029055253
195492	13069	0.06670966
195492	13069	0.00877617
195492	15120	0.001383847
195493	13069	0.025628443
195493	13069	0.00802697
195493	13069	0.034756211
195493	15084	0.039252742
195494	15084	0.052585481
195494	15084	0.046436552
195494	15084	0.03559487
195494	15084	0.034388168
195495	15084	0.006587341
195495	15084	0.026643089
195500	15061	0.016463336
195500	15061	0.030376945
195501	15061	0.113865422
195504	13072	0.022975259
195504	13072	0.013945214
195504	13072	0.064182902
195504	13072	0.000931931
195505	13072	0.09897869
195505	13061	0.02510231
195505	13072	0.06619283
195505	13072	0.02731034
195505	13061	0.017705813
195506	13061	0.029485857
195507	13061	0.010093562
195508	13061	0.060586332
195509	13061	0.029484435
195524	21053	0.066502945
195525	21053	0.016555764
195525	21053	0.117413112
195527	21016	0.072381585
195528	21016	0.040021637
195528	21016	0.154903935
195529	21016	0.146062338
195529	21172	0.066685432
195530	21172	0.009854452
195538	21207	0.069016502
195539	21207	0.048692126
196509	16017	0.015101862
196509	16017	0.020468378
196509	16017	0.025746715
196509	16017	0.027593973
196509	16017	0.016996304
196509	16017	0.076601302
196510	16017	0.039315194
196510	16017	0.094536793
196511	16017	0.105890844
196511	16017	0.102927635
196512	15064	0.000370467
196512	15085	0.031471084
196512	15064	0.014680354
196512	16017	0.000579945
196512	16017	0.094889364
196512	16017	0.000228059
196513	15085	0.018033442
196513	16017	0.005093701
196514	15085	0.04383959
196514	15085	0.045387155
196515	15085	0.013072421
196518	15014	0.015779741
196520	15014	0.039892088
196524	15102	0.09959504
196524	15102	0.01143674
196525	15102	0.06185805
196525	15102	0.091465707
196525	15102	0.04041154
196526	15102	0.04186111
196528	15026	0.027023067
196529	15026	0.034637405
196529	15026	0.024414193
196529	15026	0.007711796
196529	15026	0.035342654
196531	15026	0.014613874
196531	15045	0.00055583
196531	15026	0.076031912
196537	13063	0.036107041
196537	13063	0.019558874
196537	15112	0.004387309
196538	13063	0.020578721
196538	13063	0.009877976
196538	13063	0.006570094
196538	13063	0.013617063
196539	13063	0.034634296
196540	13063	0.015258997
196540	13063	0.002092313
196540	13063	0.031732982
196540	15035	0.006330889
196541	15035	0.081786127
196541	15035	0.060641944
196542	15035	0.006745193
196542	15035	0.009041699
196542	15035	0.08107294
196542	15035	0.002943231
196543	15035	0.008154138
196545	15096	0.147859813
196546	15120	0.04667864
196546	15120	0.002645702
196548	15036	0.064825475
196549	15120	0.042924889
196549	15036	0.004010086
196550	13069	0.00618658
196550	13069	0.031257937
196550	13069	0.027989856
196550	13069	0.011906273
196551	13069	0.044026182
196551	13069	0.022478375
196551	13069	0.01114548
196551	13069	0.026461086
196551	13069	0.08670912
196552	13069	0.026912139
196553	15084	0.015110988
196554	15084	0.079880431
196554	15084	0.059181251
196555	15084	0.022902561
196558	15016	0.010114771
196560	15061	0.077973936
196560	15061	0.010346022
196561	15061	0.079548617
196562	13072	0.123837202
196562	13083	0.019155677
196563	13072	0.031239269
196563	13072	0.074814177
196563	13072	0.010544203
196564	13072	0.05099558
196565	13072	0.077954278
196568	13061	0.03219953
196569	13061	0.050786509
196583	21053	0.137797725
196583	21053	0.037855248
196588	21172	0.002548528
196589	21172	0.203366491
196590	21172	0.231506936
196591	21172	0.150805909
196591	21172	0.184843927
196596	21200	0.305207373
196597	21200	0.694792627
196597	21207	0.020279458
196598	21207	0.197861453
197568	16017	0.003883511
197568	16017	0.01367682
197568	16017	0.06930852
197568	16017	0.042914026
197568	16017	0.034999904
197569	16017	0.076869145
197573	15085	0.064938656
197579	15014	0.001202032
197579	15001	0.049613905
197582	15102	0.110819692
197583	15102	0.032918813
197583	15102	0.033900047
197583	15102	0.077345733
197584	15102	0.027682331
197585	15102	0.076187332
197585	15026	0.000270167
197586	15026	0.025462706
197586	15026	0.064884925
197587	15026	0.061609511
197587	15026	0.03351018
197587	15045	0.004561467
197587	15026	0.027517536
197589	15045	0.026502581
197589	15026	0.011453495
197590	15026	0.0002476
197596	13063	0.012869128
197596	13063	0.015185659
197597	13063	0.007673567
197597	13063	0.014210644
197597	13063	0.022640319
197597	13063	0.016422589
197597	13063	4.88719E-05
197599	13063	0.037606391
197600	13013	0.022950261
197600	13013	0.002399843
197600	13013	0.033752483
197600	15035	0.010599851
197601	15096	0.047368297
197601	15035	0.057538232
197604	15096	0.148540732
197605	15120	0.005124744
197605	15120	0.002625086
197605	15120	0.033275085
197606	15036	0.029516088
197606	15120	0.008624919
197607	15036	0.050504255
197610	13069	0.056118041
197610	13069	0.037428388
197610	15036	0.006374895
197611	13069	0.001457515
197611	13069	0.015295048
197611	13075	0.037554729
197611	13069	0.001229256
197611	13069	0.069293968
197611	13069	0.062737653
197611	13075	0.025582473
197613	15084	0.018492804
197613	15084	0.037633014
197614	13066	0.067747378
197615	13066	0.16817876
197616	15016	0.016953358
197617	15016	0.0430387
197620	13083	0.028733429
197620	13083	0.012730347
197620	13083	0.043014379
197620	13083	0.004275464
197620	15061	0.029874971
197621	13083	0.006122218
197621	13083	0.069370847
197623	13072	0.071209284
197624	13072	0.052599573
197628	13061	0.022798762
197628	13061	0.001345967
197629	13061	0.054967264
197630	13061	0.014839977
197642	21053	0.051936756
197643	21053	0.120796981
197643	21208	0.011262831
197643	21208	0.002523097
197650	21039	0.047960251
197650	21172	0.150388324
197657	21207	0.19514285
198627	16017	0.017376026
198627	16017	0.022118126
198627	16017	0.011147108
198632	15085	0.014398826
198633	15085	0.002003748
198633	15085	0.019478314
198633	15085	0.015484524
198633	15085	0.021609065
198638	15001	0.046943713
198638	15001	0.00392358
198638	15001	0.012530525
198639	15001	0.049636407
198640	15001	0.058501003
198641	15102	0.012835083
198641	15001	0.011485878
198646	15045	0.010703418
198647	15045	0.024171289
198647	15045	0.007982536
198647	15045	0.004396628
198648	15045	0.015773131
198648	15045	0.00223111
198654	13063	0.004168066
198655	13063	0.091397942
198656	13063	0.01481327
198656	13063	0.020228895
198656	13063	0.018575041
198656	13063	0.012765293
198657	13063	0.009477469
198658	13063	0.044058411
198659	13013	0.066402973
198660	13013	0.026332289
198660	15096	0.048065683
198660	15096	0.045773203
198662	15096	0.003527179
198663	15096	0.143716061
198665	15120	0.001239044
198665	15036	0.071984328
198665	15096	0.000432421
198665	15036	0.049182203
198667	15036	0.028353982
198669	13069	0.005986974
198669	15036	0.014896756
198670	13075	0.012051694
198670	13075	0.153341501
198670	13075	0.083387813
198670	13075	0.033810842
198670	13075	0.018839708
198671	13075	0.123400288
198671	13075	0.100185636
198671	15084	0.024990282
198672	13066	0.040181328
198672	15084	0.01142917
198673	13066	0.463682931
198673	13066	0.06304855
198679	13083	0.049973912
198679	13083	0.011577373
198679	13083	0.011555878
198680	13083	0.013809117
198681	13083	0.068423317
198682	13083	0.021314892
198682	13072	0.024973112
198682	13083	0.010265049
198683	13072	0.004920367
198683	13083	0.034110308
198689	13061	0.015372678
198689	13016	0.041878884
198689	13061	0.031722916
198702	21208	0.016683727
198703	21208	0.067245474
198704	21208	0.005878256
198708	21039	0.115848647
198709	21039	0.394831974
199686	16017	0.069386798
199691	15085	0.051729944
199692	15085	0.005234842
199692	15085	0.055450599
199693	15001	0.01919362
199694	15001	0.005292327
199695	15001	0.038809103
199695	15001	0.046886149
199696	15001	0.010743335
199696	15001	0.017667544
199696	15001	0.040244438
199697	15001	0.036428791
199697	15001	0.005066598
199697	15001	0.010130043
199697	15001	0.029382003
199706	15045	0.000459554
199707	15045	0.029769811
199707	15045	0.026120081
199707	15045	0.000224241
199708	15045	0.012118893
199708	15045	0.012006774
199708	15045	0.003637366
199709	15045	0.006043694
199712	13063	0.019627314
199713	13063	0.087576419
199714	13063	0.003944031
199714	13076	0.008018908
199715	13063	0.016438547
199715	13063	0.011370287
199715	13063	0.005146428
199715	13076	0.013974811
199716	13063	0.029403922
199717	13063	0.015195857
199717	13063	0.002998166
199717	13063	0.006218501
199718	13013	0.069131869
199719	13013	0.019397341
199719	15096	0.054212707
199720	15096	0.022701258
199720	15010	0.101898774
199721	15010	0.192337092
199722	15096	0.05029557
199722	15010	0.037418393
199722	15096	0.027934565
199722	15096	0.13959294
199723	15096	0.094061912
199724	15096	0.009004468
199724	15036	0.058395205
199725	15096	0.000949672
199725	15036	0.053938288
199726	15036	0.139317895
199730	13075	0.230974343
199730	13082	0.011948525
199730	13075	0.016398445
199730	13082	0.012063124
199731	13082	0.033316929
199731	13082	0.069055599
199731	13082	0.017367506
199731	13075	0.042506243
199731	13066	0.197161053
199731	13082	0.026798312
199737	13083	0.016539195
199738	13083	0.016150297
199738	13083	0.02910975
199738	13083	0.011588698
199738	13083	0.02923123
199739	13083	0.010766653
199739	13083	0.053440735
199740	13083	0.023577579
199741	13083	0.032333744
199741	13083	0.024941981
199741	13083	0.017397104
199741	13083	0.02604906
199741	13083	0.030839252
199742	13057	0.019123012
199742	13083	0.019352492
199742	13083	0.011190467
199748	13016	0.015018462
199749	13016	0.023385989
199749	13016	0.105292491
199750	13016	0.091126091
199763	21208	0.063558352
199767	21039	0.0184599
199768	21039	0.033643803
199768	21039	0.389255425
199775	21207	0.271165655
200748	15085	0.035761751
200749	15085	0.030403818
200749	15085	0.022041464
200749	15085	0.025249295
200750	15085	0.021494491
200751	15085	0.00564069
200751	15085	0.003026367
200752	15085	0.002323573
200752	15001	0.040909142
200753	15001	0.045294109
200754	15001	0.011009859
200755	15001	0.049254888
200756	15001	0.028160091
200764	15045	0.007890775
200764	15045	0.005111617
200765	15045	0.028386789
200767	15045	0.018281214
200767	15045	0.006743156
200768	15045	0.010440197
200768	15045	0.009609274
200769	15045	0.025031181
200770	13063	0.021539192
200770	13063	0.000661114
200770	13063	0.000807986
200770	13063	0.013453839
200770	13063	0.001723046
200770	15045	0.007365111
200771	13063	0.040568736
200771	13063	0.00444189
200771	13063	0.054928413
200772	13063	0.040459327
200773	13063	0.004292716
200773	13063	0.02183564
200773	13076	0.006739266
200774	13076	0.037871337
200777	13013	0.052564524
200777	13013	0.01678008
200777	13013	0.023406278
200777	13013	0.010527819
200778	13013	0.039636661
200779	15010	0.009000429
200779	15010	0.128285657
200779	15010	0.078912712
200779	15010	0.040923478
200779	15010	0.051722144
200779	15010	0.024424737
200780	15010	0.183787973
200780	15010	0.000838489
200780	15010	0.004390132
200784	15036	0.110926477
200784	15036	0.121716996
200785	15036	0.012705842
200788	13075	0.033331141
200789	13075	0.088635144
200789	13082	0.02434762
200790	13082	0.201374849
200790	13082	0.014252671
200791	13082	0.016245249
200791	13082	0.020003556
200791	13082	0.004888121
200796	13083	0.061640497
200799	13083	0.040808024
200799	13083	0.044615303
200800	13083	5.58427E-05
200800	13083	0.019390663
200800	13083	0.000175828
200801	13057	0.077747881
200802	13057	0.045325311
200809	13016	0.110539839
200818	21208	0.020397473
200819	21208	0.052743303
200820	21208	0.075516525
200821	21208	0.040813542
200821	21208	0.025587785
200822	21208	0.021838714
200822	21208	0.007102358
200822	21208	0.006376027
200822	21208	0.02067025
200833	21202	0.036867464
200833	21202	0.039042219
200834	21202	0.034640859
200834	21207	0.185296941
200834	21101	0.003118849
200834	21202	0.106475774
200834	21207	0.012545016
200834	21101	0.057215305
200834	21202	0.103765004
200834	21101	0.313206969
201807	15085	0.015220197
201807	15085	0.013142168
201807	15085	0.003178502
201807	15085	0.03074552
201808	15085	0.032519249
201808	15085	0.015685068
201811	15001	0.00944425
201812	15001	0.038524141
201813	15001	0.045733293
201814	15001	0.022254583
201814	15001	0.023605111
201814	15001	0.004537942
201814	15003	0.001290292
201814	15001	0.027781744
201822	15045	0.001389806
201823	15045	0.014641556
201823	15045	0.014609219
201826	15079	0.027339312
201826	15045	0.008361638
201826	15079	0.024097339
201826	15045	0.002856521
201827	15079	0.016738448
201827	15045	0.028335673
201827	15079	0.010540448
201827	15045	0.008219368
201828	15079	0.120423782
201828	15045	0.013803651
201829	13063	0.007649169
201829	13063	0.001762375
201829	15079	0.045265862
201829	15045	0.014128307
201832	13063	0.008504149
201832	13076	0.017757742
201832	13076	0.010695374
201832	13076	0.006110399
201832	13076	0.003520115
201833	13076	0.001187052
201833	13076	0.025735874
201833	13076	0.011472706
201833	13076	0.004192177
201833	13076	0.013201272
201833	13076	0.015466022
201833	13076	0.007353946
201833	13076	0.009218064
201834	13076	0.013144083
201834	13076	0.002321823
201834	13076	0.002271252
201834	13076	0.014318217
201834	13076	0.035699027
201835	13076	9.49388E-05
201835	13076	0.017208379
201835	13013	0.020192938
201836	13013	0.0375209
201836	13013	0.016577939
201836	13013	0.013074981
201836	13013	0.015838208
201836	13013	0.013298311
201836	13013	0.035123366
201837	13013	0.018065061
201837	13013	0.028503409
201837	13013	0.011409806
201837	13013	0.007676329
201837	13013	0.01004205
201837	13013	0.011021914
201838	13013	0.03434732
201838	13013	0.001431363
201838	13013	0.033452662
201838	13013	0.01016433
201838	13013	0.013521609
201838	15010	0.14605999
201843	15036	0.008509548
201843	15036	0.099237883
201843	15036	0.008135936
201843	15036	0.008933298
201849	13082	0.003554487
201850	13082	0.235079736
201855	13022	0.073223847
201855	13083	0.02242181
201857	13022	0.021811279
201858	13022	0.057768263
201858	13083	0.011276767
201858	13022	0.035523324
201861	13057	0.07471181
201861	13057	0.033223037
201861	13057	0.052088266
201868	13016	0.084354091
201869	13016	0.078734976
201869	13016	0.0060617
201877	21208	0.05407855
201880	21208	0.000246918
201881	21208	0.049891014
201891	21078	0.06673747
201891	21202	0.024593568
201892	21202	0.156322902
201893	21101	0.508600333
201893	21101	0.117858545
201893	21202	0.077217639
202866	15085	0.018754588
202866	22001	0.028228455
202869	15001	0.06975079
202870	15001	0.029453169
202870	15001	0.026228652
202871	15001	0.022240253
202872	15001	0.013339023
202873	15003	0.06119124
202881	15045	0.027929368
202884	15079	0.148105257
202885	15079	0.016149185
202885	15079	0.022322721
202885	15079	0.053880108
202885	15079	0.02549267
202885	15079	0.158207527
202886	15079	0.040880678
202886	15079	0.039217468
202892	13076	0.028850303
202892	13076	0.041423193
202892	13076	0.009583092
202892	13076	0.002184384
202893	13076	0.01141987
202894	13076	0.024437147
202894	13076	0.013762203
202894	13013	0.007780941
202895	13013	0.024889378
202895	13010	0.02213796
202895	13013	0.033911531
202895	13013	0.025362995
202895	13013	0.018040273
202895	13013	0.028419077
202895	13010	0.030677878
202896	13013	0.006857177
202896	13013	0.026082934
202896	13010	0.033457803
202896	13013	0.03950694
202896	13013	0.026301178
202897	13013	0.047608691
202902	15036	0.058534564
202909	13082	0.022049532
202909	13082	0.03245729
202909	13082	0.075758291
202910	13082	0.029899906
202910	13083	0.019674923
202910	13082	0.134710487
202910	13082	0.01482821
202913	13022	0.054825874
202913	13051	0.055709171
202914	13022	0.024100229
202914	13022	0.003329598
202916	13022	0.029245856
202916	13022	0.121677738
202916	13022	0.015733058
202920	13057	0.012965802
202921	13057	0.023555347
202921	13057	0.07261418
202928	13016	0.057506582
202928	13016	0.010885913
202928	13016	0.051778767
202934	21208	0.037162034
202935	21208	0.007936798
202935	21208	0.043745659
202936	21208	0.036060101
202939	21208	0.019221022
202940	21208	0.073036456
202940	21208	0.006782835
202940	21208	0.001115179
202949	21078	0.030826432
202949	21210	0.097298101
202949	21078	0.42920547
202950	21078	0.473230628
202950	21202	0.210866669
202951	21202	0.166059849
202951	21202	0.044148053
203925	22001	0.006612341
203925	22001	0.029738198
203932	15003	0.019069989
203932	15003	0.020704725
203933	15003	0.022956153
203940	15045	0.022567926
203941	15045	0.003373453
203941	15045	0.000873835
203942	15079	0.035867548
203942	15045	0.056057531
203943	15079	0.024235961
203945	15079	0.08813695
203946	15079	0.035338983
203950	13076	0.013765155
203950	13076	0.011479182
203950	13076	0.003675661
203950	13076	0.004309561
203951	13076	0.006332481
203951	13076	0.017547208
203951	13076	0.00601183
203951	13076	0.018290855
203951	13076	0.0298704
203951	13076	0.01138082
203951	13076	0.000886326
203951	13076	0.018958912
203951	13076	0.008493321
203952	13076	0.015025634
203952	13010	0.017813917
203952	13076	0.000209442
203952	13076	0.006462611
203952	13076	0.006487451
203952	13076	0.013870651
203953	13010	0.121771354
203953	13010	0.065252609
203953	13010	0.032921191
203954	13010	0.031210338
203954	13010	0.008022014
203954	13010	0.077579696
203954	13010	0.084531921
203954	13010	0.0487908
203954	13010	0.031098764
203955	13010	0.125868561
203955	13013	0.000693969
203955	13010	0.051061756
203955	13010	0.02257704
203955	13010	0.012812492
203969	13083	0.022999897
203969	13048	0.033884385
203970	13048	0.05961791
203971	13051	0.075520293
203972	13051	0.134417479
203972	13051	0.035843
203972	13051	0.035095098
203975	13022	0.066935602
203976	13022	0.06400489
203976	13057	0.019120895
203976	13022	0.055842586
203977	13057	0.084182674
203977	13057	0.021237307
203978	13057	0.065527629
203978	13057	0.032341096
203979	13057	0.100404041
203980	13057	0.054947916
203981	13057	0.041610296
203981	13056	0.105648802
203981	13057	1.13154E-05
203985	13056	0.054431488
203985	13056	0.015094975
203986	13016	0.006187695
203986	13016	0.040457315
203986	13016	0.008297921
203986	13016	0.046215631
203987	13016	0.043495917
203987	13016	0.005928889
203987	13016	0.043606039
203992	21008	0.142589057
203993	21008	0.05381431
203993	21208	0.020321135
203999	21208	0.023067146
204000	21208	0.085166575
204001	21006	0.138028605
204001	21208	0.005596127
204002	21006	0.473126531
204003	21006	0.191263235
204003	21006	0.006457902
204003	21162	0.149386832
204004	21162	0.255450484
204005	21162	0.203675306
204005	21215	0.271992709
204006	21028	0.448896062
204006	21162	0.084757066
204006	21028	0.097585386
204006	21028	0.453518551
204006	21162	0.223109462
204007	21162	0.038597779
204007	21210	0.018956351
204007	21162	0.005591072
204007	21210	0.164344598
204007	21210	0.294176531
204007	21210	0.028052184
204007	21210	0.171686093
204007	21215	0.728007291
204007	21162	0.039432
204007	21210	0.13795784
204008	21210	0.087528301
204984	22001	0.014212319
204984	22001	0.040165391
204991	15003	0.034124744
204992	15003	0.012566821
204993	15003	0.003933548
204994	15003	0.046992563
204995	15003	0.042218337
204997	15045	0.009620237
204998	15045	0.078212943
204999	15045	0.012740869
204999	15045	0.073287197
205000	15045	0.00328066
205000	15045	0.010609621
205000	15045	0.042206198
205000	15045	0.007718147
205000	15045	0.015612035
205004	15079	0.0289069
205005	13076	0.007846726
205005	13076	0.001627275
205005	15079	0.038852853
205008	13076	0.038186857
205009	13076	0.01786441
205010	13076	0.002434124
205010	13076	0.006368038
205010	13076	0.026369379
205010	13076	0.000582952
205010	13076	0.030392346
205011	13076	0.030054412
205014	13074	0.041596633
205014	13010	0.106603815
205029	13048	0.040942071
205029	13048	0.034955854
205029	13048	0.021894528
205029	13048	0.012197069
205030	13051	0.087469583
205030	13051	0.063656891
205031	13051	0.003922619
205032	13051	0.006319376
205032	13051	0.085613437
205032	13051	0.066700083
205033	13022	0.046756155
205033	13051	0.09127443
205034	13022	0.123437316
205035	13022	0.023260885
205035	13022	0.006986613
205035	13022	0.020312748
205035	13022	0.013825461
205035	13022	0.103094
205036	13022	0.038304677
205038	13057	0.013373133
205039	13057	0.10240554
205040	13056	0.003225655
205040	13057	0.053483511
205040	13077	0.016361107
205040	13056	0.224054236
205040	13056	0.04714783
205041	13056	0.311196413
205041	13077	0.013058902
205042	13056	0.058280245
205042	13077	0.035943829
205043	13077	0.002403501
205044	13056	0.180920356
205044	13077	0.028803452
205044	13016	0.052839383
205044	13077	0.0129429
205045	13016	0.076407427
205051	21008	0.054906608
205051	21008	0.075235726
205051	21008	0.024609141
205051	21008	0.09982613
205052	21008	0.115448842
205053	21008	0.019102247
205053	21208	0.001408319
205060	21006	0.020555313
205060	21208	0.080826781
205061	21006	0.170568414
206042	22001	0.045222383
206042	22001	0.008776217
206043	22001	0.006235148
206050	15003	0.049488856
206050	15003	0.003873463
206050	15003	0.000593551
206050	15003	0.007029816
206051	15003	0.062955194
206052	15003	0.038224212
206052	15003	0.003338074
206054	15003	0.004970475
206055	15003	0.039723932
206055	15045	4.31803E-05
206055	15003	0.011330205
206055	15045	0.016703702
206055	15003	0.017295684
206056	15045	0.016827285
206056	15045	0.054587718
206056	15003	0.012401297
206056	15045	0.025551554
206059	15045	0.017479636
206059	15045	0.008951268
206059	15045	0.010311404
206064	13076	0.015010488
206064	13076	0.020455157
206064	13076	0.01952725
206064	13076	0.013651092
206065	13076	0.036219395
206066	13076	0.003643293
206066	13076	0.033192585
206067	13076	0.016629629
206069	13076	0.038546866
206070	13074	0.001539636
206070	13076	0.008601786
206070	13067	0.009293842
206070	13074	0.031467012
206071	13067	0.062139456
206071	13074	0.089449711
206072	13074	0.104107397
206073	13074	0.047993191
206073	13074	0.026001952
206073	13074	0.004787221
206073	13074	0.02497163
206073	13074	0.024859732
206073	13074	0.13610754
206073	13010	0.015804007
206073	13070	0.04755627
206073	13074	0.10676665
206073	13074	0.191889422
206074	13074	0.04726098
206074	13010	0.060006086
206074	13074	0.003395532
206074	13074	0.003382245
206074	13065	0.075645293
206075	13065	0.156052535
206075	13065	0.046022069
206075	13065	0.075853656
206075	13065	0.113511142
206076	13065	0.071329541
206076	13005	0.173837615
206076	13005	0.001021779
206081	13052	0.039385051
206087	13048	0.055263061
206088	13048	0.002588846
206088	13048	0.031331831
206088	13048	0.004482254
206089	13048	0.011021793
206089	13048	0.008748669
206089	13048	0.013121496
206089	13051	0.054538789
206089	13048	0.029906038
206090	13051	0.150780902
206090	13048	0.001508005
206091	13051	0.005429284
206101	13077	0.013173165
206102	13077	0.030637689
206102	13077	0.02506387
206102	13077	0.020753923
206102	13077	0.00812972
206102	13077	0.005770094
206102	13077	0.026935866
206102	13077	0.023734121
206102	13077	0.034454096
206102	13077	0.002371883
206102	13077	0.00610184
206103	13077	0.012454154
206103	13077	0.046562176
206110	21008	0.169365617
206110	21008	0.07782236
206111	21008	0.012295082
206112	21008	0.037559217
206112	21208	0.016139636
207100	22001	0.019383906
207101	22001	0.02002475
207104	22001	0.027985344
207104	22001	0.003873769
207104	22001	0.004024341
207105	22001	0.035552434
207106	22001	0.039842873
207107	15003	0.024804656
207107	22001	0.022930147
207108	15003	0.051882878
207108	15003	0.00757006
207108	15003	0.009444238
207109	15003	0.046186558
207109	15003	0.005114697
207109	15003	0.045097874
207114	15003	0.152997855
207117	15045	0.023856203
207118	15045	0.012649332
207118	15045	0.000890633
207118	15045	0.008853621
207119	15045	0.008030319
207126	13076	0.000862642
207126	13064	0.057196845
207127	13076	0.006186226
207127	13076	0.015000648
207127	13064	0.045894429
207128	13076	0.008455945
207130	13074	0.035028785
207131	13067	0.020712673
207131	13070	0.095537074
207131	13074	0.07939473
207131	13070	0.046880379
207131	13070	0.101389793
207131	13070	0.041497722
207132	13070	0.102432642
207132	13070	0.081621155
207133	13070	0.020059176
207133	13065	0.103416898
207134	13070	0.030806151
207134	13065	0.190206659
207135	13005	0.021773095
207136	13065	0.007083203
207136	13005	0.092100151
207139	13005	0.021507016
207139	13005	0.055003923
