GRIDCODE,CVENTMUN,Fa
1387016,06009,0.002026385
1387017,06009,0.002026385
1387018,06009,0.001937213
1387019,06009,0.001384614
1387020,06009,0.001010694
1387021,06009,0.001411205
1387022,06009,0.00133983
1387023,06009,0.001128926
1387024,06009,0.001447098
1387025,06009,0.001908259
1387026,06009,0.002026242
1387027,06009,0.002005138
1387027,16014,5.18952E-10
1387028,06009,0.001505505
1387028,16014,0.000701033
1387029,06009,0.00020713
1387029,16014,0.00440262
1387030,16014,0.003260222
1387031,16014,0.001474335
1387032,16014,8.38485E-05
1387036,16014,2.07445E-06
1387037,16014,0.001834442
1387043,16026,0.002784563
1387044,16026,0.004819791
1387045,16026,0.004132388
1390182,06009,0.000515842
1390183,06009,0.001794051
1390184,06009,0.002026385
1390185,06009,0.002026385
1390186,06009,0.002026385
1390187,06009,0.002026385
1390188,06009,0.002026385
1390189,06009,0.002026385
1390190,06009,0.002026385
1390191,06009,0.001647653
1390192,06009,0.00193728
1390193,06009,0.002026385
1390194,06009,0.002026385
1390195,06009,0.002005979
1390196,06009,0.00183021
1390197,06009,0.001629585
1390198,06009,0.000672955
1390199,06009,0.000933354
1390200,06009,4.06956E-05
1390202,06009,6.91382E-05
1390204,06009,0.000163165
1390205,06009,0.001765346
1390206,06009,0.002026385
1390207,06009,0.001724093
1390207,16014,0.000207053
1390208,06009,0.00033025
1390208,16014,0.000364481
1390216,16014,0.000889823
1390220,16026,0.000207817
1390221,16026,0.019844006
1390222,16026,0.00864836
1390223,16026,0.023520537
1393358,06009,6.19906E-05
1393359,06009,0.001123685
1393360,06009,0.002011143
1393361,06009,0.002026385
1393362,06009,0.002026385
1393363,06009,0.002026385
1393364,06009,0.002026385
1393365,06009,0.002026385
1393366,06009,0.002026385
1393367,06009,0.002026385
1393368,06009,0.002026385
1393369,06009,0.001995052
1393370,06009,0.001749194
1393371,06009,0.001743816
1393372,06009,0.001902688
1393373,06009,0.00036105
1393374,06009,0.000897387
1393375,06009,0.001962405
1393376,06009,0.001753641
1393377,06009,0.001892376
1393378,06009,7.27553E-05
1393383,06009,0.000690837
1393384,06009,0.002026385
1393385,06009,0.002026385
1393386,06009,0.001177651
1393386,16014,0.000725284
1393391,16014,0.000395593
