GRIDCODE,CVENTMUN,LONG_VIALIDADES TOTAL x SENTIDO x MUNICIPIO (m),LONG VIALIDAD x SENTIDO x CELDA
1475983,06001,335457.9861,2012.992476
1476018,06002,1449598.03,9706.386034
1476019,06002,1449598.03,697.4926454
1479118,06007,1649829.639,1327.23746
1479119,06007,1649829.639,1273.347136
1479120,06007,1649829.639,439.5410081
1479123,06007,1649829.639,1036.931411
1479160,06001,335457.9861,14573.32135
1479161,06001,335457.9861,1382.97513
1479183,06006,100099.5341,4209.522723
1479196,06002,1449598.03,441.7597709
1482296,06007,1649829.639,934.7171286
1482297,06007,1649829.639,31244.4372
1482298,06007,1649829.639,32075.05156
1482299,06007,1649829.639,27608.72493
1482300,06007,1649829.639,13924.74626
1482301,06007,1649829.639,18615.13078
1482302,06007,1649829.639,5226.917743
1482303,06007,1649829.639,502.5124786
1482304,06007,1649829.639,407.381422
1482305,06007,1649829.639,4315.390617
1482306,06007,1649829.639,24.79143874
1482307,06007,1649829.639,2046.409399
1482308,06007,1649829.639,44.95602911
1482337,06001,335457.9861,6110.146143
1482338,06001,335457.9861,15002.80352
1482356,06006,100099.5341,2388.772769
1482357,06006,100099.5341,601.3618907
1482373,06002,1449598.03,5678.482901
1482374,06002,1449598.03,1133.479378
1482384,14065,183351.8242,2446.282932
1485475,06007,1649829.639,5823.959948
1485476,06007,1649829.639,4750.386941
1485477,06007,1649829.639,16527.4064
1485478,06007,1649829.639,21114.51542
1485479,06007,1649829.639,18890.52986
1485480,06007,1649829.639,2610.590248
1485481,06007,1649829.639,22989.84583
1485482,06007,1649829.639,20934.98604
1485483,06007,1649829.639,15493.06009
1485484,06007,1649829.639,8804.617195
1485485,06007,1649829.639,13672.71908
1485486,06007,1649829.639,3042.991339
1485551,06002,1449598.03,1223.492405
1488655,06007,1649829.639,12225.36784
1488656,06007,1649829.639,3807.353527
1488657,06007,1649829.639,33617.62737
1488658,06007,1649829.639,286.5166565
1488659,06007,1649829.639,10319.06149
1488660,06007,1649829.639,6630.850537
1491833,06007,1649829.639,14126.19165
1491834,06007,1649829.639,5422.940606
1491835,06007,1649829.639,14902.53002
1491836,06007,1649829.639,1733.050903
1491878,06009,802494.891,21597.54854
1491879,06009,802494.891,5496.659349
1491904,06002,1449598.03,2365.296828
1495010,06007,1649829.639,8606.377139
1495011,06007,1649829.639,10116.62042
1495012,06007,1649829.639,22016.844
1495013,06007,1649829.639,10044.00457
1495014,06007,1649829.639,376.6998335
1495055,06009,802494.891,76.39595017
1495056,06009,802494.891,7806.575778
1495057,06009,802494.891,711.771196
1495062,06004,204330.5876,759.712046
1495082,06002,1449598.03,16177.46486
1495083,06002,1449598.03,9076.654793
1495095,14065,183351.8242,5308.830476
1495096,14065,183351.8242,15.58144931
1498183,06007,1649829.639,34.71051895
1498184,06007,1649829.639,10938.49568
1498187,06007,1649829.639,7683.974092
1498188,06007,1649829.639,6275.035605
