GRIDCODE,CVENTMUN,Furb,Frur,Fpob,Purb_T,Prur_T,P_tot
173346,30193,,3.18E-05,1.81E-06,,1,1
173347,30193,,0.035932333,0.002046523,,1130,1130
173348,30193,9.79E-05,0.034088018,0.002033846,51,1072,1123
173349,30193,0.031092282,,0.029321424,16190,,16190
173350,30193,0.009976801,0.009507759,0.009950087,5195,299,5494
173351,30193,0.147470367,0.06617273,0.142840067,76789,2081,78870
173352,30028,0.020233925,,0.019998841,2761,,2761
173352,30193,0.146064589,,0.137745492,76057,,76057
173353,30028,0.148724112,,0.14699619,20294,,20294
173353,30193,0.017011454,,0.016042568,8858,,8858
173354,30028,0.002711536,,0.002680033,370,,370
173520,4003,,3.77E-05,4.52E-06,,1,1
173523,4003,,0.000150682,1.81E-05,,4,4
173524,4003,,0.000226023,2.71E-05,,6,6
173525,4003,,7.53E-05,9.05E-06,,2,2
173528,4003,,3.77E-05,4.52E-06,,1,1
173531,4003,,7.53E-05,9.05E-06,,2,2
173534,4003,,0.000376705,4.52E-05,,10,10
173535,4003,,3.77E-05,4.52E-06,,1,1
173543,4004,,3.61E-05,1.20E-05,,1,1
173545,4004,,0.030450626,0.01016794,,844,844
173557,4009,,0.0365069,0.01445076,,783,783
173558,4009,,0.000372995,0.000147645,,8,8
173598,23004,,0.00892986,0.002277597,,557,557
173600,23004,,0.002436874,0.000621535,,152,152
173603,23004,,3.21E-05,8.18E-06,,2,2
173608,23004,,0.023486974,0.005990448,,1465,1465
173621,23004,,0.015503006,0.003954105,,967,967
173624,23004,0.033993666,0.000128257,0.025356156,6193,8,6201
173627,23004,,8.02E-05,2.04E-05,,5,5
173628,23004,,0.000176353,4.50E-05,,11,11
173629,23004,,4.81E-05,1.23E-05,,3,3
173630,23004,,0.014509018,0.003700584,,905,905
173646,23004,,0.000240481,6.13E-05,,15,15
174106,14043,,0.001866512,0.001237835,,29,29
174109,14043,,0.083993049,0.055702578,,1305,1305
174111,14022,,0.006199414,0.000922604,,36,36
174117,14022,,0.002066471,0.000307535,,12,12
174118,14022,,0.005510591,0.000820092,,32,32
174126,14027,,0.000203735,0.00017319,,3,3
174128,6007,,0.033222906,0.004348903,,702,702
174131,6008,,0.20022309,0.087839491,,718,718
174134,6008,,0.006134969,0.002691461,,22,22
174140,6010,,0.064940577,0.001275468,,153,153
174141,6010,,0.005093379,0.000100037,,12,12
174142,6010,,0.232597623,0.004568342,,548,548
174143,6003,,0.001000572,0.000335121,,7,7
174143,6010,,0.003820034,7.50E-05,,9,9
174144,6003,0,0.001715266,0.000574493,0,12,12
174144,6010,,0.000424448,8.34E-06,,1,1
174145,6003,0.010365678,0.002715838,0.007803524,144,19,163
174145,6010,0.055663265,0.000848896,0.054586682,6546,2,6548
174146,6002,,0.000945279,6.13E-05,,9,9
174146,6010,0.069591837,0.01655348,0.068550135,8184,39,8223
174147,6002,,0.086335469,0.005595491,,822,822
174147,6010,,0.014855688,0.000291774,,35,35
174148,6005,,0.00113588,0.000295127,,8,8
174149,6005,,0.049836717,0.012948685,,351,351
174150,6005,,0.002271759,0.000590253,,16,16
174154,14108,,0.000600691,0.000117021,,4,4
174155,14108,,0.000450518,8.78E-05,,3,3
174156,14108,,0.001952245,0.000380317,,13,13
174158,14065,,0.001704223,0.000742636,,9,9
174159,14065,,0.001893581,0.000825151,,10,10
174160,14065,,0.002272297,0.000990181,,12,12
174161,14087,,0.002930568,0.000771651,,13,13
174164,14087,,0.013074842,0.003442749,,58,58
174169,14049,,0.004983803,0.004190676,,40,40
174170,14049,,0.002367306,0.001990571,,19,19
174172,14049,,0.01918764,0.016134102,,154,154
174173,14049,,0.019935211,0.016762703,,160,160
174176,14049,,0.023922253,0.020115244,,192,192
174177,14049,,0.00049838,0.000419068,,4,4
174178,14049,,0.004859208,0.004085909,,39,39
174179,14049,,0.00049838,0.000419068,,4,4
174182,14049,,0.062422128,0.052488214,,501,501
174185,16012,,0.009521852,0.003291187,,139,139
174188,16012,,0.001370051,0.000473552,,20,20
174190,16083,,0.002955839,0.002277827,,67,67
174191,16083,,0.02307319,0.017780649,,523,523
174192,16083,,0.032205409,0.024818114,,730,730
174193,16083,,0.012617462,0.009723261,,286,286
174194,16083,,0.001808797,0.001393894,,41,41
174195,16083,,0.035646535,0.027469912,,808,808
174196,16083,,0.005161689,0.003977698,,117,117
174197,16083,,0.010058676,0.007751411,,228,228
174198,16083,,0.022367318,0.01723669,,507,507
174199,16083,,0.004985221,0.003841708,,113,113
174200,16102,,0.011760296,0.000795946,,251,251
174201,16102,,0.002717519,0.000183924,,58,58
174203,16102,,0.00074966,5.07E-05,,16,16
174204,16102,,0.004076278,0.000275886,,87,87
174205,16102,,0.001311906,8.88E-05,,28,28
174206,16102,,0.000655953,4.44E-05,,14,14
174207,16102,,0.018788362,0.001271611,,401,401
174208,16087,,0.153273391,0.080469096,,1091,1091
174210,16087,,0.08050014,0.042262871,,573,573
174211,16087,,0.300786738,0.157914147,,2141,2141
174212,16087,,0.009553245,0.005015489,,68,68
174213,16009,,0.001424423,0.000746097,,26,26
174213,16079,,0.004566649,0.00210098,,95,95
174213,16087,,0.042427648,0.022274672,,302,302
174214,16079,,0.003076479,0.001415397,,64,64
174215,16079,,0.033697063,0.015503019,,701,701
174216,16079,,0.026438494,0.012163567,,550,550
174217,16079,,0.017401336,0.008005839,,362,362
174218,16079,,0.024515695,0.011278944,,510,510
174219,16079,,0.015382397,0.007076984,,320,320
174221,16082,,0.005686732,0.003101994,,217,217
174223,16082,,0.006263267,0.003416482,,239,239
174225,16082,,0.012343091,0.0067329,,471,471
174226,16082,,0.016981577,0.009263098,,648,648
174227,16082,,0.010561073,0.005760846,,403,403
174228,16082,,0.027097146,0.014780931,,1034,1034
174229,16082,,0.001179276,0.000643271,,45,45
174230,16049,,0.019631336,0.012222413,,213,213
174233,16049,,0.009677419,0.006025133,,105,105
174234,16049,,0.004423963,0.002754347,,48,48
174235,16049,,0.005345622,0.003328169,,58,58
174236,16049,,0.01483871,0.009238538,,161,161
174237,16049,,0.003502304,0.002180524,,38,38
174238,16049,,0.006451613,0.004016756,,70,70
174239,16049,,0.00516129,0.003213404,,56,56
174240,16049,,0.001013825,0.000631204,,11,11
174241,16092,,0.003524946,0.00273224,,39,39
174242,16092,,0.005694143,0.004413619,,63,63
174243,16101,,0.016184828,0.014291949,,131,131
174244,16101,,0.011613541,0.010255291,,94,94
174245,16101,,0.005683222,0.005018547,,46,46
174246,16101,,0.00654806,0.005782239,,53,53
174248,16101,,0.022115147,0.019528693,,179,179
174250,16099,,0.009624639,0.007973014,,130,130
174250,16101,,0.001853225,0.001636483,,15,15
174251,16099,,0.02213667,0.018337933,,299,299
174252,16099,,0.001480714,0.001226618,,20,20
174253,16099,,0.003035463,0.002514566,,41,41
174254,16099,,0.001628785,0.001349279,,22,22
174255,16099,,0.009550603,0.007911684,,129,129
174259,16046,,0.007727045,0.0056601,,77,77
174260,16046,,0.107476167,0.078726845,,1071,1071
174261,16046,0.662269854,0.021475163,0.192884446,2410,214,2624
174262,16046,,0.019468138,0.014260512,,194,194
174263,16081,,0.033110164,0.03125,,272,272
174264,16081,,0.023858795,0.022518382,,196,196
174266,15041,,0.219908224,0.187961985,,1246,1246
174267,15032,,0.139418844,0.099387237,,3325,3325
174268,15032,,0.005870267,0.004184726,,140,140
174268,15111,,0.020084185,0.017501939,,835,835
174269,15111,,0.026867108,0.023412773,,1117,1117
174270,15032,0.00582969,0.076313472,0.056075325,56,1820,1876
174271,15032,0.142306892,0.177030483,0.16706023,1367,4222,5589
174273,15032,0.323860087,0.028219213,0.113107159,3111,673,3784
174274,15007,,0.039918212,0.037563407,,859,859
174274,15032,0.048511347,0.060212168,0.056852488,466,1436,1902
174275,15007,,0.028393513,0.026718559,,611,611
174276,15007,,0.050327617,0.047358755,,1083,1083
174276,15111,,0.005411906,0.004716091,,225,225
174278,15007,,0.04224174,0.039749869,,909,909
174279,15007,,0.023932339,0.022520553,,515,515
174279,15114,,0.009652979,0.009261516,,874,874
174280,15005,,0.025831884,0.015489018,,2287,2287
174281,15005,,0.005037613,0.003020596,,446,446
174281,15118,,0.00532125,0.001365053,,229,229
174282,15118,0.083119528,0.204693854,0.114306833,10367,8809,19176
174283,15005,0.009878381,0.02178824,0.017019634,584,1929,2513
174283,15118,0.003279241,0.029092599,0.009901108,409,1252,1661
174284,15005,0.263519342,0.030937267,0.124061143,15579,2739,18318
174284,15118,0.019803727,0.018426862,0.019450521,2470,793,3263
174285,15005,0.005852602,,0.002343332,346,,346
174285,15118,0.178538212,0.025119089,0.139181802,22268,1081,23349
174286,15106,0.000152961,,0.00014154,116,,116
174286,15118,0.173038068,0.042360869,0.139515615,21582,1823,23405
174287,15106,0.057849529,,0.053530269,43871,,43871
174287,15118,0.017518681,,0.013024637,2185,,2185
174288,15106,0.085770158,,0.079366241,65045,,65045
174289,15106,0.059025745,,0.054618665,44763,,44763
174290,15054,0.066077223,,0.064278443,13766,,13766
174290,15106,0.029869561,,0.02763939,22652,,22652
174291,15051,0,,0,0,,0
174291,15054,0.041333065,,0.04020788,8611,,8611
174291,15076,0.020696352,,0.02055691,1492,,1492
174291,15106,0.022465465,,0.020788111,17037,,17037
174292,15051,0.018489344,,0.010883032,1467,,1467
174292,15076,0.202982383,,0.201614792,14633,,14633
174292,15106,0.000738432,,0.000683298,560,,560
174293,15051,0.201983792,0.044721751,0.137287922,16026,2480,18506
174293,15076,0.051227632,0.613496933,0.055015914,3693,300,3993
174294,15051,0.023266073,0.070941681,0.042879293,1846,3934,5780
174294,15062,,0.104318182,0.022279751,,1377,1377
174295,15051,0.014544446,,0.008561021,1154,,1154
174295,15062,0.08783047,0.292727273,0.131591295,4269,3864,8133
174296,15062,,0.059621212,0.012733598,,787,787
174297,15062,,0.008787879,0.001876871,,116,116
174298,15062,,0.079166667,0.016908017,,1045,1045
174299,9004,,0.155082082,0.002382089,,444,444
174299,15062,,0.001287879,0.000275059,,17,17
174301,9008,,0.032061069,8.78E-05,,21,21
174302,9008,0.070054692,0.723664122,0.071845342,16703,474,17177
174302,9012,0.000581406,,0.000573348,373,,373
174303,9008,0.038741255,0.184732824,0.039141219,9237,121,9358
174303,9012,0.17717926,,0.17472351,113669,,113669
174304,9012,0.093227631,,0.091935471,59810,,59810
174305,9012,0.147055248,,0.145017024,94343,,94343
174306,9003,0.000330425,,0.000330425,205,,205
174306,9012,0.078185888,,0.077102211,50160,,50160
174306,9013,0.031621736,,0.031079069,12898,,12898
174307,9012,0.057426724,,0.056630775,36842,,36842
174307,9013,0.115993763,,0.114003171,47312,,47312
174308,9007,0.004242793,,0.004242793,7704,,7704
174308,9013,0.009816516,0.00014041,0.009650463,4004,1,4005
174309,9007,0.014973138,,0.014973138,27188,,27188
174309,9011,0.156243773,,0.154530693,55672,,55672
174310,9011,0.11602655,0.095189873,0.115798093,41342,376,41718
174311,9011,0.158076421,0.047341772,0.15686231,56325,187,56512
174312,9011,,0.052151899,0.000571801,,206,206
174312,15122,0.037050445,0.573859242,0.038991178,13203,742,13945
174313,15122,0.385211813,,0.38381915,137271,,137271
174314,15025,0.175429713,,0.168695949,52317,,52317
174314,15039,0.011718971,,0.011507239,5378,,5378
174314,15122,0.18121408,,0.180558934,64576,,64576
174315,15025,0.14753774,0.005796371,0.142097083,43999,69,44068
174315,15039,0.00462396,,0.004540417,2122,,2122
174316,15025,0.029930723,0.021589382,0.029610545,8926,257,9183
174316,15039,0.005807188,,0.005702267,2665,,2665
174317,15025,0.05885213,,0.056593127,17551,,17551
174317,15039,0.01574587,,0.015461381,7226,,7226
174318,15025,0.005489199,,0.0052785,1637,,1637
174326,21180,0.015798033,,0.011172572,408,,408
174327,21143,0.071437384,0.070662768,0.071325522,1737,290,2027
174328,21143,0.202796628,0.082358674,0.185404131,4931,338,5269
174329,21132,0.005437229,,0.005307765,749,,749
174329,21143,0.228295291,0.640107212,0.287765227,5551,2627,8178
174330,21132,0.11112563,0.069940476,0.110144989,15308,235,15543
174330,21143,0.039029406,0.101364522,0.048031247,949,416,1365
174331,21132,0.187653353,0.074702381,0.18496393,25850,251,26101
174332,21132,0.078640185,0.158333333,0.080537721,10833,532,11365
174332,29019,0.112086543,,0.105687583,1979,,1979
174333,29019,0.446873584,0.884939196,0.47188251,7890,946,8836
174334,29019,,0.006548176,0.000373832,,7,7
174334,29023,,0.000744048,0.000338682,,8,8
174335,29023,0.001864947,0.075799851,0.035519241,24,815,839
174335,29057,0.104904952,0.340909091,0.109680386,447,30,477
174336,29032,0,0.378026071,0.130862208,0,1624,1624
174336,29049,0.664017485,0.064516129,0.660347551,3342,2,3344
174337,29029,,0.000255591,0.000181028,,2,2
174337,29032,,0.000931099,0.000322321,,4,4
174337,29033,0.014125143,,0.014121054,1268,,1268
174337,29053,0.001794527,,0.001759273,12,,12
174338,29029,0.09370152,0.43884984,0.338160753,302,3434,3736
174338,29033,0.038198042,,0.038186981,3429,,3429
174338,29060,0.181469793,,0.181469793,805,,805
174339,29028,0.038404413,,0.033408703,724,,724
174339,29048,0.249613877,,0.249613877,4202,,4202
174339,29050,0.006187868,,0.006174089,61,,61
174339,29060,0.758566276,,0.758566276,3365,,3365
174340,29010,0.003853784,,0.003582712,237,,237
174340,29028,0.181996605,0.757715502,0.256887084,3431,2136,5567
174340,29048,0.096055602,,0.096055602,1617,,1617
174340,29050,0.738587949,,0.73694332,7281,,7281
174341,29010,0.010699535,0.001934236,0.010082992,658,9,667
174341,29028,,0.001064207,0.000138434,,3,3
174341,29050,0.255224183,0.727272727,0.256275304,2516,16,2532
174348,29016,,0.14,0.001030776,,7,7
174349,29016,0.195371607,0.38,0.196730967,1317,19,1336
174350,29016,0.798991248,0.24,0.794875571,5386,12,5398
174351,21104,,0.002284554,0.000659534,,18,18
174352,21104,,0.001396116,0.000403049,,11,11
174352,21117,0.283945346,,0.283945346,3990,,3990
174353,21104,,0.01510344,0.004360252,,119,119
174353,21117,0,,0,0,,0
174354,21128,0.604646339,0.003980404,0.36206257,2915,13,2928
174355,21128,0.001037129,,0.000618276,5,,5
174358,21142,,0.000206825,3.62E-05,,1,1
174361,21108,,0.056663645,0.022624434,,375,375
174362,21108,,0.001511031,0.000603318,,10,10
174362,21137,,0.004317502,0.001415351,,13,13
174363,21137,,0.000332116,0.000108873,,1,1
174364,21137,,0.002656925,0.000870985,,8,8
174366,21179,,0.006315675,0.004060772,,116,116
174367,21067,,0.000460405,0.000181258,,3,3
174367,21179,,5.44E-05,3.50E-05,,1,1
174368,21093,,0.011133314,0.010042487,,78,78
174369,21093,,0.108335712,0.097721128,,759,759
174371,21093,,0.149871539,0.135187331,,1050,1050
174373,21058,0.211852602,0.06346831,0.12431843,1673,721,2394
174374,21058,0.001772825,0.133626761,0.079555486,14,1518,1532
174375,21058,0.002405977,0.010651408,0.007270084,19,121,140
174375,21116,,0.064948244,0.060164512,,1280,1280
174376,21116,,0.061294906,0.056780259,,1208,1208
174378,21050,,0.172525309,0.152434984,,3681,3681
174379,21050,,0.056805399,0.050190492,,1212,1212
174380,21050,,0.04747844,0.041949644,,1013,1013
174381,30024,,0.069211701,0.047765688,,698,698
174382,30024,,0.032424393,0.022377335,,327,327
174382,30188,0.356391373,0.002460122,0.084496738,1355,31,1386
174383,30188,0.001315097,0.117133561,0.090288362,5,1476,1481
174384,30162,,0.037459283,0.025772371,,161,161
174385,30162,,0.420660772,0.289418921,,1808,1808
174385,30188,,0.020236489,0.015545937,,255,255
174386,30162,,0.269660307,0.185529054,,1159,1159
174386,30188,,0.122133164,0.0938243,,1539,1539
174387,30188,,0.185223395,0.142291044,,2334,2334
174388,30134,,7.39E-05,4.63E-05,,1,1
174390,30134,,0.056196392,0.035180299,,760,760
174391,30134,,0.000443656,0.000277739,,6,6
174392,30134,,0.047175392,0.029532935,,638,638
174395,30126,,0.048140044,0.033091847,,1078,1078
174397,30126,,0.029473496,0.020260314,,660,660
174398,30126,,0.005001563,0.003438114,,112,112
174399,30126,,0.007502344,0.005157171,,168,168
174401,30126,,0.032733443,0.022501228,,733,733
174402,30126,,0.096503372,0.066337181,,2161,2161
174403,30126,,0.075425356,0.051847986,,1689,1689
174404,30100,,0.017570223,0.013460261,,304,304
174404,30126,,0.104586255,0.071893418,,2342,2342
174405,30193,,0.023212923,0.00132209,,730,730
174406,30193,0.006118592,0.023181124,0.007090387,3186,729,3915
174407,30193,0.001363528,0.010970491,0.001910692,710,345,1055
174408,30193,0.040763729,0.111549224,0.044795311,21226,3508,24734
174409,30193,0.131267428,0.039748156,0.126054955,68352,1250,69602
174410,30193,0.181205205,,0.170884678,94355,,94355
174411,30193,0.092848583,,0.0875604,48347,,48347
174412,30193,0.006717777,,0.006335166,3498,,3498
174585,4003,,3.77E-05,4.52E-06,,1,1
174586,4003,,0.000113011,1.36E-05,,3,3
174588,4003,,3.77E-05,4.52E-06,,1,1
174589,4003,,0.000188352,2.26E-05,,5,5
174590,4003,,7.53E-05,9.05E-06,,2,2
174593,4003,,0.024109094,0.002894696,,640,640
174594,4003,,0.011640172,0.001397596,,309,309
174595,4004,,0.000180395,6.02E-05,,5,5
174601,4004,,7.22E-05,2.41E-05,,2,2
174606,4004,,3.61E-05,1.20E-05,,1,1
174617,4009,,0.000372995,0.000147645,,8,8
174618,4009,,0.000139873,5.54E-05,,3,3
174660,23004,,6.41E-05,1.64E-05,,4,4
174678,23004,,0.000272545,6.95E-05,,17,17
174683,23004,0.026122373,0.00109018,0.019737811,4759,68,4827
174685,23004,,3.21E-05,8.18E-06,,2,2
174686,23004,,0.000160321,4.09E-05,,10,10
174687,23004,,0.01048497,0.002674234,,654,654
174706,23004,,0.000192385,4.91E-05,,12,12
175163,14043,,0.000386175,0.000256104,,6,6
175164,14043,,0.037909506,0.025140857,,589,589
175165,14043,,0.000579262,0.000384156,,9,9
175166,14043,,0.000386175,0.000256104,,6,6
175167,14043,,0.001737787,0.001152467,,27,27
175169,14022,,0.043568107,0.006483854,,253,253
175170,14022,,0.000688824,0.000102512,,4,4
175171,14022,,0.040640606,0.00604818,,236,236
175173,14022,,0.000172206,2.56E-05,,1,1
175185,14027,,0.098471986,0.083708579,,1450,1450
175187,14027,,0.000135823,0.00011546,,2,2
175188,14027,,0.014736842,0.012527422,,217,217
175190,14027,,0.013514431,0.011488281,,199,199
175191,6008,,0.033184607,0.014558356,,119,119
175192,6008,,0.01868377,0.008196721,,67,67
175193,6008,,0.005577245,0.002446782,,20,20
175195,6008,,0.000557724,0.000244678,,2,2
175196,6010,,0.002971138,5.84E-05,,7,7
175197,6010,,0.001697793,3.33E-05,,4,4
175198,6010,,0.230475382,0.00452666,,543,543
175202,6010,,0.029711375,0.000583547,,70,70
175203,6003,0.053268068,0.008433391,0.038251628,740,59,799
175204,6003,0.616038007,0.050314465,0.426560705,8558,352,8910
175204,6010,,0.001697793,3.33E-05,,4,4
175205,6010,,0.009337861,0.000183401,,22,22
175206,6010,,0.076400679,0.00150055,,180,180
175207,6005,,0.125230726,0.032537721,,882,882
175207,6010,,0.079371817,0.001558905,,187,187
175208,6005,,0.081073406,0.02106467,,571,571
175209,6005,0.407695375,0.00113588,0.302062198,8180,8,8188
175210,6005,0.021032695,0.001561834,0.015973734,422,11,433
175211,6005,,0.025131336,0.006529679,,177,177
175213,14103,,0.005095541,0.000551268,,4,4
175215,14108,,0.011863643,0.002311158,,79,79
175217,14065,,0.245597425,0.107022032,,1297,1297
175217,14087,,0.006086564,0.001602659,,27,27
175219,14065,,0.014012498,0.006106114,,74,74
175221,14087,,0.028629396,0.007538434,,127,127
175223,14087,,0.00405771,0.001068439,,18,18
175226,14049,,0.002990282,0.002514405,,24,24
175226,14087,,0.008791704,0.002314952,,39,39
175227,14049,,0.022676302,0.019067575,,182,182
175228,14049,,0.024794418,0.020848612,,199,199
175230,14049,,0.000124595,0.000104767,,1,1
175231,14049,,0.000872165,0.000733368,,7,7
175235,14049,,0.00959382,0.008067051,,77,77
175237,14049,,0.001121356,0.000942902,,9,9
175240,14049,,0.00024919,0.000209534,,2,2
175244,14049,,0.006728134,0.005657412,,54,54
175246,16012,,0.008425812,0.002912346,,123,123
175247,16012,,0.024386902,0.008429228,,356,356
175248,16012,,0.017331141,0.005990434,,253,253
175248,16083,,0.006705784,0.005167607,,152,152
175249,16083,,0.092645696,0.071394574,,2100,2100
175250,16083,,0.046896369,0.036139253,,1063,1063
175251,16083,,0.00705872,0.005439587,,160,160
175252,16083,0.340447606,,0.078092065,2297,,2297
175253,16083,0.659552394,,0.151288502,4450,,4450
175254,16083,,0.002735254,0.00210784,,62,62
175255,16083,,0.051043367,0.039335011,,1157,1157
175256,16083,,0.004235232,0.003263752,,96,96
175257,16058,,0.008370261,0.001805246,,34,34
175257,16083,,0.003397009,0.002617801,,77,77
175258,16058,,0.043820778,0.009450993,,178,178
175259,16058,,0.005416051,0.0011681,,22,22
175259,16102,,0.000562245,3.81E-05,,12,12
175260,16102,,0.00074966,5.07E-05,,16,16
175261,16102,,0.000562245,3.81E-05,,12,12
175262,16102,,0.032657077,0.002210257,,697,697
175263,16102,,0.045635571,0.003088651,,974,974
175264,16102,,0.002904934,0.000196608,,62,62
175265,16102,,0.006746943,0.000456638,,144,144
175266,16087,,0.017982579,0.00944092,,128,128
175268,16087,0.993012422,0.237988199,0.596621921,6395,1694,8089
175269,16087,0.006521739,,0.003097802,42,,42
175270,16087,,0.003512223,0.00184393,,25,25
175273,16079,,0.008171898,0.003759648,,170,170
175274,16079,,0.083449502,0.03839264,,1736,1736
175275,16079,,0.008941018,0.004113497,,186,186
175276,16079,,0.069797625,0.032111816,,1452,1452
175277,16079,,0.010671538,0.004909658,,222,222
175278,16079,,0.002499639,0.00115001,,52,52
175279,16079,,0.016536077,0.007607758,,344,344
175282,16082,,0.000969627,0.000528911,,37,37
175283,16082,,0.038575434,0.021042098,,1472,1472
175284,16082,,0.02408344,0.013137017,,919,919
175285,16082,,0.012709977,0.006933028,,485,485
175286,16082,,0.031525983,0.017196769,,1203,1203
175290,16049,,0.001935484,0.001205027,,21,21
175292,16049,,0.005253456,0.003270787,,57,57
175293,16049,,0.025898618,0.016124405,,281,281
175294,16049,,0.013364055,0.008320422,,145,145
175296,16049,,0.002764977,0.001721467,,30,30
175297,16049,,0.001290323,0.000803351,,14,14
175298,16049,,0.003963134,0.002467436,,43,43
175299,16049,,0.010046083,0.006254662,,109,109
175300,16049,,0.00156682,0.000975498,,17,17
175301,16092,,0.005151844,0.003993274,,57,57
175301,16101,,0.002347418,0.002072878,,19,19
175302,16092,,0.00027115,0.000210172,,3,3
175302,16101,,0.005930319,0.005236744,,48,48
175303,16101,,0.005436126,0.004800349,,44,44
175304,16101,,0.006918705,0.006109535,,56,56
175305,16101,,0.003829998,0.003382064,,31,31
175307,16101,,0.012478379,0.011018983,,101,101
175308,16101,,0.000370645,0.000327297,,3,3
175309,16099,,0.017176279,0.014228764,,232,232
175311,16099,,0.009106389,0.007543698,,123,123
175312,16099,,0.008514104,0.007053051,,115,115
175313,16099,,0.001480714,0.001226618,,20,20
175314,16099,,0.056785371,0.047040785,,767,767
175316,16099,,0.000222107,0.000183993,,3,3
175317,16047,,0.067592034,0.050435305,,1008,1008
175319,16046,,0.127646764,0.093501911,,1272,1272
175319,16112,,0.000107669,4.50E-05,,7,7
175320,16046,0.337730146,0.083191169,0.151279036,1229,829,2058
175321,16046,,0.105469142,0.077256689,,1051,1051
175322,16046,,0.03833417,0.028079976,,382,382
175322,16112,,0.006475528,0.002706804,,421,421
175323,16112,,0.028624604,0.011965229,,1861,1861
175325,15032,,0.009979454,0.007114034,,238,238
175325,15041,,0.137839746,0.117815658,,781,781
175326,15032,,0.078032622,0.055626962,,1861,1861
175327,15111,,0.005291642,0.004611289,,220,220
175328,15111,,0.079567048,0.069337022,,3308,3308
175329,15032,0.028419738,,0.008160215,273,,273
175330,15032,0.289818863,0.019916978,0.097414437,2784,475,3259
175331,15032,,0.009895593,0.007054252,,236,236
175332,15032,,0.099584888,0.070990883,,2375,2375
175332,15111,,0.010150331,0.008845291,,422,422
175333,15111,,0.014864702,0.012953531,,618,618
175334,15007,,0.008597054,0.008089907,,185,185
175334,15111,,0.020805773,0.018130751,,865,865
175335,15007,,0.008411172,0.00791499,,181,181
175335,15111,,0.018761275,0.016349117,,780,780
175336,15114,,0.009829692,0.009431063,,890,890
175337,15114,,0.006273332,0.006018926,,568,568
175338,15005,,0.008527797,0.00511334,,755,755
175339,15005,,0.01176949,0.007057087,,1042,1042
175340,15005,,0.044333251,0.026582596,,3925,3925
175341,15005,,0.024668489,0.014791437,,2184,2184
175342,15005,,0.015971265,0.009576507,,1414,1414
175343,15005,,0.000169426,0.00010159,,15,15
175343,15118,0.000625381,,0.000464953,78,,78
175344,15005,0.017253336,,0.006908089,1020,,1020
175344,15118,0.05644463,0.012013477,0.045046764,7040,517,7557
175345,15005,0.00013532,,5.42E-05,8,,8
175345,15106,5.27E-06,0.059681979,0.004460957,4,3652,3656
175345,15118,0.009292518,0.056558615,0.021417629,1159,2434,3593
175346,15106,0.012789373,0.033142129,0.014308985,9699,2028,11727
175347,15106,0.037678476,0.003660669,0.035138581,28574,224,28798
175348,15106,0.065889204,,0.060969673,49968,,49968
175349,15106,0.059257823,,0.054833416,44939,,44939
175350,15051,0,,0,0,,0
175350,15106,0.042157856,,0.039010195,31971,,31971
175351,15051,0.078267774,0.001550835,0.046707271,6210,86,6296
175351,15106,0.01139822,0.013727509,0.011572134,8644,840,9484
175352,15051,0.008406539,,0.004948181,667,,667
175352,15106,5.93E-05,,5.49E-05,45,,45
175353,15051,0.026479967,0.024001875,0.025460507,2101,1331,3432
175354,15051,0.221393192,0.029447831,0.142428986,17566,1633,19199
175355,15051,1.26E-05,0.007032856,0.002900658,1,390,391
175356,15051,,0.028113391,0.011565539,,1559,1559
175357,15037,,0.02013733,0.002518923,,610,610
175358,9004,0.051877643,0.011526371,0.05125784,9521,33,9554
175359,9004,0.035357003,0.204680405,0.037957841,6489,586,7075
175360,9004,0.008053267,0.180929095,0.010708672,1478,518,1996
175360,9010,0.012913809,0.040540541,0.012927869,9384,15,9399
175361,9008,0.50175315,,0.50037853,119632,,119632
175361,9010,0.047252926,0.959459459,0.047717163,34337,355,34692
175362,9008,0.298563927,,0.297745971,71186,,71186
175362,9010,0.003103222,,0.003101643,2255,,2255
175362,9012,0.022866566,,0.02254963,14670,,14670
175363,9003,0.004319696,,0.004319696,2680,,2680
175363,9008,0.000234872,,0.000234228,56,,56
175363,9010,0.012189953,,0.012183749,8858,,8858
175363,9012,0.007503725,,0.007399722,4814,,4814
175364,9003,0.146755231,,0.146755231,91049,,91049
175364,9012,0.027369737,,0.026990385,17559,,17559
175365,9003,0.168345653,,0.168345653,104444,,104444
175365,9012,0.015889692,,0.015669457,10194,,10194
175366,9003,0.173297185,,0.173297185,107516,,107516
175366,9007,0.000175131,,0.000175131,318,,318
175366,9012,0.027051756,,0.026676812,17355,,17355
175366,9013,0,,0,0,,0
175367,9003,0.003786181,,0.003786181,2349,,2349
175367,9007,0.060422902,,0.060422902,109715,,109715
175367,9012,6.39E-05,,6.30E-05,41,,41
175367,9013,9.81E-06,,9.64E-06,4,,4
175368,9007,0.054383641,,0.054383641,98749,,98749
175368,9011,0.145065462,,0.143474942,51689,,51689
175369,9007,0.016282765,,0.016282765,29566,,29566
175369,9011,0.146047739,0.030886076,0.144785089,52039,122,52161
175370,9011,0.014097077,0.006582278,0.014014684,5023,26,5049
175371,9011,0.025505522,0.021518987,0.025461813,9088,85,9173
175371,15122,0.009715113,,0.00967999,3462,,3462
175372,15039,0.033141286,,0.032542505,15209,,15209
175372,15122,0.276420506,,0.275421158,98503,,98503
175373,15039,0.195280597,,0.191752361,89617,,89617
