GRIDCODE	CVE_ENTCVE_MUN	fbosque
174323	21180	0.000111298
174324	15039	0.010565439
174324	15103	0.002812249
174324	21180	0.07073533
174325	21180	0.056583101
174341	29010	0.052353728
174341	29050	0.000594684
174342	29010	0.369838438
174342	29028	0.000542154
174342	29050	0.082595881
174343	29010	0.359184961
174343	29050	0.115955534
174344	29010	0.030403207
174344	29050	0.31756556
174345	29013	0.14478739
174345	29050	0.11565844
174346	29013	0.21304107
174347	29013	0.036160377
174355	21128	0.058948039
174356	21128	0.069080187
174357	21128	0.101829893
174358	21108	0.016450263
174358	21128	0.074115911
174358	21142	0.492708858
174359	21108	0.083516288
175314	16099	0.019170614
175315	16099	0.019340177
175316	16047	0.063618369
175316	16099	0.009255044
175317	16047	0.094404778
175318	16046	0.111848795
175318	16047	0.114658774
175318	16112	0.022857655
175319	16046	0.145592312
175319	16047	0.001473656
175319	16112	0.033068102
175320	16046	0.109954958
175320	16112	4.35486E-06
175321	16046	0.025542329
175321	16112	0.001072778
175323	16081	0.006480451
175323	16112	0.038715709
175324	15032	0.000679554
175324	15041	0.019896351
175324	16081	0.00904442
175324	16112	0.032677605
175325	15032	0.024213815
175326	15032	0.0871615
175327	15032	0.032533165
175327	15111	0.011503024
175328	15111	0.081582396
175329	15032	0.014028456
175329	15111	0.037258784
175330	15032	0.050006069
175331	15032	0.059675316
175332	15032	0.003230108
175332	15111	0.010384815
175333	15111	0.000619105
175351	15051	0.010504969
175351	15106	0.040693938
175352	15051	0.081098266
175352	15106	0.001943681
175353	15051	0.005520636
175354	15051	0.077988579
175355	15051	0.062244728
175355	15062	0.019689559
175356	15037	0.005919616
175356	15051	0.058262893
175356	15062	0.021760459
175357	15037	0.160654742
175357	15051	0.00376339
175357	15062	0.015276448
175358	9004	0.133044112
175358	15037	0.030837195
175358	15062	0.000607516
175359	9004	0.194124451
175359	9010	0.047406531
175360	9004	0.013916957
175360	9010	0.145178575
175372	15039	0.01052459
175373	15039	0.027435089
175374	15039	0.007211139
175378	15025	0.056217963
175378	15039	0.004238785
175379	15025	0.112270923
175379	15039	0.004146921
175380	15025	0.112287343
175380	15039	0.00413994
175381	15025	0.016999951
175381	15039	0.044648575
175382	15039	0.036589853
175382	21180	0.027321639
175383	21180	0.088298284
175384	21180	0.013860736
175401	29010	0.00799799
175402	29010	0.037300975
175403	29010	0.142920701
175403	29050	0.133099104
175403	29052	0.109948888
175404	29013	0.115295377
175404	29050	0.029262436
175404	29052	0.776074933
175405	29013	0.037201531
175414	21128	3.58404E-06
175416	21128	0.0800169
175416	29007	0.004162686
175417	21108	0.000862414
175417	21128	0.105950935
175418	21108	0.113849065
175418	21128	0.017506392
176373	16099	0.019340177
176374	16099	0.014702688
176375	16047	0.036414665
176375	16099	0.007227436
176376	16047	0.054164155
176377	16047	0.149077142
176377	16112	0.054650563
176378	16046	0.070317372
176378	16112	0.211960871
176379	16046	0.109664777
176379	16112	0.034355884
176380	16046	0.041515889
176380	16112	0.031053236
176381	16112	0.014408311
176382	16112	0.015558903
176383	15032	0.001372968
176383	16112	0.014475463
176384	15032	0.075231266
176385	15032	0.097432513
176385	15111	0.000430435
176386	15032	0.016586745
176386	15111	0.084931318
176387	15111	0.017771006
176388	15111	0.027293698
176389	15032	0.005120443
176389	15111	0.06425383
176390	15032	0.012512046
176390	15111	0.062540578
176391	15032	0.001209851
176391	15111	0.068628392
176392	15111	0.003642506
176410	15051	0.017052842
176410	15106	0.043974185
176411	15051	0.039127219
176412	15051	0.007078069
176413	15051	0.084242456
176414	15051	0.089078691
176415	15037	0.025743283
176415	15051	0.034474394
176416	15037	0.088764511
176417	9004	0.012441583
176417	15037	0.031392726
176418	9004	0.082481309
176418	15037	3.1549E-07
176430	15070	0.001688114
176431	15039	0.154534219
176431	15070	0.18291852
176432	15039	0.43731968
176432	15070	0.01700768
176433	15039	0.10052403
176436	15039	0.012750775
176437	15039	0.031187095
176438	15039	0.051875605
176439	15025	0.001924737
176439	15039	0.045274779
176440	15039	0.049638176
176441	15039	0.016806119
176441	21180	0.062682936
176442	21180	0.051454353
176448	21143	0.014192695
176448	29015	0.007099472
176449	29015	0.029794218
176451	29015	1.97792E-07
176452	29015	0.006920711
176453	29015	0.012666022
176453	29024	0.03379539
176454	29024	0.054573677
176455	29024	0.003357332
176475	21128	0.003670562
176475	29007	0.251420486
176476	21108	0.004879849
176476	21128	0.060157454
176476	29007	0.289896096
176477	21108	0.104072442
176477	21128	0.025152018
176477	29007	5.02579E-05
177432	16099	0.01147307
177433	16047	0.005690947
177433	16099	0.013978141
177434	16047	0.052358641
177434	16099	0.01649157
177435	16047	0.042006272
177436	16047	0.151014071
177436	16112	0.052955234
177437	16112	0.151781334
177438	16112	0.066592153
177439	16112	0.015655373
177440	16112	0.032814783
177441	16112	0.03891382
177442	15032	6.42771E-07
177442	16112	0.045034344
177443	15032	0.075667608
177443	16112	0.010203824
177444	15032	0.089770784
177444	15111	0.008629657
177445	15032	0.001963
177445	15111	0.102597403
177446	15111	0.06058783
177448	15111	0.010043426
177449	15111	0.009887013
177450	15111	0.018136008
177467	15067	0.056796586
177467	15106	0.034620861
177468	15067	0.038401763
177468	15106	0.05731816
177469	15051	0.001540575
177470	15051	0.006544739
177471	15051	0.047766085
177472	15051	0.032659892
177473	15051	0.026857573
177474	15037	0.018816299
177475	15037	0.086075422
177476	15037	0.035678343
177477	9004	1
177477	15037	0.047216358
177478	15037	0.006423492
177489	15070	0.003648904
177490	15070	0.342409387
177491	15029	0.065701568
177491	15031	0.071850413
177491	15039	0.071778763
177491	15070	0.42683647
177492	15029	0.1054712
177492	15031	0.027755273
177492	15039	0.020309463
177492	15070	0.001196307
177494	15039	0.001018061
177495	15039	0.034509136
177496	15039	0.051875605
177497	15039	0.051875605
177498	15039	0.043096122
177499	15039	0.01763791
177500	15039	0.029226776
177500	21180	0.020369534
177501	21180	0.000721394
177507	29015	0.011187721
177508	29015	0.062161135
177509	29015	0.043261172
177510	29015	0.088416791
177511	29015	0.174704379
177512	29015	0.071644492
177512	29024	0.06928254
177513	29024	0.267463806
177514	29024	0.103662833
177514	29036	0.683435588
177514	29040	0.020738321
177515	29033	0.918070188
177515	29036	0.316564412
177515	29040	0.005208325
177535	29007	0.254413221
177536	21108	0.078536374
177536	29007	0.200057253
178491	16034	0.001794877
178491	16047	0.00037377
178491	16099	0.023196702
178492	16047	0.048396095
178492	16099	0.009595352
178493	16047	0.115482052
178494	16047	0.046108167
178495	16047	0.118881493
178495	16112	0.043895704
178496	16112	0.038750114
178499	16112	0.020749731
178500	16112	0.018136133
178501	16112	0.014864685
178502	15032	0.002592598
178502	16112	0.028687208
178503	15032	0.02394046
178503	16112	0.034014525
178504	15032	0.006167498
178504	15111	0.037394729
178504	16112	0.026110763
178505	15111	0.055879627
178505	16112	0.002250382
178506	15111	0.001688316
178513	15114	0.112465235
178514	15114	0.090502223
178525	15087	0.008341945
178526	15067	0.201777328
178526	15087	0.085700484
178527	15067	0.055672954
178527	15087	0.009241536
178527	15106	4.4243E-05
178530	15051	0.011249074
178531	15051	0.034776795
178532	15051	0.067607744
178533	15037	0.028454887
178533	15051	0.019109188
178534	15037	0.17738
178535	15037	0.106810892
178536	15037	0.106810892
178537	15037	0.030701125
178550	15031	0.677780559
178550	15070	0.024294618
178551	15029	0.053096301
178551	15031	0.222613756
178552	15029	0.103063892
178552	15039	0.015768816
178553	15029	0.005531753
178553	15039	0.034137967
178554	15029	0.008216283
178554	15039	0.051816268
178555	15039	0.051411427
178555	15099	0.000430466
178556	15039	0.050400682
178556	15099	0.001367803
178557	15039	0.051875605
178558	15039	0.051678105
178559	15039	0.023359405
178559	21180	0.017134433
178561	21180	0.008641008
178564	21134	0.853997866
178564	21180	0.092496137
178565	21134	0.050481188
178565	29012	0.101494712
178565	29015	0.038263513
178566	29012	0.006994714
178566	29015	0.032647969
178567	29012	0.012093
178567	29015	0.089647605
178568	29015	0.096690817
178569	29015	0.096690817
178570	29014	0.57027843
178570	29015	0.08411203
178571	29015	0.021894477
178571	29024	0.014590306
178572	29024	0.189348809
178573	29024	0.085948933
178573	29040	0.123680168
178574	29033	0.081929812
178574	29040	0.023818319
178579	29009	0.061785544
178579	29038	0.026541698
178580	29009	0.938214456
178580	29038	0.973458302
178580	29052	0.113976179
178584	29013	0.009202339
178585	29013	0.058402406
178586	29013	0.000735176
178592	29004	0.009189874
178592	29007	0.301003713
178592	29008	0.848533895
178593	29007	0.259150423
178593	29008	0.424917069
178594	21094	4.19232E-05
178594	21108	0.002836398
178595	21108	0.043852793
179550	16034	0.224795219
179550	16047	0.038771757
179550	16099	0.014076233
179551	16047	0.073349785
179552	16047	0.115482052
179553	16047	0.074499064
179554	16047	0.03892142
179561	16112	0.02560853
179562	16112	0.02320737
179563	16112	0.039565334
179564	15111	0.023522328
179564	16112	0.022212055
179565	15111	8.73923E-06
179572	15114	0.026052192
179573	15114	0.04135751
179585	15087	0.000410146
179590	15051	0.028233232
179590	15115	0.086986235
179591	15051	0.04890661
179591	15057	6.46551E-05
179591	15115	0.143317337
179592	15037	0.012517137
179592	15051	0.02614843
179592	15057	0.053356778
179592	15115	0.018776725
179593	15037	0.105090566
179593	15057	0.04743006
179594	15037	0.090193001
179594	15057	0.01532217
179595	15037	0.195395942
179595	15057	0.012823357
179596	15037	0.153709481
179596	15057	0.001377929
179597	15037	0.007313776
179597	15057	0.007088287
179603	9017	0.286205907
179604	9017	0.057880661
179604	15058	0.00090925
179611	15029	0.332209375
179611	15099	0.008016927
179612	15029	0.323503062
179612	15039	0.003908068
179612	15099	0.017562851
179613	15029	0.769256789
179613	15039	0.009496379
179613	15099	0.034149285
179614	15039	0.007473387
179614	15099	0.041177378
179615	15039	0.003454329
179615	15099	0.044904541
179616	15039	0.019693687
179616	15099	0.029844613
179617	15039	0.015284659
179617	15099	0.033933422
179618	15039	0.002278983
179618	15099	0.014058372
179618	21180	0.047141455
179619	21180	0.052020826
179620	21180	0.061738836
179623	21134	0.080676852
179623	21180	0.720676942
179624	21134	0.014844094
179624	21180	0.186826921
179624	29012	0.721870641
179625	29012	0.01832278
179625	29015	0.003604808
179626	29012	0.119701585
179626	29015	0.054621701
179627	29012	0.005565938
179627	29015	0.198200669
179628	29012	0.002762906
179628	29014	0.054941153
179628	29015	0.17294849
179629	29014	0.261723015
179629	29015	0.007800151
179630	29014	0.111959089
179630	29015	0.003350316
179630	29024	0.004036773
179630	29040	0.007928951
179631	29014	0.00105476
179631	29024	0.154654351
179631	29040	0.081514718
179632	29024	0.01928525
179642	29013	0.025713713
179643	29013	0.150870236
179644	29013	0.180062435
179645	29013	0.044572915
179650	29004	0.087275888
179651	21094	0.013846279
179651	29004	0.067175776
179651	29007	0.301976131
179652	21094	0.089717677
179652	29007	0.340896689
179652	29008	0.001011621
179653	21094	0.031874066
179653	21108	0.126178147
179654	21094	0.010490622
179654	21108	0.095302375
179654	21170	0.001054465
180609	16034	0.000559224
180609	16047	0.069409912
180610	16047	0.073349785
180611	16047	0.073349785
180612	16047	0.087295257
180622	16112	0.006765003
180623	15111	0.042158642
180623	16112	0.006551836
180624	15111	0.052923243
180625	15111	0.0070532
180625	15114	0.054437476
180626	15111	0.000348489
180626	15114	0.106718751
180627	15114	0.081291708
180629	15114	0.001889547
180635	15005	0.049150514
180636	15005	0.045230332
180637	15005	0.007661973
180638	15005	0.020184711
180645	15067	0.046612455
180646	15067	0.342772175
180647	15067	0.024569103
180648	15067	0.002415231
180649	15115	0.18381013
180650	15046	0.006646001
180650	15115	0.359641178
180651	15046	0.072499031
180651	15057	0.01350129
180651	15115	0.019358384
180652	15046	0.036591306
180652	15057	0.058110542
180653	15057	0.111714789
180654	15057	0.111019737
180655	15037	0.002426125
180655	15057	0.030059987
180662	9005	0.003584222
180662	9017	0.227338238
180663	9005	0.000908371
180663	9017	0.428575194
180663	15058	0.199252933
180664	15058	0.51664137
180664	15099	0.031130873
180665	15099	0.017327493
180670	15099	0.018673753
180671	15099	0.048107989
180672	15099	0.048107989
180673	15099	0.048107989
180674	15099	0.048107989
180675	15099	0.048107989
180676	15099	0.048107989
180677	15099	0.032834347
180677	21180	0.029438014
180678	15099	0.001669106
180678	21180	0.089505076
180679	21180	0.073820608
180679	29021	8.57146E-05
180680	21180	0.029928307
180681	21180	0.020156995
180682	21180	0.002782121
180683	29012	0.014473683
180683	29020	7.76147E-05
180684	29012	0.006834436
180685	29012	0.036996999
180685	29015	1.24554E-05
180686	29012	0.056204048
180686	29015	0.001193694
180687	29012	0.123701007
180687	29014	0.066023291
180687	29015	0.007788225
180688	29012	0.003305818
180688	29014	0.065230597
180689	29014	0.175253339
180689	29040	0.037468531
180690	29014	2.03891E-05
180690	29040	0.288177807
180696	29031	0.015144518
180697	29005	0.811290406
180697	29031	0.01647723
180701	29013	0.001266741
180701	29030	1.82777E-05
180702	29013	0.117997603
180702	29030	0.122738864
180703	29013	0.170034554
180703	29030	0.021832993
180704	29004	0.04715363
180704	29013	0.118991147
180705	29004	0.030101479
180708	29004	0.087499139
180709	21094	0.001883109
180709	29004	0.118769159
180710	21094	0.03515481
180710	29004	0.02894998
180711	21094	0.062787867
180712	21094	0.009222427
180712	21108	0.033644392
180713	21094	0.503375451
180713	21108	0.021057082
180713	21170	0.004280198
181668	16034	0.008158951
181668	16047	0.043493072
181669	16034	0.001347802
181669	16047	0.169602727
181669	16098	0.001795422
181670	16047	0.073312287
181670	16098	0.000539622
181671	16047	0.084193843
181671	16098	0.058906013
181673	16047	0.008565428
181674	16047	0.002512695
181676	16112	0.013112068
181677	16112	0.01118113
181678	16112	0.027053853
181679	16112	0.01817249
181681	16112	0.033618761
181682	15111	0.030045217
181682	15124	0.009220268
181682	16112	0.027384289
181683	15111	0.038767792
181683	15124	0.016506295
181683	16112	0.003389224
181684	15111	0.010372793
181684	15114	0.077290897
181684	15124	0.001939002
181685	15114	0.117823708
181686	15114	0.082062579
181686	15124	0.017852056
181687	15114	0.127643857
181687	15124	0.005966453
181688	15114	0.149351735
181693	15005	0.031439322
181694	15005	0.153981324
181695	15005	0.158991118
181696	15005	0.058147244
181696	15042	0.038645231
181697	15005	0.015226887
181697	15042	0.063481914
181704	15067	0.001769396
181704	15087	0.020575887
181705	15067	0.100657928
181705	15087	0.058257834
181706	15067	0.159493599
181707	15067	0.2385235
181708	15046	0.000107614
181708	15067	0.163494408
181708	15115	0.137710821
181709	15046	0.076904454
181709	15067	0.006336106
181709	15115	0.133885667
181710	15046	0.084100229
181711	15046	0.066019789
181711	15057	0.017412543
181712	15046	0.010342029
181712	15057	0.108927652
181713	15057	0.111714789
181714	15057	0.087942473
181715	15057	0.002165366
181722	15058	0.000491073
181723	15058	0.282705374
181723	15099	0.060424153
181724	15099	0.143993273
181725	15099	0.03954531
181729	15099	0.007763637
181730	15099	0.034432872
181731	15099	0.037093163
181732	15099	0.048107989
181733	15099	0.048107989
181734	15099	0.048107989
181735	15093	0.020278131
181735	15099	0.042106904
181736	15093	0.031766608
181736	15099	0.008628861
181736	21180	0.031366834
181736	29006	0.047174975
181737	21180	0.024465652
181737	29006	0.007717293
181737	29021	0.204321515
181738	21180	0.005077521
181738	29021	0.182009072
181739	21180	0.013686207
181739	29021	0.03981517
181740	21180	0.024929151
181740	29020	0.120591758
181740	29021	0.092072573
181741	21180	0.006051553
181741	29020	0.089676104
181742	29012	0.093541427
181742	29020	0.001779952
181743	29012	0.044895347
181744	29012	0.109553448
181745	29012	0.152774163
181746	29012	0.075207282
181746	29014	0.005514509
181748	29014	0.12555818
181749	29014	0.043763025
181749	29040	0.332075419
181755	29031	0.166527412
181756	29005	0.188709594
181756	29031	0.168923019
181761	29030	0.094597957
181762	29013	0.065848289
181762	29030	0.089426708
181763	29004	0.082324226
181763	29013	0.056302447
181763	29030	0.073039425
181764	21083	0.002533145
181764	29004	0.06256737
181764	29030	0.003831158
181765	29004	0.022408552
181766	29004	0.060121957
181767	21094	0.005042833
181767	29004	0.115216006
181768	21094	0.047837579
181768	29004	0.035609973
181769	21094	0.000779157
181772	21094	0.027370401
182727	16034	0.00993325
182727	16098	0.003058842
182728	16034	0.000455415
182728	16047	0.035067492
182728	16098	0.052090082
182729	16047	0.01061086
182729	16098	0.053604007
182730	16047	0.000464404
182730	16098	0.051968281
182732	16047	0.009358793
182732	16098	0.014080026
182733	16047	0.006393976
182733	16098	0.017861035
182733	16112	1.63721E-05
182734	16098	0.004208779
182734	16112	0.00915689
182735	16061	0.004407928
182735	16098	0.005901857
182735	16112	0.031678073
182736	16061	0.016833005
182736	16112	0.038521627
182737	16061	0.013694441
182737	16112	0.039735998
182738	16061	0.001385842
182738	16112	0.043147948
182739	16061	1.63758E-05
182739	16112	0.034281172
182740	16112	0.044235413
182741	15124	0.044820568
182741	16112	0.021972861
182742	15124	0.016562028
182744	15114	0.232559088
182744	15124	0.017243268
182745	15114	0.051354469
182745	15124	0.050051497
182746	15114	0.080315626
182746	15124	0.019069481
182747	15114	0.004858876
182748	15114	0.096725558
182749	15114	0.03368722
182752	15005	0.022213825
182753	15005	0.159267748
182754	15005	0.156543029
182754	15042	0.0077319
182755	15005	0.052227671
182755	15042	0.164470936
182756	15042	0.15877525
182762	15047	0.003851502
182762	15087	0.005940562
182763	15087	0.070381532
182764	15067	0.003024798
182764	15087	0.151036859
182765	15038	0.001247026
182765	15067	0.071679832
182765	15087	0.108518459
182766	15038	0.045163203
182766	15046	0.001992234
182766	15067	0.150500496
182766	15087	0.019861157
182767	15038	0.008182715
182767	15046	0.078446686
182767	15067	0.063821091
182768	15046	0.105508943
182769	15046	0.078270319
182770	15046	0.064718052
182771	15046	0.305851128
182771	15057	0.02928909
182772	15013	0.003481297
182772	15046	0.008474395
182772	15057	0.107717135
182773	15057	0.088391497
182774	15057	0.00563601
182782	15099	3.51409E-05
182783	15011	0.157650835
182783	15099	0.070903633
182784	15011	0.039480455
182784	15099	0.111471848
182789	15099	0.10487289
182790	15099	0.016319485
182791	15099	0.045264298
182792	15099	0.042041869
182793	15093	0.032333933
182793	15099	0.038537554
182794	15093	0.128170058
182794	15099	0.004276727
182794	29006	0.020166151
182795	15093	0.013911503
182795	29006	0.150341308
182796	29006	0.028574745
182796	29021	0.244936311
182797	29006	0.00036402
182797	29021	0.133172576
182798	29021	0.013960314
182799	29020	0.002802593
182799	29021	0.041232589
182802	29012	0.040288767
182802	29020	0.134607302
182803	29012	0.07951934
182803	29020	0.000119952
182804	29012	0.014819183
182807	29014	0.023205572
182808	29014	0.078589249
182808	29040	0.079389442
182808	29055	1
182813	29031	0.046455189
182814	29031	0.259182921
182815	29031	0.192071621
182816	29031	0.094737034
182817	29031	0.080966868
182818	29030	0.011665605
182818	29031	3.83541E-08
182819	29030	0.142530841
182820	29030	0.129687066
182821	29030	0.097654683
182822	29030	0.158577182
182823	21083	0.015671009
182823	29004	0.036795831
182823	29030	0.076817182
182824	21083	0.001132485
182824	29004	0.090676045
182825	21094	0.04471029
182825	29004	0.084847523
182826	21094	0.131720879
182826	29004	0.063128279
182827	21094	0.093427308
183786	16034	0.009032671
183786	16098	0.000418161
183787	16034	0.002321748
183787	16098	0.051767794
183788	16098	0.066625557
183789	16098	0.03259512
183790	16098	0.000338129
183791	16098	0.008349606
183792	16098	0.038088678
183793	16098	0.036251641
183794	16061	0.014988856
183794	16098	0.015455203
183794	16112	3.69604E-05
183795	16061	0.105472624
183796	16061	0.116392879
183797	16061	0.104193312
183798	16061	0.078463418
183798	16112	0.012964211
183799	15124	0.006660081
183799	16061	0.023749995
183799	16112	0.032431028
183800	15124	0.070569741
183800	16112	0.007747617
183801	15124	0.000366782
183803	15124	0.049559377
183804	15124	0.055069579
183805	15114	0.014971879
183805	15124	0.024231582
183806	15114	0.018541868
183807	15114	0.120189957
183808	15114	0.022450735
183812	15005	0.044620876
183812	15042	0.062424942
183813	15005	0.025113424
183813	15042	0.162952888
183814	15042	0.18155946
183815	15042	0.112463935
183816	15042	0.097976078
183816	15047	8.88026E-05
183817	15042	0.771363168
183817	15047	0.052023294
183821	15047	0.016739379
183821	15087	0.00036267
183822	15047	0.052736783
183822	15087	0.076133858
183823	15087	0.15399491
183824	15038	0.060711928
183824	15087	0.091269689
183825	15038	0.149052129
183826	15038	0.108405744
183826	15046	0.031020643
183827	15038	0.029875903
183827	15046	0.038187349
183828	15038	0.008266197
183828	15046	0.060789449
183829	15038	0.000917803
183829	15046	0.08871018
183830	15013	5.37252E-05
183830	15046	0.089238674
183831	15013	0.188487365
183831	15046	0.036563803
183831	15057	0.009068915
183832	15013	0.090641926
183832	15057	0.067091893
183833	15013	0.108974548
183833	15057	0.009571031
183834	15013	0.002450783
183837	9005	0.170686218
183837	15104	0.0316636
183838	15104	0.082258179
183839	15033	9.51287E-05
183842	15011	0.200106732
183843	15011	0.370326743
183844	15011	0.003780762
183847	15099	0.002534886
183848	15099	0.086524512
183849	15099	0.035137723
183850	15099	0.014710131
183851	15099	0.008267308
183852	15093	0.103113194
183852	15099	0.001120852
183852	29006	0.004732872
183853	15093	0.054082334
183853	29006	0.10971318
183854	29006	0.124742754
183855	29006	0.125743823
183855	29021	0.025088549
183856	29006	0.038728184
183856	29021	0.006187508
183861	29020	0.103096672
183862	29020	0.163724133
183870	29003	0.453698809
183870	29011	1
183872	29031	0.007749049
183873	29031	0.095091642
183874	29031	0.056462547
183874	29034	0.004066387
183875	29030	0.004670979
183875	29031	0.310912391
183876	29030	0.047184096
183876	29031	0.027923659
183876	29047	0.123598003
183877	29030	0.056843149
183877	29047	0.177552629
183878	29030	0.205190514
183879	29030	0.077705713
183880	29030	0.144631786
183881	21083	0.006324917
183881	29030	0.022434168
183882	21083	0.015183597
183883	21083	0.023286536
183883	29004	0.012896705
183884	21083	0.008805589
183884	21094	0.034201763
183884	29004	0.059282142
183885	21094	0.026819098
183886	21094	0.361026133
183887	21094	0.218409029
184845	16034	0.009159573
184846	16034	0.005909708
184846	16098	0.028807043
184847	16098	0.066625557
184848	16098	0.066625557
184849	16098	0.011606798
184850	16098	0.003544446
184851	16098	0.053978626
184852	16061	0.054653309
184852	16098	0.028234158
184853	16061	0.051502858
184853	16098	3.13827E-07
184854	16061	0.064829118
184855	16061	0.074581887
184856	16005	4.2645E-05
184856	16061	0.006333644
184857	15124	0.001926232
184857	16061	0.109560278
184858	15124	0.082468041
184858	16061	0.007126793
184859	15124	0.036443156
184861	15124	0.018121538
184862	15124	0.056214937
184863	15124	0.048800301
184864	15074	0.003156644
184864	15124	0.037931521
184865	15074	0.002945918
184865	15124	0.001174244
184876	15042	0.130660755
184876	15047	0.038871922
184880	15047	0.076606872
184881	15047	0.117016348
184881	15087	0.019096562
184882	15047	0.003296403
184882	15087	0.25218396
184883	15038	0.120215735
184883	15060	0.008852309
184883	15087	0.030688208
184884	15038	0.127079974
184884	15060	0.017521311
184885	15038	0.066055167
184885	15060	0.022866373
184886	15038	0.057367728
184887	15038	0.128915038
184887	15046	0.005066551
184888	15013	0.004604153
184888	15038	0.039815271
184888	15046	0.02726685
184889	15013	0.096518774
184889	15038	0.032845245
184889	15046	0.019994096
184890	15013	0.156510857
184891	15013	0.210033668
184892	15013	0.051807661
184894	15104	0.061216391
184895	9005	0.041863673
184895	15104	0.208974624
184896	9005	0.070180543
184896	15104	0.032573707
184897	9005	0.236622605
184897	15033	0.009699654
184897	15104	0.277236491
184898	15033	0.146778688
184898	15104	0.017642382
184899	15033	0.01452731
184901	15011	0.050786495
184902	15011	0.177867978
184906	15099	0.005997461
184907	15093	0.027473557
184907	15099	0.077819349
184908	15093	0.071745789
184908	15099	0.039238088
184910	15093	0.056503701
184911	15093	0.066343376
184911	29006	0.0424658
184912	29006	0.155380745
184913	29006	0.063970879
184914	29006	0.000912615
184915	29006	0.00679478
184920	29006	0.033281021
184920	29020	0.156001963
184920	29021	0.017118108
184921	29020	0.227521954
184929	29003	0.015240882
184930	29003	0.225268822
184932	29034	0.01117076
184933	29031	0.019087228
184933	29034	0.023268295
184934	29031	0.034275216
184935	29031	0.006735526
184935	29047	0.072305276
184936	29030	0.008669686
184936	29047	0.422296943
184937	29030	0.100132818
184937	29047	0.125791515
184938	29030	0.112298858
184938	29046	0.03880074
184939	29030	0.093373523
184939	29046	0.004047725
184940	21083	0.003929448
184940	29030	0.053508203
184940	29046	1.17328E-05
184941	21083	0.031392178
184942	21083	0.022351629
184943	21083	0.001088525
184943	21094	0.000443924
184944	21094	0.065718498
184945	21083	0.004127377
184945	21094	0.115605557
184945	21105	6.25756E-05
184946	21094	0.058914804
184946	21105	0.043710928
184948	21105	0.074000884
184949	21105	0.001668893
185904	16034	0.01041124
185905	16034	0.002898217
185905	16098	0.048078743
185906	16098	0.0632059
185907	16098	0.04075689
185908	16098	0.004185248
185909	16098	0.03685334
185910	16061	0.008113944
185910	16098	0.057504188
185911	16061	0.020920062
185911	16098	0.010111484
185912	16061	0.009097811
185913	16005	0.01041292
185913	16061	0.0419506
185914	16005	0.06895187
185914	16061	0.011048287
185915	16005	0.07299475
185915	16061	0.004466176
185916	15124	0.015729098
185916	16005	0.075999032
185916	16061	0.034750199
185917	15124	0.087846952
185918	15124	0.061241991
185919	15124	0.000597705
185920	15124	0.030673237
185921	15124	0.05681571
185922	15074	0.023530481
185922	15124	0.053462511
185923	15074	0.229231981
185923	15124	0.014946687
185924	15074	0.015993221
185938	15047	0.013222962
185939	15047	0.12275904
185940	15047	0.133747116
185941	15047	0.104849776
185941	15060	0.018805849
185941	15087	0.034954902
185942	15060	0.115165051
185942	15087	0.008015484
185943	15060	0.118859015
185944	15060	0.109001696
185945	15060	0.072489274
185946	15038	0.007796653
185946	15060	0.000892617
185948	15013	0.079635034
185948	15038	0.008086543
185949	15013	0.009699256
185950	15013	0.084832477
185950	15060	0.017198512
185951	15013	0.03026189
185952	15013	0.001379239
185952	15104	0.055563995
185952	15121	0.015078335
185953	15104	0.046449272
185953	15109	0.073585097
185953	15121	0.116189118
185954	15104	0.130708971
185954	15109	0.193907539
185955	9005	0.254985232
185955	15020	0.033355457
185955	15104	0.024611492
185955	15109	0.294286975
185956	9005	0.228577783
185956	15020	0.14775084
185956	15033	0.190517187
185956	15104	0.031100897
185957	15020	0.056108896
185957	15033	0.329619587
185958	15033	0.105755927
185963	15028	0.160958596
185963	15100	0.241531306
185964	15028	0.375800942
185965	15093	0.000606858
185966	15093	0.026506949
185967	15093	0.044776868
185968	15093	0.083953631
185969	15093	0.049461968
185970	15093	0.0416525
185971	15093	0.001242862
185971	29006	0.016993173
185972	29006	0.018544158
185985	29034	0.000309958
185986	29003	0.155781049
185986	29034	0.019921164
185987	29003	0.149834129
185988	29003	0.269501724
185989	29003	0.208416075
185989	29034	0.00291203
185990	29003	0.012294082
185990	29034	0.010905159
185991	29034	0.031816426
185992	29034	0.007006475
185993	29031	0.219847696
185993	29034	0.035422848
185994	29031	0.040598679
185994	29034	0.02476821
185995	29034	0.01305341
185995	29046	0.004137757
185995	29047	0.169462925
185996	29046	0.107589758
185996	29047	0.097067654
185997	29046	0.089086033
185998	29030	0.015831587
185998	29046	0.234177289
185999	21083	0.01083245
185999	29030	0.00685697
185999	29046	0.166209909
186000	21083	0.027951484
186001	21083	0.031709094
186002	21083	0.001850779
186003	21083	0.01164423
186003	21094	0.00213284
186004	21083	0.03163963
186004	21094	0.002317199
186004	21105	0.03692469
186005	21083	0.002170362
186005	21105	0.037059904
186007	21105	0.199025731
186008	21105	0.092541624
186963	16034	0.007753076
186964	16034	0.010084029
186964	16098	0.002093946
186965	16034	0.00662862
186965	16098	0.012885942
186966	16034	0.001522743
186966	16098	0.000299947
186968	16007	0.009732086
186968	16098	0.031820383
186969	16007	0.103312741
186969	16061	0.021466356
186969	16098	0.028666806
186970	16007	0.000583017
186972	16005	0.041373908
