GRIDCODE,LONG,LATITUDE,Huso,Pob,UTMX,UTMY,UTMZ
160587,-97.782144,18.898876,6,2593,2943321.7742,773649.0616,14
160588,-97.753618,18.898074,6,9176,2946321.7742,773649.0616,14
160589,-97.725093,18.897267,6,9113,2949321.7742,773649.0616,14
160590,-97.696567,18.896455,6,9113,2952321.7742,773649.0616,14
160591,-97.668042,18.895638,6,4145,2955321.7742,773649.0616,14
160592,-97.639518,18.894815,6,12506,2958321.7742,773649.0616,14
161547,-100.607229,18.978638,6,850,2646321.7742,776649.0616,14
161548,-100.578675,18.978371,6,850,2649321.7742,776649.0616,14
161549,-100.550122,18.978099,6,46,2652321.7742,776649.0616,14
161550,-100.521568,18.977822,6,58,2655321.7742,776649.0616,14
161551,-100.493015,18.977539,6,58,2658321.7742,776649.0616,14
161552,-100.464461,18.977251,6,15,2661321.7742,776649.0616,14
161553,-100.435908,18.976958,6,82,2664321.7742,776649.0616,14
161554,-100.407355,18.976659,6,23,2667321.7742,776649.0616,14
161555,-100.378802,18.976354,6,377,2670321.7742,776649.0616,14
161556,-100.350249,18.976045,6,377,2673321.7742,776649.0616,14
161557,-100.321697,18.975729,6,1010,2676321.7742,776649.0616,14
161558,-100.293144,18.975409,6,1348,2679321.7742,776649.0616,14
161559,-100.264592,18.975083,6,684,2682321.7742,776649.0616,14
161560,-100.236039,18.974751,6,1364,2685321.7742,776649.0616,14
161561,-100.207487,18.974415,6,58,2688321.7742,776649.0616,14
161562,-100.178935,18.974072,6,765,2691321.7742,776649.0616,14
161563,-100.150383,18.973725,6,62,2694321.7742,776649.0616,14
161564,-100.121832,18.973372,6,863,2697321.7742,776649.0616,14
161565,-100.093280,18.973013,6,1376,2700321.7742,776649.0616,14
161566,-100.064729,18.972649,6,1395,2703321.7742,776649.0616,14
161567,-100.036177,18.972280,6,115,2706321.7742,776649.0616,14
161568,-100.007626,18.971905,6,170,2709321.7742,776649.0616,14
161569,-99.979075,18.971525,6,170,2712321.7742,776649.0616,14
161570,-99.950525,18.971140,6,1008,2715321.7742,776649.0616,14
161571,-99.921974,18.970749,6,1186,2718321.7742,776649.0616,14
161572,-99.893423,18.970353,6,1664,2721321.7742,776649.0616,14
161573,-99.864873,18.969951,6,1664,2724321.7742,776649.0616,14
161574,-99.836323,18.969544,6,636,2727321.7742,776649.0616,14
161575,-99.807773,18.969131,6,276,2730321.7742,776649.0616,14
161576,-99.779223,18.968713,6,3448,2733321.7742,776649.0616,14
161577,-99.750674,18.968290,6,1666,2736321.7742,776649.0616,14
161578,-99.722124,18.967861,6,1824,2739321.7742,776649.0616,14
161579,-99.693575,18.967427,6,4580,2742321.7742,776649.0616,14
161580,-99.665026,18.966988,6,5269,2745321.7742,776649.0616,14
161581,-99.636477,18.966543,6,14075,2748321.7742,776649.0616,14
161582,-99.607928,18.966092,6,14173,2751321.7742,776649.0616,14
161583,-99.579380,18.965637,6,28284,2754321.7742,776649.0616,14
161584,-99.550832,18.965175,6,4441,2757321.7742,776649.0616,14
161585,-99.522283,18.964709,6,2688,2760321.7742,776649.0616,14
161586,-99.493736,18.964237,6,2711,2763321.7742,776649.0616,14
161587,-99.465188,18.963760,6,232,2766321.7742,776649.0616,14
161588,-99.436640,18.963277,6,339,2769321.7742,776649.0616,14
161589,-99.408093,18.962789,6,720,2772321.7742,776649.0616,14
161590,-99.379546,18.962295,6,720,2775321.7742,776649.0616,14
161591,-99.350999,18.961796,6,105,2778321.7742,776649.0616,14
161592,-99.322452,18.961291,6,211,2781321.7742,776649.0616,14
161593,-99.293906,18.960782,6,890,2784321.7742,776649.0616,14
161594,-99.265359,18.960266,6,21774,2787321.7742,776649.0616,14
161595,-99.236813,18.959746,6,42028,2790321.7742,776649.0616,14
161596,-99.208268,18.959220,6,35414,2793321.7742,776649.0616,14
161597,-99.179722,18.958688,6,12901,2796321.7742,776649.0616,14
161598,-99.151177,18.958151,6,1655,2799321.7742,776649.0616,14
161599,-99.122631,18.957609,6,1423,2802321.7742,776649.0616,14
161600,-99.094087,18.957061,6,10,2805321.7742,776649.0616,14
161601,-99.065542,18.956508,6,2085,2808321.7742,776649.0616,14
161602,-99.036997,18.955950,6,2085,2811321.7742,776649.0616,14
161603,-99.008453,18.955386,6,7,2814321.7742,776649.0616,14
161604,-98.979909,18.954817,6,8903,2817321.7742,776649.0616,14
161605,-98.951365,18.954242,6,190,2820321.7742,776649.0616,14
161606,-98.922822,18.953662,6,38,2823321.7742,776649.0616,14
161607,-98.894279,18.953077,6,3335,2826321.7742,776649.0616,14
161608,-98.865736,18.952486,6,560,2829321.7742,776649.0616,14
161609,-98.837193,18.951889,6,2440,2832321.7742,776649.0616,14
161610,-98.808650,18.951288,6,2152,2835321.7742,776649.0616,14
161611,-98.780108,18.950680,6,1204,2838321.7742,776649.0616,14
161612,-98.751566,18.950068,6,4431,2841321.7742,776649.0616,14
161613,-98.723024,18.949450,6,388,2844321.7742,776649.0616,14
161614,-98.694483,18.948827,6,388,2847321.7742,776649.0616,14
161615,-98.665941,18.948198,6,388,2850321.7742,776649.0616,14
161616,-98.637400,18.947564,6,388,2853321.7742,776649.0616,14
161617,-98.608860,18.946924,6,388,2856321.7742,776649.0616,14
161618,-98.580319,18.946279,6,1,2859321.7742,776649.0616,14
161619,-98.551779,18.945629,6,3737,2862321.7742,776649.0616,14
161620,-98.523239,18.944973,6,15,2865321.7742,776649.0616,14
161621,-98.494700,18.944312,6,103,2868321.7742,776649.0616,14
161622,-98.466160,18.943645,6,7132,2871321.7742,776649.0616,14
161623,-98.437621,18.942974,6,2379,2874321.7742,776649.0616,14
161624,-98.409082,18.942296,6,3711,2877321.7742,776649.0616,14
161625,-98.380544,18.941613,6,1196,2880321.7742,776649.0616,14
161626,-98.352006,18.940925,6,299,2883321.7742,776649.0616,14
161627,-98.323468,18.940232,6,264,2886321.7742,776649.0616,14
161628,-98.294930,18.939533,6,4048,2889321.7742,776649.0616,14
161629,-98.266393,18.938828,6,1678,2892321.7742,776649.0616,14
161630,-98.237856,18.938119,6,13298,2895321.7742,776649.0616,14
161631,-98.209319,18.937403,6,207,2898321.7742,776649.0616,14
161632,-98.180783,18.936683,6,413,2901321.7742,776649.0616,14
161633,-98.152246,18.935957,6,3570,2904321.7742,776649.0616,14
161634,-98.123711,18.935225,6,115,2907321.7742,776649.0616,14
161635,-98.095175,18.934489,6,1247,2910321.7742,776649.0616,14
161636,-98.066640,18.933746,6,518,2913321.7742,776649.0616,14
161637,-98.038105,18.932999,6,748,2916321.7742,776649.0616,14
161638,-98.009570,18.932246,6,2547,2919321.7742,776649.0616,14
161639,-97.981036,18.931487,6,74,2922321.7742,776649.0616,14
161640,-97.952502,18.930724,6,316,2925321.7742,776649.0616,14
161641,-97.923968,18.929954,6,2468,2928321.7742,776649.0616,14
161642,-97.895435,18.929180,6,4530,2931321.7742,776649.0616,14
161643,-97.866902,18.928400,6,7253,2934321.7742,776649.0616,14
161644,-97.838369,18.927614,6,2644,2937321.7742,776649.0616,14
161645,-97.809837,18.926824,6,4188,2940321.7742,776649.0616,14
161646,-97.781305,18.926027,6,8977,2943321.7742,776649.0616,14
161647,-97.752773,18.925226,6,4379,2946321.7742,776649.0616,14
161648,-97.724242,18.924419,6,6943,2949321.7742,776649.0616,14
161649,-97.695711,18.923606,6,850,2952321.7742,776649.0616,14
161650,-97.667180,18.922788,6,992,2955321.7742,776649.0616,14
161651,-97.638650,18.921965,6,3976,2958321.7742,776649.0616,14
162606,-100.606952,19.005803,6,11,2646321.7742,779649.0616,14
162607,-100.578392,19.005536,6,12,2649321.7742,779649.0616,14
162608,-100.549833,19.005264,6,40,2652321.7742,779649.0616,14
162609,-100.521274,19.004987,6,40,2655321.7742,779649.0616,14
162610,-100.492715,19.004704,6,40,2658321.7742,779649.0616,14
162611,-100.464156,19.004416,6,78,2661321.7742,779649.0616,14
162612,-100.435597,19.004122,6,377,2664321.7742,779649.0616,14
162613,-100.407038,19.003823,6,70,2667321.7742,779649.0616,14
162614,-100.378479,19.003519,6,688,2670321.7742,779649.0616,14
162615,-100.349921,19.003209,6,94,2673321.7742,779649.0616,14
162616,-100.321362,19.002894,6,510,2676321.7742,779649.0616,14
162617,-100.292804,19.002573,6,1538,2679321.7742,779649.0616,14
162618,-100.264246,19.002247,6,137,2682321.7742,779649.0616,14
162619,-100.235688,19.001915,6,1540,2685321.7742,779649.0616,14
162620,-100.207130,19.001578,6,150,2688321.7742,779649.0616,14
162621,-100.178573,19.001236,6,282,2691321.7742,779649.0616,14
162622,-100.150015,19.000888,6,282,2694321.7742,779649.0616,14
162623,-100.121458,19.000535,6,282,2697321.7742,779649.0616,14
162624,-100.092900,19.000177,6,282,2700321.7742,779649.0616,14
162625,-100.064343,18.999813,6,168,2703321.7742,779649.0616,14
162626,-100.035786,18.999443,6,550,2706321.7742,779649.0616,14
162627,-100.007230,18.999069,6,150,2709321.7742,779649.0616,14
162628,-99.978673,18.998689,6,150,2712321.7742,779649.0616,14
162629,-99.950116,18.998303,6,89,2715321.7742,779649.0616,14
162630,-99.921560,18.997912,6,759,2718321.7742,779649.0616,14
162631,-99.893004,18.997516,6,759,2721321.7742,779649.0616,14
162632,-99.864448,18.997114,6,1296,2724321.7742,779649.0616,14
162633,-99.835892,18.996707,6,733,2727321.7742,779649.0616,14
162634,-99.807337,18.996294,6,159,2730321.7742,779649.0616,14
162635,-99.778781,18.995876,6,1711,2733321.7742,779649.0616,14
162636,-99.750226,18.995453,6,258,2736321.7742,779649.0616,14
162637,-99.721671,18.995024,6,203,2739321.7742,779649.0616,14
162638,-99.693116,18.994590,6,734,2742321.7742,779649.0616,14
162639,-99.664561,18.994150,6,6936,2745321.7742,779649.0616,14
162640,-99.636006,18.993705,6,1398,2748321.7742,779649.0616,14
162641,-99.607452,18.993254,6,191,2751321.7742,779649.0616,14
162642,-99.578898,18.992798,6,4142,2754321.7742,779649.0616,14
162643,-99.550344,18.992337,6,2073,2757321.7742,779649.0616,14
162644,-99.521790,18.991871,6,1756,2760321.7742,779649.0616,14
162645,-99.493236,18.991398,6,3440,2763321.7742,779649.0616,14
162646,-99.464683,18.990921,6,379,2766321.7742,779649.0616,14
162647,-99.436130,18.990438,6,4704,2769321.7742,779649.0616,14
162648,-99.407577,18.989950,6,6381,2772321.7742,779649.0616,14
162649,-99.379024,18.989456,6,528,2775321.7742,779649.0616,14
162650,-99.350472,18.988957,6,45,2778321.7742,779649.0616,14
162651,-99.321919,18.988452,6,217,2781321.7742,779649.0616,14
162652,-99.293367,18.987942,6,294,2784321.7742,779649.0616,14
162653,-99.264815,18.987427,6,11206,2787321.7742,779649.0616,14
162654,-99.236263,18.986906,6,16269,2790321.7742,779649.0616,14
162655,-99.207712,18.986380,6,3785,2793321.7742,779649.0616,14
162656,-99.179160,18.985848,6,4926,2796321.7742,779649.0616,14
162657,-99.150609,18.985311,6,2874,2799321.7742,779649.0616,14
162658,-99.122059,18.984769,6,2552,2802321.7742,779649.0616,14
162659,-99.093508,18.984221,6,11777,2805321.7742,779649.0616,14
162660,-99.064958,18.983668,6,1845,2808321.7742,779649.0616,14
162661,-99.036407,18.983110,6,1104,2811321.7742,779649.0616,14
162662,-99.007858,18.982546,6,1381,2814321.7742,779649.0616,14
162663,-98.979308,18.981976,6,1355,2817321.7742,779649.0616,14
162664,-98.950758,18.981401,6,2142,2820321.7742,779649.0616,14
162665,-98.922209,18.980821,6,6613,2823321.7742,779649.0616,14
162666,-98.893660,18.980235,6,543,2826321.7742,779649.0616,14
162667,-98.865112,18.979644,6,811,2829321.7742,779649.0616,14
162668,-98.836563,18.979048,6,2073,2832321.7742,779649.0616,14
162669,-98.808015,18.978446,6,4479,2835321.7742,779649.0616,14
162670,-98.779467,18.977839,6,3111,2838321.7742,779649.0616,14
162671,-98.750919,18.977226,6,3198,2841321.7742,779649.0616,14
162672,-98.722372,18.976608,6,100,2844321.7742,779649.0616,14
162673,-98.693825,18.975985,6,100,2847321.7742,779649.0616,14
162674,-98.665278,18.975356,6,100,2850321.7742,779649.0616,14
162675,-98.636731,18.974721,6,100,2853321.7742,779649.0616,14
162676,-98.608185,18.974082,6,100,2856321.7742,779649.0616,14
162677,-98.579639,18.973437,6,100,2859321.7742,779649.0616,14
162678,-98.551093,18.972786,6,265,2862321.7742,779649.0616,14
162679,-98.522547,18.972130,6,265,2865321.7742,779649.0616,14
162680,-98.494002,18.971469,6,59,2868321.7742,779649.0616,14
162681,-98.465457,18.970802,6,3266,2871321.7742,779649.0616,14
162682,-98.436912,18.970130,6,4646,2874321.7742,779649.0616,14
162683,-98.408368,18.969453,6,2083,2877321.7742,779649.0616,14
162684,-98.379823,18.968770,6,1791,2880321.7742,779649.0616,14
162685,-98.351279,18.968081,6,4997,2883321.7742,779649.0616,14
162686,-98.322736,18.967388,6,4411,2886321.7742,779649.0616,14
162687,-98.294193,18.966688,6,4643,2889321.7742,779649.0616,14
162688,-98.265650,18.965984,6,53048,2892321.7742,779649.0616,14
162689,-98.237107,18.965274,6,64388,2895321.7742,779649.0616,14
162690,-98.208564,18.964559,6,30336,2898321.7742,779649.0616,14
162691,-98.180022,18.963838,6,25551,2901321.7742,779649.0616,14
162692,-98.151480,18.963112,6,14231,2904321.7742,779649.0616,14
162693,-98.122939,18.962380,6,14231,2907321.7742,779649.0616,14
162694,-98.094398,18.961643,6,3,2910321.7742,779649.0616,14
162695,-98.065857,18.960901,6,80,2913321.7742,779649.0616,14
162696,-98.037316,18.960153,6,126,2916321.7742,779649.0616,14
162697,-98.008776,18.959400,6,2355,2919321.7742,779649.0616,14
162698,-97.980236,18.958641,6,840,2922321.7742,779649.0616,14
162699,-97.951696,18.957877,6,1582,2925321.7742,779649.0616,14
162700,-97.923157,18.957108,6,5905,2928321.7742,779649.0616,14
162701,-97.894618,18.956333,6,14234,2931321.7742,779649.0616,14
162702,-97.866079,18.955553,6,4583,2934321.7742,779649.0616,14
162703,-97.837541,18.954767,6,4659,2937321.7742,779649.0616,14
162704,-97.809003,18.953976,6,17469,2940321.7742,779649.0616,14
162705,-97.780465,18.953180,6,2420,2943321.7742,779649.0616,14
162706,-97.751928,18.952378,6,2019,2946321.7742,779649.0616,14
162707,-97.723391,18.951571,6,1073,2949321.7742,779649.0616,14
162708,-97.694854,18.950758,6,618,2952321.7742,779649.0616,14
162709,-97.666318,18.949940,6,8500,2955321.7742,779649.0616,14
162710,-97.637782,18.949117,6,1292,2958321.7742,779649.0616,14
163665,-100.606674,19.032968,6,223,2646321.7742,782649.0616,14
163666,-100.578109,19.032702,6,10,2649321.7742,782649.0616,14
163667,-100.549544,19.032430,6,83,2652321.7742,782649.0616,14
163668,-100.520979,19.032152,6,83,2655321.7742,782649.0616,14
163669,-100.492414,19.031869,6,24,2658321.7742,782649.0616,14
163670,-100.463850,19.031581,6,168,2661321.7742,782649.0616,14
163671,-100.435285,19.031287,6,195,2664321.7742,782649.0616,14
163672,-100.406721,19.030988,6,822,2667321.7742,782649.0616,14
163673,-100.378156,19.030684,6,329,2670321.7742,782649.0616,14
163674,-100.349592,19.030374,6,940,2673321.7742,782649.0616,14
163675,-100.321028,19.030059,6,677,2676321.7742,782649.0616,14
163676,-100.292464,19.029738,6,315,2679321.7742,782649.0616,14
163677,-100.263900,19.029412,6,16,2682321.7742,782649.0616,14
163678,-100.235337,19.029080,6,16,2685321.7742,782649.0616,14
163679,-100.206773,19.028743,6,666,2688321.7742,782649.0616,14
163680,-100.178210,19.028401,6,666,2691321.7742,782649.0616,14
163681,-100.149647,19.028053,6,476,2694321.7742,782649.0616,14
163682,-100.121083,19.027700,6,82,2697321.7742,782649.0616,14
163683,-100.092521,19.027341,6,339,2700321.7742,782649.0616,14
163684,-100.063958,19.026977,6,339,2703321.7742,782649.0616,14
163685,-100.035395,19.026608,6,513,2706321.7742,782649.0616,14
163686,-100.006833,19.026233,6,2262,2709321.7742,782649.0616,14
163687,-99.978270,19.025853,6,1402,2712321.7742,782649.0616,14
163688,-99.949708,19.025467,6,1404,2715321.7742,782649.0616,14
163689,-99.921146,19.025076,6,413,2718321.7742,782649.0616,14
163690,-99.892584,19.024679,6,454,2721321.7742,782649.0616,14
163691,-99.864023,19.024278,6,454,2724321.7742,782649.0616,14
163692,-99.835461,19.023870,6,500,2727321.7742,782649.0616,14
163693,-99.806900,19.023458,6,500,2730321.7742,782649.0616,14
163694,-99.778339,19.023039,6,500,2733321.7742,782649.0616,14
163695,-99.749778,19.022616,6,500,2736321.7742,782649.0616,14
163696,-99.721217,19.022187,6,500,2739321.7742,782649.0616,14
163697,-99.692656,19.021753,6,152,2742321.7742,782649.0616,14
163698,-99.664096,19.021313,6,5620,2745321.7742,782649.0616,14
163699,-99.635536,19.020868,6,130,2748321.7742,782649.0616,14
163700,-99.606976,19.020417,6,130,2751321.7742,782649.0616,14
163701,-99.578416,19.019961,6,1708,2754321.7742,782649.0616,14
163702,-99.549856,19.019500,6,6180,2757321.7742,782649.0616,14
163703,-99.521297,19.019033,6,865,2760321.7742,782649.0616,14
163704,-99.492737,19.018561,6,2006,2763321.7742,782649.0616,14
163705,-99.464178,19.018083,6,2742,2766321.7742,782649.0616,14
163706,-99.435619,19.017600,6,2742,2769321.7742,782649.0616,14
163707,-99.407061,19.017112,6,1077,2772321.7742,782649.0616,14
163708,-99.378502,19.016618,6,3701,2775321.7742,782649.0616,14
163709,-99.349944,19.016119,6,3701,2778321.7742,782649.0616,14
163710,-99.321386,19.015614,6,3701,2781321.7742,782649.0616,14
163711,-99.292828,19.015104,6,3701,2784321.7742,782649.0616,14
163712,-99.264270,19.014588,6,2493,2787321.7742,782649.0616,14
163713,-99.235713,19.014068,6,2189,2790321.7742,782649.0616,14
163714,-99.207156,19.013541,6,2189,2793321.7742,782649.0616,14
163715,-99.178599,19.013010,6,2189,2796321.7742,782649.0616,14
163716,-99.150042,19.012472,6,4,2799321.7742,782649.0616,14
163717,-99.121485,19.011930,6,319,2802321.7742,782649.0616,14
163718,-99.092929,19.011382,6,1938,2805321.7742,782649.0616,14
163719,-99.064373,19.010829,6,1590,2808321.7742,782649.0616,14
163720,-99.035817,19.010270,6,1590,2811321.7742,782649.0616,14
163721,-99.007262,19.009706,6,3783,2814321.7742,782649.0616,14
163722,-98.978706,19.009136,6,616,2817321.7742,782649.0616,14
163723,-98.950151,19.008561,6,3023,2820321.7742,782649.0616,14
163724,-98.921596,19.007981,6,632,2823321.7742,782649.0616,14
163725,-98.893042,19.007395,6,632,2826321.7742,782649.0616,14
163726,-98.864487,19.006804,6,8,2829321.7742,782649.0616,14
163727,-98.835933,19.006207,6,2174,2832321.7742,782649.0616,14
163728,-98.807379,19.005605,6,2266,2835321.7742,782649.0616,14
163729,-98.778826,19.004998,6,372,2838321.7742,782649.0616,14
163730,-98.750272,19.004385,6,60,2841321.7742,782649.0616,14
163731,-98.721719,19.003767,6,60,2844321.7742,782649.0616,14
163732,-98.693166,19.003143,6,60,2847321.7742,782649.0616,14
163733,-98.664614,19.002514,6,60,2850321.7742,782649.0616,14
163734,-98.636061,19.001880,6,60,2853321.7742,782649.0616,14
163735,-98.607509,19.001240,6,60,2856321.7742,782649.0616,14
163736,-98.578957,19.000595,6,60,2859321.7742,782649.0616,14
163737,-98.550406,18.999944,6,60,2862321.7742,782649.0616,14
163738,-98.521855,18.999288,6,60,2865321.7742,782649.0616,14
163739,-98.493304,18.998627,6,1104,2868321.7742,782649.0616,14
163740,-98.464753,18.997960,6,1,2871321.7742,782649.0616,14
163741,-98.436203,18.997288,6,90,2874321.7742,782649.0616,14
163742,-98.407652,18.996610,6,307,2877321.7742,782649.0616,14
163743,-98.379103,18.995927,6,2091,2880321.7742,782649.0616,14
163744,-98.350553,18.995238,6,1607,2883321.7742,782649.0616,14
163745,-98.322004,18.994544,6,6970,2886321.7742,782649.0616,14
163746,-98.293455,18.993845,6,5855,2889321.7742,782649.0616,14
163747,-98.264906,18.993140,6,35606,2892321.7742,782649.0616,14
163748,-98.236358,18.992430,6,105820,2895321.7742,782649.0616,14
163749,-98.207810,18.991715,6,70360,2898321.7742,782649.0616,14
163750,-98.179262,18.990994,6,35437,2901321.7742,782649.0616,14
163751,-98.150714,18.990267,6,4366,2904321.7742,782649.0616,14
163752,-98.122167,18.989536,6,131,2907321.7742,782649.0616,14
163753,-98.093620,18.988799,6,810,2910321.7742,782649.0616,14
163754,-98.065074,18.988056,6,810,2913321.7742,782649.0616,14
163755,-98.036527,18.987308,6,3,2916321.7742,782649.0616,14
163756,-98.007981,18.986555,6,3,2919321.7742,782649.0616,14
163757,-97.979436,18.985796,6,3,2922321.7742,782649.0616,14
163758,-97.950890,18.985032,6,2055,2925321.7742,782649.0616,14
163759,-97.922345,18.984262,6,7564,2928321.7742,782649.0616,14
163760,-97.893801,18.983487,6,8140,2931321.7742,782649.0616,14
163761,-97.865256,18.982707,6,4311,2934321.7742,782649.0616,14
163762,-97.836712,18.981921,6,2141,2937321.7742,782649.0616,14
163763,-97.808169,18.981130,6,3946,2940321.7742,782649.0616,14
163764,-97.779625,18.980333,6,23463,2943321.7742,782649.0616,14
163765,-97.751082,18.979531,6,639,2946321.7742,782649.0616,14
163766,-97.722540,18.978724,6,5520,2949321.7742,782649.0616,14
163767,-97.693997,18.977911,6,2219,2952321.7742,782649.0616,14
163768,-97.665455,18.977093,6,1092,2955321.7742,782649.0616,14
163769,-97.636914,18.976269,6,115,2958321.7742,782649.0616,14
164724,-100.606397,19.060135,6,16,2646321.7742,785649.0616,14
164725,-100.577826,19.059868,6,14,2649321.7742,785649.0616,14
164726,-100.549255,19.059596,6,14,2652321.7742,785649.0616,14
164727,-100.520685,19.059319,6,9,2655321.7742,785649.0616,14
164728,-100.492114,19.059036,6,67,2658321.7742,785649.0616,14
164729,-100.463544,19.058748,6,67,2661321.7742,785649.0616,14
164730,-100.434973,19.058454,6,67,2664321.7742,785649.0616,14
164731,-100.406403,19.058155,6,155,2667321.7742,785649.0616,14
164732,-100.377833,19.057850,6,92,2670321.7742,785649.0616,14
164733,-100.349263,19.057540,6,447,2673321.7742,785649.0616,14
164734,-100.320694,19.057225,6,447,2676321.7742,785649.0616,14
164735,-100.292124,19.056904,6,360,2679321.7742,785649.0616,14
164736,-100.263555,19.056578,6,864,2682321.7742,785649.0616,14
164737,-100.234985,19.056246,6,419,2685321.7742,785649.0616,14
164738,-100.206416,19.055909,6,884,2688321.7742,785649.0616,14
164739,-100.177847,19.055566,6,1885,2691321.7742,785649.0616,14
164740,-100.149278,19.055219,6,34,2694321.7742,785649.0616,14
164741,-100.120709,19.054865,6,533,2697321.7742,785649.0616,14
164742,-100.092141,19.054507,6,533,2700321.7742,785649.0616,14
164743,-100.063572,19.054142,6,2096,2703321.7742,785649.0616,14
164744,-100.035004,19.053773,6,2412,2706321.7742,785649.0616,14
164745,-100.006436,19.053398,6,1907,2709321.7742,785649.0616,14
164746,-99.977868,19.053018,6,285,2712321.7742,785649.0616,14
164747,-99.949300,19.052632,6,1039,2715321.7742,785649.0616,14
164748,-99.920732,19.052241,6,538,2718321.7742,785649.0616,14
164749,-99.892165,19.051844,6,797,2721321.7742,785649.0616,14
164750,-99.863597,19.051442,6,313,2724321.7742,785649.0616,14
164751,-99.835030,19.051035,6,313,2727321.7742,785649.0616,14
164752,-99.806463,19.050622,6,85,2730321.7742,785649.0616,14
164753,-99.777896,19.050204,6,85,2733321.7742,785649.0616,14
164754,-99.749329,19.049780,6,85,2736321.7742,785649.0616,14
164755,-99.720763,19.049351,6,85,2739321.7742,785649.0616,14
164756,-99.692197,19.048917,6,85,2742321.7742,785649.0616,14
164757,-99.663631,19.048477,6,3078,2745321.7742,785649.0616,14
164758,-99.635065,19.048032,6,240,2748321.7742,785649.0616,14
164759,-99.606499,19.047581,6,334,2751321.7742,785649.0616,14
164760,-99.577933,19.047125,6,5584,2754321.7742,785649.0616,14
164761,-99.549368,19.046663,6,4270,2757321.7742,785649.0616,14
164762,-99.520803,19.046196,6,2646,2760321.7742,785649.0616,14
164763,-99.492238,19.045724,6,61,2763321.7742,785649.0616,14
164764,-99.463673,19.045246,6,61,2766321.7742,785649.0616,14
164765,-99.435108,19.044763,6,61,2769321.7742,785649.0616,14
164766,-99.406544,19.044275,6,61,2772321.7742,785649.0616,14
164767,-99.377980,19.043781,6,61,2775321.7742,785649.0616,14
164768,-99.349416,19.043281,6,61,2778321.7742,785649.0616,14
164769,-99.320852,19.042777,6,61,2781321.7742,785649.0616,14
164770,-99.292289,19.042266,6,61,2784321.7742,785649.0616,14
164771,-99.263725,19.041751,6,3626,2787321.7742,785649.0616,14
164772,-99.235162,19.041230,6,3254,2790321.7742,785649.0616,14
164773,-99.206599,19.040703,6,2102,2793321.7742,785649.0616,14
164774,-99.178037,19.040172,6,2102,2796321.7742,785649.0616,14
164775,-99.149474,19.039634,6,2102,2799321.7742,785649.0616,14
164776,-99.120912,19.039092,6,2102,2802321.7742,785649.0616,14
164777,-99.092350,19.038544,6,2102,2805321.7742,785649.0616,14
164778,-99.063788,19.037990,6,2102,2808321.7742,785649.0616,14
164779,-99.035227,19.037431,6,2102,2811321.7742,785649.0616,14
164780,-99.006666,19.036867,6,2102,2814321.7742,785649.0616,14
164781,-98.978105,19.036297,6,35,2817321.7742,785649.0616,14
164782,-98.949544,19.035722,6,1360,2820321.7742,785649.0616,14
164783,-98.920983,19.035142,6,365,2823321.7742,785649.0616,14
164784,-98.892423,19.034556,6,365,2826321.7742,785649.0616,14
164785,-98.863863,19.033965,6,365,2829321.7742,785649.0616,14
164786,-98.835303,19.033368,6,5364,2832321.7742,785649.0616,14
164787,-98.806743,19.032766,6,20751,2835321.7742,785649.0616,14
164788,-98.778184,19.032158,6,14830,2838321.7742,785649.0616,14
164789,-98.749625,19.031545,6,14830,2841321.7742,785649.0616,14
164790,-98.721066,19.030927,6,14830,2844321.7742,785649.0616,14
164791,-98.692508,19.030303,6,14830,2847321.7742,785649.0616,14
164792,-98.663949,19.029674,6,14830,2850321.7742,785649.0616,14
164793,-98.635391,19.029039,6,14830,2853321.7742,785649.0616,14
164794,-98.606834,19.028399,6,14830,2856321.7742,785649.0616,14
164795,-98.578276,19.027754,6,14830,2859321.7742,785649.0616,14
164796,-98.549719,19.027103,6,14830,2862321.7742,785649.0616,14
164797,-98.521162,19.026447,6,14830,2865321.7742,785649.0616,14
164798,-98.492605,19.025785,6,14830,2868321.7742,785649.0616,14
164799,-98.464049,19.025118,6,14830,2871321.7742,785649.0616,14
164800,-98.435493,19.024446,6,47,2874321.7742,785649.0616,14
164801,-98.406937,19.023768,6,2140,2877321.7742,785649.0616,14
164802,-98.378381,19.023085,6,1508,2880321.7742,785649.0616,14
164803,-98.349826,19.022396,6,7680,2883321.7742,785649.0616,14
164804,-98.321271,19.021702,6,11522,2886321.7742,785649.0616,14
164805,-98.292717,19.021003,6,14428,2889321.7742,785649.0616,14
164806,-98.264162,19.020298,6,30082,2892321.7742,785649.0616,14
164807,-98.235608,19.019587,6,45639,2895321.7742,785649.0616,14
164808,-98.207054,19.018872,6,65711,2898321.7742,785649.0616,14
164809,-98.178501,19.018151,6,63126,2901321.7742,785649.0616,14
164810,-98.149948,19.017424,6,14058,2904321.7742,785649.0616,14
164811,-98.121395,19.016692,6,2173,2907321.7742,785649.0616,14
164812,-98.092842,19.015955,6,2173,2910321.7742,785649.0616,14
164813,-98.064290,19.015212,6,1,2913321.7742,785649.0616,14
164814,-98.035738,19.014464,6,483,2916321.7742,785649.0616,14
164815,-98.007186,19.013711,6,483,2919321.7742,785649.0616,14
164816,-97.978635,19.012952,6,1399,2922321.7742,785649.0616,14
164817,-97.950084,19.012187,6,703,2925321.7742,785649.0616,14
164818,-97.921534,19.011418,6,1069,2928321.7742,785649.0616,14
