GRIDCODE,CID,Fracc
416775,19039,0.014709699
416776,19039,0.007696263
416776,19039,0.040649035
416777,19031,0.001110901
416777,19039,0.000406731
416777,19039,0.039859691
416777,19039,0.003987942
416777,19039,0.003333922
416778,19009,0.003312126
416778,19031,0.028508717
416778,19031,0.005794954
416778,19039,0.002480968
416778,19039,0.00305943
416778,19039,0.009394809
416778,19049,1.67368E-06
416779,19009,0.001841689
416779,19009,0.001772845
416779,19009,0.002407865
416779,19031,0.00906968
416779,19031,0.02046574
416779,19031,0.014651751
416780,19009,0.002715067
416780,19031,0.023149148
416783,19009,1.99453E-05
416787,19009,0.001052521
416787,19009,0.000754028
416788,19009,0.000193821
416788,19009,0.003384957
416790,19009,0.001736934
416791,19009,0.00294687
416791,19009,0.001959678
416792,19009,0.00198806
416792,19009,0.00338494
416793,19009,0.00333198
416793,19009,0.005205487
416793,19009,0.000509854
416793,19009,0.006920024
416794,19009,0.005091567
416794,19009,0.001105368
416794,19009,3.05785E-05
416794,19009,0.001049222
416794,19042,0.003579934
416794,19042,0.003969988
416794,19042,0.004039486
416795,19042,0.001034891
416795,19042,0.009826463
416795,19042,0.005791962
416795,19042,0.000444946
416796,19042,0.00341145
416796,19042,0.004755812
416796,19042,0.000495932
417806,05027,0.004289078
417807,05027,0.002834978
417808,05027,0.004852409
417809,05027,0.004701554
417810,05027,0.001040022
417810,05027,0.003812387
417811,05027,3.88492E-05
417811,05027,0.000539387
417811,05027,0.002514158
417812,05027,0.003880913
417813,05027,0.004276624
417813,05027,0.000398821
417814,05027,0.002061569
417814,05027,0.00279084
417815,05027,0.002639015
417815,05027,0.002213394
417816,05027,0.003170388
417816,05027,0.001682021
417817,05027,0.004678267
417817,05027,0.000174142
417818,05027,0.002986391
417818,05027,7.51304E-09
417818,05027,0.001866011
417819,05027,0.000402196
417819,05027,0.001023042
417819,05027,0.003427171
417820,05027,0.000700444
417820,05027,8.38828E-07
417820,05027,0.002113396
417820,05027,0.000252403
417820,19048,0.003261972
417820,19048,0.000347039
417820,19048,0.000130483
417821,05027,0.000565896
417821,05027,0.000270125
417821,05027,0.000470431
417821,05027,0.001565788
417821,05027,0.000198836
417821,19048,0.000878066
417821,19048,0.002835133
417821,19048,1.79299E-05
417822,05027,0.000534306
417822,05027,0.000513571
417822,05027,0.001096955
417822,19048,0.003528033
417822,19048,4.68637E-06
417822,19048,0.002138491
417823,19048,0.004482286
417823,19048,0.002056418
417823,19048,0.002903225
417823,19048,0.0003323
417823,19048,0.000389484
417824,19048,0.002977399
417824,19048,0.001598113
417824,19048,0.001828059
417824,19048,0.003760143
417825,19048,0.005321123
417825,19048,8.87645E-05
417825,19048,0.001388338
417825,19048,0.003365488
417826,19048,0.00574206
417826,19048,0.003726201
417826,19048,0.000695452
417827,19048,0.002213346
417827,19048,0.004944017
417827,19048,0.003006349
417828,19048,9.42928E-05
417828,19048,0.002367155
417828,19048,0.007702265
417829,19048,0.000103078
417829,19048,0.010060635
417830,19048,7.14897E-05
417830,19048,0.000660079
417830,19048,0.009432144
417831,19048,0.003942551
417831,19048,0.001016287
417831,19048,0.005204874
417832,19039,0.010094759
417832,19048,0.006799979
417832,19048,0.001241496
417833,19039,0.038755639
417833,19039,0.000118672
417833,19039,0.009470987
417834,19039,0.003157012
417834,19039,0.010891859
417834,19039,0.034296428
417835,19039,0.036045855
417835,19039,2.20942E-05
417835,19039,0.01227735
417836,19031,0.030776844
417836,19031,0.001885021
417836,19039,0.002783099
417836,19039,0.01262476
417836,19039,0.01068033
417837,19031,0.002288695
417837,19031,0.022669368
417837,19031,0.045987698
417838,19031,0.06973808
417838,19031,0.000802538
417839,19031,0.038016314
417840,19009,0.004709349
417840,19031,9.94057E-05
417841,19009,0.007022538
417842,19009,0.008570618
417844,19009,0.000113086
417845,19009,0.002079457
417846,19009,0.006046683
417846,19009,0.005321794
417846,19009,0.003182572
417847,19009,0.000817691
417847,19009,0.014796955
417848,19009,0.000228658
417848,19009,0.002095647
417848,19009,0.010308862
417849,19009,0.010979849
417849,19009,4.15865E-06
417849,19009,0.000334986
417850,19009,0.0114883
417850,19009,0.004390624
417851,19009,0.000767194
417851,19009,0.010198869
417851,19009,0.004225461
417852,19009,0.003631766
417852,19009,0.000758898
417852,19042,0.003025139
417852,19042,0.012537292
417852,19042,0.004248591
417853,19009,1.62664E-05
417853,19009,8.31121E-05
417853,19042,0.003626344
417853,19042,0.002319199
417853,19042,4.73406E-05
417853,19042,0.021161759
417854,19042,0.010505554
417854,19042,0.00800649
417854,19042,0.006571745
417854,19042,0.000305794
417854,19042,4.83969E-06
417854,19042,0.001930285
417855,19042,0.014985793
417855,19042,0.01180465
417855,19042,0.000534264
418865,05027,0.004081614
418866,05027,0.002232548
418867,05027,0.004524307
418868,05027,0.004852409
418869,05027,0.004852409
418870,05027,0.004716958
418871,05027,0.000932076
418871,05027,0.000395929
418872,05027,0.002212054
418872,05027,0.000262596
418873,05027,0.004265082
418874,05027,0.004852409
418875,05027,0.004852409
418876,05027,0.000557789
418876,05027,0.003971368
418876,05027,0.000323252
418877,05027,0.000419241
418877,05027,0.004005911
418877,05027,0.000427257
418878,05027,0.001374919
418878,05027,0.001559192
418878,05027,3.93404E-05
418878,05027,0.000136899
418878,19048,0.000414536
418878,19048,0.003038516
418878,19048,0.000195813
418879,05027,7.01159E-07
418879,19048,0.000723989
418879,19048,0.000845203
418879,19048,0.002410222
418879,19048,0.00618283
418880,19048,0.000789298
418880,19048,0.000197256
418880,19048,0.000814123
418880,19048,0.005806681
418880,19048,0.002556356
418881,19048,0.000682746
418881,19048,0.002173293
418881,19048,0.004159402
418881,19048,0.003148272
418882,19048,7.73533E-06
418882,19048,0.000995924
418882,19048,0.003028394
418882,19048,0.006131659
418883,19048,0.000802649
418883,19048,0.003409497
418883,19048,0.005951566
418884,19048,0.001556796
418884,19048,0.000224666
418884,19048,0.003049498
418884,19048,0.000898688
418884,19048,0.004434066
418885,19048,0.002376012
418885,19048,0.003928346
418885,19048,0.003722731
418885,19048,0.000136623
418886,19048,0.004851121
418886,19048,0.005312592
418887,19048,0.001286744
418887,19048,0.008876969
418888,19048,0.004772813
418888,19048,0.0053909
418889,19048,0.000731839
418889,19048,0.001225086
418889,19048,0.008206787
418890,19019,0.074329456
418890,19039,0.00076483
418890,19048,0.007376098
418891,19019,0.008993636
418891,19039,0.033030162
418891,19039,0.010209528
418891,19048,0.000755523
418892,19039,0.002931806
418892,19039,0.005123726
418892,19039,0.040289766
418893,19039,0.022647496
418893,19039,0.01817628
418894,19031,0.008590639
418894,19031,0.000130691
418894,19039,0.000996793
418894,19039,0.030108185
418894,19039,0.011297254
418895,19031,0.037643412
418895,19031,0.000218434
418895,19031,0.02890832
418895,19039,0.001467434
418895,19039,0.001377984
418896,19031,0.048688396
418896,19031,0.021806311
418897,19031,0.021998228
418898,19009,0.000197548
418898,19031,0.044011371
418899,19009,0.005809445
418899,19031,0.004256879
418901,19009,0.00021748
418902,19009,6.05526E-05
418903,19009,0.010088535
418903,19009,0.002398209
418904,19009,0.009470934
418904,19009,0.001571325
418904,19009,0.004925086
418905,19009,0.009534445
418905,19009,0.005716515
418905,19009,4.59785E-05
418905,19009,0.000670407
418906,19009,0.011683808
418906,19009,0.001666291
418906,19009,0.002617246
418907,19009,0.000230569
418907,19009,0.005953505
418907,19009,6.07846E-05
418907,19009,0.009722486
418908,19009,0.002569093
418908,19009,0.005461373
418908,19009,0.007936878
418909,19009,0.014188167
418909,19009,0.000137846
418909,19009,0.001641331
418910,19009,0.006086844
418910,19009,0.003873918
418910,19009,0.006006583
418911,19009,0.000352638
418911,19009,0.000206362
418911,19042,0.010108071
418911,19042,0.011997068
418911,19042,0.00426296
418912,19042,0.0218873
418912,19042,0.000103351
418912,19042,0.005334057
418913,19042,0.016474342
418913,19042,0.002992662
418913,19042,0.007729309
418913,19042,0.000128395
418914,19042,0.020959554
418914,19042,0.006365154
419924,05027,0.001954887
419925,05027,0.001109516
419926,05027,0.00177122
419927,05027,0.004220134
419928,05027,0.004852409
419929,05027,0.004627882
419930,05027,0.003771688
419931,05027,0.00335369
419932,05027,0.003153481
419933,05027,0.003288782
419934,05027,0.004852409
419935,05027,0.004237888
419935,05027,0.000614521
419936,05027,0.002465296
419936,05027,0.002355964
419936,19018,5.87656E-05
419937,05027,0.000187789
419937,05027,0.000733135
419937,19018,0.000783903
419937,19018,0.000234038
419937,19048,0.000246228
419937,19048,0.006858384
419938,19048,0.000307349
419938,19048,0.000250529
419938,19048,0.00488184
419938,19048,0.004723995
419939,19048,0.000709035
419939,19048,0.000128737
419939,19048,0.004098536
419939,19048,0.003253851
419939,19048,0.001973553
419940,19048,0.002121763
419940,19048,0.004688809
419940,19048,0.00330872
419940,19048,4.44219E-05
419941,19048,0.001644498
419941,19048,0.003772916
419941,19048,0.004746298
419942,19048,0.002448176
419942,19048,0.002992729
419942,19048,0.004410905
419942,19048,0.000311903
419943,19048,0.003535944
419943,19048,0.000307694
419943,19048,0.003620661
419943,19048,0.002699414
419944,19048,3.61064E-05
419944,19048,0.000906877
419944,19048,0.00922073
419945,19048,0.010163713
419946,19048,0.000897355
419946,19048,0.009266358
419947,19019,0.026286604
419947,19048,0.000144217
419947,19048,0.005461394
419947,19048,0.003629126
419948,19019,0.170109849
419948,19048,0.000749004
419948,19048,0.001320785
419948,19048,0.001707329
419949,19019,0.120774501
419949,19019,0.101014159
419949,19048,5.08197E-05
419950,19019,0.014475363
419950,19019,0.065387968
419950,19039,7.76819E-05
419950,19039,0.028470022
419951,19039,0.026647426
419952,19026,0.00661908
419952,19026,0.016350559
419952,19026,0.015708566
419952,19039,0.000120596
419952,19039,0.007367213
419952,19039,0.002894352
419952,19039,0.001354949
419953,19026,0.088510213
419953,19026,0.000234992
419953,19031,0.034524673
419953,19031,0.000215511
419953,19039,0.007079491
419953,19039,0.002203996
419953,19039,0.005444866
419954,19026,0.013590717
419954,19026,0.051562766
419954,19031,0.032063877
419954,19031,0.018827028
419954,19031,0.008551573
419955,19031,0.057768663
419956,19031,0.000329227
419957,19031,0.025012182
419958,19009,1.9577E-07
419958,19031,0.033629462
419962,19009,0.006015589
419962,19009,0.004998897
419963,19009,0.006584133
419963,19009,0.000228737
419963,19009,0.009154475
419964,19009,0.003700564
419964,19009,0.002260275
419964,19009,0.010006506
419965,19009,0.011493084
419965,19009,0.000457659
419965,19009,0.004016601
419966,19009,0.013718752
419966,19009,7.32894E-05
419966,19009,0.000589228
419966,19009,0.001586076
419967,19009,0.014570766
419967,19009,0.001396579
419968,19009,0.007587115
419968,19009,0.000972522
419968,19009,0.003394372
419968,19009,0.004013336
419969,19009,0.003285142
419969,19009,0.0071223
419969,19009,0.005476496
419969,19009,8.34068E-05
419970,19009,0.000162339
419970,19009,7.66308E-05
419970,19009,9.84479E-05
419970,19042,0.014132891
419970,19042,0.000295387
419970,19042,0.000497813
419970,19042,0.011175031
419971,19042,0.027242444
419972,19042,0.026533936
419972,19042,0.000790772
419973,19042,0.001754062
419973,19042,0.019225438
419973,19042,0.006345208
420983,05027,0.000134089
420984,05027,2.80573E-05
420985,05027,0.000554367
420986,05027,0.002465749
420987,05027,0.004719739
420988,05027,0.004852409
420989,05027,0.004852409
420990,05027,0.0022751
420990,05027,0.002577309
420991,05027,0.001042097
420991,05027,0.003810312
420992,05027,0.000733456
420992,05027,0.004118953
420993,05027,0.000407871
420993,05027,0.004444538
420994,05027,0.001747721
420994,19018,0.005857267
420995,05027,8.7153E-05
420995,19018,0.008990076
420996,19018,0.006935397
420996,19018,0.000950494
420996,19018,0.000286019
420996,19048,0.000513914
420996,19048,0.000424059
420996,19048,0.000152939
420997,19018,0.000246231
420997,19018,0.000245344
420997,19018,1.36858E-05
420997,19048,0.00223022
420997,19048,0.000173825
420997,19048,0.005884046
420997,19048,0.001314661
420998,19048,4.70775E-05
420998,19048,0.004447636
420998,19048,0.003914724
420998,19048,0.001029083
420998,19048,0.000725193
420999,19048,0.002807242
420999,19048,0.001921149
420999,19048,0.003121001
420999,19048,0.002314321
421000,19048,0.000227485
421000,19048,0.002390346
421000,19048,0.0022239
421000,19048,0.00370628
421000,19048,0.001615701
421001,19048,0.001786965
421001,19048,0.002109248
421001,19048,0.0062675
421002,19048,0.000214516
421002,19048,0.00288485
421002,19048,0.007064347
421003,19048,0.00605855
421003,19048,0.003966948
421003,19048,0.000138214
421004,19048,0.005423428
421004,19048,0.002520789
421004,19048,0.002219496
421005,19048,0.004293365
421005,19048,0.000406564
421005,19048,0.001450746
421005,19048,0.002737178
421005,19048,0.000616902
421006,19019,0.069085014
421006,19019,0.093777315
421006,19019,4.69985E-05
421006,19048,3.84192E-05
421006,19048,0.001993148
421006,19048,0.000536336
421007,19019,0.023598299
421008,19019,0.011712747
421009,19019,0.03691698
421009,19039,0.002627479
421011,19026,0.016459045
421011,19026,0.07990564
421011,19026,0.037621407
421012,19026,0.184578971
421012,19026,0.1181972
421012,19026,0.086586617
421013,19026,0.001633057
421013,19026,0.149407814
421013,19026,3.23538E-05
421013,19031,0.000165495
421014,19026,0.108097157
421014,19031,0.024758249
421015,19026,0.00657318
421015,19031,0.018687965
421016,19031,0.002822914
421016,19031,0.000314685
421017,19031,0.001847944
421017,19031,0.017712288
421018,19031,0.001488376
421019,19009,0.000690044
421019,19031,0.000824877
421020,19009,0.010516612
421020,19009,0.000523028
421020,19031,0.000521891
421021,19009,0.00317246
421021,19009,0.008704925
421021,19009,0.002960258
421022,19009,3.45927E-05
421022,19009,0.013542635
421022,19009,0.002390117
421023,19009,0.011237785
421023,19009,0.000765777
421023,19009,0.003963783
421024,19009,0.014801957
421024,19009,0.001000401
421024,19009,0.000164986
421025,19009,0.010207639
421025,19009,0.005756524
421025,19009,3.181E-06
421026,19009,0.015276496
421027,19009,0.012485023
421028,19009,0.00923163
421028,19009,0.001114429
421028,19042,0.000346105
421029,19009,4.85459E-05
421029,19042,0.000317657
421029,19042,8.52473E-05
421030,19042,0.005933466
421031,19042,0.010270062
421032,19042,0.003175394
421032,19042,0.013202302
421032,19042,0.009415615
422042,05027,0.003544053
422043,05027,4.81625E-06
422043,05027,0.004792755
422044,05027,9.02554E-06
422044,05027,0.004548381
422045,05027,0.004789058
422046,05027,0.00015546
422046,05027,0.004696949
422047,05027,0.000111842
422047,05027,0.004740567
422048,05027,0.004852409
422049,05027,0.003107793
422049,05027,0.001744616
422050,05027,0.003784543
422050,05027,0.001067865
422051,05027,0.003947253
422051,05027,0.000905155
422052,05027,0.001827116
422052,05027,0.003019264
422052,19018,1.13735E-05
422053,05027,0.000662432
422053,19018,0.007904761
422054,19018,0.009078682
422055,19018,0.004615775
422056,19018,0.00797768
422056,19018,0.000462116
422056,19048,7.79393E-07
422057,19018,0.00043936
422057,19018,0.002343838
422057,19018,0.000541527
422057,19048,0.002191647
422057,19048,0.001668122
422057,19048,8.37808E-05
422057,19048,0.000124674
422057,19048,0.002404238
422058,19048,0.003910938
422058,19048,0.003872941
422058,19048,0.001089911
422058,19048,0.001289922
422059,19048,0.000907725
422059,19048,0.004025939
422059,19048,0.00523005
422060,19048,0.004524404
422060,19048,0.005639309
422061,19048,0.003010185
422061,19048,0.007153528
422062,19048,0.000616897
422062,19048,0.009535294
422063,19048,0.005463148
422064,19048,0.000692191
422064,19048,2.74909E-06
422065,19019,0.001645326
422065,19019,0.0138941
422065,19048,0.000590398
422066,19019,0.007439231
422066,19039,0.006476262
422070,19026,0.000741954
422071,19026,0.007731997
422073,19026,0.004634815
422074,19026,0.0052219
422075,19031,0.018630133
422076,19031,0.04029133
422077,19031,0.016856949
422078,19031,0.015060141
422079,19009,0.004946318
422079,19009,0.001106305
422079,19009,0.004056753
422079,19031,0.024223326
422079,19041,0.000692314
422080,19009,0.010698973
422080,19009,0.004883729
422080,19041,0.002116679
422081,19009,0.006507494
422081,19009,0.003628065
422081,19009,0.005831786
422082,19009,0.001974578
422082,19009,0.013992767
422083,19009,0.001925608
422083,19009,0.007875364
422083,19009,0.006166372
422084,19009,0.002374126
422084,19009,0.00719314
422084,19009,0.000436999
422085,19009,0.005382798
422085,19041,0.005811444
422086,19009,0.002249906
422086,19041,0.003688552
422087,19009,0.000452215
422087,19042,2.26783E-08
422087,19042,0.002701234
422088,19042,0.001232515
422088,19042,6.75043E-06
422088,19042,0.014322209
422089,19042,0.013537049
422089,19042,0.012077185
422090,19042,0.00563476
422090,19042,0.00115676
422091,19042,0.017911841
423101,05027,0.003310737
423102,05027,0.001624029
423102,05027,0.00322838
423103,05027,0.001680706
423103,05027,0.003171703
423104,05027,0.004691824
423105,05027,0.002093735
423105,05027,0.002758674
423106,05027,0.002661004
423106,05027,0.002191405
423107,05027,0.001980197
423107,05027,0.002872211
423108,05027,0.004852409
423109,05027,2.33948E-05
423109,05027,0.004829014
423110,05027,0.000306031
423110,05027,0.004546378
423111,05027,0.003356085
423111,19018,0.002822947
423112,19018,0.009154498
423113,19018,0.009154498
423114,19018,0.008231392
423115,19018,0.009154498
423116,19018,0.000289778
423116,19018,0.008470163
423116,19048,0.000438054
423117,19018,0.00093902
423117,19018,0.004924658
423117,19048,0.003653608
423118,19018,0.000390763
423118,19018,0.000672747
423118,19048,0.005806859
423118,19048,0.003120707
423118,19048,5.53931E-05
423119,19018,9.66281E-05
423119,19018,0.001412231
423119,19018,0.000230198
423119,19048,4.54625E-06
423119,19048,0.000871112
423119,19048,0.001728137
423119,19048,0.005629142
423120,19018,0.000145292
423120,19048,0.010002403
423121,19048,0.010163713
423122,19048,0.002638376
423122,19048,7.55663E-05
423122,19048,0.005157241
423123,19048,2.79264E-05
423123,19048,0.003112457
423123,19048,3.30647E-05
423123,19048,0.003869908
423124,19019,0.014852111
423124,19019,0.105325233
423124,19019,0.030602898
423124,19039,0.005656883
423124,19039,7.39601E-05
423124,19039,0.004230215
423124,19048,8.86929E-05
423124,19048,0.000246457
423124,19048,2.20033E-05
423124,19048,0.00111803
423124,19048,0.000193499
423125,19019,0.008358635
423125,19039,0.009018265
423125,19039,0.019704193
423134,19006,0.018068995
423134,19031,0.014403149
423134,19041,0.004780406
423135,19031,0.036432668
423135,19041,0.001794587
423136,19031,0.020480215
423137,19031,0.000112163
423137,19041,0.024200205
423138,19009,2.33557E-05
423138,19031,0.002102769
423138,19031,7.27371E-05
423138,19041,0.046588287
423139,19009,0.002293414
423139,19041,0.013095556
423139,19041,0.005770301
423140,19009,0.007007552
423140,19041,0.038719874
423141,19009,0.004586104
423141,19041,0.008477466
423141,19041,0.002115078
423141,19041,0.015475876
423142,19009,0.001886522
423142,19009,0.002487705
423142,19041,0.026634461
423142,19041,0.007247637
423143,19009,0.000100126
423143,19009,4.71951E-05
423143,19041,0.00596837
423143,19041,0.001927977
423145,19016,9.63115E-05
423145,19041,1.05366E-06
423146,19042,0.002236723
423146,19042,6.27301E-05
423146,19042,0.008563716
423147,19042,0.007478929
423147,19042,0.01456993
423147,19042,0.005224305
423148,19042,0.02628612
423149,19042,0.001756205
423150,19042,0.005864303
424160,05027,0.000666986
424160,05027,0.000868419
424161,05027,0.000511483
424161,05027,0.001392186
424161,05027,0.002861258
424162,05027,0.003077517
424162,05027,0.001443832
424163,05027,0.001930074
424164,05027,0.004852409
424165,05027,0.004852409
424166,05027,0.001094883
424166,05027,0.003757526
424167,05027,0.002244935
424167,05027,0.002607474
424168,05027,0.000458413
424168,05027,0.004393996
424169,05027,0.004852409
424170,05027,0.001526751
424170,19018,0.006274148
424171,19018,0.009154498
424172,19018,0.009154498
424173,19018,0.000421879
424173,19018,0.008732619
424174,19018,0.002581468
424174,19018,0.00657303
424175,19018,0.00273843
424175,19018,0.006416068
424176,19018,0.0025101
424176,19018,0.006644398
424177,19018,0.006358637
424177,19018,0.001891794
424177,19048,0.001003733
424178,19018,0.008161925
424178,19018,0.000774805
424178,19018,6.71447E-07
424178,19048,0.00024103
424179,19018,0.001005956
424179,19018,0.001376672
424179,19018,0.003010502
424179,19048,0.00417603
424180,19018,0.000173443
424180,19018,8.17193E-05
424180,19048,0.002814621
424180,19048,0.000702915
424180,19048,0.000615763
424180,19048,0.005747122
424181,19018,4.90549E-05
424181,19018,0.003062722
424181,19048,0.002000097
424181,19048,0.004347507
424181,19048,0.000305261
424181,19048,5.60202E-05
424182,19018,0.000144482
424182,19018,0.000224728
424182,19018,0.00021319
424182,19018,0.003765794
424182,19039,0.00840708
424182,19039,0.002735076
424182,19039,4.85088E-05
424182,19039,0.001159556
424182,19048,0.000309775
424182,19048,0.002423105
424182,19048,6.87615E-06
424183,19019,0.001373577
424183,19039,0.019439559
424183,19039,0.02540511
424183,19039,0.001942988
424183,19048,6.51245E-05
424184,19039,0.002772244
424184,19039,0.000702946
424186,19039,5.91503E-06
424196,19041,0.009123224
424197,19041,0.022487769
424197,19041,0.039374963
424198,19041,0.038445649
424198,19041,0.002858334
424198,19041,0.029223863
424199,19041,0.042035737
424199,19041,0.021029282
424199,19041,0.02377263
424200,19041,0.002167346
424200,19041,0.028058901
424200,19041,0.007987221
424200,19041,0.0496544
424201,19041,0.015619581
424201,19041,0.066145581
424202,19041,0.064404464
424203,19016,0.001854477
424203,19016,2.7971E-06
424203,19041,0.005701616
424203,19041,0.001009799
424204,19016,0.006687099
424204,19016,0.005671537
424204,19041,0.005114517
424205,19016,0.002311808
424205,19016,0.001707394
424205,19042,0.004173204
424205,19042,0.014473537
424206,19016,0.001760322
424206,19042,0.024287715
424207,19042,0.021622124
425219,05027,0.002790174
425220,05027,0.001546049
425220,05027,0.002790209
425220,05027,0.00051615
425221,05027,4.35856E-08
425221,05027,0.001581341
425221,05027,0.001366324
425222,05027,0.003899979
425223,05027,0.004190342
425224,05027,0.004852409
425225,05027,0.004852409
425226,05027,0.001964191
425226,05027,0.002888218
425227,05027,0.003623071
425227,05027,0.001229338
425228,05027,0.000719389
425228,05027,0.002758335
425228,19018,0.001773079
425228,19018,0.000820387
425229,05027,9.28773E-08
425229,19018,0.000655108
425229,19018,0.008499215
425230,19018,0.009154498
425231,19018,0.000421711
425231,19018,0.008732787
425232,19018,0.006896109
425232,19018,0.002258389
425233,19018,0.000448458
425233,19018,0.001564293
425233,19018,0.007141747
425234,19018,4.05968E-06
425234,19018,0.009150438
425235,19018,0.000802084
425235,19018,7.11106E-05
425235,19018,0.008281303
425236,19018,0.003690133
425236,19018,0.003826646
425236,19018,0.001637719
425237,19018,0.003882893
425237,19018,0.003673534
425238,19018,0.004053501
425238,19018,2.03469E-05
425238,19018,0.003776914
425238,19018,0.000848768
425239,19018,0.00737996
425239,19018,0.000440424
425239,19018,0.000363339
425239,19048,0.001032935
425239,19048,1.58614E-05
425239,19048,2.89982E-05
425240,19018,0.00814659
425240,19018,0.001007908
425241,19018,0.008511106
425241,19018,0.000326401
425241,19039,0.001674045
425242,19018,0.000753635
425242,19039,0.038887179
425242,19039,0.004447225
425243,19039,0.002769836
425243,19039,0.0021422
425244,19021,0.001696488
425244,19039,0.010605567
425245,19021,0.01362675
425245,19039,0.013692109
425245,19046,0.932857778
425246,19046,0.067142222
425249,19006,0.164449458
425250,19006,0.072533357
425251,19006,0.014140566
425252,19006,0.062506157
425252,19041,0.023126464
425254,19041,0.015348485
425255,19041,0.021223857
425256,19041,0.002464355
425256,19041,0.013808047
425257,19034,0.001153366
425257,19041,0.021242931
425257,19041,0.003258182
425258,19034,0.003478688
425258,19034,0.003128604
425258,19034,0.000568542
425258,19034,0.00089872
425258,19034,0.002589318
425258,19041,0.015838501
425258,19041,0.000507561
425258,19041,0.01926139
425258,19041,0.019714092
425259,19016,0.000661434
425259,19034,0.000113911
425259,19034,0.003964197
425259,19034,0.006814966
425259,19041,0.032661416
425259,19041,0.007143451
425259,19041,0.018189739
425260,19016,0.008998592
425260,19034,0.000798939
425260,19041,0.036022967
425261,19016,0.001831785
425261,19016,0.010963901
425261,19041,0.016879055
425262,19016,0.013964046
425262,19016,0.000572975
425262,19016,0.000688039
425262,19041,0.001173403
425262,19041,0.002040226
425263,19016,0.009052443
425263,19016,0.006785682
425264,19016,0.015456892
425264,19042,0.000657721
425265,19016,0.015786638
425265,19042,8.88282E-05
425266,19016,0.001226602
425266,19016,0.004176645
425266,19042,0.003957498
425267,19042,0.003916759
425268,19042,0.000129968
426278,05027,0.002231008
426279,05027,0.004816989
426279,05027,3.54201E-05
426280,05027,0.000831018
426280,05027,0.004021391
426281,05027,0.003145797
426282,05027,0.000313365
426282,05027,2.85129E-05
426283,05027,0.0042162
426283,05027,0.000109757
426284,05027,0.004852409
426285,05027,0.00196446
426285,05027,0.002887949
426286,05027,0.001698632
426286,05027,0.003140997
426286,19018,2.41101E-05
426287,05027,0.000339945
426287,05027,0.000656265
426287,19018,0.000738276
426287,19018,0.006536783
426288,19018,0.009154498
426289,19018,0.000698707
426289,19018,0.008455791
426290,19018,0.00546884
426290,19018,0.00351506
426290,19018,0.000170598
426291,19018,0.002667799
426291,19018,3.05269E-06
426291,19018,0.006483646
426292,19018,0.004148086
426292,19018,0.00231385
426292,19018,0.002692562
426293,19018,0.00015649
426293,19018,0.008998008
426294,19018,0.006238371
426294,19018,0.002916127
426295,19018,0.009120665
426296,19018,0.00459236
426297,19018,0.003912472
426297,19018,0.001043448
426297,19018,0.001595976
426298,19018,0.00232502
426298,19018,0.001294034
426298,19018,0.005535445
426299,19018,0.003465637
426299,19018,5.83691E-06
426299,19018,0.005683024
426300,19018,0.003627893
426300,19018,0.003915072
426301,19018,0.000805872
426301,19018,0.002269706
426301,19021,0.011188946
426301,19039,0.002277082
426301,19039,0.026127321
426302,19021,0.001318726
426302,19021,0.002464248
426302,19039,0.002343487
426302,19039,0.027378127
426303,19021,0.069837867
426303,19039,0.019087901
426304,19021,0.039985914
426308,19006,0.028366839
426309,19006,0.124706552
426310,19006,0.085884938
426310,19006,0.0002143
426311,19006,0.031186177
426311,19041,9.72359E-06
426313,19041,0.004272453
426314,19041,0.015374767
426315,19034,0.006264586
426315,19034,0.001272987
426315,19034,0.003360673
426315,19041,0.01068054
426316,19034,0.002002817
426316,19034,0.017377421
426316,19034,0.015579887
426316,19041,0.003684837
426316,19041,8.50895E-05
426317,19034,0.02139252
426317,19034,0.000177141
426317,19034,0.01495765
426318,19016,0.001562995
426318,19016,0.003344854
426318,19034,0.01435228
426318,19034,0.006348671
426318,19034,0.004507436
426319,19016,3.15488E-05
426319,19016,0.015806576
426320,19016,0.007907851
426320,19016,0.007930274
426321,19016,0.009559187
426321,19016,0.006278938
426322,19016,0.002701927
426322,19016,0.013136198
426323,19016,0.015838125
426324,19016,0.001501123
426324,19016,0.014337002
426325,19016,0.009833739
426325,19016,0.002740689
426325,19042,4.57531E-05
426326,19016,0.001129191
426326,19042,0.01454998
426327,19042,0.008817923
427337,05027,0.002934471
427338,05027,0.004851723
427338,05027,6.86366E-07
427339,05027,0.00150182
427339,05027,0.003350589
427340,05027,0.003595716
427341,05027,0.002942948
427342,05027,0.00344829
427342,05027,0.001404119
427343,05027,0.001796356
427343,05027,0.003056053
427344,05027,0.004852409
427345,05027,0.003539717
427345,19018,0.002476508
427346,19018,0.009154498
427347,19018,0.007304568
427347,19018,0.00184993
427348,19018,0.000135342
427348,19018,0.005667268
427348,19018,0.003351888
427349,19018,0.004886021
427349,19018,0.004268478
427350,19018,0.006009116
427350,19018,0.003145382
427351,19018,0.004084745
427351,19018,0.001175136
427351,19018,0.003894618
427352,19018,0.002047316
427352,19018,0.000293935
427352,19018,0.0067915
427352,19018,2.17474E-05
427353,19018,0.007468914
427353,19018,0.000488464
427354,19018,0.002193274
427355,19018,0.001291809
427356,19018,0.00893323
427356,19018,5.56571E-05
427357,19018,0.00418083
427357,19018,0.004973668
427358,19018,0.00012873
427358,19018,0.007578087
427358,19018,0.001447681
427359,19018,0.001450007
