GRIDCODE,CVENTMUN,Furb,Frur,Fpob,Purb_T,Prur_T,P_tot
73933,7106,,0.004471479,0.001809556,,111,111
73937,7058,1,,0.990734306,4277,,4277
73938,7106,,0.001853045,0.000749906,,46,46
73939,7106,,0.010473735,0.004238601,,260,260
73940,7106,,0.003343539,0.001353092,,83,83
73941,7106,,0.014421528,0.005836227,,358,358
73942,7106,,0.044755076,0.018111866,,1111,1111
73943,7075,,0.001489647,0.000391696,,10,10
73944,7075,,0.0050648,0.001331767,,34,34
73945,7075,,0.026217786,0.00689385,,176,176
73946,7075,,0.007001341,0.001840971,,47,47
73947,7019,,0.001334069,0.00041131,,58,58
73948,7019,,0.007544392,0.002326027,,328,328
73949,7019,,0.00653234,0.002013999,,284,284
73950,7019,,0.033742755,0.010403296,,1467,1467
73955,7052,,0.021271734,0.016701948,,1862,1862
73958,7052,,0.014382983,0.0112931,,1259,1259
73959,7052,,0.004535381,0.003561049,,397,397
73960,7052,,0.01396029,0.010961214,,1222,1222
73963,7052,,0.022197089,0.01742851,,1943,1943
73968,7052,,0.007185779,0.005642065,,629,629
73969,7052,,0.008522403,0.006691543,,746,746
73970,7052,,0.000308452,0.000242187,,27,27
73971,7052,,0.000411269,0.000322916,,36,36
73972,7052,,0.004181232,0.003282982,,366,366
73973,7052,,0.002204858,0.00173119,,193,193
73976,7052,,0.003975598,0.003121524,,348,348
73978,7052,,0.00348436,0.002735819,,305,305
73979,7052,,0.000799689,0.000627893,,70,70
73980,7052,,0.000228483,0.000179398,,20,20
73986,7059,,0.002397186,0.001614063,,321,321
73988,7115,,0.003709645,0.003231159,,37,37
74004,7116,,0.039522285,0.032568994,,321,321
74007,7116,,0.133218419,0.109780844,,1082,1082
74009,7116,,0.019945826,0.016436688,,162,162
74012,7114,,0.073929961,0.042876982,,741,741
74739,12001,3.43E-05,,3.04E-05,24,,24
74740,12001,0.002163512,,0.001915284,1513,,1513
74741,12001,0.002822718,,0.002498858,1974,,1974
74743,12001,,0.006973024,0.000800039,,632,632
74744,12001,,0.000198599,2.28E-05,,18,18
74745,12001,,6.62E-05,7.60E-06,,6,6
74746,12053,,0.001819934,0.001051525,,51,51
74748,12053,,0.047175534,0.02725717,,1322,1322
74752,12053,,0.000713699,0.000412363,,20,20
74753,12053,,0.001427399,0.000824725,,40,40
74754,12053,,0.000535275,0.000309272,,15,15
74755,12053,,0.002640688,0.001525742,,74,74
74756,12053,,0.011883096,0.006865838,,333,333
74757,12053,,0.002712058,0.001566978,,76,76
74758,12053,,0.004639046,0.002680357,,130,130
74759,12053,,0.008100489,0.004680316,,227,227
74760,12030,,0.018231649,0.007583643,,153,153
74760,12053,,0.000321165,0.000185563,,9,9
74761,12030,,0.092469018,0.038463445,,776,776
74762,12030,0.325468896,,0.190086741,3835,,3835
74763,12030,0.411355342,0.005123928,0.242379182,4847,43,4890
74766,12025,,0.000779356,0.000595435,,9,9
74767,12025,0.050182226,0.012209906,0.021171022,179,141,320
74768,12025,,0.018531347,0.014158121,,214,214
74769,12025,,0.05845168,0.044657625,,675,675
74770,12025,,0.082092137,0.062719153,,948,948
74771,12025,,0.004849325,0.003704929,,56,56
74774,12052,,0.001697505,0.000955361,,40,40
74775,12077,,0.022487813,0.011074969,,143,143
74779,12077,,0.000314515,0.000154895,,2,2
74780,12013,,0.202094343,0.202094343,,2065,2065
74786,12046,,0.000280597,9.79E-05,,6,6
74787,12046,,0.00084179,0.000293609,,18,18
74788,12046,0.000125241,0.072534256,0.025380876,5,1551,1556
74789,12046,0.081406708,0.015713417,0.058493459,3250,336,3586
74790,12046,0.024722591,0.003460693,0.017306626,987,74,1061
74791,12046,,0.000561193,0.000195739,,12,12
74792,12046,,0.00977412,0.003409128,,209,209
74793,12046,,0.000140298,4.89E-05,,3,3
74796,12071,,0.000092614,7.12E-05,,2,2
74802,20447,,0.032772452,0.022220748,,335,335
74808,20076,,0.2468258,0.145902131,,486,486
74810,20377,,0.002887583,0.002642369,,29,29
74815,20377,,0.047894056,0.043826879,,481,481
74816,20377,,0.071791297,0.065694761,,721,721
74818,20377,,0.005376879,0.004920273,,54,54
74819,20566,,0.120638924,0.094594595,,287,287
74820,20566,,0.121899958,0.095583388,,290,290
74821,20566,,0.021857923,0.01713909,,52,52
74822,20491,,0.08373494,0.066666667,,278,278
74825,20491,,0.048795181,0.038848921,,162,162
74827,20491,,0.018674699,0.014868106,,62,62
74829,20491,1,0.022891566,0.22206235,850,76,926
74830,20491,,0.00060241,0.000479616,,2,2
74838,20535,,0.001784652,0.001008065,,3,3
74839,20277,,0.013765334,0.011736527,,147,147
74843,20398,0.015392643,,0.013390831,59,,59
74844,20398,0.510827028,0.127399651,0.460962324,1958,73,2031
74845,20028,,0.013090323,0.006606027,,130,130
74847,20028,,0.000503474,0.000254078,,5,5
74848,20028,,0.054073104,0.027287972,,537,537
74848,20238,0.81495098,,0.81495098,665,,665
74849,20072,0.108012707,,0.046511628,306,,306
74850,20072,0.052947406,0.009076348,0.027967776,150,34,184
74861,20449,,0.008368201,0.004167907,,14,14
74863,20333,0.288328076,0.26719057,0.280061468,457,272,729
74864,20333,,0.000982318,0.000384172,,1,1
74871,20325,,0.00043262,0.00019064,,2,2
74873,20325,,0.117888817,0.05194929,,545,545
74874,20325,0.000511247,,0.000285959,3,,3
74875,20064,,0.050195678,0.039918809,,295,295
74877,20357,0.099337748,,0.099118943,90,,90
74903,20472,,0.00154321,0.000312695,,1,1
74903,20508,,0.133640553,0.019066404,,29,29
74904,20508,0.576687117,0.285714286,0.535174227,752,62,814
74905,20014,,0.010289991,0.000415879,,11,11
74908,20014,,0.135640786,0.005482042,,145,145
74914,20043,,0.0006035,4.30E-05,,4,4
74917,20505,0.000169635,,0.00013238,1,,1
74918,20505,0.973706531,0.06570223,0.774291766,5740,109,5849
74920,20505,,0.025316456,0.005559968,,42,42
74921,20505,,0.737191079,0.16190098,,1223,1223
74923,20066,0.345729593,0.010550459,0.20922847,1097,23,1120
74924,20066,0.036243303,,0.02148328,115,,115
74927,20066,,0.002293578,0.000934056,,5,5
74931,20525,,0.001763668,0.000623997,,7,7
74939,20265,,0.027304415,0.021337772,,141,141
74940,20265,,0.000580945,0.000453995,,3,3
74944,7017,,0.000888344,0.000371252,,29,29
74945,7017,,0.004104763,0.001715442,,134,134
74946,7017,,0.002113647,0.000883324,,69,69
74947,7017,,0.001623526,0.000678496,,53,53
74948,7017,,0.00024506,0.000102414,,8,8
74949,7017,,0.003216419,0.001344189,,105,105
74950,7017,,0.001378465,0.000576081,,45,45
74951,7017,,0.001991117,0.000832117,,65,65
74952,7017,,0.011793537,0.004928694,,385,385
74956,7046,,0.000276418,0.000185097,,7,7
74957,7046,,0.011570052,0.007747633,,293,293
74958,7046,,3.95E-05,2.64E-05,,1,1
74959,7046,,0.000987206,0.000661061,,25,25
74960,7046,,0.000987206,0.000661061,,25,25
74962,7046,,0.002487759,0.001665873,,63,63
74963,7061,,0.003542276,0.001681778,,138,138
74964,7061,,0.00154012,0.000731208,,60,60
74965,7061,,0.002156168,0.001023691,,84,84
74966,7061,,0.000513373,0.000243736,,20,20
74967,7061,,0.000872735,0.000414351,,34,34
74968,7061,,0.005929462,0.002815151,,231,231
74969,7061,,2.57E-05,1.22E-05,,1,1
74970,7061,,0.000513373,0.000243736,,20,20
74974,7108,,0.055592852,0.017633698,,1739,1739
74975,7108,,6.39E-05,2.03E-05,,2,2
74976,7108,,0.000383619,0.000121682,,12,12
74977,7086,,0.001134301,0.000237586,,5,5
74977,7108,,0.018094051,0.005739317,,566,566
74981,7027,,0.010240888,0.004634597,,406,406
74982,7027,,0.065128011,0.029474213,,2582,2582
74983,7027,,0.001185522,0.000536517,,47,47
74984,7027,,0.000100895,4.57E-05,,4,4
74985,7002,,0.024083669,0.008671019,,251,251
74986,7002,,0.203991556,0.073444571,,2126,2126
74987,7002,,0.177605066,0.06394445,,1851,1851
74988,7002,,0.000959509,0.000345459,,10,10
74990,7002,,0.000863558,0.000310913,,9,9
74995,7058,,1,0.009265694,,40,40
74996,7106,,0.000241702,9.78E-05,,6,6
74997,7094,,0.004024898,0.002286808,,86,86
74998,7094,,0.000936023,0.000531816,,20,20
74999,7106,,0.006445375,0.00260837,,160,160
75000,7007,,0.112121957,0.052245646,,456,456
75000,7106,,0.0051563,0.002086696,,128,128
75002,7106,0.003012296,0.007412182,0.004792879,110,184,294
75004,7075,,0.01489647,0.00391696,,100,100
75006,7019,,0.019205999,0.00592144,,835,835
75007,7019,,0.002346122,0.000723338,,102,102
75014,7052,,0.011812553,0.009274874,,1034,1034
75017,7052,,0.000514086,0.000403645,,45,45
75018,7052,,0.021877213,0.017177353,,1915,1915
75021,7052,,0.008876551,0.00696961,,777,777
75025,7052,,0.002798912,0.002197625,,245,245
75028,7052,,0.002159161,0.001695311,,189,189
75029,7052,,0.004729591,0.003713537,,414,414
75032,7052,,0.007779834,0.0061085,,681,681
75034,7052,,0.001507985,0.001184026,,132,132
75036,7052,,0.000297027,0.000233217,,26,26
75037,7052,,0.002707519,0.002125866,,237,237
75039,7052,,0.008328192,0.006539055,,729,729
75045,7059,,0.002957276,0.00199118,,396,396
75061,7116,1,,0.175933442,1734,,1734
75063,7116,,0.035951736,0.029626623,,292,292
75071,7114,,0.000598623,0.000347182,,6,6
75796,12001,2.86E-06,,2.53E-06,2,,2
75797,12001,0.00028456,,0.000251911,199,,199
75798,12001,0.002924244,,0.002588735,2045,,2045
75799,12001,0.003264572,,0.002890016,2283,,2283
75800,12001,1.29E-05,,1.14E-05,9,,9
75801,12001,,0.002614884,0.000300015,,237,237
75802,12001,,0.01507144,0.001729199,,1366,1366
75804,12001,,0.018568985,0.002130485,,1683,1683
75805,12001,,0.007811552,0.000896247,,708,708
75805,12053,,0.017307212,0.009999794,,485,485
75806,12053,,0.02016201,0.011649244,,565,565
75807,12053,,0.002105413,0.00121647,,59,59
75808,12053,,0.044320737,0.025607719,,1242,1242
75809,12053,,0.024729686,0.014288365,,693,693
75810,12053,,0.01263248,0.007298819,,354,354
75811,12053,,0.007672269,0.004432898,,215,215
75813,12053,,7.14E-05,4.12E-05,,2,2
75815,12053,,0.000107055,6.19E-05,,3,3
75818,12053,0.219943354,0.002176783,0.094121771,4504,61,4565
75819,12030,,0.05064347,0.021065675,,425,425
75820,12030,,0.014656816,0.006096654,,123,123
75822,12030,,0.019899905,0.008277571,,167,167
75826,12025,0.949817774,0.104260478,0.303804168,3388,1204,4592
75828,12025,,0.049878767,0.03810784,,576,576
75835,12052,,0.000212188,0.00011942,,5,5
75836,12052,,0.071210321,0.040077384,,1678,1678
75840,12013,,0.000391466,0.000391466,,4,4
75844,12036,0.12570028,0.057796206,0.075728155,359,460,819
75845,12036,0.87429972,0.046111321,0.264817383,2497,367,2864
75846,12046,0.080805551,0.000374129,0.05275177,3226,8,3234
75847,12046,0.001753375,,0.001141813,70,,70
75850,12046,,0.098208858,0.034254396,,2100,2100
75851,12046,0.107732385,,0.070156265,4301,,4301
75852,12046,0.015003882,0.008885563,0.012869866,599,190,789
75852,12062,,0.000531067,0.000422416,,9,9
75853,12046,,0.015573119,0.005431769,,333,333
75854,12071,,0.069460523,0.053401687,,1500,1500
75855,12071,0.071758546,0.045982866,0.051942041,466,993,1459
75856,12071,,0.007501737,0.005767382,,162,162
75861,20447,,0.028174526,0.01910321,,288,288
75864,20447,,0.022402661,0.015189705,,229,229
75868,20088,,0.08903278,0.077165907,,220,220
75870,20377,,0.032858708,0.030068337,,330,330
75871,20377,,0.005675595,0.005193622,,57,57
75875,20377,,0.026187394,0.023963554,,263,263
75876,20377,,0.020910087,0.019134396,,210,210
75877,20377,,0.023100667,0.021138952,,232,232
75878,20566,,0.100462379,0.078773896,,239,239
75880,20566,0.094656489,0.103825137,0.101845748,62,247,309
75881,20137,,0.004787962,0.004085206,,14,14
75881,20566,,0.100462379,0.078773896,,239,239
75884,20491,,0.096084337,0.076498801,,319,319
75889,20491,,0.157831325,0.125659472,,524,524
75891,20570,,0.000121521,5.20E-05,,1,1
75892,20570,,0.022481468,0.009627895,,185,185
75896,20535,0.186100386,0.028554432,0.097110215,241,48,289
75897,20535,0.813899614,0.017251636,0.36391129,1054,29,1083
75902,20398,,0.069808028,0.009078529,,40,40
75903,20398,0.473780329,0.106457243,0.426009986,1816,61,1877
75907,20028,,0.025173699,0.012703898,,250,250
75907,20049,0.117158672,,0.111305872,127,,127
75908,20049,0.337638376,0.912280702,0.366345311,366,52,418
75908,20072,0.517119661,0.002936466,0.224350205,1465,11,1476
75909,20072,0.321920226,0.117725574,0.205654355,912,441,1353
75910,20072,,0.756273358,0.430612555,,2833,2833
75912,20162,,0.4625,0.04004329,,74,74
75914,20328,,0.023809524,0.00170503,,2,2
75918,20333,,0.003929273,0.001536688,,4,4
75922,20333,0.711671924,0.066797642,0.459469842,1128,68,1196
75923,20333,,0.15324165,0.059930849,,156,156
75926,20333,,0.001964637,0.000768344,,2,2
75927,20333,,0.026522593,0.010372647,,27,27
75928,20333,,0.019646365,0.007683442,,20,20
75929,20333,,0.34675835,0.135612755,,353,353
75930,20325,,0.006489293,0.002859594,,30,30
75933,20325,0.523687798,0.00043262,0.293108379,3073,2,3075
75936,20357,0.900662252,1,0.900881057,816,2,818
75937,20125,,0.014177262,0.013121138,,155,155
75940,20125,,0.020671362,0.019131465,,226,226
75942,20064,,0.044750723,0.035588633,,263,263
75949,20470,,0.004932588,0.00319625,,15,15
75950,20470,,0.01216705,0.007884083,,37,37
75951,20470,,0.001315357,0.000852333,,4,4
75956,20412,,0.005002779,0.002738892,,9,9
75960,20472,,0.00154321,0.000312695,,1,1
75964,20014,,0.008419083,0.000340265,,9,9
75969,20005,,0.12572867,0.064338983,,949,949
75970,20005,,0.038553259,0.019728814,,291,291
75973,20005,,0.000794913,0.00040678,,6,6
75999,20265,,0.000580945,0.000453995,,3,3
76003,7017,,3.06E-05,1.28E-05,,1,1
76004,7017,,0.000796447,0.000332847,,26,26
76005,7017,,0.015561342,0.006503316,,508,508
76006,7017,,0.000275693,0.000115216,,9,9
76007,7017,,0.000949609,0.000396856,,31,31
76008,7017,,0.003798438,0.001587424,,124,124
76009,7017,,0.006524736,0.002726784,,213,213
76010,7017,,0.006831061,0.002854802,,223,223
76011,7017,,0.043743299,0.018280974,,1428,1428
76012,7017,,0.000582019,0.000243234,,19,19
76013,7017,,9.19E-05,3.84E-05,,3,3
76013,7046,,0.000118465,7.93E-05,,3,3
76014,7046,,0.051334702,0.034375165,,1300,1300
76016,7046,,0.026851998,0.017980856,,680,680
76017,7046,,0.005607329,0.003754826,,142,142
76020,7046,,0.001105671,0.000740388,,28,28
76021,7046,,0.004264729,0.002855783,,108,108
76022,7046,,0.011214658,0.007509651,,284,284
76022,7061,,0.000102675,4.87E-05,,4,4
76023,7061,,0.006314493,0.002997953,,246,246
76024,7061,,0.000949741,0.000450912,,37,37
76025,7061,,0.001822475,0.000865263,,71,71
76026,7061,,0.000154012,7.31E-05,,6,6
76027,7061,,0.001950819,0.000926197,,76,76
76036,7086,,0.14292196,0.029935852,,630,630
76038,7027,,0.000201791,9.13E-05,,8,8
76040,7027,,0.07622651,0.034496929,,3022,3022
76041,7027,,0.001614327,0.000730577,,64,64
76043,7002,,0.006236807,0.002245483,,65,65
76044,7002,,0.043849549,0.015787474,,457,457
76045,7002,,0.022740357,0.008187377,,237,237
76047,7002,,0.000767607,0.000276367,,8,8
76048,7002,,9.60E-05,3.45E-05,,1,1
76049,7002,,0.00115141,0.000414551,,12,12
76049,7098,,0.007307476,0.002039216,,13,13
76050,7098,,0.002248454,0.000627451,,4,4
76051,7098,,0.182686903,0.050980392,,325,325
76052,7098,,0.13940416,0.038901961,,248,248
76053,7098,,0.44688027,0.124705882,,795,795
76055,7094,,0.156081808,0.088680299,,3335,3335
76055,7098,,0.043844857,0.012235294,,78,78
76055,7106,,0.063084112,0.025529418,,1566,1566
76056,7094,,0.00121683,0.000691361,,26,26
76057,7094,,0.007020171,0.003988619,,150,150
76058,7094,,0.000374409,0.000212726,,8,8
76060,7007,,0.046225719,0.021539872,,188,188
76061,7106,0.090451023,0.003625524,0.055313738,3303,90,3393
76063,7007,,0.104007868,0.048464711,,423,423
76063,7106,,0.018208186,0.007368644,,452,452
76064,7007,,0.144332432,0.067254812,,587,587
76065,7019,,0.014444751,0.00445349,,628,628
76066,7019,,0.002185114,0.000673697,,95,95
76067,7019,,0.020356059,0.006276017,,885,885
76071,7052,,0.005026618,0.003946755,,440,440
76074,7052,4.18E-05,,8.97E-06,1,,1
76075,7052,0.001920668,,0.000412615,46,,46
76078,7052,,0.017627436,0.013840551,,1543,1543
76082,7052,,0.00038842,0.000304976,,34,34
76083,7052,,0.002079192,0.001632521,,182,182
76084,7052,,0.002867457,0.002251444,,251,251
76086,7052,,0.010578747,0.008306125,,926,926
76090,7052,,0.00447826,0.0035162,,392,392
76091,7052,,0.006831631,0.005363998,,598,598
76092,7052,,0.001450865,0.001139177,,127,127
76093,7052,,0.008533827,0.006700513,,747,747
76094,7052,,0.005346494,0.004197912,,468,468
76095,7052,,0.000514086,0.000403645,,45,45
76098,7059,,0.000709448,0.000477682,,95,95
76099,7052,,0.000902506,0.000708622,,79,79
76099,7059,,0.019237232,0.01295273,,2576,2576
76107,7059,,2.24E-05,1.51E-05,,3,3
76123,7116,,0.043339079,0.035714286,,352,352
76128,7114,,0.069340517,0.040215253,,695,695
76131,7114,,0.000299312,0.000173591,,3,3
76132,7114,,0.012770628,0.00740655,,128,128
76854,12001,0.000346047,,0.000306344,242,,242
76855,12001,0.005925706,,0.005245829,4144,,4144
76856,12001,0.024689487,,0.021856775,17266,,17266
76857,12001,0.006138768,0.001798422,0.005640785,4293,163,4456
76858,12001,,0.000739229,8.48E-05,,67,67
76859,12001,,0.000342031,3.92E-05,,31,31
76860,12001,,0.011187731,0.001283608,,1014,1014
76862,12001,,0.010106471,0.001159551,,916,916
76864,12001,,0.000132399,1.52E-05,,12,12
76864,12053,,0.007922064,0.004577225,,222,222
76865,12001,,0.000143432,1.65E-05,,13,13
76866,12001,,0.002890716,0.000331662,,262,262
76866,12053,,0.03365093,0.019442898,,943,943
76867,12053,,0.005995075,0.003463846,,168,168
76868,12053,,0.004068087,0.002350467,,114,114
76870,12053,,0.000820754,0.000474217,,23,23
76871,12053,0.554448677,0.004282197,0.236572442,11354,120,11474
76872,12053,0.077888466,0.015951183,0.042102225,1595,447,2042
76875,12053,,0.002105413,0.00121647,,59,59
76876,12053,,0.030403597,0.017566648,,852,852
76878,12030,,0.067206864,0.02795539,,564,564
76878,12053,,0.014095564,0.008144162,,395,395
76878,12056,,0.003790499,0.003108056,,137,137
76879,12012,,0.00202874,0.001531345,,96,96
76879,12056,,0.003762831,0.003085369,,136,136
76881,12012,,0.00420541,0.00317435,,199,199
76881,12030,,0.007626311,0.003172243,,64,64
76882,12012,,0.000549451,0.000414739,,26,26
76883,12012,,0.000824176,0.000622109,,39,39
76884,12012,,0.007523246,0.005678737,,356,356
76887,12025,,0.131797714,0.100694674,,1522,1522
76893,12052,,0.014471227,0.008144451,,341,341
76894,12052,,0.000212188,0.00011942,,5,5
76895,12052,,0.015235104,0.008574363,,359,359
76896,12052,,0.022873875,0.012873486,,539,539
76900,12013,,0.068800157,0.068800157,,703,703
76903,12013,,0.160501077,0.160501077,,1640,1640
76905,12036,,0.100012564,0.073601479,,796,796
76907,12046,,0.104288453,0.036374906,,2230,2230
76910,12062,,0.001121142,0.000891768,,19,19
76911,12046,,0.0114577,0.003996346,,245,245
76911,12062,,0.00047206,0.000375481,,8,8
76911,12071,,0.000277842,0.000213607,,6,6
76912,12071,,0.093956934,0.072234683,,2029,2029
76913,12071,,0.14600602,0.112250347,,3153,3153
76914,12071,0.288882045,0.126695994,0.164192388,1876,2736,4612
76915,12071,,0.018939569,0.01456086,,409,409
76916,12071,,0.000879833,0.000676421,,19,19
76919,20447,,0.046957543,0.031838684,,480,480
76920,20447,,0.000880454,0.000596975,,9,9
76921,20447,1,,0.321968692,4854,,4854
76924,20447,,0.06300137,0.042716901,,644,644
76925,20447,,0.155155547,0.105200318,,1586,1586
76926,20088,,0.035208418,0.030515609,,87,87
76927,20088,,0.002428167,0.002104525,,6,6
76933,20377,,0.001593149,0.001457859,,16,16
76934,20377,,0.045902619,0.042004556,,461,461
76935,20377,,0.011649905,0.010660592,,117,117
76936,20377,,0.007467888,0.006833713,,75,75
76936,20500,,0.022326143,0.018774578,,148,148
76937,20566,,0.002522068,0.001977587,,6,6
76938,20566,,0.147961328,0.116018457,,352,352
76939,20566,0.905343511,,0.195451549,593,,593
76943,20491,,0.00753012,0.005995204,,25,25
76947,20491,,0.143975904,0.114628297,,478,478
76948,20491,,0.092168675,0.073381295,,306,306
76952,20570,,0.006562158,0.002810304,,54,54
76955,20420,0.501374885,0.212224109,0.4,547,125,672
76956,20420,0.498625115,,0.323809524,544,,544
76959,20271,,0.07358263,0.056394453,,183,183
76961,20358,,0.377475248,0.164509169,,305,305
76961,20398,,0.528795812,0.068769859,,303,303
76962,20358,0.110898662,,0.062567422,116,,116
76964,20068,,0.068458498,0.020288633,,433,433
76966,20028,,0.030611217,0.015447939,,304,304
76966,20049,0.293357934,0.087719298,0.283085013,318,5,323
76966,20072,,0.021356113,0.012159903,,80,80
76966,20301,0.434001382,0.979381443,0.468264249,628,95,723
76967,20049,0.251845018,,0.239263804,273,,273
76967,20072,,0.08489055,0.048335613,,318,318
76967,20393,0.073342736,,0.072122053,260,,260
76968,20393,0.098166432,0.816666667,0.110124827,348,49,397
76969,20068,,0.24916996,0.073845,,1576,1576
76970,20162,0.101895735,0.0375,0.096320346,172,6,178
76971,20162,0.898104265,0.3625,0.851731602,1516,58,1574
76975,20561,0.508758852,,0.508758852,1365,,1365
76977,20131,,0.0102657,0.001619048,,17,17
76986,20333,,0.112966601,0.044179793,,115,115
76988,20325,,0.021198356,0.00934134,,98,98
76989,20325,,0.005624054,0.002478315,,26,26
76990,20325,,0.006272983,0.002764274,,29,29
77007,20470,,0.003617231,0.002343916,,11,11
77008,20470,0.194309927,,0.068399744,321,,321
77009,20470,0.220338983,0.02038803,0.090773492,364,62,426
77013,20412,,0.002779322,0.001521607,,5,5
77018,20472,,0.026234568,0.005315822,,17,17
77020,20508,,0.124423963,0.017751479,,27,27
77022,20014,,0.000935454,3.78E-05,,1,1
77024,20014,,0.00748363,0.000302457,,8,8
77026,20014,,0.041159963,0.001663516,,44,44
77027,20005,,0.030869104,0.01579661,,233,233
77027,20014,,0.027128157,0.001096408,,29,29
77035,20265,,0.129357088,0.101089588,,668,668
77056,20265,,0.00232378,0.001815981,,12,12
77065,7017,,0.021013938,0.008782037,,686,686
77066,7017,,0.025333129,0.010587091,,827,827
77068,7017,,0.045611885,0.019061884,,1489,1489
77069,7017,,6.13E-05,2.56E-05,,2,2
77070,7017,0.00043986,0.069290856,0.029213713,20,2262,2282
77071,7017,0.004442587,0.000949609,0.00298282,202,31,233
77075,7046,,0.002724688,0.001824528,,69,69
77076,7046,,0.00580477,0.003887038,,147,147
77078,7046,,0.029616174,0.019831826,,750,750
77080,7046,,0.005567841,0.003728383,,141,141
77081,7061,,0.000205349,9.75E-05,,8,8
77082,7061,,0.000333693,0.000158428,,13,13
77083,7061,,0.002464192,0.001169933,,96,96
77084,7061,,0.000102675,4.87E-05,,4,4
77086,7061,,0.027414138,0.013015502,,1068,1068
77096,7086,,0.001814882,0.000380138,,8,8
77097,7027,,0.000227015,0.000102737,,9,9
77097,7086,,0.002041742,0.000427655,,9,9
77098,7027,,2.52E-05,1.14E-05,,1,1
77099,7027,,0.031151469,0.014097852,,1235,1235
77100,7027,,0.001261193,0.000570763,,50,50
77102,7002,0.11465587,0.000191902,0.073444571,2124,2,2126
77103,7002,0.13560054,,0.086779286,2512,,2512
77105,7002,,0.021876799,0.007876464,,228,228
77106,7002,,0.007772021,0.002798217,,81,81
77107,7002,,0.014104778,0.005078246,,147,147
77108,7028,,0.000626566,0.000185014,,1,1
77108,7098,,0.002810568,0.000784314,,5,5
77114,7094,,0.000608415,0.00034568,,13,13
77116,7094,,0.005194927,0.002951578,,111,111
77118,7007,0.065222055,,0.034830431,304,,304
77119,7007,0.225702639,0.138431276,0.185036664,1052,563,1615
77121,7007,,0.054339808,0.025320807,,221,221
77122,7007,,0.07450209,0.034715857,,303,303
77122,7019,,0.001127059,0.000347486,,49,49
77123,7007,,0.073272683,0.034142988,,298,298
77123,7019,,0.040091085,0.012360563,,1743,1743
77124,7019,,0.001380072,0.000425493,,60,60
77126,7019,,0.001242065,0.000382943,,54,54
77131,7052,,0.006351818,0.004987263,,556,556
77132,7052,,0.01902118,0.014934879,,1665,1665
77133,7052,0.030939457,,0.006646694,741,,741
77134,7052,0.099206681,,0.021312475,2376,,2376
77136,7052,,0.006637421,0.00521151,,581,581
77137,7052,,0.001325199,0.001040508,,116,116
77138,7052,,0.001884982,0.001480033,,165,165
77140,7052,,0.006591724,0.005175631,,577,577
77142,7052,,0.002924578,0.002296294,,256,256
77146,7052,,0.000205634,0.000161458,,18,18
77147,7052,,0.000411269,0.000322916,,36,36
77148,7052,,0.007871227,0.006180259,,689,689
77149,7052,,0.000182786,0.000143518,,16,16
77150,7052,,0.000239907,0.000188368,,21,21
77151,7052,,0.00118811,0.000932869,,104,104
77153,7052,,0.004820984,0.003785297,,422,422
77154,7052,,3.43E-05,2.69E-05,,3,3
77156,7059,,0.003054359,0.002056548,,409,409
77158,7059,,0.00010455,7.04E-05,,14,14
77182,7116,,0.000738734,0.000608766,,6,6
77186,7114,,0.000897935,0.000520773,,9,9
77189,7114,,0.001197246,0.000694364,,12,12
77190,7114,,0.001496558,0.000867955,,15,15
77191,7114,,0.015564202,0.009026733,,156,156
77911,12001,0.006969568,,0.006169925,4874,,4874
77912,12001,0.010488671,,0.009285269,7335,,7335
77913,12001,0.002661134,,0.002355813,1861,,1861
77914,12001,0.00996245,,0.008819423,6967,,6967
77915,12001,0.034767762,,0.030778735,24314,,24314
77916,12001,0.008741274,0.004689138,0.008276358,6113,425,6538
77917,12001,0.000875128,0.011397363,0.002082381,612,1033,1645
77918,12001,0.006137338,0.011739394,0.006780082,4292,1064,5356
77919,12001,,0.026049539,0.002988755,,2361,2361
77920,12001,0.004715969,0.020389474,0.006514246,3298,1848,5146
77921,12001,,0.01780769,0.002043139,,1614,1614
77922,12001,,0.009499641,0.001089927,,861,861
77924,12001,,0.013383351,0.001535519,,1213,1213
77926,12053,,0.018377761,0.010618338,,515,515
77927,12053,,0.00035685,0.000206181,,10,10
77930,12053,0.016261354,0.00724405,0.011051319,333,203,536
77932,12053,,0.000249795,0.000144327,,7,7
77933,12053,,0.000392535,0.000226799,,11,11
77935,12053,,0.003211648,0.001855632,,90,90
77938,12012,,0.004839391,0.003652895,,229,229
77939,12012,,0.010333897,0.007800287,,489,489
77940,12012,,0.018956044,0.014308502,,897,897
77941,12012,,0.004797126,0.003620992,,227,227
77942,12012,,0.040659341,0.0306907,,1924,1924
77946,12025,,0.010045029,0.007674496,,116,116
77947,12052,,0.023170939,0.013040674,,546,546
77951,12052,,0.032295026,0.018175739,,761,761
77953,12052,0.307566239,0.038321168,0.156034297,5630,903,6533
77954,12052,0.144550669,,0.063197115,2646,,2646
77955,12052,0.1535646,,0.067137978,2811,,2811
77956,12052,5.46E-05,,2.39E-05,1,,1
77957,12052,0.170499863,,0.074542024,3121,,3121
77963,12036,,0.172257821,0.126768377,,1371,1371
77969,12062,0.490938289,5.90E-05,0.100488125,2140,1,2141
77970,12062,,0.000118015,9.39E-05,,2,2
77971,12071,0.639359409,0.111738828,0.233721386,4152,2413,6565
77972,12071,,0.043852744,0.033714265,,947,947
