GRIDCODE,CVENTMUN,Fpv
173201,16046,0.000464874
173201,16046,0.082473376
173201,16046,0.000465067
173202,16046,0.10890641
173207,15041,0.055802461
173208,15041,0.02317349
173208,15041,0.047978213
173208,15041,0.179235247
173208,15032,0.020356139
173208,15041,0.021063791
173213,15110,0.058038482
173213,15032,0.069189737
173217,15007,0.079082516
173218,15007,0.146351564
173219,15007,0.197179749
173220,15007,0.038449819
173226,15118,0.005067001
173226,15118,0.045029983
173227,15118,0.002259007
173227,15118,0.016510286
173227,15106,0.010512423
173228,15106,0.004465227
173228,15106,0.003193727
173228,15106,0.016814981
173228,15106,0.004196563
173229,15106,0.005849417
173229,15106,0.018191748
173229,15106,0.010823783
173229,15106,0.004213738
173229,15106,0.000349037
173230,15106,0.005024942
173230,15106,0.007153044
173230,15106,0.004014625
173230,15106,0.007417462
173230,15054,0.077607047
173231,15054,0.010073554
173231,15054,0.040902712
173231,15054,0.002546981
173231,15054,0.055171613
173231,15106,0.002002014
173231,15054,0.063286191
173232,15054,0.000305942
173232,15054,0.044162536
173233,15076,0.175452258
173233,15076,0.126158222
173233,15076,0.182219938
173234,15051,0.011249417
173235,15062,7.15E-06
173235,15051,0.014218003
173235,15062,0.006713988
173235,15062,0.006924965
173235,15062,0.009616638
173235,15062,0.014116625
173235,15062,0.011444843
173235,15062,0.008444855
173235,15062,0.003691684
173235,15062,0.006374438
173236,15062,0.00259456
173236,15062,0.027900783
173236,15062,0.00742354
173236,15062,0.008124758
173236,15062,0.003374877
173236,15062,0.002272147
173236,15062,0.004203049
173236,15062,0.016494141
173237,15062,0.029478421
173238,15062,8.42E-05
173238,15062,0.028633106
173238,15062,0.00471046
173239,15062,0.01087921
173239,15062,0.019363762
173243,9012,5.99E-06
173244,9012,0.044953881
173244,9008,0.054403854
173245,9012,0.001746807
173245,9012,0.015392968
173246,9012,0.016633365
173246,9012,0.032451204
173246,9012,0.008417643
173247,9012,0.030171001
173248,9013,0.062552453
173249,9013,0.018233734
173249,9013,0.019445352
173249,9013,0.05401081
173250,9013,0.0227749
173250,9013,0.029362195
173250,9013,0.024344676
173250,9013,0.051108767
173251,9013,0.072133274
173252,9013,0.011767722
173252,9013,0.014249593
173252,9011,0.048930157
173252,9013,0.001603666
173252,9011,0.044945467
173252,9011,0.003089947
173252,9011,0.068553591
173253,9011,0.000280436
173253,15122,0.083130835
173253,9011,0.04504088
173254,15122,0.068392775
173254,15122,0.008140275
173254,15122,0.080561889
173254,15122,0.076841461
173255,15025,0.023855846
173255,15025,0.012389573
173255,15122,0.042358379
173255,15025,0.024668747
173256,15025,0.00480059
173256,15025,0.007529199
173256,15025,0.015062275
173256,15025,0.012011666
173256,15025,0.025007934
173256,15025,0.002735651
173256,15025,0.001563912
173256,15025,0.007586528
173256,15025,0.003110644
173256,15025,0.001608011
173256,15025,0.020060172
173256,15025,0.001779269
173256,15025,0.010356791
173257,15025,0.002190468
173257,15022,0.264043623
173257,15025,0.013621052
173257,15022,0.027827927
173257,15025,0.005498542
173257,15022,0.089562304
173257,15025,0.024329112
173257,15022,0.096960078
173257,15025,0.020362104
173257,15025,0.00237975
173258,15025,0.000160567
173258,15025,0.012754864
173258,15025,0.030393873
173268,21143,0.017535319
173270,21048,0.028114681
173270,21122,0.059123438
173270,21132,0.011116432
173270,21122,0.726793684
173271,21122,0.123369366
173271,21132,0.015017044
173271,21132,0.025377591
173272,21074,0.012829341
173272,21132,0.026600229
173272,21132,0.012150155
173273,21132,0.059987959
173273,21132,0.038537553
173274,29023,0.061661033
173274,29023,0.017006615
173274,21074,0.001666692
173274,29023,0.058193359
173274,21074,0.000672101
173274,21132,0.014045168
173274,21074,0.010700205
173274,21132,0.063444944
173274,21074,0.004783307
173275,29023,0.10641774
173275,29023,0.009654127
173275,29023,0.029157555
173276,29023,0.045324611
173276,29057,0.097775355
173276,29023,0.025658494
173276,29057,0.226271298
173276,29032,0.007112479
173276,29023,0.010686342
173276,29023,0.014916361
173276,29023,0.02186921
173276,29057,0.442799621
173277,29032,0.002125598
173277,29032,0.058001469
173277,29051,0.243737183
173277,29032,0.219782715
173277,29032,0.170884802
173278,29051,0.534818199
173278,29053,0.253462462
173278,29051,0.221444618
173278,29053,0.240385452
173278,29053,0.195298507
173278,29029,0.013689127
173279,29054,1
173279,29053,0.112061243
173279,29044,0.055825653
173279,29053,0.014343576
173279,29053,0.18444876
173279,29029,0.026780258
173279,29029,0.115742005
173279,29028,0.03204298
173279,29029,0.39642382
173279,29028,0.014103189
173279,29029,0.017367022
173279,29028,0.115021118
173279,29029,0.074783534
173280,29028,0.14936141
173280,29022,0.483945449
173280,29060,0.010791487
173280,29028,0.075434879
173280,29029,0.119733339
173280,29028,0.006194348
173280,29028,0.179365006
173280,29060,0.015709148
173280,29028,0.085021069
173283,29028,0.240883996
173284,29050,0.116192511
173284,29028,0.045690691
173290,29037,0.178813527
173290,29016,0.072052686
173291,29016,0.153374847
173293,21104,0.153319355
173293,21104,0.056294697
173293,21104,0.090723446
173293,21104,0.043975785
173293,21104,0.019654156
173294,21104,0.010258503
173294,21104,0.024888384
173294,21104,0.046854439
173294,21117,0.480061066
173294,21104,0.051226688
173294,21128,0.034209658
173294,21117,0.519938934
173294,21104,0.063525596
173295,21128,0.089515594
173302,21142,0.123243775
173308,21179,0.030026895
173309,21179,0.07066558
173309,21179,0.014235771
173322,30024,0.055682873
173323,30188,0.018333638
173323,30024,0.001474716
173323,30188,0.011485624
173324,30146,0.209584721
173324,30188,0.024832995
173324,30146,0.101824877
173324,30188,0.063556071
173324,30188,0.013794469
173324,30188,0.016527515
173324,30188,0.067504172
173324,30146,0.604725514
173324,30188,0.019480279
173324,30188,0.007861628
173325,30188,0.106388745
173326,30188,0.038924198
173326,30188,0.019183292
173326,30188,0.088157285
173327,30179,0.776181977
173327,30188,0.035329976
173328,30188,0.037189983
173328,30179,0.223818023
173329,30134,0.014283955
173329,30188,0.002229406
173330,30134,0.035054197
173347,30193,0.009803506
173347,30193,0.004120577
173347,30193,0.000102396
173347,30193,0.00028069
173347,30193,0.021599266
173348,30193,0.002751807
173348,30193,0.010575061
173348,30193,0.005568013
173348,30193,0.011417202
173348,30193,0.008576629
173348,30193,0.015996156
173348,30193,0.002405569
173348,30193,0.013161004
173349,30193,0.019742063
173349,30193,0.037996117
173349,30193,0.007858287
173350,30193,0.032436755
173352,30028,0.018663396
173352,30193,0.000659438
173352,30193,0.010811634
173352,30193,0.007175661
173352,30193,0.029102774
173353,30028,0.155977994
174109,14043,0.023623151
174109,14022,0.028867629
174110,14043,0.004987174
174110,14022,0.020630856
174111,14022,0.06643031
174131,6008,0.085962192
174140,6010,0.057599826
174141,6010,0.085167386
174142,6010,0.024328529
174142,6003,0.003449328
174143,6010,0.054652807
174143,6003,0.049025242
174144,6010,0.020321423
174145,6010,0.03167193
174145,6003,0.161600258
174148,6005,0.001369878
174149,6005,0.007455416
174149,6005,0.042132298
174149,6005,0.038447617
174150,6005,0.033148826
174150,6005,0.006268064
174150,6005,0.02969902
174150,6005,0.012913771
174151,6005,0.003323412
174152,6005,0.041396346
174158,14065,0.104762777
174187,16012,0.030402971
174188,16012,0.015320587
174203,16102,0.003807665
174204,16102,0.031607218
174218,16009,0.041161434
174218,16079,0.041905557
174219,16009,0.003094397
174219,16079,0.030296738
174225,16082,0.031666948
174225,16082,0.019734433
174226,16082,0.021685469
174228,16082,0.025697359
174229,16082,0.023105058
174229,16049,0.010273948
174261,16046,0.122298996
174261,16046,0.012762661
174267,15032,0.025660266
174268,15111,0.042803104
174268,15032,0.040890401
174269,15111,0.053399885
174269,15032,0.014891617
174270,15111,0.002686326
174270,15032,0.090057856
174271,15032,0.061944298
174271,15032,0.134696656
174271,15032,0.021324571
174272,15032,0.045759184
174272,15032,0.021842479
174272,15032,0.063801841
174272,15032,0.027665553
174273,15032,0.187009953
174278,15007,0.01691796
174279,15007,0.05536107
174279,15005,0.000309499
174279,15005,0.044809446
174280,15005,0.041772065
174282,15118,0.076457216
174282,15005,0.003144202
174282,15118,0.007607229
174283,15118,0.001507492
174283,15005,0.049605857
174284,15005,0.032807897
174284,15005,0.014257833
174285,15118,0.016953495
174285,15118,0.002684392
174285,15118,0.013503041
174285,15005,0.002877931
174285,15118,0.021554394
174285,15118,0.051804954
174285,15118,0.006667822
174286,15118,0.026790579
174286,15118,0.029714737
174286,15118,0.059464093
174287,15118,0.016566295
174287,15106,0.016694281
174287,15106,0.006433513
174288,15106,0.004737664
174288,15106,0.011518035
174288,15106,0.003263889
174288,15106,0.006050676
174288,15106,0.00486247
174288,15106,0.0028688
174288,15106,0.003129123
174289,15106,0.001406428
174289,15106,0.013796301
174289,15106,0.00952059
174289,15106,0.005697922
174289,15106,0.002186724
174289,15106,0.006793263
174289,15106,0.000572241
174289,15106,0.000307543
174290,15106,0.006170043
174290,15106,0.006051254
174290,15106,0.011950852
174291,15106,0.006053461
174291,15076,0.155273474
174291,15106,0.000585754
174291,15106,0.000117502
174291,15054,0.02812876
174291,15106,0.011519767
174291,15106,0.004303791
174291,15106,0.00086111
174291,15106,0.008069894
174291,15106,0.004372418
174292,15076,0.104146685
174292,15106,0.000630485
174292,15076,0.00104358
174292,15076,0.020723982
174292,15076,0.002583561
174292,15051,0.001506697
174292,15106,0.007877737
174292,15051,0.015505298
174292,15076,0.102235997
174292,15051,0.000115012
174292,15076,0.00775842
174292,15051,0.009769484
174292,15051,0.024729203
174293,15051,0.029793063
174293,15076,0.004645945
174293,15051,0.001159966
174293,15076,0.021454392
174293,15076,0.04853542
174293,15076,0.019673139
174293,15051,0.031994036
174293,15051,0.017848799
174294,15051,0.004411354
174294,15051,0.00293842
174294,15062,0.00059846
174294,15051,0.022004306
174294,15051,0.004802377
174294,15062,0.008759869
174294,15051,0.03427717
174294,15051,0.00485795
174294,15051,0.000461102
174294,15051,0.00305098
174294,15062,0.001376444
174294,15051,0.007846828
174294,15062,8.99E-05
174294,15051,0.010868392
174294,15062,0.000143791
174294,15051,0.005166094
174294,15062,0.011463229
174294,15051,0.003959008
174294,15062,0.002029201
174294,15051,0.035254949
174295,15062,0.032284727
174295,15062,0.011106647
174295,15062,0.025023258
174295,15062,0.02312304
174295,15062,0.004275296
174295,15062,0.004875568
174295,15062,0.020479781
174295,15051,0.002104782
174296,15062,0.061633768
174296,15062,0.064620803
174297,15062,0.015288819
174297,15062,0.012385828
174297,15062,0.030680104
174297,15062,0.034777245
174297,15062,0.007391319
174297,15062,0.014878153
174297,15062,0.009844895
174297,15062,0.00336999
174297,15062,0.009106862
174298,15062,0.007587021
174298,15062,0.010996493
174298,15062,0.01340624
174298,15062,0.005156233
174298,15062,7.23E-05
174298,15062,0.009665724
174298,15062,0.030394295
174298,15062,0.03094439
174298,15062,0.002990872
174298,15062,0.008029471
174298,15062,0.015795805
174298,15062,0.017300809
174298,15062,0.034345173
174299,9004,0.023919606
174299,15062,0.016765957
174299,9004,0.032281442
174299,15062,0.017798426
174303,9012,0.012803129
174304,9012,0.019074631
174305,9012,0.005211602
174305,9012,0.004720832
174305,9012,0.031820034
174305,9012,0.011435394
174306,9012,0.008873695
174306,9012,0.007164829
174306,9012,0.011883422
174306,9013,0.027409818
174306,9012,0.00920904
174307,9012,0.00105706
174307,9013,0.00697076
174307,9012,0.000106574
174307,9013,0.042411019
174307,9012,0.015981116
174307,9013,0.016300197
174307,9012,0.01123224
174307,9012,0.0022396
174307,9013,0.00015165
174307,9013,0.00466864
174308,9013,0.011642942
174310,9011,0.027667277
174311,9011,0.090552333
174311,9011,0.003274409
174311,9011,0.091956786
174313,15122,0.14879082
174314,15025,0.022566799
174314,15039,0.002772649
174314,15122,0.042569336
174314,15025,0.000433076
174314,15122,0.02884639
174314,15122,0.017782334
174314,15122,0.013850982
174314,15039,0.004187475
174314,15039,0.010080184
174315,15025,0.01786368
174315,15039,0.004851921
174315,15025,0.015397605
174315,15025,0.004211501
174315,15025,0.026209976
174315,15039,0.02996789
174316,15025,0.01835046
174317,15025,0.011362973
174317,15025,0.019177282
174327,21143,0.019748896
174328,21143,0.10426362
174328,21143,0.098867673
174328,21143,0.084841297
174329,21143,0.157930542
174329,21122,0.090713512
174329,21143,0.015873859
174330,21143,0.005326012
174330,21132,0.031073506
174330,21143,0.050726307
174330,21132,0.002313147
174330,21143,0.042753076
174330,21132,0.004844627
174330,21132,0.024553613
174330,21132,0.036001929
174330,21132,0.00472611
174331,21132,0.02860313
174331,21132,0.012085574
174331,21132,0.003437336
174331,21132,0.012055298
174331,21132,0.001456904
174331,21132,0.011311253
174331,21132,0.032860473
174331,21132,0.025563873
174331,21132,0.030300216
174331,21132,0.015719429
174331,21132,0.054430919
174331,21132,0.014601016
174331,21132,0.002956604
174331,21132,0.029123946
174332,21132,0.020347491
174332,29019,0.106672641
174332,21132,0.023072212
174332,21132,0.001719901
174332,21132,0.005789237
174332,21132,0.005930804
174332,21132,0.024029636
174333,29023,0.000730016
174333,29019,0.107294347
174333,29019,0.056325537
174333,29019,0.137590317
174335,29057,0.233153725
174335,29023,0.097604376
174336,29049,0.563518323
174336,29032,0.139313478
174336,29049,0.425488734
174338,29033,0.054498725
174338,29029,0.214366136
174338,29060,0.19593569
174339,29060,0.007728969
174339,29060,0.132313863
174339,29060,0.199400165
174339,29048,0.14698858
174339,29048,0.051097814
174339,29048,0.03564381
174339,29060,0.265494925
174339,29060,0.110630826
174339,29060,0.009524641
174339,29048,0.251264646
174339,29060,0.018429359
174340,29050,0.626317987
174340,29048,0.040679291
174343,29050,0.084730452
174349,29016,0.19107149
174350,29016,0.152902645
174350,29016,0.190772045
174354,21128,0.130492704
174355,21128,0.159697821
174361,21108,0.005269203
174361,21142,0.01299676
174362,21108,0.078495908
174368,21093,0.086785782
174368,21179,0.02774434
174373,21058,0.172360185
174381,30024,0.10364907
174382,30024,0.006987604
174382,30188,0.067742618
174383,30188,0.003856111
174383,30188,0.077796273
174384,30188,0.011640434
174384,30162,0.474110025
174384,30188,0.044316173
174385,30188,0.055813464
174386,30188,0.098820672
174387,30188,0.009231653
174387,30188,0.060003324
174388,30134,0.025900326
174389,30134,0.004066222
174390,30134,0.040262968
174391,30134,0.041843096
174392,30134,0.039083073
174393,30134,0.009771518
174403,30126,0.040377038
174404,30100,0.031715891
174404,30126,0.07369703
174404,30193,0.004997031
174405,30193,0.027767829
174406,30193,0.004949905
174406,30193,0.008527235
174406,30193,0.023584894
174406,30193,0.013262608
174407,30193,0.002663146
174407,30193,0.015778869
174410,30193,0.032191771
174411,30193,0.032999424
174411,30193,0.004461384
175163,14043,0.030314607
175166,14043,0.007491039
175167,14043,0.029257556
175167,14022,0.001581157
175168,14043,0.007736548
175168,14022,0.03422422
175170,14022,0.067875431
175190,6008,0.026129908
175191,6008,0.104263409
175192,6008,0.002312302
175197,6010,0.02398373
175198,6010,0.104795193
175199,6010,0.034155979
175201,6010,0.044880778
175201,6003,0.016801019
175202,6010,0.021438817
175202,6003,0.036428969
175204,6003,0.076834158
175204,6003,0.075843435
175208,6005,0.009853461
175209,6005,0.033689478
175209,6005,0.009625548
175209,6005,0.018163091
175209,6005,0.000633127
175210,6005,0.032674672
175210,6005,0.057139809
175211,6005,0.042437518
175217,14065,0.06736744
175217,14065,0.000601912
175217,14087,0.022248265
175246,16012,0.00380194
175247,16012,0.043098814
175247,16012,0.002726952
175252,16083,0.060258651
175253,16083,0.026541472
175262,16102,0.013937411
175263,16102,0.015537919
175268,16087,0.200042906
175268,16087,0.417900986
175277,16079,0.097845026
175278,16079,0.008269305
175283,16082,0.024715244
175284,16082,0.012813107
175285,16082,0.023849174
175286,16082,0.026937415
175287,16082,0.024146734
175288,16082,0.011362993
175320,16046,0.196316304
175321,16046,0.178165783
175321,16112,0.00017192
175327,15111,0.021365784
175327,15111,0.000446844
175327,15111,0.000662575
175328,15111,0.0142404
175328,15111,0.058441263
175330,15032,0.053480263
175332,15032,0.029246178
175332,15032,0.071603919
175333,15032,0.012345941
175333,15111,0.014269463
175333,15032,0.008233148
175339,15005,0.044950385
175339,15005,0.006775195
175340,15005,0.083979438
175341,15005,0.007845684
175341,15005,0.004993403
175342,15005,0.013033399
175343,15005,0.004368503
175343,15118,0.028080423
175343,15005,0.02694559
175344,15118,0.010904932
175344,15118,0.000326634
175344,15118,0.031728412
175344,15005,0.005548418
175344,15005,0.005598344
175344,15118,0.00359646
175344,15005,0.006309728
175344,15118,0.000175109
175345,15118,0.003768064
175345,15118,0.002697375
175345,15118,0.022651311
175345,15106,0.015522979
175346,15106,0.003457785
175346,15106,0.012386133
175347,15106,0.019066248
175347,15106,0.006857334
175347,15106,0.0057111
175347,15106,0.013597574
175347,15106,0.015577246
175347,15106,0.000429432
175347,15106,0.001413184
175347,15106,0.006029383
175348,15106,0.000650328
175348,15106,0.006687164
175348,15106,0.011687294
175348,15106,0.005906542
175348,15106,0.011126881
175349,15106,0.004430776
175350,15106,0.010628702
175350,15106,0.007287188
175350,15106,0.006600295
175350,15106,0.003541212
175350,15106,0.012464061
175351,15106,0.007375999
175351,15106,0.002505701
175351,15051,0.022189201
175351,15106,0.003539224
175351,15106,0.008662456
175353,15051,0.011439661
175353,15051,0.010041636
175354,15051,0.002349866
175354,15051,0.010008295
175354,15051,0.018197979
175354,15051,0.006923438
175354,15051,0.012566166
175354,15051,0.025472938
175354,15051,0.03276819
175355,15051,0.003432831
175356,15062,0.002017449
175356,15051,0.004224134
175357,15062,0.005788915
175357,15037,0.014959503
175357,15037,0.003260472
175357,15037,0.012740463
175357,15037,0.015431091
175357,15062,0.003419219
175358,9004,0.032993458
175358,9004,0.023514026
175358,9004,0.016043903
175358,9004,0.004041011
175358,9004,0.112397504
175358,9004,0.004866505
175359,9004,0.017698478
175359,9004,0.036959716
175359,9004,0.004033974
175359,9004,0.004078039
175359,9004,0.003138921
175359,9010,0.017737384
175359,9004,0.074209055
175359,9004,0.005328543
175359,9004,0.012381599
175359,9004,0.01903578
175359,9004,0.052652895
175359,9004,0.0041517
175360,9010,0.038223416
175360,9004,0.009705002
175360,9010,0.021185948
175361,9010,0.000393313
175361,9010,0.020354177
175362,9012,0.005897918
175362,9008,0.092258762
175362,9010,0.025560426
175363,9012,0.007556398
175363,9012,0.017014084
175363,9012,0.008473684
175363,9010,0.005437301
175363,9003,0.055186616
175364,9012,0.003646918
175364,9012,0.000941021
175364,9012,0.024428658
175364,9012,0.000352058
175364,9003,0.026373177
175365,9012,0.001070535
175365,9012,0.00250359
175365,9003,0.077241186
175365,9003,0.013684103
175365,9003,0.016198934
175366,9012,0.005997542
175366,9003,0.073426467
175366,9012,0.002779707
175366,9003,0.052442657
175367,9003,0.024465671
175367,9007,0.002916574
175367,9013,0.03045221
175367,9007,0.032462507
175367,9007,0.039595201
175367,9007,0.002904603
175367,9007,0.010473179
175367,9007,0.008114618
175368,9007,0.001004301
175368,9011,0.072698409
175368,9007,0.025669367
175369,9011,0.090927834
175370,9011,0.03178151
175371,9011,0.059659588
175371,9011,0.022790597
175371,9011,0.020364477
175371,9011,0.028959643
175371,9011,0.015049245
175371,15122,0.031921252
175371,9011,0.025623051
175371,9011,0.010662844
175371,15122,0.001396954
175372,15122,0.067725879
175372,15122,0.123029343
175372,15122,0.058883868
175372,15039,0.015781793
175373,15039,0.001374439
175373,15039,0.001332239
175373,15122,0.044284484
175373,15039,0.030438199
175374,15039,0.001068233
175374,15039,0.006145484
175374,15039,0.031338
175374,15039,0.024689035
175374,15039,0.004357188
175374,15039,0.01117444
175374,15039,0.005980658
175374,15025,0.01806639
175375,15039,0.000866298
175375,15039,0.020250223
175375,15039,0.004004343
175375,15039,0.013172283
175375,15025,0.063365492
175376,15039,0.068675141
175377,15039,0.085784249
175378,15039,0.015781872
175378,15025,0.08213955
175379,15039,0.005681721
175379,15025,0.126957761
175380,15039,0.002234303
175380,15025,0.00224821
175385,21180,0.013396741
175385,21180,0.022260459
175386,21180,0.031869457
175386,21180,0.019622938
175386,21180,0.003111876
175386,21180,0.045485357
175387,21143,0.019214317
175387,21180,0.010355996
175387,21180,0.002680012
175387,21134,0.004077825
175388,21134,0.003392375
175388,21143,0.041322069
175388,21143,0.045692592
175388,21134,0.026421254
175388,21143,0.151423614
175388,21132,0.020782375
175388,21143,0.121856864
175389,21132,0.035368828
175389,21132,0.018588036
175389,21143,0.022623945
175389,21132,0.013605149
175389,21132,0.050805426
175390,21132,0.001586087
175390,21132,0.014073425
175390,21132,0.013111096
175390,21132,0.008892031
175390,21132,0.012294755
175390,21132,0.023826195
175390,21132,0.029921029
175391,29019,0.066091321
175391,21132,0.006833734
175391,29019,0.102374679
175391,29019,0.086667607
175391,21132,0.004348093
175391,29019,0.011642813
175391,29019,0.207131976
175391,21132,0.020778483
175391,29019,0.009776607
175391,29019,0.031007098
175392,29015,0.0057173
175392,29015,0.005448774
175392,29019,0.056894331
175392,29015,0.013826193
175392,29015,0.003608231
175392,29015,0.02014088
175393,29015,0.020801021
175393,29056,0.244810253
175393,29056,0.151956041
175394,29023,0.028228161
175394,29056,0.139252831
175394,29023,0.030733582
175395,29049,0.010992942
175395,29033,0.009267898
175395,29032,0.006138495
175396,29033,0.083645649
175396,29032,0.008894713
175396,29033,0.00485825
175396,29033,0.04909264
175396,29033,0.041043793
175397,29033,0.02628072
175397,29033,0.068210085
175397,29060,0.034040926
175397,29033,0.087823162
175397,29033,0.004928848
175397,29033,0.003635362
175398,29048,0.1941407
175398,29048,0.245415644
175398,29048,0.034769514
175398,29010,0.008403752
175398,29010,0.053745341
175398,29010,0.001148474
175399,29010,0.103157318
175399,29010,0.037116389
175399,29010,0.12396529
175399,29010,0.064192844
175400,29010,0.023986309
175400,29010,0.0393012
175403,29050,0.071656958
175403,29052,0.107307647
175403,29050,0.043353826
175404,29052,0.002685444
175404,29050,0.026910569
175404,29052,0.043542457
175404,29050,0.030837698
175404,29052,0.158445627
175404,29013,0.019522059
175405,29013,0.046956204
175406,29013,0.053429545
175408,29016,0.239826287
175408,29013,0.024458759
175408,29013,0.007470595
175413,29008,0.049246695
175413,21128,0.118261345
175414,21128,0.102740005
175415,21128,0.194121433
175416,29007,0.058158826
175416,21128,0.070811199
175420,21108,0.053723782
175421,21108,0.011707039
175421,21137,0.010380682
175421,21108,0.062744946
175421,21108,0.013247289
175421,21137,0.003302619
175421,21108,0.002995432
175421,21108,0.009234832
175421,21108,0.010630499
175421,21137,0.05634297
175421,21108,0.005010742
175421,21137,0.014664064
175422,21137,0.102526947
175427,21067,0.037289184
175427,21093,0.041263297
175428,21067,0.015585442
175429,21093,0.096814863
175430,21093,0.168384201
175431,21058,0.514550213
175431,21093,0.053301108
175432,21058,0.313089601
175440,30024,0.050963627
175441,30024,0.10772311
175443,30162,0.089085547
175444,30162,0.436804428
175452,30134,0.029156832
175453,30134,0.038844147
175454,30134,0.043551672
175455,30134,0.012788635
175462,30126,0.100664856
175466,30193,0.023316627
175466,30193,0.002885707
175466,30016,0.01728339
175466,30193,0.040615578
175466,30193,0.000540594
175467,30016,0.003492158
175467,30193,0.054792874
175468,30193,0.053169029
175469,30193,0.033198936
176222,14043,0.004371491
176223,14043,0.001337996
176223,14043,0.025938523
176224,14043,0.034493979
176225,14043,0.023245433
176229,14043,0.024119001
176229,14022,0.054693004
176251,6008,0.096406278
176256,6008,0.018020031
176257,6010,0.024975559
176257,6008,0.035910192
176263,6003,0.023380306
176264,6003,0.100928579
176269,6005,0.027588627
176269,6005,0.019545454
176269,6005,4.67E-05
176269,6005,0.014925557
176269,6005,0.008582949
176270,6005,0.024298607
176270,6005,0.002568461
176270,6005,0.001163616
176270,6005,0.010039719
176270,6005,0.022159538
176276,14108,0.007483197
176276,14087,0.040922747
176284,14087,0.058539813
176285,14087,0.0390455
176285,14049,0.101716628
176286,14049,0.186409747
176289,14049,0.023533665
176306,16012,0.024097011
176307,16012,0.015390776
176307,16083,0.126258451
176310,16083,0.071113728
176311,16083,0.124696045
176315,16058,0.080422608
176315,16083,0.034586426
176316,16058,0.123713649
176322,16102,0.039053397
176322,16102,0.007694469
176322,16102,0.009315968
176322,16102,0.000100418
176323,16102,0.00275116
176327,16087,0.382056108
176327,16111,0.0557348
176336,16079,0.079696129
176337,16079,0.020750179
176342,16082,0.048229622
176345,16082,0.015424674
176346,16082,0.035334449
176347,16082,0.020148345
176347,16049,0.00343803
176347,16049,0.080286893
176347,16082,0.017487384
176347,16049,0.013490463
176380,16046,0.01631439
176380,16112,0.028363321
176380,16112,0.041458421
176387,15111,0.041963029
176388,15111,0.073693362
176389,15111,0.007322825
176391,15111,0.016279266
176392,15111,0.054947315
176401,15005,0.039870065
176401,15005,0.014015496
176403,15005,0.001296016
176403,15005,0.025301961
176403,15005,0.027679821
176404,15118,0.002501598
176404,15005,0.001138613
176404,15106,0.00410559
176405,15106,0.012300463
176405,15106,0.020428194
176405,15106,0.005213544
176405,15106,0.00088447
176405,15106,0.008725168
176406,15106,0.013692301
176406,15106,0.016007038
176407,15106,0.015144043
176407,15106,0.00317254
176408,15106,0.003937088
176408,15106,0.001473295
176408,15106,0.014319449
176408,15106,0.003868362
176409,15106,0.007798572
176409,15106,0.002226178
176409,15106,0.011062123
176409,15106,0.006982866
176410,15106,0.009842861
176410,15106,0.002261367
176412,15051,0.023214523
176412,15051,0.021852081
176413,15051,0.042076859
176413,15051,0.035370711
176414,15051,0.002574127
176416,15037,0.039075787
176416,15037,0.012307804
176416,15037,0.009644312
176416,15037,0.006173436
176417,15037,0.045268868
176417,15037,0.004905425
176417,15037,0.004290386
176418,9004,0.017178091
176418,9004,0.023569206
176418,9004,0.005478549
176418,9004,0.020110769
176418,9004,0.008363145
176418,9004,0.005311548
176418,9004,0.012674131
176418,9004,0.045395576
176418,15037,0.00292678
176418,9004,0.01125652
176418,9004,0.000790863
176418,9004,0.016239764
176418,9004,0.019183879
176418,9004,0.007352554
176418,9004,0.035472222
176418,9004,0.008841308
176418,9004,0.001160628
176419,9010,0.009525155
176419,9004,0.003833631
176419,9010,0.02432061
176419,9004,0.002152806
176419,9010,0.008540977
176419,9004,0.034799345
176419,9004,0.090045262
176419,9004,0.009065931
176419,9004,0.007758378
176419,9004,0.01122731
176419,9004,0.019074914
176419,9004,0.006071848
176420,9010,0.054913465
176421,9010,0.061677685
176422,9010,0.01796293
176422,9008,0.056859702
176422,9010,0.049800331
176422,9010,0.02199767
176422,9003,0.046047538
176422,9010,0.011659199
176422,9010,0.012215885
176422,9010,0.008803085
176422,9010,0.002525165
176423,9010,0.002284532
176423,9010,0.008517881
176423,9003,0.083655659
176424,9003,0.018822278
176424,9003,0.062392227
176424,9003,0.070308727
176424,9003,0.028626549
176424,9003,0.03575114
176424,9003,0.037726817
176425,9003,0.077590225
176425,9007,0.029220718
176425,9007,0.053645273
176426,9007,0.005645145
176426,9007,0.017555847
176427,9007,0.043665266
176427,9007,0.018651744
176427,9007,0.011192581
176427,9007,0.031858559
176428,9007,0.048088149
176430,9007,9.29E-05
176430,9007,0.0039188
176430,9011,1.07E-05
176430,15122,0.012253193
176430,9011,0.012558154
176430,9007,0.006597952
176430,15122,0.000953565
176430,15122,0.002927933
176430,15122,0.003796257
176430,9007,0.045170752
176430,15070,0.018496679
176430,15122,0.000343382
176430,15070,0.088508026
176431,15122,0.011486259
176431,15122,0.028073769
176431,15070,0.02091355
176431,15039,0.017321509
176434,15039,0.010360693
176434,15039,0.033283649
176434,15039,0.001490812
176435,15039,0.037053031
176436,15039,0.045730265
176436,15039,9.55E-05
176437,15039,0.042886105
176438,15039,0.03506457
176439,15039,0.040630977
176439,15039,0.029941303
176439,15039,0.062685558
176440,15039,0.029494634
176440,15039,0.078838607
176443,21180,0.017651917
176444,21180,0.007990323
176444,21180,0.008150366
176444,21180,0.008884645
176444,21180,0.011438991
