GRIDCODE,CVENTMUN,POB  RURAL EN CELL,POB_TOTxMUN,Frur
263271,24039,154,11195,0.013756141
263153,14035,541,19523,0.027710905
263117,32045,6,3615,0.001659751
263652,31019,2,13414,0.000149098
263651,31019,2,13414,0.000149098
263596,31004,7,1148,0.006097561
263150,14035,24,19523,0.001229319
263232,24027,53,3145,0.016852146
263179,11022,32,16184,0.001977261
263115,32045,6,3615,0.001659751
263278,24042,3,4255,0.000705053
263272,24039,10,11195,0.000893256
263134,32034,149,11370,0.013104661
263584,31050,7,26067,0.000268539
263278,24042,11,4255,0.002585194
263278,24042,9,4255,0.002115159
263065,18017,10,35950,0.000278164
263297,30155,6,71156,8.43E-05
263128,32019,3,9358,0.000320581
263299,30063,3,12368,0.000242561
263677,23005,1,2265,0.000441501
263067,18017,570,35950,0.015855355
263665,23007,40,18183,0.002199857
263272,24039,10,11195,0.000893256
263303,30121,6,19051,0.000314944
263285,30161,7,22430,0.000312082
263263,24003,1062,45296,0.023445779
263278,24042,11,4255,0.002585194
263268,24012,56,18106,0.003092897
263289,30161,7,22430,0.000312082
263278,24042,7,4255,0.001645123
263599,31052,5,10738,0.000465636
263289,30161,6,22430,0.000267499
263231,24027,26,3145,0.008267091
263303,30121,3,19051,0.000157472
263651,31085,7,5277,0.001326511
263128,32019,11,9358,0.001175465
263142,14116,58,3529,0.016435251
263272,24039,2,11195,0.000178651
263589,31050,42,26067,0.001611233
263289,30161,5,22430,0.000222916
263155,14035,38,19523,0.001946422
263641,31008,809,1331,0.607813674
263278,24042,4,4255,0.000940071
263285,30161,5,22430,0.000222916
263305,30121,9,19051,0.000472416
263223,11033,20,56397,0.000354629
263283,30161,6,22430,0.000267499
263247,24019,3,5299,0.000566145
263284,30161,5,22430,0.000222916
263594,31013,4,1970,0.002030457
263286,30161,1,22430,4.46E-05
263268,24012,39,18106,0.002153982
263278,24042,1,4255,0.000235018
263683,23005,1,2265,0.000441501
263279,24042,17,4255,0.0039953
263591,31013,10,1970,0.005076142
263665,23007,1,18183,5.50E-05
263304,30121,4,19051,0.000209963
263294,30155,4,71156,5.62E-05
263194,11030,1,66290,1.51E-05
263279,30161,3,22430,0.000133749
263304,30121,9,19051,0.000472416
263302,30121,4,19051,0.000209963
263249,24031,99,11647,0.008500043
263265,24003,335,45296,0.007395797
263594,31013,5,1970,0.002538071
263133,32034,15,11370,0.001319261
263278,24042,7,4255,0.001645123
263134,32034,25,11370,0.002198769
263116,32045,2,3615,0.00055325
263272,24039,12,11195,0.001071907
263639,31008,4,1331,0.003005259
263208,24032,46,27227,0.001689499
263304,30121,2,19051,0.000104981
263210,24032,3,27227,0.000110185
263301,30121,4,19051,0.000209963
263597,31004,58,1148,0.050522648
263663,23007,1,18183,5.50E-05
263624,31012,2,429,0.004662005
263294,30155,2,71156,2.81E-05
263204,24032,210,27227,0.007712932
263268,24012,86,18106,0.004749807
263283,30161,4,22430,0.000178333
263101,14076,46,1123,0.04096171
263592,31013,9,1970,0.004568528
263281,30161,16,22430,0.00071333
263295,30155,6,71156,8.43E-05
263130,32019,1,9358,0.00010686
263591,31050,7,26067,0.000268539
263609,31086,1,162,0.00617284
263274,24039,9,11195,0.00080393
263268,24012,74,18106,0.004087043
263106,14031,24,2928,0.008196721
263287,30161,3,22430,0.000133749
263262,24003,1271,45296,0.028059873
263136,32034,16,11370,0.001407212
263289,30161,6,22430,0.000267499
263158,14035,6,19523,0.00030733
263268,24012,91,18106,0.005025958
263213,24043,11,3763,0.0029232
263268,24012,380,18106,0.020987518
263154,14035,3,19523,0.000153665
263267,24012,186,18106,0.010272838
263265,24012,12,18106,0.000662764
263137,14091,10,13779,0.000725742
263276,24039,5,11195,0.000446628
263269,24012,48,18106,0.002651055
263235,24027,4,3145,0.00127186
263322,30151,4,18502,0.000216193
263290,30161,5,22430,0.000222916
263079,18019,7,13066,0.000535742
263269,24039,126,11195,0.011255025
263291,30161,30,22430,0.001337494
263151,14035,4,19523,0.000204887
263600,31052,231,10738,0.021512386
263278,24042,3,4255,0.000705053
263137,14091,632,13779,0.045866899
263127,32019,60,9358,0.006411626
263298,30155,9,71156,0.000126483
263114,32045,42,3615,0.011618257
263290,30161,7,22430,0.000312082
263290,30161,9,22430,0.000401248
263290,30161,12,22430,0.000534998
263194,11030,111,66290,0.001674461
263268,24012,275,18106,0.015188335
263652,31019,416,13414,0.031012375
263085,18019,5,13066,0.000382673
263277,24042,6,4255,0.001410106
263191,11030,481,66290,0.007255996
263268,24012,37,18106,0.002043521
263306,30121,231,19051,0.012125348
263241,24019,971,5299,0.183242121
263277,24042,23,4255,0.005405405
263594,31051,3,1029,0.002915452
263273,24039,11,11195,0.000982582
263180,11022,7,16184,0.000432526
263294,30155,32,71156,0.000449716
263274,24039,6,11195,0.000535954
263156,14035,8,19523,0.000409773
263304,30121,4,19051,0.000209963
263272,24039,109,11195,0.00973649
263069,18017,1668,35950,0.046397775
263146,14091,71,13779,0.005152769
263066,18017,171,35950,0.004756606
263078,18019,4,13066,0.000306138
263153,14035,8,19523,0.000409773
263304,30121,6,19051,0.000314944
263590,31050,2,26067,7.67E-05
263299,30063,3,12368,0.000242561
263116,32045,7,3615,0.001936376
263301,30121,5,19051,0.000262453
263271,24039,14,11195,0.001250558
263270,24039,145,11195,0.012952211
263189,11030,393,66290,0.005928496
263081,18019,1,13066,7.65E-05
263312,30150,20,6192,0.003229974
263591,31050,2,26067,7.67E-05
263268,24012,24,18106,0.001325527
263272,24039,9,11195,0.00080393
263051,18012,140,23137,0.006050914
263601,31052,13,10738,0.001210654
263305,30121,4,19051,0.000209963
263090,18019,4,13066,0.000306138
263274,24039,3,11195,0.000267977
263216,11033,21,56397,0.00037236
263268,24012,12,18106,0.000662764
263290,30161,4,22430,0.000178333
263594,31051,579,1029,0.562682216
263268,24012,31,18106,0.00171214
263272,24039,37,11195,0.003305047
263154,14035,17,19523,0.000870768
263153,14035,120,19523,0.006146596
263273,24039,13,11195,0.001161233
263280,30161,6,22430,0.000267499
263303,30121,14,19051,0.00073487
263266,24012,53,18106,0.002927206
263147,14091,2,13779,0.000145148
263323,30151,3,18502,0.000162145
263274,24039,3,11195,0.000267977
263267,24012,77,18106,0.004252734
263291,30161,13,22430,0.000579581
263250,24031,1,11647,8.59E-05
263589,31050,9,26067,0.000345264
263273,24039,16,11195,0.001429209
263129,32019,25,9358,0.002671511
263247,24019,52,5299,0.009813172
263291,30161,14,22430,0.000624164
263244,24019,18,5299,0.003396867
263305,30121,4,19051,0.000209963
263182,11022,3,16184,0.000185368
264217,14035,3,19523,0.000153665
264360,30121,4,19051,0.000209963
264327,24012,20,18106,0.001104606
264326,24012,207,18106,0.011432674
264329,24039,177,11195,0.01581063
264337,24042,1,4255,0.000235018
264327,24012,6,18106,0.000331382
264242,11022,193,16184,0.011925358
264239,11022,906,16184,0.055981216
264327,24012,68,18106,0.003755661
264326,24012,195,18106,0.010769911
264290,24027,1,3145,0.000317965
264331,24039,58,11195,0.005180884
264364,30121,13,19051,0.000682379
264193,32034,77,11370,0.006772208
264327,24012,26,18106,0.001435988
264280,11033,6,56397,0.000106389
264289,24027,9,3145,0.002861685
264281,11033,10,56397,0.000177314
264296,24027,427,3145,0.135771065
264328,24012,253,18106,0.013973269
264187,32019,3,9358,0.000320581
264334,24039,55,11195,0.004912908
264172,32045,137,3615,0.037897649
264354,30155,5,71156,7.03E-05
264264,24032,1197,27227,0.043963712
264159,14076,11,1123,0.009795191
264329,24026,72,8747,0.008231394
264325,24012,11,18106,0.000607533
264212,14035,5,19523,0.000256108
264201,14116,1381,3529,0.391328988
264332,24039,19,11195,0.001697186
264362,30121,12,19051,0.000629888
264329,24026,2,8747,0.00022865
264213,14035,1,19523,5.12E-05
264253,11030,3,66290,4.53E-05
264332,24039,12,11195,0.001071907
264209,14035,4,19523,0.000204887
264659,31052,11,10738,0.001024399
264690,31032,2,4020,0.000497512
264331,24039,4,11195,0.000357302
264239,11022,4,16184,0.000247158
264364,30121,6,19051,0.000314944
264210,14035,3,19523,0.000153665
264673,31031,452,454,0.995594714
264380,30152,381,9678,0.039367638
264361,30121,3,19051,0.000157472
264655,31004,10,1148,0.008710801
264662,31052,600,10738,0.055876327
264280,11033,9,56397,0.000159583
264326,24012,12,18106,0.000662764
264363,30121,7,19051,0.000367435
264329,24026,4,8747,0.0004573
264271,24043,14,3763,0.003720436
264332,24039,9,11195,0.00080393
264128,18017,59,35950,0.001641168
264335,24039,6,11195,0.000535954
264275,11033,2,56397,3.55E-05
264364,30121,146,19051,0.00766364
264741,23005,20,2265,0.008830022
264338,30161,247,22430,0.011012037
264313,24031,9,11647,0.000772731
264329,24026,6,8747,0.000685949
264326,24012,25,18106,0.001380758
264653,31051,14,1029,0.013605442
264359,30063,4,12368,0.000323415
264364,30121,3,19051,0.000157472
264362,30121,4,19051,0.000209963
264382,30151,4,18502,0.000216193
264124,18017,10,35950,0.000278164
264327,24012,65,18106,0.00358997
264363,30121,5,19051,0.000262453
264219,14035,25,19523,0.001280541
264332,24039,1,11195,8.93E-05
264328,24012,43,18106,0.002374903
264215,14035,4,19523,0.000204887
264123,18017,96,35950,0.002670376
264369,30150,191,6192,0.030846253
264301,24019,255,5299,0.048122287
264238,11022,68,16184,0.004201681
264322,24003,128,45296,0.002825857
264651,31013,1,1970,0.000507614
264361,30121,5,19051,0.000262453
264325,24012,233,18106,0.012868662
264211,14035,11,19523,0.000563438
264336,24042,6,4255,0.001410106
264284,11043,285,17256,0.016515994
264159,14076,10,1123,0.00890472
264320,24003,24,45296,0.000529848
264200,14116,152,3529,0.043071692
264274,11033,3,56397,5.32E-05
264327,24012,90,18106,0.004970728
264327,24012,3,18106,0.000165691
264319,22009,163,14540,0.011210454
264113,18012,1,23137,4.32E-05
264352,30155,5,71156,7.03E-05
264125,18017,1,35950,2.78E-05
264158,14076,97,1123,0.086375779
264353,30155,51,71156,0.000716735
264270,24043,3,3763,0.000797236
264201,14116,1,3529,0.000283366
264326,24012,74,18106,0.004087043
264669,31086,1,162,0.00617284
264214,14035,5,19523,0.000256108
264346,30161,8,22430,0.000356665
264239,11022,44,16184,0.002718735
264327,24012,52,18106,0.002871976
264334,24039,6,11195,0.000535954
264320,24003,3,45296,6.62E-05
264282,11033,98,56397,0.001737681
264210,14035,10,19523,0.000512216
264353,30155,32,71156,0.000449716
264644,31050,1108,26067,0.04250585
264328,24012,53,18106,0.002927206
264328,24026,67,8747,0.007659769
264206,14091,217,13779,0.015748603
264327,24012,270,18106,0.014912184
264724,23007,2,18183,0.000109993
264336,24042,11,4255,0.002585194
264654,31004,2,1148,0.00174216
264346,30161,5,22430,0.000222916
264211,14035,7,19523,0.000358551
264334,24039,6,11195,0.000535954
264210,14035,6,19523,0.00030733
264649,31050,2,26067,7.67E-05
264725,23007,1,18183,5.50E-05
264725,23007,7,18183,0.000384975
264249,11030,553,66290,0.008342133
264264,24032,11,27227,0.000404011
264326,24012,31,18106,0.00171214
264217,14035,37,19523,0.001895201
264326,24012,44,18106,0.002430134
264364,30121,35,19051,0.001837174
264338,30161,4,22430,0.000178333
264289,24027,16,3145,0.00508744
264651,31013,1,1970,0.000507614
264719,23007,4,18183,0.000219986
264653,31051,19,1029,0.018464529
264361,30121,4,19051,0.000209963
264186,32019,11,9358,0.001175465
264321,24003,237,45296,0.00523225
264299,24027,1,3145,0.000317965
264215,14035,12,19523,0.00061466
264361,30121,4,19051,0.000209963
264362,30121,9,19051,0.000472416
264361,30121,6,19051,0.000314944
264264,24032,491,27227,0.01803357
264350,30161,3,22430,0.000133749
264158,14076,21,1123,0.018699911
264166,14031,40,2928,0.013661202
264361,30121,7,19051,0.000367435
264191,32019,8,9358,0.000854884
264305,24019,18,5299,0.003396867
264331,24039,246,11195,0.021974096
264208,14035,17,19523,0.000870768
264151,18019,6,13066,0.000459207
264329,24026,61,8747,0.00697382
264326,24012,316,18106,0.017452778
264320,24003,2,45296,4.42E-05
264338,30161,10,22430,0.000445831
264294,24027,77,3145,0.024483307
264365,30121,58,19051,0.00304446
264330,24039,258,11195,0.023046003
264331,24039,30,11195,0.002679768
264647,31050,54,26067,0.002071585
264321,24003,116,45296,0.002560933
264313,24031,16,11647,0.001373744
264371,30150,29,6192,0.004683463
264325,24012,153,18106,0.008450237
264307,24031,85,11647,0.007298017
264311,24031,29,11647,0.002489912
264273,24043,2,3763,0.000531491
264195,14091,2,13779,0.000145148
264359,30063,5,12368,0.000404269
264120,18017,11,35950,0.000305981
264282,11033,14,56397,0.00024824
264336,24042,7,4255,0.001645123
264238,11022,10,16184,0.000617894
264175,32045,90,3615,0.024896266
264193,32034,11,11370,0.000967458
264207,14091,3,13779,0.000217723
264305,24019,3,5299,0.000566145
264647,31050,24,26067,0.000920704
264277,11033,11,56397,0.000195046
264656,31004,10,1148,0.008710801
264368,30121,4,19051,0.000209963
264698,31008,5,1331,0.003756574
264327,24012,25,18106,0.001380758
264363,30121,13,19051,0.000682379
264324,24012,170,18106,0.009389153
264242,11022,2,16184,0.000123579
264139,18019,3,13066,0.000229604
264327,24012,36,18106,0.001988291
264345,30161,6,22430,0.000267499
264288,24027,16,3145,0.00508744
264336,24042,5,4255,0.001175088
264364,30121,3,19051,0.000157472
264361,30121,4,19051,0.000209963
264193,32034,8,11370,0.000703606
264361,30121,7,19051,0.000367435
264166,14031,4,2928,0.00136612
264351,30155,4,71156,5.62E-05
264334,24042,7,4255,0.001645123
264335,24042,3,4255,0.000705053
264323,24003,211,45296,0.004658248
264651,31013,130,1970,0.065989848
264356,30155,4,71156,5.62E-05
264326,24012,179,18106,0.009886226
264651,31013,5,1970,0.002538071
264328,24026,294,8747,0.033611524
264289,24027,19,3145,0.006041335
264327,24012,6,18106,0.000331382
264654,31004,3,1148,0.00261324
264263,24032,10,27227,0.000367282
264342,30161,6,22430,0.000267499
264337,24042,4,4255,0.000940071
264149,18019,5,13066,0.000382673
264362,30121,1,19051,5.25E-05
264329,24026,25,8747,0.002858123
264339,30161,8,22430,0.000356665
264335,24042,8,4255,0.001880141
264325,24012,16,18106,0.000883685
264357,30155,17,71156,0.000238912
264219,14035,10,19523,0.000512216
264326,24012,419,18106,0.0231415
264174,32045,7,3615,0.001936376
264725,23007,5,18183,0.000274982
264187,32019,69,9358,0.00737337
264212,14035,14,19523,0.000717103
264356,30155,4,71156,5.62E-05
264325,24012,49,18106,0.002706285
264215,14035,6,19523,0.00030733
264326,24012,69,18106,0.003810891
264241,11022,596,16184,0.036826495
264132,18014,5,17930,0.000278862
264283,11043,9,17256,0.000521558
264336,24042,4,4255,0.000940071
264328,24026,238,8747,0.027209329
264660,31052,1,10738,9.31E-05
264124,18017,5,35950,0.000139082
264361,30121,3,19051,0.000157472
264290,24027,47,3145,0.014944356
264274,11033,3,56397,5.32E-05
264359,30063,605,12368,0.048916559
264361,30121,6,19051,0.000314944
264725,23007,297,18183,0.016333938
264204,14116,156,3529,0.044205157
264253,11030,57,66290,0.000859858
264306,24019,8,5299,0.001509719
264280,11033,4,56397,7.09E-05
264272,24043,12,3763,0.003188945
264371,30150,2,6192,0.000322997
264304,24019,2,5299,0.00037743
264326,24012,10,18106,0.000552303
264160,14076,7,1123,0.006233304
264220,14035,1,19523,5.12E-05
264327,24012,1,18106,5.52E-05
264345,30161,2,22430,8.92E-05
264288,24027,15,3145,0.004769475
264328,24012,176,18106,0.009720535
264120,18017,4,35950,0.000111266
264190,32019,14,9358,0.001496046
264330,24039,127,11195,0.01134435
264371,30150,2,6192,0.000322997
264336,24042,8,4255,0.001880141
264646,31050,3,26067,0.000115088
264327,24012,43,18106,0.002374903
264646,31050,3,26067,0.000115088
264335,24042,5,4255,0.001175088
264281,11033,3,56397,5.32E-05
264165,14031,26,2928,0.008879781
264327,24012,107,18106,0.005909643
264211,14035,254,19523,0.013010296
264350,30161,13,22430,0.000579581
264212,14035,18,19523,0.000921989
264341,30161,3,22430,0.000133749
264361,30121,4,19051,0.000209963
264213,14035,5,19523,0.000256108
264187,32019,5,9358,0.000534302
264327,24012,4,18106,0.000220921
264356,30155,5,71156,7.03E-05
264371,30150,3,6192,0.000484496
264337,24042,4,4255,0.000940071
264327,24012,27,18106,0.001491218
264364,30121,2,19051,0.000104981
264194,32034,5,11370,0.000439754
264187,32019,35,9358,0.003740115
264334,24039,8,11195,0.000714605
264336,24042,4,4255,0.000940071
264713,31019,118,13414,0.008796779
264215,14035,3,19523,0.000153665
264219,14035,9,19523,0.000460995
264363,30121,4,19051,0.000209963
264210,1001,8,56330,0.00014202
264337,24042,6,4255,0.001410106
264343,30161,2,22430,8.92E-05
264361,30121,12,19051,0.000629888
264148,18019,6,13066,0.000459207
264113,18012,3,23137,0.000129662
264267,24032,94,27227,0.003452455
264361,30121,6,19051,0.000314944
264340,30161,4,22430,0.000178333
264654,31051,4,1029,0.003887269
264326,24012,70,18106,0.003866122
264355,30155,2,71156,2.81E-05
264275,11033,2,56397,3.55E-05
264669,31086,2,162,0.012345679
264656,31004,3,1148,0.00261324
264651,31013,2,1970,0.001015228
264272,24043,3,3763,0.000797236
264327,24012,24,18106,0.001325527
264355,30155,26,71156,0.000365394
264334,24042,10,4255,0.002350176
264320,24003,10,45296,0.00022077
264344,30161,2,22430,8.92E-05
264340,30161,101,22430,0.004502898
264187,32019,137,9358,0.01463988
264288,24027,2,3145,0.00063593
264338,30161,4,22430,0.000178333
264664,31072,4,15,0.266666667
264654,31004,7,1148,0.006097561
264186,32019,3,9358,0.000320581
264328,24012,13,18106,0.000717994
264212,14035,23,19523,0.001178098
264358,30155,11,71156,0.00015459
264325,24012,265,18106,0.014636032
264356,30155,2,71156,2.81E-05
264646,31050,6,26067,0.000230176
264698,31008,4,1331,0.003005259
264325,24012,9,18106,0.000497073
264214,14035,10,19523,0.000512216
264326,24012,27,18106,0.001491218
264108,18012,4,23137,0.000172883
264645,31050,237,26067,0.009091955
264149,18019,5,13066,0.000382673
264321,24003,183,45296,0.004040092
264327,24012,3,18106,0.000165691
264120,18017,2,35950,5.56E-05
264209,14035,249,19523,0.012754187
264344,30161,6,22430,0.000267499
264271,24043,2,3763,0.000531491
264361,30121,2,19051,0.000104981
264331,24039,8,11195,0.000714605
264241,11022,2,16184,0.000123579
264334,24042,5,4255,0.001175088
264221,14035,20,19523,0.001024433
264330,24039,32,11195,0.002858419
264370,30150,77,6192,0.012435401
264364,30121,7,19051,0.000367435
264325,24012,15,18106,0.000828455
264327,24012,82,18106,0.004528885
264268,24032,4,27227,0.000146913
264336,24042,7,4255,0.001645123
264112,18012,1581,23137,0.068332109
264326,24012,138,18106,0.007621783
264280,11033,25,56397,0.000443286
264693,31032,1,4020,0.000248756
264328,24026,432,8747,0.049388362
264337,24042,5,4255,0.001175088
264654,31051,2,1029,0.001943635
264356,30155,1,71156,1.41E-05
264353,30161,27,22430,0.001203745
264217,14035,19,19523,0.000973211
264217,14035,17,19523,0.000870768
264239,11022,3,16184,0.000185368
264249,11030,8,66290,0.000120682
264263,24032,3,27227,0.000110185
264274,24043,5,3763,0.001328727
264353,30161,9,22430,0.000401248
264656,31004,4,1148,0.003484321
264222,14053,1743,48292,0.036092935
264334,24042,4,4255,0.000940071
264325,24012,29,18106,0.001601679
264253,11030,48,66290,0.000724091
264327,24012,113,18106,0.006241025
264212,14035,24,19523,0.001229319
264330,24039,247,11195,0.022063421
264355,30155,4,71156,5.62E-05
264206,14091,227,13779,0.016474345
264335,24042,295,4255,0.0693302
264655,31004,5,1148,0.004355401
264273,24043,7,3763,0.001860218
264326,24012,9,18106,0.000497073
264660,31052,982,10738,0.091450922
264271,24043,3,3763,0.000797236
264654,31051,2,1029,0.001943635
264327,24012,9,18106,0.000497073
264188,32019,12,9358,0.001282325
264323,24003,127,45296,0.00280378
264209,14035,18,19523,0.000921989
264309,24031,227,11647,0.019489997
264658,31052,57,10738,0.005308251
264362,30121,18,19051,0.000944832
264655,31004,4,1148,0.003484321
264193,32034,20,11370,0.001759015
264693,31032,6,4020,0.001492537
264113,18012,25,23137,0.00108052
264657,31004,6,1148,0.005226481
264329,24026,43,8747,0.004915971
264364,30121,1,19051,5.25E-05
264219,14035,51,19523,0.002612303
264329,24026,66,8747,0.007545444
264264,24032,9,27227,0.000330554
264355,30155,2,71156,2.81E-05
264312,24031,482,11647,0.041384047
264274,24043,13,3763,0.00345469
264294,24027,55,3145,0.017488076
264330,24039,71,11195,0.006342117
264351,30161,4,22430,0.000178333
264327,24012,78,18106,0.004307964
264187,32019,16,9358,0.001709767
264742,23005,1,2265,0.000441501
264363,30121,4,19051,0.000209963
264357,30155,2,71156,2.81E-05
264327,24012,21,18106,0.001159837
264222,14053,17,48292,0.000352025
264658,31052,1,10738,9.31E-05
264286,24024,17,38796,0.00043819
264367,30121,204,19051,0.010708099
264326,24012,31,18106,0.00171214
264345,30161,3,22430,0.000133749
264658,31052,1,10738,9.31E-05
264159,14076,63,1123,0.056099733
264212,14035,15,19523,0.000768325
264191,32019,22,9358,0.00235093
264325,24012,7,18106,0.000386612
264327,24012,148,18106,0.008174086
264176,32045,205,3615,0.05670816
264326,24012,246,18106,0.013586656
264328,24026,60,8747,0.006859495
264327,24012,116,18106,0.006406716
264363,30121,17,19051,0.000892342
264184,32019,20,9358,0.002137209
264240,11022,10,16184,0.000617894
264370,30150,6,6192,0.000968992
264201,14116,1,3529,0.000283366
264175,32045,19,3615,0.005255878
264149,18019,4,13066,0.000306138
264322,24003,115,45296,0.002538856
264118,18017,399,35950,0.011098748
264212,14035,43,19523,0.00220253
264357,30155,7,71156,9.84E-05
264280,11033,3,56397,5.32E-05
264321,24003,336,45296,0.007417874
264346,30161,288,22430,0.012839947
264654,31051,1,1029,0.000971817
264173,32045,26,3615,0.007192254
264695,31032,1,4020,0.000248756
264662,31052,185,10738,0.017228534
264325,24012,15,18106,0.000828455
264356,30155,9,71156,0.000126483
264363,30121,7,19051,0.000367435
264355,30155,4,71156,5.62E-05
264651,31020,8,33,0.242424242
264274,11033,11,56397,0.000195046
264306,24019,3,5299,0.000566145
264357,30155,4,71156,5.62E-05
264278,11033,1,56397,1.77E-05
264331,24039,168,11195,0.015006699
264124,18017,4,35950,0.000111266
264350,30161,2,22430,8.92E-05
264356,30155,4,71156,5.62E-05
264212,14035,43,19523,0.00220253
264327,24012,70,18106,0.003866122
264326,24012,17,18106,0.000938915
264182,32019,121,9358,0.012930113
264325,24012,95,18106,0.005246879
264280,11033,12,56397,0.000212777
264220,14035,48,19523,0.002458639
264345,30161,1,22430,4.46E-05
264328,24026,105,8747,0.012004116
264325,24012,11,18106,0.000607533
264658,31052,1,10738,9.31E-05
264324,24003,2080,45296,0.04592017
264352,30161,36,22430,0.001604993
264329,24026,268,8747,0.030639076
264354,30155,27,71156,0.000379448
264660,31052,244,10738,0.02272304
264661,31052,2,10738,0.000186254
264263,24032,739,27227,0.027142175
264697,31008,1,1331,0.000751315
264346,30161,9,22430,0.000401248
264242,11022,518,16184,0.03200692
264361,30121,4,19051,0.000209963
264334,24042,4,4255,0.000940071
264358,30155,1,71156,1.41E-05
264114,18012,5,23137,0.000216104
264204,14116,56,3529,0.015868518
264357,30155,5,71156,7.03E-05
264306,24019,33,5299,0.00622759
264234,14064,4,13432,0.000297796
264208,14091,111,13779,0.008055737
264684,31012,7,429,0.016317016
264185,32019,89,9358,0.009510579
264289,24027,2,3145,0.00063593
264350,30161,2,22430,8.92E-05
264209,14035,9,19523,0.000460995
264353,30161,5,22430,0.000222916
264178,32045,4,3615,0.001106501
264319,22009,124,14540,0.008528198
264121,18017,1362,35950,0.037885953
264287,24024,4,38796,0.000103103
264223,14053,1,48292,2.07E-05
264329,24026,13,8747,0.001486224
264326,24012,14,18106,0.000773224
264211,14035,1,19523,5.12E-05
264327,24012,65,18106,0.00358997
264290,24027,2,3145,0.00063593
264341,30161,1,22430,4.46E-05
264327,24012,72,18106,0.003976582
264379,30152,7,9678,0.00072329
264238,11022,2,16184,0.000123579
264342,30161,7,22430,0.000312082
264221,14035,44,19523,0.002253752
264221,14035,6,19523,0.00030733
264326,24012,4,18106,0.000220921
264359,30063,3,12368,0.000242561
264325,24012,4,18106,0.000220921
264350,30161,6,22430,0.000267499
264346,30161,3,22430,0.000133749
264296,24027,268,3145,0.085214626
264342,30161,6,22430,0.000267499
264362,30121,18,19051,0.000944832
264356,30155,18,71156,0.000252965
264165,14031,37,2928,0.012636612
264122,18017,646,35950,0.017969402
264330,24039,257,11195,0.022956677
264633,31038,1837,2557,0.718420023
264371,30150,1,6192,0.000161499
264371,30150,1,6192,0.000161499
264355,30155,4,71156,5.62E-05
264219,14035,19,19523,0.000973211
264256,11030,2161,66290,0.032599185
264327,24026,241,8747,0.027552304
264233,14064,1196,13432,0.089041096
264326,24012,66,18106,0.0036452
264327,24012,39,18106,0.002153982
264165,14031,516,2928,0.176229508
264331,24039,247,11195,0.022063421
264326,24012,75,18106,0.004142273
264326,24012,3,18106,0.000165691
264358,30155,3,71156,4.22E-05
264336,24042,2,4255,0.000470035
264350,30161,2,22430,8.92E-05
264303,24019,66,5299,0.01245518
264696,31008,1,1331,0.000751315
264278,11033,3,56397,5.32E-05
264719,23007,752,18183,0.041357312
264326,24012,43,18106,0.002374903
264289,24027,2,3145,0.00063593
264345,30161,2,22430,8.92E-05
264275,11033,20,56397,0.000354629
264274,24043,2,3763,0.000531491
264648,31050,907,26067,0.034794951
264312,24031,25,11647,0.002146475
264337,30161,7,22430,0.000312082
264653,31051,3,1029,0.002915452
264328,24026,51,8747,0.00583057
264271,24043,16,3763,0.004251927
264275,11033,190,56397,0.003368974
264210,1001,86,56330,0.001526718
264143,18019,5,13066,0.000382673
264351,30161,2,22430,8.92E-05
264209,14035,12,19523,0.00061466
264240,11022,1,16184,6.18E-05
264304,24019,3,5299,0.000566145
264351,30161,2,22430,8.92E-05
264362,30121,3,19051,0.000157472
264286,24024,15,38796,0.000386638
264364,30121,3,19051,0.000157472
264352,30161,6,22430,0.000267499
264699,31008,3,1331,0.002253944
264362,30121,3,19051,0.000157472
264368,30121,4,19051,0.000209963
264257,11030,539,66290,0.00813094
264327,24012,97,18106,0.00535734
264313,24031,47,11647,0.004035374
264353,30161,8,22430,0.000356665
264305,24019,89,5299,0.016795622
264345,30161,5,22430,0.000222916
264190,32019,358,9358,0.038256038
264249,11030,325,66290,0.0049027
264335,24042,127,4255,0.029847239
264353,30161,6,22430,0.000267499
264355,30155,2,71156,2.81E-05
264326,24012,167,18106,0.009223462
264270,24043,5,3763,0.001328727
264333,24039,5,11195,0.000446628
264332,24039,6,11195,0.000535954
264334,24042,343,4255,0.080611046
264065,18012,320,23137,0.013830661
264647,31050,3,26067,0.000115088
264274,11033,3,56397,5.32E-05
264210,1001,6,56330,0.000106515
264353,30161,11,22430,0.000490415
264255,11030,9,66290,0.000135767
264326,24012,21,18106,0.001159837
264326,24012,6,18106,0.000331382
264342,30161,6,22430,0.000267499
264353,30161,7,22430,0.000312082
264147,18019,2,13066,0.000153069
264367,30121,5,19051,0.000262453
264330,24039,32,11195,0.002858419
264218,14035,96,19523,0.004917277
264350,30161,3,22430,0.000133749
264326,24012,11,18106,0.000607533
264364,30121,5,19051,0.000262453
264254,11030,1065,66290,0.016065772
264327,24026,395,8747,0.04515834
264653,31051,3,1029,0.002915452
264361,30121,4,19051,0.000209963
264166,14031,13,2928,0.004439891
264332,24039,337,11195,0.030102724
264212,14035,97,19523,0.004968499
264347,30161,6,22430,0.000267499
264652,31020,1,33,0.03030303
264333,24039,666,11195,0.059490844
264266,24032,1057,27227,0.038821758
265396,30161,17,22430,0.000757914
265412,30161,4,22430,0.000178333
265388,24026,9,8747,0.001028924
265410,30161,2,22430,8.92E-05
265236,32045,1,3615,0.000276625
265406,30161,4,22430,0.000178333
265412,30161,6,22430,0.000267499
