GRIDCODE,CVENTMUN,Fb
42037,20413,0.011683468
42038,20413,0.011107414
42039,20413,0.020124009
42040,20413,0.02072707
42041,20413,0.02072707
42042,20413,0.02072707
42043,20413,0.02072707
42044,20266,0.003598444
42044,20413,0.014672117
42045,20266,0.012531471
42045,20413,0.000363567
42046,20266,0.003671734
42046,20307,0.000990526
42047,20307,0.000168381
42137,7069,3.97E-08
42138,7069,0.001935121
42139,7069,0.00448323
42140,7069,0.00515755
42141,7069,0.005130926
42142,7069,0.005302136
42143,7069,0.005096479
42144,7069,0.005256131
42145,7069,0.005302136
42146,7069,0.005121366
42147,7069,0.005293164
42148,7069,0.005134
42149,7069,0.005302136
42150,7069,0.005302136
42151,7069,0.005302136
42152,7069,0.005302136
42153,7069,0.005302136
42154,7069,0.005302136
42155,7069,0.005302136
42156,7051,1.33E-05
42156,7069,0.004825331
42157,7051,0.00233921
42157,7069,0.003775778
42158,7051,0.002705202
42158,7069,0.003454925
42159,7051,0.005458709
42159,7069,0.001740273
42160,7051,0.008071875
42160,7069,3.52E-05
42161,7008,0.000180209
42161,7051,0.008047824
42162,7008,0.004309562
42162,7051,0.005740642
42162,7117,0.003573398
42163,7117,0.055680462
42164,7117,0.055680462
42165,7117,0.036528998
42166,7008,0.000372569
42166,7117,0.028958342
42167,7008,0.004323086
42167,7080,0.004288486
42167,7117,0.01906051
42168,7008,0.007348508
42168,7080,0.006544458
42168,7117,0.002309462
42169,7008,0.010598005
42169,7080,0.005028354
42170,7008,0.016041025
42170,7080,0.001687555
42171,7008,0.010265842
42171,7080,0.003783589
42172,7080,0.009746879
42173,7080,0.009844243
42174,7080,0.009415442
42175,7080,0.010428197
42176,7080,0.011073059
42177,7080,0.011533164
42178,7011,0.004315052
42178,7080,0.010895637
42179,7011,0.052106355
42180,7011,5.48E-05
42181,7011,0.012579698
42182,7011,0.009492962
42183,7006,0.002411404
42183,7011,0.04736577
42184,7006,0.009596217
42184,7011,0.039877683
42185,7006,0.045609745
42186,7006,0.04341839
42187,7006,0.022469775
42188,7006,0.028667595
42189,7006,0.024417986
43066,20318,0.007410918
43067,20401,0.000445118
43068,20401,0.007242772
43069,20401,0.004103543
43070,20401,0.01883987
43071,20401,0.016065746
43072,20401,0.036804412
43073,20401,0.020488205
43074,20401,0.026660433
43075,20401,0.031759404
43076,20401,0.00674865
43076,20439,0.016027636
43077,20439,0.018615631
43078,20439,0.015826402
43079,20439,0.017766866
43080,20085,0.008784833
43080,20439,0.004801545
43080,20509,0.014244869
43081,20085,0.004226864
43081,20509,0.105116791
43082,20509,0.041099744
43083,20509,0.126750184
43084,20012,0.022196169
43084,20509,0.066663952
43085,20012,0.05711543
43086,20012,0.061924527
43087,20012,0.067559181
43087,20324,3.92E-05
43088,20012,0.007769416
43088,20324,0.022848485
43089,20324,0.021640488
43090,20324,0.025830009
43091,20324,0.025280238
43092,20324,0.019322613
43092,20413,0.003980354
43093,20324,8.20E-05
43093,20413,0.014078714
43094,20413,0.011482515
43095,20413,0.014159104
43096,20413,0.01803623
43097,20413,0.012180016
43098,20413,0.019705956
43099,20413,0.02072707
43100,20413,0.02072707
43101,20266,0.000269416
43101,20413,0.02034146
43102,20266,0.006460354
43102,20413,0.013182253
43103,20266,0.014737603
43103,20413,0.001064057
43104,20266,0.017720927
43105,20266,0.00693889
43105,20307,0.006837104
43106,20307,0.006280889
43107,20307,0.002190547
43108,20307,0.000369105
43195,7069,0.000311283
43196,7069,0.003421083
43197,7069,0.005302136
43198,7069,0.004178546
43199,7069,0.005150099
43200,7069,0.005302136
43201,7069,0.005302136
43202,7069,0.004978947
43203,7069,0.004881279
43204,7069,0.005302136
43205,7069,0.003800082
43206,7069,0.005010717
43207,7069,0.005302136
43208,7069,0.005302136
43209,7069,0.005302136
43210,7069,0.005302136
43211,7069,0.005302136
43212,7069,0.005302136
43213,7020,6.71E-06
43213,7069,0.005294798
43214,7020,0.001423119
43214,7069,0.003746564
43215,7020,0.001109417
43215,7069,0.004089463
43216,7069,0.003156839
